region_bld,clim,urt,year,value
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04638312
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04686893926645175
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04723867774222503
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04753309443185252
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04772429260348938
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04784591674081726
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04791526806499669
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04796928289847359
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.047998464027093
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04801968860752218
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04803041835444894
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04803767626401356
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04804060505475843
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04804239893908965
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04804306401865464
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04804342401585036
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.0480436131669193
C-WEU-IRL,Zone_5A Cool Humid,rur,NA,0.04804368638668792
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05176563
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517745780658903
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05177925192778731
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178221732841649
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178332782824058
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178379765508924
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178398375533448
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178404782263202
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178411188992957
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178413019487173
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178413629651911
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.05178413629651911
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-IRL,Zone_5A Cool Humid,urb,NA,0.0517841393473428
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04299058
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04388214966509209
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04450128992690903
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04491215045523441
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04516025259038504
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04529310986054895
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04537307805117852
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04540464187310181
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04542154038553494
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04542794101364195
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543166301854687
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543320673533532
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.0454337894426606
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543399079702431
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543406706761662
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543409757585354
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.04543410672832462
C-WEU-ISL,Zone_7A Very cold Humid,rur,NA,0.045434112829972
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05087294
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05089369475358053
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.0509052390704332
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05090933022500494
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091098987309369
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091150546229774
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091165495265867
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091169156254298
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170071501406
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ISL,Zone_7A Very cold Humid,urb,NA,0.05091170376583776
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.3602892
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.3775074082478728
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.395860309351722
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.41359914066273135
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4327187442687596
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.44630988924501336
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4532694282524972
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4592720153923336
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4629369088777405
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4659475532222764
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.46788876182961986
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4687967784852386
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.46926675787507854
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4694685393541049
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4695990535916729
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4696516803003697
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.4696783139912058
C-WEU-ITA,Zone_3A Warm Humid,rur,NA,0.46968774103641586
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.5548663
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.567294959116438
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.5786003354575098
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.5911534376723675
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.5988852621893879
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6046235564727371
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6047558401880468
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6048410496937802
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6048883679692519
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049011814287607
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049069779937766
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.604908838996229
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049092050950722
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049093576362568
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049093881444937
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049093881444937
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049093881444937
C-WEU-ITA,Zone_3A Warm Humid,urb,NA,0.6049093881444937
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.2654989
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.27818709268796465
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.2917114551335881
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.304783288900893
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.31887260287790603
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.32888799943704966
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3340164950807286
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3384398538443446
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3411405345017157
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.34335909349095045
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3447895637039213
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.34545867035617506
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3458049998617553
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3459537275167679
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3460498894795576
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3460886959569271
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.34610828224503337
C-WEU-ITA,Zone_4A Mixed Humid,rur,NA,0.3461152686312894
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4088838
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4180425252662709
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.42637353155651125
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.43562396458298064
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.441321591386508
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4455501550573536
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4456476288743311
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.44571044533416104
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.445745316248967
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457547738024141
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457590144473467
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457603873180084
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457606618921407
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457607534168515
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457607839250885
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457607839250885
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457607839250885
C-WEU-ITA,Zone_4A Mixed Humid,urb,NA,0.4457608144333253
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.1693607
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.17745444373166952
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.1860815629695105
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.19442004377779776
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2034075568184417
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2097963172212832
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.21306777648329667
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.21588942230007804
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2176121614227968
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2190273775173048
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.21993987888375155
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2203666891183417
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2205876297701574
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2206824798787593
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.22074383194321684
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2207685741233635
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.22078108250050307
C-WEU-ITA,Zone_4C Mixed Marine,rur,NA,0.2207855367030942
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2608253
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2666676273712658
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.27198191817782214
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2778827298392745
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2815172371207034
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.28421462288848653
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.28427679867534106
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843168559904245
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843390964951433
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843451371260546
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.28434785235914095
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843487370980118
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843488896391964
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843489506556703
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843489811639072
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843489811639072
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843489811639072
C-WEU-ITA,Zone_4C Mixed Marine,urb,NA,0.2843489811639072
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.06914419
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.0724485890054221
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.07597074970437226
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.07937506928737333
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08304435595889752
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08565268818309461
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08698830828746353
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.0881402688055399
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08884363620786123
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08942140119875958
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08979393727985893
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.08996820032917835
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.09005841318576757
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.09009712813842624
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.0901221754009422
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.09013227362736462
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.0901373685029312
C-WEU-ITA,Zone_5A Cool Humid,rur,NA,0.09013919899714672
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.1064861
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.10887132548755966
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11104094926476564
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11345006270183808
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11493389182119192
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11603514764949782
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11606053050261998
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11607688291761216
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.116085974372216
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11608844553940698
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11608954383593632
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.1160899099347794
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11608997095125326
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11609000145949018
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11609000145949018
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11609000145949018
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11609000145949018
C-WEU-ITA,Zone_5A Cool Humid,urb,NA,0.11609000145949018
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726242
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17264265748334004
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726484540483559
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726516269049962
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265354892392248
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265501331929492
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265611161582425
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726567827970366
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265730143706434
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726574844864859
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265797261827673
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726580641429875
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726583082088829
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726584302418306
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265849125830446
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726585522747783
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.1726585522747783
C-WEU-LUX,Zone_5A Cool Humid,rur,NA,0.17265858278301524
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-LUX,Zone_5A Cool Humid,urb,NA,0.1727369
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.4555003
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.4808602414362264
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.512682102027442
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5390257205468628
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5583678512330269
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5706801519338304
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.577360723622866
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5813595602696612
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5835629566651439
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5844247533418202
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.585154998500873
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5855748528574442
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5858206272141173
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5859378703686227
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5859885140419192
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5860178324576049
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.586034581479677
C-WEU-MLT,Zone_3A Warm Humid,rur,NA,0.5860425746377516
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8363002
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8439559064658908
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8479588007081972
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.849588337167108
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8502765114674403
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.850575827779918
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506406882916221
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506619220245223
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506697931496492
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506721117756555
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506730880392371
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506734846463172
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506735761710279
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506736066792648
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506736066792648
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506736066792648
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506736066792648
C-WEU-MLT,Zone_3A Warm Humid,urb,NA,0.8506736066792648
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1422659
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1436335842613778
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14447338449923072
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.145094684744222
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14541956695924343
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1457974419818048
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14597091181696417
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14609026003981737
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1461412698119571
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1461664696156577
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14618208983296366
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14618895418627192
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.146191791452306
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14619389652065387
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.1461945066853924
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14619478125952473
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14619490329247242
C-WEU-NLD,Zone_4A Mixed Humid,rur,NA,0.14619496430894627
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.1550036
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15502849472133134
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15503883701364915
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504286410092333
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504515221869275
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504600644932667
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.1550464945811175
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504658610582825
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_4A Mixed Humid,urb,NA,0.15504664712230212
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.147723
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.149143127920653
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15001517536493636
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15066030254296658
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15099763211865372
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.1513900290619917
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15157011918456392
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.151694043642956
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.1517470364504959
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15177318200954118
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15178941239158564
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15179652081078931
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15179951061800803
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15180164619459283
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15180231737580518
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15180259194993753
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.15180271398288522
C-WEU-NLD,Zone_5A Cool Humid,rur,NA,0.1518027749993591
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609493
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.16097514047667605
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609859098843108
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609900590045327
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609924691552498
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.16099332338588374
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609938420259115
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.16099393355062225
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NLD,Zone_5A Cool Humid,urb,NA,0.1609939945670961
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.1061584
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10635780183654618
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10639837779165733
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10646555692936764
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10651751245685206
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10653624451432445
C-WEU-NOR,Zone_6A Cold Humid,rur,NA,0.10657123746207817
