region_bld,urt,clim,year,value
C-EEU-HUN,rur,Zone_4A Mixed Humid,2095,0.4448384911417373
C-EEU-HUN,rur,Zone_4A Mixed Humid,2100,0.40876307866486256
C-EEU-HUN,rur,Zone_5A Cool Humid,2015,1.4424496542249006
C-EEU-HUN,rur,Zone_5A Cool Humid,2020,1.347148831466844
C-EEU-HUN,rur,Zone_5A Cool Humid,2025,1.258396887379892
C-EEU-HUN,rur,Zone_5A Cool Humid,2030,1.1741284388983186
C-EEU-HUN,rur,Zone_5A Cool Humid,2035,1.0932284211747827
C-EEU-HUN,rur,Zone_5A Cool Humid,2040,1.0166094307372304
C-EEU-HUN,rur,Zone_5A Cool Humid,2045,0.9446879236417074
C-EEU-HUN,rur,Zone_5A Cool Humid,2050,0.8772325066918191
C-EEU-HUN,rur,Zone_5A Cool Humid,2055,0.8137588449633526
C-EEU-HUN,rur,Zone_5A Cool Humid,2060,0.7537159962469718
C-EEU-HUN,rur,Zone_5A Cool Humid,2065,0.6956017258165826
C-EEU-HUN,rur,Zone_5A Cool Humid,2070,0.6399410961112851
C-EEU-HUN,rur,Zone_5A Cool Humid,2075,0.587709816273129
C-EEU-HUN,rur,Zone_5A Cool Humid,2080,0.5396691935458361
C-EEU-HUN,rur,Zone_5A Cool Humid,2085,0.49577619197237965
C-EEU-HUN,rur,Zone_5A Cool Humid,2090,0.45565957671430424
C-EEU-HUN,rur,Zone_5A Cool Humid,2095,0.4188699498582627
C-EEU-HUN,rur,Zone_5A Cool Humid,2100,0.3849005283351375
C-EEU-HUN,urb,Zone_4A Mixed Humid,2015,3.2761158296840462
C-EEU-HUN,urb,Zone_4A Mixed Humid,2020,3.310793435507484
C-EEU-HUN,urb,Zone_4A Mixed Humid,2025,3.342284319262424
C-EEU-HUN,urb,Zone_4A Mixed Humid,2030,3.366111785875148
C-EEU-HUN,urb,Zone_4A Mixed Humid,2035,3.3792078195945408
C-EEU-HUN,urb,Zone_4A Mixed Humid,2040,3.3843735710567087
C-EEU-HUN,urb,Zone_4A Mixed Humid,2045,3.3836559481058153
C-EEU-HUN,urb,Zone_4A Mixed Humid,2050,3.3772500198397473
C-EEU-HUN,urb,Zone_4A Mixed Humid,2055,3.3642977139000676
C-EEU-HUN,urb,Zone_4A Mixed Humid,2060,3.3433185430395587
C-EEU-HUN,urb,Zone_4A Mixed Humid,2065,3.3078342342775513
C-EEU-HUN,urb,Zone_4A Mixed Humid,2070,3.259849326201138
C-EEU-HUN,urb,Zone_4A Mixed Humid,2075,3.2046084207673387
C-EEU-HUN,urb,Zone_4A Mixed Humid,2080,3.147690002348468
C-EEU-HUN,urb,Zone_4A Mixed Humid,2085,3.0911275776148712
C-EEU-HUN,urb,Zone_4A Mixed Humid,2090,3.035073965006039
C-EEU-HUN,urb,Zone_4A Mixed Humid,2095,2.9788673848758496
C-EEU-HUN,urb,Zone_4A Mixed Humid,2100,2.920946543318567
C-EEU-HUN,urb,Zone_5A Cool Humid,2015,3.6021469433159545
C-EEU-HUN,urb,Zone_5A Cool Humid,2020,3.640275580492516
C-EEU-HUN,urb,Zone_5A Cool Humid,2025,3.6749003607375763
C-EEU-HUN,urb,Zone_5A Cool Humid,2030,3.701099079124852
C-EEU-HUN,urb,Zone_5A Cool Humid,2035,3.7154983984054595
C-EEU-HUN,urb,Zone_5A Cool Humid,2040,3.721178232943292
C-EEU-HUN,urb,Zone_5A Cool Humid,2045,3.7203891938941855
C-EEU-HUN,urb,Zone_5A Cool Humid,2050,3.7133457631602536
C-EEU-HUN,urb,Zone_5A Cool Humid,2055,3.699104475099932
C-EEU-HUN,urb,Zone_5A Cool Humid,2060,3.6760375079604417
C-EEU-HUN,urb,Zone_5A Cool Humid,2065,3.637021886722449
C-EEU-HUN,urb,Zone_5A Cool Humid,2070,3.5842616367988627
C-EEU-HUN,urb,Zone_5A Cool Humid,2075,3.5235232902326614
C-EEU-HUN,urb,Zone_5A Cool Humid,2080,3.4609404886515325
C-EEU-HUN,urb,Zone_5A Cool Humid,2085,3.398749108385129
C-EEU-HUN,urb,Zone_5A Cool Humid,2090,3.3371171759939613
C-EEU-HUN,urb,Zone_5A Cool Humid,2095,3.2753170531241507
C-EEU-HUN,urb,Zone_5A Cool Humid,2100,3.2116320696814333
C-EEU-LTU,rur,Zone_6A Cold Humid,2015,1.013009179
C-EEU-LTU,rur,Zone_6A Cold Humid,2020,0.935098125
C-EEU-LTU,rur,Zone_6A Cold Humid,2025,0.862389517
C-EEU-LTU,rur,Zone_6A Cold Humid,2030,0.792278428
C-EEU-LTU,rur,Zone_6A Cold Humid,2035,0.724519136
C-EEU-LTU,rur,Zone_6A Cold Humid,2040,0.661191013
C-EEU-LTU,rur,Zone_6A Cold Humid,2045,0.603281232
C-EEU-LTU,rur,Zone_6A Cold Humid,2050,0.549972314
C-EEU-LTU,rur,Zone_6A Cold Humid,2055,0.500205879
C-EEU-LTU,rur,Zone_6A Cold Humid,2060,0.453631247
C-EEU-LTU,rur,Zone_6A Cold Humid,2065,0.410822655
C-EEU-LTU,rur,Zone_6A Cold Humid,2070,0.371978553
C-EEU-LTU,rur,Zone_6A Cold Humid,2075,0.337308793
C-EEU-LTU,rur,Zone_6A Cold Humid,2080,0.306542091
C-EEU-LTU,rur,Zone_6A Cold Humid,2085,0.279291428
C-EEU-LTU,rur,Zone_6A Cold Humid,2090,0.255206309
C-EEU-LTU,rur,Zone_6A Cold Humid,2095,0.233946184
C-EEU-LTU,rur,Zone_6A Cold Humid,2100,0.215108081
C-EEU-LTU,urb,Zone_6A Cold Humid,2015,2.24190521
C-EEU-LTU,urb,Zone_6A Cold Humid,2020,2.254459702
C-EEU-LTU,urb,Zone_6A Cold Humid,2025,2.2621495
C-EEU-LTU,urb,Zone_6A Cold Humid,2030,2.258427193
C-EEU-LTU,urb,Zone_6A Cold Humid,2035,2.241779103
C-EEU-LTU,urb,Zone_6A Cold Humid,2040,2.218271349
C-EEU-LTU,urb,Zone_6A Cold Humid,2045,2.192337993
C-EEU-LTU,urb,Zone_6A Cold Humid,2050,2.162758321
C-EEU-LTU,urb,Zone_6A Cold Humid,2055,2.126661396
C-EEU-LTU,urb,Zone_6A Cold Humid,2060,2.083340779
C-EEU-LTU,urb,Zone_6A Cold Humid,2065,2.036415757
C-EEU-LTU,urb,Zone_6A Cold Humid,2070,1.988621412
C-EEU-LTU,urb,Zone_6A Cold Humid,2075,1.943439322
C-EEU-LTU,urb,Zone_6A Cold Humid,2080,1.902164464
C-EEU-LTU,urb,Zone_6A Cold Humid,2085,1.8653197
C-EEU-LTU,urb,Zone_6A Cold Humid,2090,1.833430844
C-EEU-LTU,urb,Zone_6A Cold Humid,2095,1.806849637
C-EEU-LTU,urb,Zone_6A Cold Humid,2100,1.785114203
C-EEU-LVA,rur,Zone_6A Cold Humid,2015,0.667458794
