region_bld,ssp,clim,urt,inc_cl,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
R32OAS-M-SAS,SSP1,Zone_1A Very hot Humid,urb,q3,0.5673272,0.8286641,0.9593906,0.9911669,0.9954485,0.9958191,0.9958385,0.9958396,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397,0.9958397
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,rur,q1,0.02479191,0.02951028,0.03578882,0.04673565,0.06497703,0.09110076,0.1259932,0.1933389,0.2830693,0.4156855,0.5435595,0.6821666,0.7676475,0.8375847,0.8834936,0.9149161,0.9364011,0.947482
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,rur,q2,0.04365902,0.06171363,0.08841534,0.1432165,0.2451071,0.3891127,0.5668246,0.7459467,0.8462029,0.9174455,0.9416587,0.9550764,0.9593609,0.9610251,0.9619336,0.962382,0.9625539,0.96261
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,rur,q3,0.17212,0.3220587,0.521872,0.7717597,0.9100177,0.9496482,0.9593578,0.9620557,0.9624683,0.9626184,0.9626538,0.9626599,0.9626617,0.962662,0.9626622,0.9626622,0.9626622,0.9626622
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,urb,q1,0.03167765,0.04180263,0.05891029,0.08744863,0.1465516,0.234128,0.3929271,0.6009502,0.7672499,0.8739048,0.9294743,0.9512977,0.9579427,0.9608337,0.9619914,0.9624085,0.9625642,0.9626255
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,urb,q2,0.07800988,0.1316194,0.2346658,0.4284059,0.6943163,0.8647104,0.9369788,0.9567225,0.9611739,0.9623689,0.9626113,0.962653,0.9626599,0.9626617,0.9626621,0.9626622,0.9626622,0.9626622
R32OAS-M-SAS,SSP1,Zone_2A Hot Humid,urb,q3,0.5484261,0.8010563,0.9274274,0.9581451,0.9622841,0.9626423,0.9626611,0.9626621,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622,0.9626622
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,rur,q1,0.001587273,0.002234524,0.003262833,0.005147975,0.008146851,0.013677435,0.021253181,0.030966062,0.040242178,0.048530738,0.052517689,0.055064069,0.056123565,0.056600513,0.056853521,0.056946911,0.057024355,0.057055426
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,rur,q2,0.003070829,0.006086881,0.011956276,0.023234277,0.038275508,0.049519065,0.054708798,0.0563572,0.056841485,0.057019852,0.057065192,0.05707926,0.057083824,0.057084781,0.057085289,0.057085403,0.057085467,0.057085486
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,rur,q3,0.01495223,0.039924776,0.052798804,0.056486941,0.057030375,0.057081378,0.057085195,0.057085453,0.05708549,0.057085494,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,urb,q1,0.002118092,0.003598961,0.006720921,0.013387685,0.024132099,0.038868214,0.048889791,0.054791758,0.056339232,0.056918481,0.057045142,0.05707611,0.057083152,0.057084865,0.057085283,0.057085453,0.05708548,0.057085491
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,urb,q2,0.006039177,0.016261384,0.03639542,0.051116143,0.056054827,0.056972445,0.057071498,0.057084089,0.057085317,0.057085478,0.057085494,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495
R32OAS-M-SAS,SSP1,Zone_4C Mixed Marine,urb,q3,0.043104388,0.056137863,0.057050765,0.057084717,0.057085487,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495,0.057085495
R32PAK,SSP1,Zone_0B Extremely hot Dry,rur,q1,0.0602108,0.05959489,0.05130163,0.04136823,0.03450489,0.03352647,0.04151015,0.05447622,0.07527345,0.1028987,0.1463423,0.2160628,0.3063806,0.4093266,0.5516151,0.677623,0.7803401,0.8652265
R32PAK,SSP1,Zone_0B Extremely hot Dry,rur,q2,0.07437582,0.07612544,0.06889326,0.05920722,0.05407812,0.05806913,0.08054858,0.1198435,0.1868276,0.2773735,0.4196326,0.5922975,0.7450368,0.8494919,0.9292905,0.9656726,0.9831819,0.9915843
R32PAK,SSP1,Zone_0B Extremely hot Dry,rur,q3,0.1172336,0.1261044,0.1273691,0.1240699,0.1349475,0.165075,0.2528066,0.4220106,0.6222613,0.7778737,0.90351,0.964236,0.9848758,0.9936737,0.9964757,0.9974033,0.9976517,0.9977208
R32PAK,SSP1,Zone_0B Extremely hot Dry,urb,q1,0.06755076,0.06855367,0.06070842,0.05144903,0.0467662,0.05014816,0.07220026,0.1109518,0.1775266,0.2829516,0.448735,0.6397154,0.8016691,0.9071633,0.9574267,0.9821769,0.992064,0.9955543
R32PAK,SSP1,Zone_0B Extremely hot Dry,urb,q2,0.09454634,0.09925827,0.09530194,0.08928576,0.0964412,0.120253,0.202861,0.3542357,0.5641721,0.7618232,0.9010615,0.9670808,0.9889413,0.9952272,0.9971358,0.9976001,0.9977148,0.9977364
R32PAK,SSP1,Zone_0B Extremely hot Dry,urb,q3,0.1956745,0.2206693,0.2441661,0.2919442,0.3655258,0.4933841,0.7365123,0.898431,0.9740475,0.9919292,0.9966851,0.9975876,0.9977202,0.9977393,0.9977427,0.997743,0.9977431,0.9977431
R32PAK,SSP1,Zone_1A Very hot Humid,rur,q1,0.05977415,0.05916271,0.05092959,0.04106823,0.03425466,0.03328334,0.04120912,0.05408116,0.07472757,0.1021525,0.145281,0.2144959,0.3041588,0.4063581,0.5476148,0.6727089,0.7746811,0.8589518
R32PAK,SSP1,Zone_1A Very hot Humid,rur,q2,0.07383645,0.07557338,0.06839365,0.05877785,0.05368595,0.05764801,0.07996444,0.1189744,0.1854728,0.275362,0.4165894,0.5880021,0.7396338,0.8433314,0.9225513,0.9586695,0.9760519,0.9843933
R32PAK,SSP1,Zone_1A Very hot Humid,rur,q3,0.1163834,0.1251899,0.1264454,0.1231701,0.1339689,0.1638779,0.2509733,0.4189502,0.6177487,0.7722326,0.8969577,0.9572434,0.9777335,0.9864675,0.9892492,0.9901701,0.9904167,0.9904854
R32PAK,SSP1,Zone_1A Very hot Humid,urb,q1,0.06706088,0.06805652,0.06026817,0.05107592,0.04642705,0.04978449,0.07167666,0.1101472,0.1762392,0.2808996,0.4454808,0.6350762,0.7958554,0.9005846,0.9504835,0.9750541,0.9848696,0.9883346
R32PAK,SSP1,Zone_1A Very hot Humid,urb,q2,0.09386069,0.09853845,0.09461081,0.08863827,0.09574181,0.119381,0.2013899,0.3516668,0.5600808,0.7562985,0.894527,0.9600675,0.9817695,0.9880098,0.9899046,0.9903655,0.9904793,0.9905009
R32PAK,SSP1,Zone_1A Very hot Humid,urb,q3,0.1942555,0.219069,0.2423954,0.289827,0.362875,0.489806,0.7311711,0.8919156,0.9669838,0.9847357,0.9894571,0.9903531,0.9904847,0.9905037,0.9905071,0.9905074,0.9905074,0.9905075
R32PAK,SSP1,Zone_1B Very hot Dry,rur,q1,0.06006803,0.05945358,0.05117998,0.04127014,0.03442307,0.03344698,0.04141173,0.05434704,0.07509497,0.1026547,0.1459953,0.2155505,0.3056541,0.408356,0.5503071,0.6760162,0.7784898,0.8631748
R32PAK,SSP1,Zone_1B Very hot Dry,rur,q2,0.07419946,0.07594493,0.0687299,0.05906683,0.05394989,0.05793143,0.08035759,0.1195593,0.1863846,0.2767158,0.4186375,0.590893,0.7432702,0.8474776,0.927087,0.9633828,0.9808506,0.9892331
R32PAK,SSP1,Zone_1B Very hot Dry,rur,q3,0.1169556,0.1258054,0.1270671,0.1237757,0.1346275,0.1646836,0.2522072,0.4210099,0.6207858,0.7760292,0.9013676,0.9619496,0.9825405,0.9913175,0.9941128,0.9950382,0.9952861,0.995355
R32PAK,SSP1,Zone_1B Very hot Dry,urb,q1,0.06739059,0.06839111,0.06056447,0.05132704,0.0466553,0.05002925,0.07202906,0.1106887,0.1771056,0.2822807,0.447671,0.6381985,0.7997682,0.9050122,0.9551565,0.9798479,0.9897116,0.9931936
R32PAK,SSP1,Zone_1B Very hot Dry,urb,q2,0.09432215,0.09902291,0.09507596,0.08907405,0.09621252,0.1199679,0.20238,0.3533957,0.5628344,0.7600168,0.8989249,0.9647876,0.9865963,0.9928673,0.9947714,0.9952346,0.995349,0.9953706
R32PAK,SSP1,Zone_1B Very hot Dry,urb,q3,0.1952105,0.220146,0.2435871,0.2912519,0.364659,0.4922141,0.7347658,0.8963007,0.9717379,0.9895771,0.9943217,0.9952221,0.9953544,0.9953735,0.9953769,0.9953772,0.9953772,0.9953772
R32PAK,SSP1,Zone_2A Hot Humid,rur,q1,0.05898138,0.05837805,0.05025412,0.04052355,0.03380035,0.03284191,0.04066258,0.05336389,0.07373648,0.1007977,0.1433542,0.2116511,0.3001248,0.4009687,0.5403519,0.6637869,0.7644067,0.8475598
R32PAK,SSP1,Zone_2A Hot Humid,rur,q2,0.07285717,0.07457106,0.06748656,0.05799829,0.05297392,0.05688344,0.07890389,0.1173964,0.1830129,0.2717099,0.4110643,0.5802036,0.7298242,0.8321464,0.9103157,0.9459549,0.9631067,0.9713375
R32PAK,SSP1,Zone_2A Hot Humid,rur,q3,0.1148398,0.1235296,0.1247684,0.1215366,0.1321921,0.1617044,0.2476447,0.4133937,0.6095556,0.7619906,0.8850616,0.9445477,0.9647661,0.9733842,0.976129,0.9770377,0.977281,0.9773488
R32PAK,SSP1,Zone_2A Hot Humid,urb,q1,0.06617147,0.0671539,0.05946884,0.05039852,0.0458113,0.04912421,0.07072603,0.1086863,0.1739017,0.2771741,0.4395725,0.6266533,0.7853002,0.8886403,0.9378774,0.9621222,0.9718075,0.9752265
R32PAK,SSP1,Zone_2A Hot Humid,urb,q2,0.09261583,0.09723156,0.09335601,0.08746268,0.09447201,0.1177976,0.1987189,0.3470027,0.5526525,0.7462679,0.882663,0.9473343,0.9687485,0.9749061,0.9767757,0.9772305,0.9773428,0.9773641
R32PAK,SSP1,Zone_2A Hot Humid,urb,q3,0.1916791,0.2161635,0.2391806,0.2859831,0.3580623,0.4833098,0.7214737,0.8800863,0.9541589,0.9716754,0.9763342,0.9772182,0.9773482,0.9773669,0.9773702,0.9773705,0.9773706,0.9773706
R32PAK,SSP1,Zone_2B Hot Dry,rur,q1,0.018335022,0.01873714,0.01957365,0.020914216,0.023355433,0.027275495,0.033772754,0.048518166,0.066127933,0.090080525,0.128307823,0.188825812,0.273898933,0.377464409,0.517775851,0.659806675,0.770963962,0.859329852
R32PAK,SSP1,Zone_2B Hot Dry,rur,q2,0.06613889,0.051963084,0.045772704,0.038906485,0.035535499,0.038304036,0.059982405,0.101744474,0.156663498,0.233011014,0.355526903,0.512998024,0.672355836,0.799940116,0.893891712,0.942329358,0.96336901,0.972468173
R32PAK,SSP1,Zone_2B Hot Dry,rur,q3,0.097923289,0.0993803,0.096447745,0.09006651,0.092891455,0.109658025,0.206808868,0.341717547,0.507472836,0.657929655,0.805246395,0.901878091,0.950442634,0.970450466,0.976125273,0.9778334,0.978170703,0.978184959
R32PAK,SSP1,Zone_2B Hot Dry,urb,q1,0.020077743,0.020603663,0.022015517,0.024629583,0.029238866,0.037685657,0.052837204,0.089906829,0.141902606,0.22561627,0.366667467,0.545285283,0.727488048,0.861111472,0.92914776,0.961787741,0.972710957,0.97612407
R32PAK,SSP1,Zone_2B Hot Dry,urb,q2,0.079658155,0.058679176,0.05402287,0.050363386,0.053637569,0.069538224,0.111450676,0.269554631,0.432946065,0.614975375,0.790802994,0.908004796,0.957769775,0.973290171,0.976970144,0.977784834,0.977901585,0.977888376
R32PAK,SSP1,Zone_2B Hot Dry,urb,q3,0.153693076,0.157219595,0.166822215,0.18734493,0.227020975,0.30155505,0.4616291,0.709929286,0.843092404,0.934262828,0.969133304,0.976576914,0.977922098,0.978050648,0.978020326,0.977976261,0.977933559,0.977893925
R32PAK,SSP1,Zone_3A Warm Humid,rur,q1,0.04872804,0.04822959,0.04151793,0.03347892,0.02792448,0.02713266,0.03359378,0.04408709,0.0609181,0.08327498,0.1184335,0.1748576,0.247951,0.3312641,0.446417,0.548394,0.6315219,0.7002197
R32PAK,SSP1,Zone_3A Warm Humid,rur,q2,0.06019166,0.0616076,0.05575467,0.04791585,0.04376492,0.0469948,0.06518721,0.09698819,0.1511978,0.2244758,0.3396047,0.4793408,0.6029513,0.6874858,0.7520661,0.7815098,0.7956799,0.8024799
R32PAK,SSP1,Zone_3A Warm Humid,rur,q3,0.09487603,0.1020551,0.1030786,0.1004086,0.1092118,0.1335937,0.204594,0.3415292,0.5035903,0.6295259,0.7312021,0.7803472,0.7970508,0.8041708,0.8064384,0.8071891,0.8073902,0.8074461
R32PAK,SSP1,Zone_3A Warm Humid,urb,q1,0.0546682,0.05547984,0.04913076,0.04163722,0.03784744,0.04058444,0.05843099,0.08979225,0.1436706,0.2289901,0.363157,0.5177157,0.6487833,0.7341588,0.7748365,0.7948665,0.8028681,0.8056928
R32PAK,SSP1,Zone_3A Warm Humid,urb,q2,0.07651546,0.08032879,0.07712697,0.07225813,0.07804896,0.09731966,0.1641735,0.2866796,0.4565792,0.6165364,0.7292206,0.7826494,0.8003409,0.805428,0.8069727,0.8073484,0.8074412,0.8074587
R32PAK,SSP1,Zone_3A Warm Humid,urb,q3,0.1583575,0.1785856,0.1976013,0.2362677,0.2958166,0.3992911,0.5960525,0.7270918,0.7882876,0.802759,0.8066079,0.8073383,0.8074456,0.8074611,0.8074638,0.8074641,0.8074641,0.8074641
R32PAK,SSP1,Zone_3B Warm Dry,rur,q1,0.016397638,0.016635064,0.017192972,0.01798336,0.019551855,0.02195994,0.025860871,0.036622019,0.048622777,0.066291846,0.095710434,0.141165084,0.216957571,0.319182917,0.453073201,0.611641572,0.729289852,0.818188959
R32PAK,SSP1,Zone_3B Warm Dry,rur,q2,0.040136034,0.030463183,0.028291672,0.026398308,0.026513663,0.029758075,0.04532574,0.067093938,0.10097525,0.153363777,0.243155406,0.375541787,0.542786429,0.701423112,0.812916319,0.876229982,0.901369048,0.911301122
R32PAK,SSP1,Zone_3B Warm Dry,rur,q3,0.05181878,0.05770301,0.056718988,0.055268695,0.059990591,0.073772328,0.117817597,0.191567864,0.298510019,0.441633351,0.623940588,0.776073751,0.866139742,0.902242939,0.912132872,0.915196963,0.915998249,0.916297395
R32PAK,SSP1,Zone_3B Warm Dry,urb,q1,0.017430068,0.017718373,0.018607682,0.020082815,0.022701668,0.027430937,0.035286198,0.059183726,0.091762539,0.147120397,0.255319422,0.415095751,0.61515018,0.775749957,0.860772295,0.900634374,0.912331106,0.915663833
R32PAK,SSP1,Zone_3B Warm Dry,urb,q2,0.04386624,0.032132977,0.031034792,0.031227077,0.034728548,0.044084441,0.064658658,0.149456308,0.251731201,0.412471678,0.629350068,0.803779299,0.884106757,0.909571918,0.915229014,0.916560245,0.916838062,0.916939173
R32PAK,SSP1,Zone_3B Warm Dry,urb,q3,0.071187734,0.079208725,0.083689265,0.095289327,0.119663343,0.167874463,0.267022036,0.438386011,0.646302693,0.827513728,0.898112869,0.913243741,0.916139387,0.916583539,0.916706184,0.916793926,0.916872439,0.916943439
R32PAK,SSP1,Zone_4A Mixed Humid,rur,q1,0.01261063,0.012793223,0.013222284,0.013830133,0.015036386,0.016888327,0.019888345,0.024676829,0.032263037,0.044240043,0.06480895,0.096152885,0.153816493,0.235085742,0.339735576,0.470674947,0.565656468,0.635901169
R32PAK,SSP1,Zone_4A Mixed Humid,rur,q2,0.01403711,0.014438947,0.015225652,0.016566154,0.018907915,0.022753311,0.029196273,0.040145896,0.059642462,0.093291043,0.154136945,0.25213076,0.389097722,0.526089196,0.620426665,0.675149389,0.696099545,0.70399142
R32PAK,SSP1,Zone_4A Mixed Humid,rur,q3,0.017743281,0.018536912,0.0205294,0.023744993,0.029788035,0.04024677,0.058307262,0.094453153,0.159447194,0.273450645,0.433588418,0.57542735,0.661546126,0.695465548,0.704461377,0.707086059,0.70763768,0.707743747
R32PAK,SSP1,Zone_4A Mixed Humid,urb,q1,0.013404622,0.013626344,0.014310268,0.015444722,0.017458755,0.021095807,0.027136908,0.037665017,0.05799138,0.094006764,0.170855565,0.292568042,0.455971369,0.590211265,0.661788654,0.695028483,0.704359864,0.706882932
R32PAK,SSP1,Zone_4A Mixed Humid,urb,q2,0.015775953,0.016318592,0.017686627,0.020351402,0.025036405,0.033675744,0.049655587,0.082259541,0.146249477,0.268597837,0.452807152,0.607053675,0.678913412,0.701608817,0.706491861,0.707575468,0.707743005,0.707767678
R32PAK,SSP1,Zone_4A Mixed Humid,urb,q3,0.022356536,0.024144787,0.028188202,0.036229129,0.052011901,0.082896586,0.142343183,0.2656961,0.454413769,0.624741652,0.690821571,0.704826692,0.707419643,0.707739864,0.70776837,0.70777058,0.70777071,0.707770717
R32PAK,SSP1,Zone_5A Cool Humid,rur,q1,0.00548539,0.005564815,0.005751448,0.006015852,0.00654055,0.00734611,0.008651062,0.010733963,0.014033824,0.019243599,0.028190693,0.041824724,0.066907325,0.102257943,0.147778682,0.204734882,0.246050085,0.276605228
R32PAK,SSP1,Zone_5A Cool Humid,rur,q2,0.006105883,0.006280674,0.006622877,0.00720597,0.008224593,0.009897269,0.012699838,0.017462721,0.025943366,0.040579875,0.067046716,0.10967221,0.169250301,0.228839054,0.269874106,0.293677477,0.302790407,0.306223226
R32PAK,SSP1,Zone_5A Cool Humid,rur,q3,0.007717999,0.008063213,0.008929909,0.010328632,0.012957243,0.017506599,0.025362579,0.041085372,0.069356576,0.118945965,0.188602929,0.250300237,0.28776031,0.30251463,0.306427648,0.307569337,0.307809282,0.307855419
R32PAK,SSP1,Zone_5A Cool Humid,urb,q1,0.005830762,0.005927207,0.006224702,0.006718168,0.007594235,0.009176285,0.011804052,0.016383585,0.025225176,0.040891201,0.074319006,0.127261678,0.198339099,0.256730966,0.287865805,0.302324514,0.306383492,0.30748098
R32PAK,SSP1,Zone_5A Cool Humid,urb,q2,0.006862247,0.007098285,0.007693355,0.008852483,0.010890372,0.014648325,0.02159926,0.035781376,0.063615813,0.116835083,0.196962723,0.264057103,0.295314757,0.305186838,0.307310872,0.30778222,0.307855096,0.307865828
R32PAK,SSP1,Zone_5A Cool Humid,urb,q3,0.009724679,0.010502535,0.012261346,0.015759,0.022624213,0.036058479,0.061916648,0.115572882,0.197661571,0.271751045,0.300494586,0.306586554,0.30771444,0.30785373,0.307866129,0.307867091,0.307867147,0.30786715
R32PAK,SSP1,Zone_6A Cold Humid,rur,q1,0.001804702,0.001830833,0.001892236,0.001979225,0.002151851,0.002416882,0.002846213,0.003531491,0.004617151,0.006331175,0.009274784,0.013760402,0.022012618,0.033643029,0.048619426,0.067358108,0.080950877,0.091003569
R32PAK,SSP1,Zone_6A Cold Humid,rur,q2,0.002008845,0.002066352,0.002178937,0.002370776,0.002705904,0.003256217,0.004178267,0.005745263,0.00853541,0.013350845,0.022058478,0.036082335,0.055683624,0.07528842,0.088789018,0.096620366,0.099618535,0.100747938
R32PAK,SSP1,Zone_6A Cold Humid,rur,q3,0.002539234,0.00265281,0.002937954,0.003398137,0.004262954,0.0057597,0.00834433,0.013517154,0.022818426,0.039133415,0.06205067,0.082349184,0.094673609,0.099527804,0.100815193,0.101190811,0.101269753,0.101284932
R32PAK,SSP1,Zone_6A Cold Humid,urb,q1,0.00191833,0.001950061,0.002047937,0.002210288,0.002498516,0.003019013,0.003883552,0.005390226,0.008299124,0.013453271,0.024451073,0.041869299,0.065253885,0.084464904,0.094708317,0.099465256,0.100800666,0.101161741
R32PAK,SSP1,Zone_6A Cold Humid,urb,q2,0.00225769,0.002335347,0.002531126,0.002912481,0.00358295,0.004819323,0.007106192,0.011772131,0.020929706,0.038438932,0.064801055,0.086875215,0.097159034,0.100406965,0.101105775,0.10126085,0.101284826,0.101288357
R32PAK,SSP1,Zone_6A Cold Humid,urb,q3,0.003199435,0.003455351,0.004034003,0.005184737,0.007443403,0.011863298,0.020370678,0.038023665,0.065030978,0.089406535,0.098863206,0.100867474,0.10123855,0.101284376,0.101288456,0.101288772,0.101288791,0.101288792
R32PAK,SSP1,Zone_7A Very cold Humid,rur,q1,0.003096818,0.00306514,0.002638594,0.00212769,0.001774688,0.001724365,0.002134989,0.002801872,0.003871535,0.005292384,0.007526816,0.01111274,0.01575806,0.02105287,0.02837119,0.03485214,0.04013518,0.04450114
R32PAK,SSP1,Zone_7A Very cold Humid,rur,q2,0.003825367,0.003915355,0.003543383,0.003045201,0.002781397,0.002986666,0.00414285,0.006163902,0.009609094,0.01426613,0.02158294,0.0304636,0.03831943,0.04369186,0.04779614,0.04966738,0.05056794,0.05100009
R32PAK,SSP1,Zone_7A Very cold Humid,rur,q3,0.006029667,0.006485921,0.006550967,0.006381279,0.006940747,0.008490293,0.01300259,0.02170525,0.03200473,0.04000833,0.04647017,0.04959349,0.05065506,0.05110756,0.05125167,0.05129938,0.05131216,0.05131571
R32PAK,SSP1,Zone_7A Very cold Humid,urb,q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32PAK,SSP1,Zone_7A Very cold Humid,urb,q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32PAK,SSP1,Zone_7A Very cold Humid,urb,q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32RUS,SSP1,Zone_4A Mixed Humid,rur,q1,0.01820336,0.0314794,0.05275643,0.08924931,0.1417135,0.2129153,0.2577796,0.3084453,0.3383034,0.3862486,0.4283444,0.4554115,0.4877822,0.5029608,0.5239653,0.5394282,0.5575574,0.5681342
R32RUS,SSP1,Zone_4A Mixed Humid,rur,q2,0.06794172,0.1395043,0.2597498,0.4023997,0.5153943,0.5879521,0.6005594,0.6076907,0.6095049,0.6122294,0.6135406,0.6139967,0.6143592,0.6145639,0.6146692,0.6147644,0.6148322,0.6148572
R32RUS,SSP1,Zone_4A Mixed Humid,rur,q3,0.2669259,0.3722803,0.4680874,0.5325166,0.5800811,0.6148888,0.6148907,0.6148908,0.6148909,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891
R32RUS,SSP1,Zone_4A Mixed Humid,urb,q1,0.03980129,0.08164543,0.1489875,0.2726417,0.4100573,0.5173418,0.5598823,0.5785439,0.5917962,0.6019103,0.6066384,0.6097352,0.6115362,0.6125421,0.6134064,0.6140033,0.6142453,0.6144744
R32RUS,SSP1,Zone_4A Mixed Humid,urb,q2,0.1923287,0.3302808,0.4493069,0.5289279,0.5793844,0.6147468,0.6148543,0.6148741,0.6148856,0.6148889,0.6148904,0.6148907,0.6148909,0.6148909,0.614891,0.614891,0.614891,0.614891
R32RUS,SSP1,Zone_4A Mixed Humid,urb,q3,0.2864523,0.3782554,0.4693689,0.5327098,0.580097,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891,0.614891
R32RUS,SSP1,Zone_5A Cool Humid,rur,q1,0.01624129,0.02808635,0.04707001,0.07962946,0.1264387,0.189966,0.2299945,0.2751991,0.301839,0.3446163,0.3821748,0.4063244,0.435206,0.4487485,0.467489,0.4812852,0.4974604,0.5068972
R32RUS,SSP1,Zone_5A Cool Humid,rur,q2,0.06061854,0.1244677,0.2317523,0.3590266,0.4598419,0.5245789,0.5358274,0.54219,0.5438086,0.5462394,0.5474094,0.5478163,0.5481397,0.5483224,0.5484163,0.5485012,0.5485618,0.5485841
R32RUS,SSP1,Zone_5A Cool Humid,rur,q3,0.238155,0.3321536,0.417634,0.4751186,0.5175563,0.5486122,0.5486139,0.5486141,0.5486141,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142
R32RUS,SSP1,Zone_5A Cool Humid,urb,q1,0.03551126,0.07284517,0.1329287,0.2432547,0.3658587,0.4615794,0.4995347,0.5161849,0.5280087,0.5370327,0.5412511,0.5440141,0.545621,0.5465185,0.5472896,0.5478222,0.5480381,0.5482425
R32RUS,SSP1,Zone_5A Cool Humid,urb,q2,0.1715983,0.2946811,0.4008778,0.4719168,0.5169347,0.5484855,0.5485815,0.5485991,0.5486093,0.5486123,0.5486137,0.548614,0.5486141,0.5486141,0.5486142,0.5486142,0.5486142,0.5486142
R32RUS,SSP1,Zone_5A Cool Humid,urb,q3,0.2555766,0.3374847,0.4187774,0.475291,0.5175705,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142,0.5486142
R32RUS,SSP1,Zone_6A Cold Humid,rur,q1,0.01008238,0.01743563,0.02922044,0.04943291,0.07849147,0.1179284,0.1427776,0.1708399,0.1873776,0.2139333,0.237249,0.2522408,0.2701701,0.2785771,0.290211,0.2987755,0.3088168,0.314675
R32RUS,SSP1,Zone_6A Cold Humid,rur,q2,0.03763118,0.07726787,0.1438688,0.2228789,0.2854637,0.3256516,0.3326345,0.3365843,0.3375892,0.3390982,0.3398245,0.3400771,0.3402779,0.3403913,0.3404496,0.3405023,0.3405398,0.3405537
R32RUS,SSP1,Zone_6A Cold Humid,rur,q3,0.1478435,0.2061965,0.2592617,0.2949473,0.3212921,0.3405712,0.3405722,0.3405723,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724
R32RUS,SSP1,Zone_6A Cold Humid,urb,q1,0.02204492,0.04522132,0.08252037,0.1510093,0.2271202,0.2865424,0.3101045,0.3204407,0.3277808,0.3333827,0.3360015,0.3377168,0.3387143,0.3392714,0.3397501,0.3400808,0.3402148,0.3403417
R32RUS,SSP1,Zone_6A Cold Humid,urb,q2,0.1065259,0.1829341,0.2488596,0.2929597,0.3209062,0.3404925,0.3405521,0.3405631,0.3405694,0.3405713,0.3405721,0.3405723,0.3405723,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724
R32RUS,SSP1,Zone_6A Cold Humid,urb,q3,0.1586586,0.209506,0.2599714,0.2950543,0.3213009,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724,0.3405724
R32RUS,SSP1,Zone_7A Very cold Humid,rur,q1,0.009448346,0.01633919,0.02738291,0.04632433,0.07355554,0.1105124,0.133799,0.1600967,0.1755944,0.2004801,0.2223296,0.2363786,0.2531805,0.2610588,0.2719611,0.279987,0.2893969,0.2948867
R32RUS,SSP1,Zone_7A Very cold Humid,rur,q2,0.03526475,0.07240888,0.1348216,0.2088632,0.2675124,0.305173,0.3117168,0.3154182,0.3163599,0.317774,0.3184546,0.3186914,0.3188795,0.3189858,0.3190404,0.3190898,0.319125,0.319138
R32RUS,SSP1,Zone_7A Very cold Humid,rur,q3,0.1385463,0.1932299,0.242958,0.2763996,0.3010876,0.3191544,0.3191553,0.3191554,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555
R32RUS,SSP1,Zone_7A Very cold Humid,urb,q1,0.02065862,0.04237758,0.07733108,0.1415131,0.2128378,0.2685232,0.2906036,0.3002898,0.3071683,0.312418,0.3148721,0.3164795,0.3174142,0.3179364,0.3183849,0.3186948,0.3188204,0.3189393
R32RUS,SSP1,Zone_7A Very cold Humid,urb,q2,0.09982705,0.1714303,0.2332101,0.2745369,0.3007261,0.3190807,0.3191365,0.3191468,0.3191527,0.3191544,0.3191552,0.3191554,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555,0.3191555
