region_bld,clim,urt,mat,year,value
R32SSA-L,Zone_2A Hot Humid,urb,perm,2065,0.967190913
R32SSA-L,Zone_2A Hot Humid,urb,perm,2070,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2075,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2080,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2085,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2090,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2095,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2100,1
R32SSA-L,Zone_2A Hot Humid,urb,sub,2015,0.741635079
R32SSA-L,Zone_2A Hot Humid,urb,sub,2020,0.734711857
R32SSA-L,Zone_2A Hot Humid,urb,sub,2025,0.7061112
R32SSA-L,Zone_2A Hot Humid,urb,sub,2030,0.638943804
R32SSA-L,Zone_2A Hot Humid,urb,sub,2035,0.617949821
R32SSA-L,Zone_2A Hot Humid,urb,sub,2040,0.534288412
R32SSA-L,Zone_2A Hot Humid,urb,sub,2045,0.374375182
R32SSA-L,Zone_2A Hot Humid,urb,sub,2050,0.254248611
R32SSA-L,Zone_2A Hot Humid,urb,sub,2055,0.140335059
R32SSA-L,Zone_2A Hot Humid,urb,sub,2060,0.070301869
R32SSA-L,Zone_2A Hot Humid,urb,sub,2065,0.032809087
R32SSA-L,Zone_2A Hot Humid,urb,sub,2070,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2075,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2080,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2085,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2090,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2095,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2100,0
R32SSA-L,Zone_2A Hot Humid,urb,perm,2015,0.848616752
R32SSA-L,Zone_2A Hot Humid,urb,perm,2020,0.883876117
R32SSA-L,Zone_2A Hot Humid,urb,perm,2025,0.918179892
R32SSA-L,Zone_2A Hot Humid,urb,perm,2030,0.930857163
R32SSA-L,Zone_2A Hot Humid,urb,perm,2035,0.986933792
R32SSA-L,Zone_2A Hot Humid,urb,perm,2040,0.992417077
R32SSA-L,Zone_2A Hot Humid,urb,perm,2045,0.998128245
R32SSA-L,Zone_2A Hot Humid,urb,perm,2050,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2055,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2060,1
R32SSA-L,Zone_2A Hot Humid,urb,perm,2065,1
R32SSA-L,Zone_2A Hot Humid,urb,sub,2015,0.151383248
R32SSA-L,Zone_2A Hot Humid,urb,sub,2020,0.116123883
R32SSA-L,Zone_2A Hot Humid,urb,sub,2025,0.081820108
R32SSA-L,Zone_2A Hot Humid,urb,sub,2030,0.069142837
R32SSA-L,Zone_2A Hot Humid,urb,sub,2035,0.013066208
R32SSA-L,Zone_2A Hot Humid,urb,sub,2040,0.007582923
R32SSA-L,Zone_2A Hot Humid,urb,sub,2045,0.001871755
R32SSA-L,Zone_2A Hot Humid,urb,sub,2050,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2055,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2060,0
R32SSA-L,Zone_2A Hot Humid,urb,sub,2065,0
R32SSA-L,Zone_2B Hot Dry,rur,perm,2015,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2020,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2025,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2030,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2035,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2040,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2045,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2050,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2055,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2060,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2065,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2070,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2075,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2080,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2085,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2090,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2095,1
R32SSA-L,Zone_2B Hot Dry,rur,perm,2100,1
R32SSA-L,Zone_2B Hot Dry,rur,sub,2015,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2020,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2025,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2030,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2035,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2040,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2045,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2050,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2055,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2060,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2065,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2070,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2075,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2080,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2085,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2090,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2095,0
R32SSA-L,Zone_2B Hot Dry,rur,sub,2100,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2015,0.247
R32SSA-L,Zone_2B Hot Dry,urb,perm,2020,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2025,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2030,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2035,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2040,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2045,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2050,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2055,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2060,0.00421592
R32SSA-L,Zone_2B Hot Dry,urb,perm,2065,0.018050543
R32SSA-L,Zone_2B Hot Dry,urb,perm,2070,0.11957083
R32SSA-L,Zone_2B Hot Dry,urb,perm,2075,0.247297142
R32SSA-L,Zone_2B Hot Dry,urb,perm,2080,0.36719521
R32SSA-L,Zone_2B Hot Dry,urb,perm,2085,0.479554937
R32SSA-L,Zone_2B Hot Dry,urb,perm,2090,0.585024258
R32SSA-L,Zone_2B Hot Dry,urb,perm,2095,0.683991313
R32SSA-L,Zone_2B Hot Dry,urb,perm,2100,0.776280522
R32SSA-L,Zone_2B Hot Dry,urb,sub,2015,0.753
R32SSA-L,Zone_2B Hot Dry,urb,sub,2020,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2025,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2030,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2035,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2040,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2045,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2050,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2055,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2060,0.99578408
R32SSA-L,Zone_2B Hot Dry,urb,sub,2065,0.981949457
R32SSA-L,Zone_2B Hot Dry,urb,sub,2070,0.88042917
R32SSA-L,Zone_2B Hot Dry,urb,sub,2075,0.752702858
R32SSA-L,Zone_2B Hot Dry,urb,sub,2080,0.63280479
R32SSA-L,Zone_2B Hot Dry,urb,sub,2085,0.520445063
R32SSA-L,Zone_2B Hot Dry,urb,sub,2090,0.414975742
R32SSA-L,Zone_2B Hot Dry,urb,sub,2095,0.316008687
R32SSA-L,Zone_2B Hot Dry,urb,sub,2100,0.223719478
R32SSA-L,Zone_2B Hot Dry,urb,perm,2015,0.923360262
R32SSA-L,Zone_2B Hot Dry,urb,perm,2020,0.67814008
R32SSA-L,Zone_2B Hot Dry,urb,perm,2025,0.375344741
R32SSA-L,Zone_2B Hot Dry,urb,perm,2030,0.215836928
R32SSA-L,Zone_2B Hot Dry,urb,perm,2035,0.169504078
R32SSA-L,Zone_2B Hot Dry,urb,perm,2040,0.203046412
R32SSA-L,Zone_2B Hot Dry,urb,perm,2045,0.326735121
R32SSA-L,Zone_2B Hot Dry,urb,perm,2050,0.472253384
R32SSA-L,Zone_2B Hot Dry,urb,perm,2055,0.636686209
R32SSA-L,Zone_2B Hot Dry,urb,perm,2060,0.78544128
R32SSA-L,Zone_2B Hot Dry,urb,perm,2065,0.916979516
R32SSA-L,Zone_2B Hot Dry,urb,perm,2070,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2075,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2080,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2085,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2090,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2095,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2100,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2015,0.076639738
R32SSA-L,Zone_2B Hot Dry,urb,sub,2020,0.32185992
R32SSA-L,Zone_2B Hot Dry,urb,sub,2025,0.624655259
R32SSA-L,Zone_2B Hot Dry,urb,sub,2030,0.784163072
R32SSA-L,Zone_2B Hot Dry,urb,sub,2035,0.830495922
R32SSA-L,Zone_2B Hot Dry,urb,sub,2040,0.796953588
R32SSA-L,Zone_2B Hot Dry,urb,sub,2045,0.673264879
R32SSA-L,Zone_2B Hot Dry,urb,sub,2050,0.527746616
R32SSA-L,Zone_2B Hot Dry,urb,sub,2055,0.363313791
R32SSA-L,Zone_2B Hot Dry,urb,sub,2060,0.21455872
R32SSA-L,Zone_2B Hot Dry,urb,sub,2065,0.083020484
R32SSA-L,Zone_2B Hot Dry,urb,sub,2070,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2075,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2080,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2085,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2090,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2095,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2100,0
R32SSA-L,Zone_2B Hot Dry,urb,perm,2015,0.916016802
R32SSA-L,Zone_2B Hot Dry,urb,perm,2020,0.927826319
R32SSA-L,Zone_2B Hot Dry,urb,perm,2025,0.936545512
R32SSA-L,Zone_2B Hot Dry,urb,perm,2030,0.942261522
R32SSA-L,Zone_2B Hot Dry,urb,perm,2035,0.947648528
R32SSA-L,Zone_2B Hot Dry,urb,perm,2040,0.997994273
R32SSA-L,Zone_2B Hot Dry,urb,perm,2045,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2050,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2055,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2060,1
R32SSA-L,Zone_2B Hot Dry,urb,perm,2065,1
R32SSA-L,Zone_2B Hot Dry,urb,sub,2015,0.083983198
R32SSA-L,Zone_2B Hot Dry,urb,sub,2020,0.072173681
R32SSA-L,Zone_2B Hot Dry,urb,sub,2025,0.063454488
R32SSA-L,Zone_2B Hot Dry,urb,sub,2030,0.057738478
R32SSA-L,Zone_2B Hot Dry,urb,sub,2035,0.052351472
R32SSA-L,Zone_2B Hot Dry,urb,sub,2040,0.002005727
R32SSA-L,Zone_2B Hot Dry,urb,sub,2045,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2050,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2055,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2060,0
R32SSA-L,Zone_2B Hot Dry,urb,sub,2065,0
R32SSA-L,Zone_3A Warm Humid,rur,perm,2015,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2020,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2025,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2030,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2035,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2040,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2045,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2050,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2055,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2060,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2065,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2070,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2075,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2080,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2085,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2090,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2095,1
R32SSA-L,Zone_3A Warm Humid,rur,perm,2100,1
R32SSA-L,Zone_3A Warm Humid,rur,sub,2015,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2020,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2025,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2030,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2035,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2040,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2045,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2050,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2055,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2060,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2065,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2070,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2075,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2080,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2085,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2090,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2095,0
R32SSA-L,Zone_3A Warm Humid,rur,sub,2100,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2015,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2020,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2025,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2030,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2035,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2040,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2045,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2050,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2055,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2060,0.033536818
R32SSA-L,Zone_3A Warm Humid,urb,perm,2065,0.146766468
R32SSA-L,Zone_3A Warm Humid,urb,perm,2070,0.255789533
R32SSA-L,Zone_3A Warm Humid,urb,perm,2075,0.359803772
R32SSA-L,Zone_3A Warm Humid,urb,perm,2080,0.459129111
R32SSA-L,Zone_3A Warm Humid,urb,perm,2085,0.554059331
R32SSA-L,Zone_3A Warm Humid,urb,perm,2090,0.645114688
R32SSA-L,Zone_3A Warm Humid,urb,perm,2095,0.732004184
R32SSA-L,Zone_3A Warm Humid,urb,perm,2100,0.814693731
R32SSA-L,Zone_3A Warm Humid,urb,sub,2015,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2020,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2025,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2030,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2035,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2040,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2045,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2050,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2055,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2060,0.966463182
R32SSA-L,Zone_3A Warm Humid,urb,sub,2065,0.853233532
R32SSA-L,Zone_3A Warm Humid,urb,sub,2070,0.744210467
R32SSA-L,Zone_3A Warm Humid,urb,sub,2075,0.640196228
R32SSA-L,Zone_3A Warm Humid,urb,sub,2080,0.540870889
R32SSA-L,Zone_3A Warm Humid,urb,sub,2085,0.445940669
R32SSA-L,Zone_3A Warm Humid,urb,sub,2090,0.354885312
R32SSA-L,Zone_3A Warm Humid,urb,sub,2095,0.267995816
R32SSA-L,Zone_3A Warm Humid,urb,sub,2100,0.185306269
R32SSA-L,Zone_3A Warm Humid,urb,perm,2015,0.245838172
R32SSA-L,Zone_3A Warm Humid,urb,perm,2020,0.243078294
R32SSA-L,Zone_3A Warm Humid,urb,perm,2025,0.287884137
R32SSA-L,Zone_3A Warm Humid,urb,perm,2030,0.370910054
R32SSA-L,Zone_3A Warm Humid,urb,perm,2035,0.46644232
R32SSA-L,Zone_3A Warm Humid,urb,perm,2040,0.571519819
R32SSA-L,Zone_3A Warm Humid,urb,perm,2045,0.683402416
R32SSA-L,Zone_3A Warm Humid,urb,perm,2050,0.799471418
R32SSA-L,Zone_3A Warm Humid,urb,perm,2055,0.917071098
R32SSA-L,Zone_3A Warm Humid,urb,perm,2060,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2065,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2070,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2075,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2080,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2085,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2090,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2095,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2100,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2015,0.754161828
R32SSA-L,Zone_3A Warm Humid,urb,sub,2020,0.756921706
R32SSA-L,Zone_3A Warm Humid,urb,sub,2025,0.712115863
R32SSA-L,Zone_3A Warm Humid,urb,sub,2030,0.629089946
R32SSA-L,Zone_3A Warm Humid,urb,sub,2035,0.53355768
R32SSA-L,Zone_3A Warm Humid,urb,sub,2040,0.428480181
R32SSA-L,Zone_3A Warm Humid,urb,sub,2045,0.316597584
R32SSA-L,Zone_3A Warm Humid,urb,sub,2050,0.200528582
R32SSA-L,Zone_3A Warm Humid,urb,sub,2055,0.082928902
R32SSA-L,Zone_3A Warm Humid,urb,sub,2060,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2065,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2070,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2075,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2080,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2085,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2090,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2095,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2100,0
R32SSA-L,Zone_3A Warm Humid,urb,perm,2015,0.92344448
R32SSA-L,Zone_3A Warm Humid,urb,perm,2020,0.977010432
R32SSA-L,Zone_3A Warm Humid,urb,perm,2025,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2030,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2035,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2040,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2045,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2050,1
R32SSA-L,Zone_3A Warm Humid,urb,perm,2055,1
R32SSA-L,Zone_3A Warm Humid,urb,sub,2015,0.07655552
R32SSA-L,Zone_3A Warm Humid,urb,sub,2020,0.022989568
R32SSA-L,Zone_3A Warm Humid,urb,sub,2025,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2030,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2035,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2040,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2045,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2050,0
R32SSA-L,Zone_3A Warm Humid,urb,sub,2055,0
R32SSA-L,Zone_3C Warm Marine,rur,perm,2015,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2020,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2025,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2030,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2035,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2040,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2045,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2050,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2055,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2060,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2065,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2070,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2075,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2080,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2085,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2090,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2095,1
R32SSA-L,Zone_3C Warm Marine,rur,perm,2100,1
R32SSA-L,Zone_3C Warm Marine,rur,sub,2015,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2020,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2025,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2030,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2035,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2040,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2045,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2050,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2055,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2060,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2065,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2070,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2075,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2080,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2085,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2090,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2095,0
R32SSA-L,Zone_3C Warm Marine,rur,sub,2100,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2015,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2020,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2025,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2030,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2035,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2040,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2045,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2050,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2055,0.001035191
R32SSA-L,Zone_3C Warm Marine,urb,perm,2060,0.034830028
R32SSA-L,Zone_3C Warm Marine,urb,perm,2065,0.119836511
R32SSA-L,Zone_3C Warm Marine,urb,perm,2070,0.231939275
R32SSA-L,Zone_3C Warm Marine,urb,perm,2075,0.343975981
R32SSA-L,Zone_3C Warm Marine,urb,perm,2080,0.45083778
R32SSA-L,Zone_3C Warm Marine,urb,perm,2085,0.552498645
R32SSA-L,Zone_3C Warm Marine,urb,perm,2090,0.649276913
R32SSA-L,Zone_3C Warm Marine,urb,perm,2095,0.741249908
R32SSA-L,Zone_3C Warm Marine,urb,perm,2100,0.828638984
R32SSA-L,Zone_3C Warm Marine,urb,sub,2015,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2020,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2025,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2030,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2035,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2040,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2045,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2050,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2055,0.998964809
R32SSA-L,Zone_3C Warm Marine,urb,sub,2060,0.965169972
R32SSA-L,Zone_3C Warm Marine,urb,sub,2065,0.880163489
R32SSA-L,Zone_3C Warm Marine,urb,sub,2070,0.768060725
R32SSA-L,Zone_3C Warm Marine,urb,sub,2075,0.656024019
R32SSA-L,Zone_3C Warm Marine,urb,sub,2080,0.54916222
R32SSA-L,Zone_3C Warm Marine,urb,sub,2085,0.447501355
R32SSA-L,Zone_3C Warm Marine,urb,sub,2090,0.350723087
R32SSA-L,Zone_3C Warm Marine,urb,sub,2095,0.258750092
R32SSA-L,Zone_3C Warm Marine,urb,sub,2100,0.171361016
R32SSA-L,Zone_3C Warm Marine,urb,perm,2015,0.105778733
R32SSA-L,Zone_3C Warm Marine,urb,perm,2020,0.108791305
R32SSA-L,Zone_3C Warm Marine,urb,perm,2025,0.153530092
R32SSA-L,Zone_3C Warm Marine,urb,perm,2030,0.206638155
R32SSA-L,Zone_3C Warm Marine,urb,perm,2035,0.345164037
R32SSA-L,Zone_3C Warm Marine,urb,perm,2040,0.46865408
R32SSA-L,Zone_3C Warm Marine,urb,perm,2045,0.609637515
R32SSA-L,Zone_3C Warm Marine,urb,perm,2050,0.739598421
R32SSA-L,Zone_3C Warm Marine,urb,perm,2055,0.867128658
R32SSA-L,Zone_3C Warm Marine,urb,perm,2060,0.958686308
R32SSA-L,Zone_3C Warm Marine,urb,perm,2065,0.995076627
R32SSA-L,Zone_3C Warm Marine,urb,perm,2070,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2075,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2080,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2085,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2090,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2095,1
R32SSA-L,Zone_3C Warm Marine,urb,perm,2100,1
R32SSA-L,Zone_3C Warm Marine,urb,sub,2015,0.894221267
R32SSA-L,Zone_3C Warm Marine,urb,sub,2020,0.891208695
R32SSA-L,Zone_3C Warm Marine,urb,sub,2025,0.846469908
R32SSA-L,Zone_3C Warm Marine,urb,sub,2030,0.793361845
R32SSA-L,Zone_3C Warm Marine,urb,sub,2035,0.654835963
R32SSA-L,Zone_3C Warm Marine,urb,sub,2040,0.53134592
R32SSA-L,Zone_3C Warm Marine,urb,sub,2045,0.390362485
R32SSA-L,Zone_3C Warm Marine,urb,sub,2050,0.260401579
R32SSA-L,Zone_3C Warm Marine,urb,sub,2055,0.132871342
R32SSA-L,Zone_3C Warm Marine,urb,sub,2060,0.041313692
R32SSA-L,Zone_3C Warm Marine,urb,sub,2065,0.004923373
R32SSA-L,Zone_3C Warm Marine,urb,sub,2070,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2075,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2080,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2085,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2090,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2095,0
R32SSA-L,Zone_3C Warm Marine,urb,sub,2100,0
R32SSA-L,Zone_3C Warm Marine,urb,perm,2015,0.739895335
R32SSA-L,Zone_3C Warm Marine,urb,perm,2020,0.824110183
R32SSA-L,Zone_3C Warm Marine,urb,perm,2025,0.880699958
R32SSA-L,Zone_3C Warm Marine,urb,perm,2030,0.99034814
