region_bld,ssp,scenario,urt,arch,mat,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
R32OAS-CPA,SSP1,nsp,rur,sfh,perm,32.00827043,36.16593695,39.97130315,43.14271054,45.61238477,47.46281233,48.83070097,49.85021887,50.62578369,51.23269094,51.72058757,52.12260805,52.46079204,52.74911986,52.99727764,53.21179811,53.3981061,53.56015117
R32OAS-CPA,SSP1,nsp,urb,inf,sub,17.33919803,19.76331424,21.9139214,23.57545232,24.67620856,25.15844266,25.34672148,25.21988034,24.90010914,21.8896148,21.9515135,21.9893237,22.0123522,22.0263601,22.0348666,22.0400288,22.0431664,22.0450691
R32OAS-CPA,SSP1,nsp,urb,mfh,perm,26.75894137,30.11968382,33.06479847,35.37745237,37.03451001,38.14087303,38.80354218,39.1692603,39.3448115,39.71804349,39.57976745,39.43389836,39.29924313,39.16545544,39.09537286,39.17936338,39.31029508,39.42444581
R32OAS-CPA,SSP1,nsp,urb,sfh,perm,36.41908843,40.99308016,45.00139982,48.1489364,50.40420233,51.90996939,52.8118663,53.30961097,53.54853727,54.05650837,53.86831381,53.66978504,53.48651842,53.30443254,53.20904971,53.32336133,53.5015602,53.65692007
R32OAS-L-PAS,SSP1,nsp,rur,mfh,perm,11.4656087,14.5777205,17.58512888,20.40519627,22.97598568,25.259112,27.23990173,28.92375311,30.33024366,31.48761502,32.42851753,33.1855014,33.78966729,34.26810215,34.64517339,34.94090502,35.17191626,35.35185516
R32OAS-L-PAS,SSP1,nsp,rur,sfh,perm,12.97217188,16.49321033,19.89578751,23.08640737,25.99499451,28.57812009,30.81918252,32.72428935,34.31559057,35.62503873,36.68957437,37.54602475,38.2295771,38.77087756,39.19749537,39.53208567,39.79345143,39.99703402
R32OAS-L-PAS,SSP1,nsp,urb,inf,sub,8.893617973,11.53576429,14.0651236,16.36596812,18.33484884,19.91557758,21.09425786,21.89565298,22.29750187,22.539921,22.6328274,21.00950611,21.29718813,21.50842016,21.6588561,21.3514157,21.5027307,21.6216468
R32OAS-L-PAS,SSP1,nsp,urb,mfh,perm,12.58174478,15.81829106,18.81455676,21.48864457,23.80340946,25.75057623,27.34011676,28.59831086,29.58169623,30.31311553,30.84570592,31.32510165,31.51925531,31.62978865,31.68686015,31.79062501,31.94454669,32.05895957
R32OAS-L-PAS,SSP1,nsp,urb,sfh,perm,17.12383421,21.52879417,25.60673074,29.24618115,32.3965908,35.04669709,37.21007181,38.92248194,40.26087565,41.25634194,41.98120083,42.63366144,42.8979058,43.04834238,43.12601705,43.26724168,43.47673007,43.63244671
R32OAS-L-SAS,SSP1,nsp,rur,mfh,perm,9.1664943,11.65238601,14.05220078,16.29986655,18.34586349,20.16036985,21.73252256,23.06714943,24.18040903,25.09535485,25.83815081,26.43477336,26.91012442,27.28624785,27.58178291,27.81300853,27.99301698,28.13268645
R32OAS-L-SAS,SSP1,nsp,rur,sfh,perm,13.00654458,16.53383215,19.9389832,23.12824663,26.03135762,28.60600145,30.83676422,32.73049625,34.3101253,35.60836247,36.66233232,37.50889346,38.18337975,38.71706973,39.13641107,39.46450228,39.71992032,39.91810047
R32OAS-L-SAS,SSP1,nsp,urb,inf,sub,8.732427843,11.29123973,13.77327923,16.06143608,18.0566148,19.69466996,20.95069843,21.83972594,22.40727291,22.72049764,22.83405564,20.92668404,21.2083523,20.91639786,21.15937037,21.35141754,21.5027302,21.62164702
R32OAS-L-SAS,SSP1,nsp,urb,mfh,perm,16.61911035,20.08018561,23.1548177,25.83310286,28.11636999,30.02181992,31.573727,32.8051363,33.75594416,34.4734075,34.99425254,35.52132203,35.65921403,35.75754292,35.72825898,35.65717448,35.73780235,35.8751329
R32OAS-L-SAS,SSP1,nsp,urb,sfh,perm,19.96229923,24.11962285,27.81276433,31.02982763,33.77240895,36.06116935,37.92526634,39.4043925,40.54646994,41.40826204,42.03388305,42.66698064,42.83261173,42.95072099,42.91554613,42.8301619,42.9270093,43.091966
R32OAS-M-PAS,SSP1,nsp,rur,mfh,perm,11.46948591,14.58196767,17.58916193,20.40852928,22.97828645,25.26044598,27.24099853,28.92516217,30.33257382,31.49182611,32.43472144,33.1939516,33.80017934,34.28088891,34.65988207,34.95728526,35.1897428,35.37077852
R32OAS-M-PAS,SSP1,nsp,rur,sfh,perm,12.97655855,16.49801557,19.90035049,23.09017834,25.99759761,28.57962935,30.82042343,32.72588355,34.31822691,35.62980315,36.69659346,37.55558529,38.24147042,38.78534447,39.21413674,39.55061825,39.81362036,40.01844389
R32OAS-M-PAS,SSP1,nsp,urb,inf,sub,8.12626194,10.43354238,12.54528221,14.35128996,14.89632515,16.06517902,16.5175878,17.559801,18.4342427,19.1573853,19.7482823,20.2264112,20.6102372,20.916397,21.1593702,21.3514157,21.5027307,21.6216468
R32OAS-M-PAS,SSP1,nsp,urb,mfh,perm,11.66362022,14.72595844,17.57727816,20.13503805,22.46289564,24.27681843,25.78205435,26.97856758,28.00465742,28.9374468,29.80488846,30.50245267,31.05723891,31.49476481,31.83714851,32.1017472,32.30463032,32.45859231
R32OAS-M-PAS,SSP1,nsp,urb,sfh,perm,15.41780659,19.5054532,23.31571498,26.73469809,29.84866629,32.27023269,34.27839638,35.87297504,37.24208171,38.48996651,39.65537049,40.59564204,41.34848109,41.94735393,42.42127967,42.79526311,43.08946001,43.32034927
R32OAS-M-SAS,SSP1,nsp,rur,mfh,perm,9.212126755,11.71704191,14.13655648,16.40293606,18.46447445,20.29007142,21.86770243,23.20245315,24.31066435,25.2166276,25.94736994,26.5306518,26.99184054,27.35387904,27.63639132,27.85574459,28.02537316,28.15609793
R32OAS-M-SAS,SSP1,nsp,rur,sfh,perm,13.07129349,16.62557385,20.0586774,23.27449427,26.19965738,28.79003791,31.02857398,32.92248174,34.4949475,35.78043909,36.8173058,37.64493754,38.29932859,38.81303314,39.21389616,39.52514144,39.76583123,39.95131954
R32OAS-M-SAS,SSP1,nsp,urb,inf,sub,7.077791546,8.995045003,10.83185704,12.42560084,13.99747452,15.39328413,16.60491991,17.63579488,18.4342427,19.1573853,19.7482823,20.2264112,20.6102372,20.916397,21.1593702,21.3514157,21.5027307,21.6216468
R32OAS-M-SAS,SSP1,nsp,urb,mfh,perm,15.26582,18.40185713,21.27807738,23.86920412,26.11529179,28.02965198,29.62241499,30.9133773,31.94139411,32.72609548,33.32062212,33.83546964,34.41778936,34.87537849,35.23759128,35.51893075,35.73654294,35.90426378
R32OAS-M-SAS,SSP1,nsp,urb,sfh,perm,18.33677378,22.10367287,25.55848892,28.67086054,31.36878319,33.66824629,35.581418,37.13207717,38.36689533,39.30945141,40.0235762,40.64199319,41.34145546,41.89109565,42.3261731,42.66410831,42.92549654,43.12695699
R32PAK,SSP1,nsp,rur,mfh,perm,9.141601542,11.62203323,14.01815945,16.26408036,18.31039931,20.12693262,21.70254277,23.04171005,24.16026268,25.080767,25.8289664,26.43115388,26.91153131,27.29188394,27.59164263,27.8265311,28.00962889,28.15192044
R32PAK,SSP1,nsp,rur,sfh,perm,12.97122368,16.4907639,19.8906812,23.0774688,25.98103671,28.55855661,30.79422523,32.69439974,34.28153919,35.58766343,36.64930037,37.5037577,38.18537603,38.72506691,39.15040125,39.48368976,39.74349134,39.945392
R32PAK,SSP1,nsp,urb,inf,sub,8.823742675,11.50686401,14.13115575,16.5583558,18.67250875,20.39922114,21.70694488,22.61198697,23.16849996,23.46166839,23.54072361,23.44894685,21.19429832,20.91639721,21.15937024,21.35141619,21.50273056,21.62164686
R32PAK,SSP1,nsp,urb,mfh,perm,15.31369726,19.14621467,22.56897992,25.52928287,28.02967877,30.09771716,31.76631817,33.07605079,34.07519037,34.82228869,35.35340192,35.70354942,36.1053654,36.15774844,36.0846571,35.97347374,35.83467809,35.88533696
R32PAK,SSP1,nsp,urb,sfh,perm,18.39428229,22.99776934,27.1090763,30.66488959,33.66827846,36.15233449,38.15660018,39.7298056,40.92993742,41.82732602,42.46528082,42.88586587,43.3685133,43.43143398,43.34363919,43.2100896,43.04337308,43.10422275
R32RUS,SSP1,nsp,rur,mfh,perm,21.70281006,25.31252941,28.82649938,32.14702956,35.1986028,37.93280009,40.32819937,42.3864649,44.12641877,45.5777078,46.77530537,47.75538862,48.55255615,49.19815451,49.71963353,50.14037745,50.47988558,50.75422599
R32RUS,SSP1,nsp,rur,sfh,perm,24.22519233,28.25444685,32.17682364,35.88327834,39.28951691,42.34149289,45.01529449,47.3127794,49.25495725,50.87492055,52.21170742,53.30569963,54.19551698,54.91614921,55.49823649,55.96788085,56.34684789,56.65307318
R32RUS,SSP1,nsp,urb,mfh,perm,15.82726319,18.45973235,21.02237412,23.44394556,25.6693741,27.66334907,29.41024796,30.91128447,32.18018503,33.23857025,34.11194526,34.82669305,35.40804543,35.87886258,36.25916291,36.56599989,36.81359385,37.01366277
R32RUS,SSP1,nsp,urb,sfh,perm,20.22252949,23.5860412,26.86033431,29.95438155,32.79781656,35.34552282,37.57753943,39.49541714,41.11669421,42.46899536,43.58490856,44.49814341,45.24093865,45.84250277,46.32841335,46.72045964,47.03681099,47.2924395
R32SAF,SSP1,nsp,rur,mfh,perm,36.52507045,37.02884945,37.51740576,37.97632588,38.3939321,38.76436106,39.08415322,39.35443908,39.57851742,39.76096895,39.90804763,40.02457422,40.11602913,40.18716808,40.24209106,40.28412418,40.31603339,40.34007383
R32SAF,SSP1,nsp,rur,sfh,perm,35.77989564,36.27339668,36.75198559,37.20154295,37.61062927,37.97350084,38.28676868,38.55154024,38.77104699,38.9497762,39.09385422,39.20800346,39.29759253,39.36728013,39.42108258,39.46225815,39.49351636,39.51706634
R32SAF,SSP1,nsp,urb,inf,sub,24.11915993,24.32168578,24.43089369,24.44313183,24.35671458,24.18194265,23.92858074,21.3235695,21.4647085,21.5814304,21.6768092,21.7539825,21.8159342,21.8653514,21.9045661,21.9355658,21.9599882,21.9791848
R32SAF,SSP1,nsp,urb,mfh,perm,38.36918275,38.51996841,38.65492527,38.76064914,38.82388284,38.84207076,38.81208966,38.93312472,38.75190094,38.57052113,38.40162855,38.24714955,38.0987297,38.13026736,38.18237921,38.22226095,38.25253695,38.27534693
R32SAF,SSP1,nsp,urb,sfh,perm,42.06666557,42.23198184,42.37994395,42.49585599,42.56518327,42.58512389,42.55225363,42.68495234,42.48626477,42.28740612,42.10223805,41.93287253,41.77015006,41.80472687,41.86186053,41.90558551,41.93877909,41.96378717
R32SSA-L,SSP1,nsp,rur,mfh,perm,10.06592203,13.9683878,17.73550196,21.2631972,24.47324954,27.31819535,29.7809098,31.86888865,33.6080642,35.03493197,36.19092549,37.11784438,37.85459831,38.43614634,38.89246143,39.24872764,39.5256669,39.74014738
R32SSA-L,SSP1,nsp,rur,sfh,perm,9.860559753,13.68340846,17.37366695,20.82939108,23.97395279,26.76085676,29.17332757,31.21870802,32.92240138,34.32015858,35.45256782,36.36057596,37.08229883,37.65198227,38.09898773,38.4479855,38.71927471,38.92937943
R32SSA-L,SSP1,nsp,urb,inf,sub,7.336697802,10.34896921,13.25426837,15.90325681,18.17508516,19.99656004,21.34412144,22.24139929,22.73319122,22.90028694,22.89932876,21.82983284,21.35586703,20.93611319,21.16908194,21.36946811,21.52575071,21.6338391
R32SSA-L,SSP1,nsp,urb,mfh,perm,14.19031756,18.44020407,22.35356204,25.68016221,28.35470508,30.6329655,32.52732092,34.02554308,35.1617066,35.99184468,36.5591325,36.99313279,37.19678766,37.26944191,37.30381673,37.37837766,37.53428547,37.72263277
R32SSA-L,SSP1,nsp,urb,sfh,perm,15.55778102,20.21721188,24.50768433,28.15485549,31.08713323,33.58494038,35.66184716,37.30444693,38.55009793,39.46023306,40.08218811,40.55801125,40.78129152,40.86094716,40.89863454,40.98038061,41.15131262,41.35781019
R32SSA-M,SSP1,nsp,rur,mfh,perm,9.906501961,13.77137105,17.50442961,21.00382014,24.19350034,27.02660306,29.48566845,31.57832067,33.3282925,34.77122258,35.9467957,36.89544629,37.65475539,38.25881968,38.73696508,39.11407537,39.41041293,39.64295822
R32SSA-M,SSP1,nsp,rur,sfh,perm,9.704392133,13.49041119,17.14730888,20.57530576,23.69991096,26.47521347,28.88410965,30.93406814,32.6483375,34.06182931,35.2134187,36.14271517,36.88653305,37.47827338,37.94666378,38.31608037,38.60637213,38.83417309
R32SSA-M,SSP1,nsp,urb,inf,sub,7.81912258,10.74228773,13.47497965,15.93002931,17.98054288,19.64883792,20.94551492,21.97988112,22.64206115,22.83323622,22.90520962,22.78977785,20.45942248,20.79769851,21.0661578,21.27835,21.44553377,21.57692486
R32SSA-M,SSP1,nsp,urb,mfh,perm,11.52780447,15.57070058,19.3649747,22.82945933,25.91751466,28.58727492,30.83147045,32.6558603,34.09436879,35.18952719,35.96681598,36.51567998,37.05401788,37.14990705,37.17858077,37.15434911,37.35732436,37.57587927
R32SSA-M,SSP1,nsp,urb,sfh,perm,12.63869232,17.07118597,21.23109892,25.02944191,28.41508063,31.34211488,33.80257446,35.80277336,37.3799051,38.58059948,39.43279244,40.03454824,40.62476359,40.72989321,40.7613301,40.73476333,40.95729848,41.19691465
R32TUR,SSP1,nsp,rur,mfh,perm,26.76425522,27.12308818,27.46040601,27.77783808,28.07700822,28.35947572,28.62667047,28.87986477,29.12018611,29.34863216,29.56605949,29.77322099,29.97075666,30.15924656,30.33918401,30.51101838,30.67513332,30.83187913
R32TUR,SSP1,nsp,rur,sfh,perm,44.74329277,45.34317376,45.90708674,46.43775556,46.9378949,47.41011153,47.85679583,48.28007482,48.68183336,49.06373931,49.42722466,49.77354806,50.10377942,50.41888845,50.71969989,51.00696496,51.28132502,51.54336571
R32TUR,SSP1,nsp,urb,mfh,perm,24.35975721,24.68635265,24.99336589,25.28227989,25.55457261,25.81166327,26.05485326,26.28530061,26.50403151,26.71195399,26.90984767,27.0983978,27.27818689,27.44974287,27.61351476,27.76991155,27.91928241,28.0619462
R32TUR,SSP1,nsp,urb,sfh,perm,42.55388405,43.12441126,43.66073047,44.16543225,44.64109844,45.09020825,45.5150351,45.91760191,46.29970134,46.66291961,47.00861865,47.33799552,47.65206778,47.95175769,48.23784962,48.51105804,48.77199293,49.02121127
R32USA,SSP1,nsp,rur,mfh,perm,29.72483665,29.4572162,29.18381154,28.90554247,28.62335159,28.33819554,28.05103123,27.76279425,27.47440602,27.18674526,26.90065711,26.61692645,26.33629795,26.059451,25.78701197,25.51953492,25.25752415,25.00142496
R32USA,SSP1,nsp,rur,sfh,perm,78.32359018,77.61842251,76.89801368,76.16478734,75.42122723,74.66985406,73.91318916,73.15369787,72.39380801,71.63583502,70.88200579,70.13438842,69.39494512,68.66546602,67.94760158,67.24281174,66.5524253,65.8776156
R32USA,SSP1,nsp,urb,mfh,perm,30.71015401,30.43243102,30.1489051,29.86054111,29.56829734,29.27313753,28.97602856,28.67791616,28.37973419,28.08237496,27.78669837,27.49350285,27.20354818,26.91752765,26.636081,26.35977563,26.08912895,25.82459725
R32USA,SSP1,nsp,urb,sfh,perm,78.66904893,77.95761634,77.23131864,76.49262745,75.74399754,74.98789774,74.22680484,73.46314148,72.69929993,71.93756596,71.18014233,70.42907436,69.68630836,68.95362032,68.23264899,67.5248479,66.83154245,66.15390153
