region_bld,ssp,scenario,urt,arch,mat,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
R32NAF,SSP2,FLRD,urb,sfh,perm,16.26380388,18.76288799,20.87376853,22.66691104,24.08568716,25.22031224,26.2556119,27.37387768,28.53610783,29.67792897,30.49603893,31.20250738,31.81592206,32.37484823,32.82560268,33.32618352,33.77759711,34.16558466
R32OAS-CPA,SSP2,FLRD,rur,mfh,perm,28.19024667,31.75490975,34.9961626,37.6007246,39.62610409,41.23702041,42.69175055,44.3199662,46.02483843,47.4802885,48.71336067,49.7537917,50.62992494,51.36804014,51.99098853,52.51920938,52.96931639,53.35505772
R32OAS-CPA,SSP2,FLRD,rur,sfh,perm,31.8944013,35.92745558,39.59460401,42.54140141,44.83291263,46.65550085,48.30138027,50.14354093,52.07243072,53.71912467,55.11422061,56.29136266,57.28261845,58.11772084,58.82252368,59.42015193,59.92940231,60.36582944
R32OAS-CPA,SSP2,FLRD,urb,inf,sub,17.21753722,19.59073399,21.71882373,23.37013681,24.55083423,25.35480114,25.94247473,26.4260683,26.9929986,27.35732623,27.52298178,24.94767638,25.013403,25.27353495,25.47997578,25.64314794,25.77170898,25.87274712
R32OAS-CPA,SSP2,FLRD,urb,mfh,perm,26.69569272,30.12323248,33.12829419,35.41554128,37.05806175,38.23982099,39.22287107,40.33774433,41.48353393,42.39760875,43.09123724,43.97189824,44.27010603,44.44360832,44.54368433,44.58278056,44.57534597,44.53617829
R32OAS-CPA,SSP2,FLRD,urb,sfh,perm,36.33300662,40.9979099,45.0878179,48.20077566,50.43625639,52.0446382,53.38257558,54.89992512,56.45935202,57.70341363,58.6474464,59.84603158,60.25189428,60.48803198,60.62423607,60.67744628,60.66732776,60.61402031
R32OAS-L-PAS,SSP2,FLRD,rur,mfh,perm,11.47186116,13.43767755,15.25892287,16.80487833,18.10066928,19.22010069,20.28153183,21.44149576,22.65402564,23.75246015,24.73885174,25.61757947,26.39497784,27.07824483,27.67550788,28.19499461,28.6448434,29.03310474
R32OAS-L-PAS,SSP2,FLRD,rur,sfh,perm,12.9792459,15.20336751,17.26392163,19.01301325,20.47906912,21.74559207,22.94649362,24.258875,25.63072943,26.87349652,27.98949843,28.98368962,29.86323694,30.63628415,31.31202664,31.89977312,32.40873133,32.84800962
R32OAS-L-PAS,SSP2,FLRD,urb,inf,sub,8.840400288,10.54102533,12.13012607,13.43596594,14.47302054,15.29169027,15.98510135,16.68268323,17.30523304,17.84037005,18.24620278,18.54197138,18.73387452,17.1910566,17.52024982,17.80006901,18.03603664,18.23236442
R32OAS-L-PAS,SSP2,FLRD,urb,mfh,perm,12.6146985,14.74401363,16.61751846,18.1243289,19.29545341,20.23019035,21.06880138,21.98432738,22.94586087,23.76820652,24.47068388,25.05975914,25.54416833,26.08970206,26.33653425,26.52507025,26.66467449,26.77100894
R32OAS-L-PAS,SSP2,FLRD,urb,sfh,perm,17.16868444,20.06669579,22.61654771,24.66732625,26.26123411,27.533417,28.67477192,29.92080859,31.22946175,32.34867938,33.30475552,34.10649067,34.76577464,35.50824949,35.84418966,36.10078835,36.2907906,36.43551246
R32OAS-L-SAS,SSP2,FLRD,rur,mfh,perm,9.172916475,10.74500151,12.20082954,13.43568108,14.46967693,15.36196513,16.20744444,17.13102231,18.09603176,18.96936579,19.75272393,20.44970573,21.06555519,21.60597407,22.07761663,22.48700625,22.84085572,23.1455525
R32OAS-L-SAS,SSP2,FLRD,rur,sfh,perm,13.01565715,15.2463239,17.31203098,19.06418955,20.53134949,21.79743725,22.99710682,24.3075922,25.67686577,26.91605904,28.0275835,29.01654662,29.89038924,30.65720173,31.32642594,31.90731807,32.40940303,32.84174412
R32OAS-L-SAS,SSP2,FLRD,urb,inf,sub,8.627435898,10.2101872,11.68123356,12.92242804,13.93908005,14.77673705,15.52051098,16.28737447,17.03727076,17.64681577,18.12352208,18.474298,18.70848703,18.84371331,17.35816973,17.62514609,17.40652364,17.64916216
R32OAS-L-SAS,SSP2,FLRD,urb,mfh,perm,16.74994351,18.97617014,20.88489467,22.33113116,23.39714683,24.21334518,24.9528818,25.81599432,26.74286247,27.54015958,28.21551172,28.7745481,29.22547812,29.58237897,30.02686116,30.15587524,30.28893665,30.30745522
R32OAS-L-SAS,SSP2,FLRD,urb,sfh,perm,20.11945149,22.79351774,25.08621148,26.82338061,28.10384169,29.08423085,29.9725366,31.00927744,32.12259933,33.08028499,33.89149456,34.56298968,35.10463119,35.53332811,36.06722472,36.22219196,36.38202071,36.40426457
R32OAS-M-PAS,SSP2,FLRD,rur,mfh,perm,11.47651266,13.44341402,15.26527517,16.8111874,18.10633137,19.22478261,20.2848992,21.44339454,22.65425482,23.75077128,24.73529136,25.61218589,26.38767308,27.06920794,27.66481911,28.18276021,28.63116412,29.01786909
R32OAS-M-PAS,SSP2,FLRD,rur,sfh,perm,12.98450861,15.20985775,17.27110862,19.02015132,20.4854752,21.75088919,22.95030345,24.26102329,25.63098872,26.87158575,27.98547023,28.97758734,29.85497234,30.62605982,31.29993338,31.88593114,32.39325462,32.83077202
R32OAS-M-PAS,SSP2,FLRD,urb,inf,sub,8.077907711,9.383935844,10.55252574,11.49144401,11.57887664,11.6017,12.25262676,12.96355779,13.70666178,14.38108254,14.98785039,15.52947435,16.00957008,16.43248782,16.80300234,17.12604582,17.40652182,17.64916218
R32OAS-M-PAS,SSP2,FLRD,urb,mfh,perm,11.68709521,13.54245384,15.2118533,16.57372601,17.76130697,18.68622756,19.47751123,20.35748539,21.28386831,22.10285142,22.82035987,23.51310936,24.21868129,24.83737833,25.37682951,25.84481209,26.24857402,26.59478425
R32OAS-M-PAS,SSP2,FLRD,urb,sfh,perm,15.43354114,17.90765278,20.13681223,21.95812276,23.55069944,24.79091789,25.85033645,27.02672991,28.26405385,29.35785482,30.3178531,31.2487655,32.20128256,33.03919292,33.77217572,34.41023147,34.96332678,35.44119041
R32OAS-M-SAS,SSP2,FLRD,rur,mfh,perm,9.215837605,10.79855805,12.2645663,13.50850412,14.55007634,15.44844225,16.29882001,17.22689974,18.19562593,19.07114502,19.85552824,20.55246592,21.16721993,21.70571981,22.17489106,22.58136077,22.93188447,23.23289629
R32OAS-M-SAS,SSP2,FLRD,rur,sfh,perm,13.0765589,15.32231648,17.40246851,19.1675198,20.64543001,21.92014157,23.12676167,24.44363484,25.81818217,27.06047588,28.17345483,29.16235535,30.03464363,30.7987332,31.46445082,32.04119982,32.53856576,32.96567819
R32OAS-M-SAS,SSP2,FLRD,urb,inf,sub,7.06452251,8.276024281,9.461348823,10.32863492,10.99629307,11.68022659,12.32850574,13.03619152,13.77500876,14.44328817,14.98785039,15.52947435,16.00957008,16.43248782,16.80300234,17.12604582,17.40652182,17.64916218
R32OAS-M-SAS,SSP2,FLRD,urb,mfh,perm,15.28204111,17.12935051,18.77460976,20.08283399,21.12906528,21.96750781,22.76084313,23.67685844,24.65154231,25.49718886,26.24563391,26.88775974,27.43972419,27.90090017,28.27926614,28.79198074,29.23577254,29.6208542
R32OAS-M-SAS,SSP2,FLRD,urb,sfh,perm,18.35625802,20.57518202,22.5514104,24.122804,25.37950075,26.38660886,27.33953574,28.43982157,29.61057805,30.62633938,31.52534563,32.2966449,32.95964547,33.51359407,33.96807415,34.58392916,35.11699648,35.57954323
R32PAK,SSP2,FLRD,rur,mfh,perm,9.147496613,10.71559186,12.1681974,13.40094492,14.43383157,15.3257118,16.17098463,17.09455929,18.05985376,18.93376215,19.71819293,20.41669543,21.03403884,21.57632925,22.05000227,22.46149907,22.81763167,23.124431
R32PAK,SSP2,FLRD,rur,sfh,perm,12.97958833,15.20459389,17.2657285,19.01490164,20.4804877,21.74599658,22.94537318,24.255854,25.625532,26.86554023,27.97858668,28.96970757,29.84566998,30.61513803,31.2872433,31.87112536,32.3764499,32.81177435
R32PAK,SSP2,FLRD,urb,inf,sub,8.73957489,10.43948158,12.0232966,13.35813827,14.4389973,15.30925645,16.05781403,16.80867164,17.53072982,18.10441911,18.53520136,18.83396273,19.02022405,19.11125726,17.44374153,17.69684368,17.40652234,17.64916217
R32PAK,SSP2,FLRD,urb,mfh,perm,15.39050696,17.93593136,20.12285798,21.79968396,23.03919524,23.97858099,24.80159889,25.71936352,26.68668693,27.51528447,28.21061237,28.78115461,29.24159126,29.60555958,30.07906911,30.19985775,30.33396575,30.33476454
R32PAK,SSP2,FLRD,urb,sfh,perm,18.48654343,21.54401898,24.17087943,26.18502466,27.67388265,28.80224024,29.79082081,30.89320787,32.05512322,33.05040586,33.88560963,34.57092519,35.12398573,35.56117186,36.1299351,36.27502223,36.4361081,36.43706759
R32RUS,SSP2,FLRD,rur,mfh,perm,21.5498506,24.25177103,26.73984529,28.80889723,30.52057932,32.00401975,33.45155234,35.1109994,36.89610411,38.52965845,40.01198866,41.34708077,42.54170302,43.60459898,44.54568004,45.37551951,46.10477806,46.74389402
R32RUS,SSP2,FLRD,rur,sfh,perm,24.05445536,27.07040315,29.84765076,32.15717571,34.06779593,35.72364739,37.33941766,39.19173191,41.1843082,43.00772038,44.66233258,46.15259412,47.48605987,48.6724896,49.72294664,50.64923318,51.4632489,52.17664533
R32RUS,SSP2,FLRD,urb,mfh,perm,15.71571406,17.68615041,19.50063461,21.00953736,22.25782008,23.33965244,24.39529819,25.60548734,26.90731517,28.09862148,29.17964418,30.15329018,31.02449537,31.79963619,32.48594076,33.09111989,33.62294811,34.08903783
R32RUS,SSP2,FLRD,urb,sfh,perm,20.08000292,22.59763383,24.91600435,26.84393275,28.43886637,29.82112599,31.16992692,32.71618831,34.37953662,35.90167135,37.28289646,38.52692613,39.64006694,40.63046611,41.50735898,42.2805977,42.96011582,43.55563969
R32SAF,SSP2,FLRD,rur,mfh,perm,36.5388882,36.74051152,36.66921266,36.17942604,35.4690825,34.74145735,34.20455308,34.07064137,34.20401176,34.32485056,34.433154,34.52944444,34.61417885,34.68808907,34.75237577,34.80771722,34.85507719,34.89536701
R32SAF,SSP2,FLRD,rur,sfh,perm,35.79343149,35.99094134,35.9210971,35.44130297,34.74545168,34.03267135,33.50672085,33.37554117,33.50619058,33.62456406,33.73065791,33.82498386,33.90798955,33.98039187,34.04336701,34.09757939,34.14397314,34.18344098
R32SAF,SSP2,FLRD,urb,inf,sub,24.06565948,24.1335246,23.9560472,23.44711628,22.75186744,22.01573277,21.37691453,20.97221385,18.47972412,18.55506627,18.62285274,18.68336019,18.7369893,18.78423615,18.82563021,18.86171526,18.89304939,18.9201573
R32SAF,SSP2,FLRD,urb,mfh,perm,38.40097537,38.34809297,38.0079545,37.23497238,36.24187776,35.24112812,34.44150725,34.0531512,34.1616586,33.95912559,33.76329952,33.57690556,33.39412123,33.21492032,33.04587306,33.02615305,33.07108899,33.10931666
R32SAF,SSP2,FLRD,urb,sfh,perm,42.10152192,42.04354346,41.67062722,40.82315594,39.73436082,38.63717298,37.76049589,37.33471554,37.45367935,37.23162906,37.01693202,36.81257603,36.61217751,36.41570774,36.23037008,36.20874972,36.25801596,36.29992748
R32SSA-L,SSP2,FLRD,rur,mfh,perm,10.07370028,12.55481737,14.8851427,16.91556583,18.65333876,20.16724121,21.58216766,23.07113533,24.5924714,25.9687163,27.20264979,28.30009241,29.26917657,30.11928801,30.86088255,31.50441204,32.06038153,32.53866145
R32SSA-L,SSP2,FLRD,rur,sfh,perm,9.868179315,12.29867731,14.58145997,16.57045893,18.27277829,19.75579449,21.14185399,22.60044414,24.09074232,25.43890944,26.64766854,27.72272143,28.67203459,29.50480227,30.231267,30.86166738,31.40629412,31.8748163
R32SSA-L,SSP2,FLRD,urb,inf,sub,7.258889149,9.18369021,10.96799524,12.48791975,13.7267554,14.72374376,15.56775422,16.3826052,17.14115621,17.72848916,18.14521432,18.40896562,18.58384421,18.01983427,17.86144995,17.67435187,17.48021334,17.60192643
R32SSA-L,SSP2,FLRD,urb,mfh,perm,14.33046736,17.02516914,19.54669368,21.68544521,23.69526764,25.16336072,25.31842793,26.14696357,27.21401314,28.16547519,28.97614458,29.64562368,30.18175401,30.67038757,30.9868873,31.2142461,31.36880463,31.46799423
R32SSA-L,SSP2,FLRD,urb,sfh,perm,15.71143648,18.66581578,21.43032942,23.77518378,25.97868466,27.58825194,27.75826234,28.66664061,29.83651742,30.87966802,31.76845833,32.50245243,33.09024747,33.62596866,33.9729682,34.22223664,34.39168935,34.50043745
R32SSA-M,SSP2,FLRD,rur,mfh,perm,9.909812988,12.36226238,14.66671871,16.67678274,18.39976191,19.9033777,21.31121265,22.79395687,24.31040166,25.68545178,26.92124601,28.02312136,28.99908939,29.85785183,30.60935763,31.26389154,31.83141158,32.32201738
R32SSA-M,SSP2,FLRD,rur,sfh,perm,9.70763561,12.11005078,14.3674922,16.33654743,18.02437485,19.49731426,20.87642694,22.3289206,23.81442728,25.161424,26.37200588,27.45140106,28.40745766,29.24869985,29.98487363,30.6260539,31.18199556,31.66259214
R32SSA-M,SSP2,FLRD,urb,inf,sub,7.811636938,9.643555268,11.32564832,12.72557252,13.89435931,14.90508214,15.73622276,16.6523415,17.43495728,18.09258687,18.55820797,18.78512307,18.96106573,19.02720968,19.00648527,18.9089506,17.22058239,17.49017983
R32SSA-M,SSP2,FLRD,urb,mfh,perm,11.54659666,14.05224566,16.38472655,18.39204636,20.08391117,21.53516235,22.89078519,24.30680977,25.73681794,26.96269754,28.00003212,28.86988767,29.57118958,30.13466668,30.58366591,30.9237532,31.29721711,31.38870848
R32SSA-M,SSP2,FLRD,urb,sfh,perm,12.65929544,15.40640369,17.96365632,20.16441341,22.01931639,23.61041877,25.09667749,26.64915864,28.21697091,29.56098356,30.69828187,31.65196188,32.42084542,33.03862253,33.53088999,33.90375012,34.31320323,34.41351125
R32TUR,SSP2,FLRD,rur,mfh,perm,26.62978452,27.30229593,27.76254726,27.88222738,27.79607277,27.65528895,27.62646759,27.88992878,28.34580982,28.76760987,29.15529486,29.50958352,29.83181202,30.12372416,30.38734737,30.62484447,30.83843988,31.03031614
R32TUR,SSP2,FLRD,rur,sfh,perm,44.51849062,45.64276532,46.41219305,46.61226896,46.46823951,46.23288337,46.1847011,46.62514381,47.38726549,48.09241207,48.7405266,49.33281065,49.87149794,50.35950368,50.80021725,51.19725436,51.55433368,51.87510388
R32TUR,SSP2,FLRD,urb,mfh,perm,24.23736735,24.8494604,25.2683628,25.37729087,25.29887638,25.17074056,25.14450851,25.38430037,25.79922511,26.18313068,26.53598609,26.85844549,27.15172502,27.4174118,27.65735112,27.87351151,28.06791753,28.24255565
R32TUR,SSP2,FLRD,urb,sfh,perm,42.34008207,43.40934301,44.14112058,44.33140624,44.19442454,43.97058501,43.92476042,44.3436511,45.06848013,45.739122,46.35552256,46.91882457,47.43115245,47.89527877,48.31442705,48.69203607,49.03164255,49.33671661
R32USA,SSP2,FLRD,rur,mfh,perm,29.72483696,29.57515545,29.2047602,28.51178225,27.66580254,26.8323595,26.1730982,25.8462215,25.74228509,25.64808663,25.56371343,25.48895041,25.42335168,25.36631771,25.31714031,25.2750731,25.23934463,25.20921719
R32USA,SSP2,FLRD,rur,sfh,perm,78.323591,77.92918706,76.95321245,75.12724713,72.89812914,70.7020447,68.96492119,68.103616,67.8297483,67.58153963,67.35922012,67.16222295,66.98937328,66.83909138,66.70951115,66.59866599,66.50452309,66.42513866
R32USA,SSP2,FLRD,urb,mfh,perm,30.71017524,30.55466653,30.17124571,29.45470031,28.58021917,27.71879683,27.0373942,26.69941579,26.59178202,26.49424379,26.4068916,26.32949815,26.26159785,26.20256705,26.15167016,26.10813261,26.07115483,26.03997198
R32USA,SSP2,FLRD,urb,sfh,perm,78.6691033,78.27074247,77.28854774,75.45300028,73.21287477,71.0062015,69.26067795,68.39489136,68.11916996,67.86930993,67.64554311,67.4472872,67.27334957,67.12213258,66.99175192,66.88022343,66.78549881,66.70561889
