region_bld,clim,urt,mat,year,arch,value
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.848
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.152
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.848
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.152
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.848
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.152
C-WEU-IRL,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.848
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2015,mfh,0.082
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2015,sfh,0.918
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2020,mfh,0.082
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2020,sfh,0.918
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2025,mfh,0.082
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2025,sfh,0.918
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2030,mfh,0.092
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2030,sfh,0.908
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2035,mfh,0.10200000000000001
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2035,sfh,0.898
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2040,mfh,0.112
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2040,sfh,0.888
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2045,mfh,0.12200000000000001
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2045,sfh,0.878
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2050,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2050,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2055,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2055,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2060,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2060,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2065,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2065,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2070,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2070,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2075,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2075,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2080,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2080,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2085,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2085,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2090,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2090,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2095,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2095,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2100,mfh,0.132
C-WEU-IRL,Zone_5A Cool Humid,rur,perm,2100,sfh,0.868
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2015,mfh,0.221
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2015,sfh,0.779
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2020,mfh,0.221
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2020,sfh,0.779
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2025,mfh,0.221
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2025,sfh,0.779
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2030,mfh,0.231
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2030,sfh,0.769
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2035,mfh,0.241
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2035,sfh,0.759
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2040,mfh,0.251
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2040,sfh,0.749
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2045,mfh,0.261
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2045,sfh,0.739
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2050,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2050,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2055,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2055,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2060,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2060,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2065,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2065,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2070,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2070,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2075,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2075,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2080,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2080,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2085,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2085,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2090,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2090,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2095,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2095,sfh,0.729
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2100,mfh,0.271
C-WEU-IRL,Zone_5A Cool Humid,urb,perm,2100,sfh,0.729
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2015,mfh,0.703
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2015,sfh,0.297
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2020,mfh,0.703
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2020,sfh,0.297
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2025,mfh,0.703
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2025,sfh,0.297
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2030,mfh,0.713
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2030,sfh,0.287
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2035,mfh,0.723
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2035,sfh,0.27699999999999997
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2040,mfh,0.733
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2040,sfh,0.26699999999999996
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2045,mfh,0.743
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2045,sfh,0.25699999999999995
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2050,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2050,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2055,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2055,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2060,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2060,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2065,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2065,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2070,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2070,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2075,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2075,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2080,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2080,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2085,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2085,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2090,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2090,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2095,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2095,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2100,mfh,0.753
C-WEU-ITA,Zone_3A Warm Humid,rur,perm,2100,sfh,0.24699999999999994
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2015,mfh,0.841
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2015,sfh,0.159
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2020,mfh,0.841
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2020,sfh,0.159
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2025,mfh,0.841
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2025,sfh,0.159
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2030,mfh,0.851
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2030,sfh,0.149
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2035,mfh,0.861
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2035,sfh,0.13899999999999998
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2040,mfh,0.871
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2040,sfh,0.12899999999999998
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2045,mfh,0.881
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2045,sfh,0.11899999999999997
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2050,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2050,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2055,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2055,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2060,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2060,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2065,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2065,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2070,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2070,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2075,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2075,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2080,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2080,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2085,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2085,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2090,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2090,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2095,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2095,sfh,0.10899999999999996
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2100,mfh,0.891
C-WEU-ITA,Zone_3A Warm Humid,urb,perm,2100,sfh,0.10899999999999996
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2015,mfh,0.691
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2015,sfh,0.309
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2020,mfh,0.691
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2020,sfh,0.309
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2025,mfh,0.691
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2025,sfh,0.309
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2030,mfh,0.701
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2030,sfh,0.299
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2035,mfh,0.711
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2035,sfh,0.289
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2040,mfh,0.721
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2040,sfh,0.27899999999999997
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2045,mfh,0.731
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2045,sfh,0.26899999999999996
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2050,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2050,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2055,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2055,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2060,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2060,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2065,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2065,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2070,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2070,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2075,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2075,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2080,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2080,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2085,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.741
C-WEU-ITA,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.25899999999999995
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2015,mfh,0.842
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2015,sfh,0.158
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2020,mfh,0.842
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2020,sfh,0.158
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2025,mfh,0.842
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2025,sfh,0.158
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2030,mfh,0.852
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2030,sfh,0.148
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2035,mfh,0.862
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2035,sfh,0.13799999999999998
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2040,mfh,0.872
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2040,sfh,0.12799999999999997
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2045,mfh,0.882
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2045,sfh,0.11799999999999997
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2050,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2050,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2055,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2055,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2060,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2060,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2065,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2065,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2070,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2070,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2075,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2075,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2080,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2080,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2085,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2085,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2090,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2090,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2095,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2095,sfh,0.10799999999999996
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2100,mfh,0.892
C-WEU-ITA,Zone_4A Mixed Humid,urb,perm,2100,sfh,0.10799999999999996
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2015,mfh,0.7
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2015,sfh,0.3
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2020,mfh,0.7
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2020,sfh,0.3
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2025,mfh,0.7
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2025,sfh,0.3
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2030,mfh,0.71
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2030,sfh,0.29
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2035,mfh,0.72
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2035,sfh,0.27999999999999997
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2040,mfh,0.73
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2040,sfh,0.26999999999999996
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2045,mfh,0.74
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2045,sfh,0.25999999999999995
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2050,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2050,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2055,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2055,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2060,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2060,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2065,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2065,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2070,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2070,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2075,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2075,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2080,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2080,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2085,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2085,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2090,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2090,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2095,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2095,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2100,mfh,0.75
C-WEU-ITA,Zone_4C Mixed Marine,rur,perm,2100,sfh,0.24999999999999994
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2015,mfh,0.887
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2015,sfh,0.113
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2020,mfh,0.887
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2020,sfh,0.113
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2025,mfh,0.887
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2025,sfh,0.113
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2030,mfh,0.897
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2030,sfh,0.103
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2035,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2035,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2040,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2040,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2045,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2045,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2050,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2050,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2055,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2055,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2060,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2060,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2065,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2065,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2070,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2070,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2075,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2075,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2080,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2080,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2085,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2085,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2090,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2090,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2095,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2095,sfh,0.09999999999999999
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2100,mfh,0.9
C-WEU-ITA,Zone_4C Mixed Marine,urb,perm,2100,sfh,0.09999999999999999
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2015,mfh,0.807
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2015,sfh,0.193
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2020,mfh,0.807
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2020,sfh,0.193
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2025,mfh,0.807
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2025,sfh,0.193
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2030,mfh,0.8170000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2030,sfh,0.183
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2035,mfh,0.8270000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2035,sfh,0.173
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2040,mfh,0.8370000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2040,sfh,0.16299999999999998
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2045,mfh,0.8470000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2045,sfh,0.15299999999999997
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2050,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2050,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2055,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2055,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2060,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2060,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2065,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2065,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2070,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2070,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2075,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2075,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2080,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2080,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2085,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2085,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2090,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2090,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2095,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2095,sfh,0.14299999999999996
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2100,mfh,0.8570000000000001
C-WEU-ITA,Zone_5A Cool Humid,urb,perm,2100,sfh,0.14299999999999996
