region_bld,region_gea,urt,arch,material,value
R32OAS-M-PAS,PAS,rur,sfh,wood,34.04
R32OAS-M-PAS,PAS,urb,mfh,aluminum,0.493058898
R32OAS-M-PAS,PAS,urb,mfh,brick,205.591503
R32OAS-M-PAS,PAS,urb,mfh,concrete,1117.75
R32OAS-M-PAS,PAS,urb,mfh,copper,0.182895495
R32OAS-M-PAS,PAS,urb,mfh,glass,2
R32OAS-M-PAS,PAS,urb,mfh,steel,39.5
R32OAS-M-PAS,PAS,urb,mfh,wood,21.6
R32OAS-M-PAS,PAS,urb,sfh,aluminum,0.49
R32OAS-M-PAS,PAS,urb,sfh,brick,372.5
R32OAS-M-PAS,PAS,urb,sfh,concrete,566
R32OAS-M-PAS,PAS,urb,sfh,copper,0.182895495
R32OAS-M-PAS,PAS,urb,sfh,glass,1.3
R32OAS-M-PAS,PAS,urb,sfh,steel,22.2
R32OAS-M-PAS,PAS,urb,sfh,wood,34.04
R32OAS-M-SAS,SAS,rur,mfh,aluminum,0.486851591
R32OAS-M-SAS,SAS,rur,mfh,brick,609
R32OAS-M-SAS,SAS,rur,mfh,concrete,1089
R32OAS-M-SAS,SAS,rur,mfh,copper,0.182895495
R32OAS-M-SAS,SAS,rur,mfh,glass,1.69
R32OAS-M-SAS,SAS,rur,mfh,steel,16.52
R32OAS-M-SAS,SAS,rur,mfh,wood,21.85
R32OAS-M-SAS,SAS,rur,sfh,aluminum,0.49
R32OAS-M-SAS,SAS,rur,sfh,brick,372.5
R32OAS-M-SAS,SAS,rur,sfh,concrete,566
R32OAS-M-SAS,SAS,rur,sfh,copper,0.182895495
R32OAS-M-SAS,SAS,rur,sfh,glass,1.3
R32OAS-M-SAS,SAS,rur,sfh,steel,22.2
R32OAS-M-SAS,SAS,rur,sfh,wood,34.04
R32OAS-M-SAS,SAS,urb,mfh,aluminum,0.493058898
R32OAS-M-SAS,SAS,urb,mfh,brick,205.591503
R32OAS-M-SAS,SAS,urb,mfh,concrete,1117.75
R32OAS-M-SAS,SAS,urb,mfh,copper,0.182895495
R32OAS-M-SAS,SAS,urb,mfh,glass,2
R32OAS-M-SAS,SAS,urb,mfh,steel,39.5
R32OAS-M-SAS,SAS,urb,mfh,wood,21.6
R32OAS-M-SAS,SAS,urb,sfh,aluminum,0.49
R32OAS-M-SAS,SAS,urb,sfh,brick,372.5
R32OAS-M-SAS,SAS,urb,sfh,concrete,566
R32OAS-M-SAS,SAS,urb,sfh,copper,0.182895495
R32OAS-M-SAS,SAS,urb,sfh,glass,1.3
R32OAS-M-SAS,SAS,urb,sfh,steel,22.2
R32OAS-M-SAS,SAS,urb,sfh,wood,34.04
R32PAK,SAS,rur,mfh,aluminum,0.49
R32PAK,SAS,rur,mfh,brick,609
R32PAK,SAS,rur,mfh,concrete,1089
R32PAK,SAS,rur,mfh,copper,0.182895495
R32PAK,SAS,rur,mfh,glass,1.8
R32PAK,SAS,rur,mfh,steel,16.26
R32PAK,SAS,rur,mfh,wood,21.85
R32PAK,SAS,rur,sfh,aluminum,0.49
R32PAK,SAS,rur,sfh,brick,372.5
R32PAK,SAS,rur,sfh,concrete,566
R32PAK,SAS,rur,sfh,copper,0.182895495
R32PAK,SAS,rur,sfh,glass,1.3
R32PAK,SAS,rur,sfh,steel,22.2
R32PAK,SAS,rur,sfh,wood,34.04
R32PAK,SAS,urb,mfh,aluminum,0.49
R32PAK,SAS,urb,mfh,brick,205.591503
R32PAK,SAS,urb,mfh,concrete,1067.75
R32PAK,SAS,urb,mfh,copper,0.182895495
R32PAK,SAS,urb,mfh,glass,2
R32PAK,SAS,urb,mfh,steel,43.3
R32PAK,SAS,urb,mfh,wood,21.6
R32PAK,SAS,urb,sfh,aluminum,0.49
R32PAK,SAS,urb,sfh,brick,372.5
R32PAK,SAS,urb,sfh,concrete,566
R32PAK,SAS,urb,sfh,copper,0.182895495
R32PAK,SAS,urb,sfh,glass,1.3
R32PAK,SAS,urb,sfh,steel,22.2
R32PAK,SAS,urb,sfh,wood,34.04
R32RUS,FSU,rur,mfh,aluminum,0.49
R32RUS,FSU,rur,mfh,brick,212.591503
R32RUS,FSU,rur,mfh,concrete,965.1479633
R32RUS,FSU,rur,mfh,copper,0.182895495
R32RUS,FSU,rur,mfh,glass,2.468572896
R32RUS,FSU,rur,mfh,steel,52.60229133
R32RUS,FSU,rur,mfh,wood,19
R32RUS,FSU,rur,sfh,aluminum,0.49
R32RUS,FSU,rur,sfh,brick,645.3488372
R32RUS,FSU,rur,sfh,concrete,542.4501798
R32RUS,FSU,rur,sfh,copper,0.182895495
R32RUS,FSU,rur,sfh,glass,5.786343562
R32RUS,FSU,rur,sfh,steel,27
R32RUS,FSU,rur,sfh,wood,39.26943787
R32RUS,FSU,urb,mfh,aluminum,0.49
R32RUS,FSU,urb,mfh,brick,212.591503
R32RUS,FSU,urb,mfh,concrete,965.1479633
R32RUS,FSU,urb,mfh,copper,0.182895495
R32RUS,FSU,urb,mfh,glass,2.468572896
R32RUS,FSU,urb,mfh,steel,52.60229133
R32RUS,FSU,urb,mfh,wood,19
R32RUS,FSU,urb,sfh,aluminum,0.49
R32RUS,FSU,urb,sfh,brick,645.3488372
R32RUS,FSU,urb,sfh,concrete,542.4501798
R32RUS,FSU,urb,sfh,copper,0.182895495
R32RUS,FSU,urb,sfh,glass,5.786343562
R32RUS,FSU,urb,sfh,steel,27
R32RUS,FSU,urb,sfh,wood,39.26943787
R32SAF,AFR,rur,mfh,aluminum,0.49
R32SAF,AFR,rur,mfh,brick,640.5043007
R32SAF,AFR,rur,mfh,concrete,365
R32SAF,AFR,rur,mfh,copper,0.182895495
R32SAF,AFR,rur,mfh,glass,2
R32SAF,AFR,rur,mfh,steel,21
R32SAF,AFR,rur,mfh,wood,46.60619469
R32SAF,AFR,rur,sfh,aluminum,0.49
R32SAF,AFR,rur,sfh,brick,645.3488372
R32SAF,AFR,rur,sfh,concrete,566
R32SAF,AFR,rur,sfh,copper,0.182895495
R32SAF,AFR,rur,sfh,glass,5.786343562
R32SAF,AFR,rur,sfh,steel,17.3
R32SAF,AFR,rur,sfh,wood,38.8856369
R32SAF,AFR,urb,mfh,aluminum,0.49
R32SAF,AFR,urb,mfh,brick,212.591503
R32SAF,AFR,urb,mfh,concrete,965.1479633
R32SAF,AFR,urb,mfh,copper,0.182895495
R32SAF,AFR,urb,mfh,glass,2.468572896
R32SAF,AFR,urb,mfh,steel,50.80114567
R32SAF,AFR,urb,mfh,wood,19.2
R32SAF,AFR,urb,sfh,aluminum,0.49
R32SAF,AFR,urb,sfh,brick,645.3488372
R32SAF,AFR,urb,sfh,concrete,566
R32SAF,AFR,urb,sfh,copper,0.182895495
R32SAF,AFR,urb,sfh,glass,5.786343562
R32SAF,AFR,urb,sfh,steel,17.3
R32SAF,AFR,urb,sfh,wood,38.8856369
R32SSA-L,AFR,rur,mfh,aluminum,0.49
R32SSA-L,AFR,rur,mfh,brick,640.5043007
R32SSA-L,AFR,rur,mfh,concrete,365
R32SSA-L,AFR,rur,mfh,copper,0.182895495
R32SSA-L,AFR,rur,mfh,glass,2
R32SSA-L,AFR,rur,mfh,steel,21
R32SSA-L,AFR,rur,mfh,wood,46.60619469
R32SSA-L,AFR,rur,sfh,aluminum,0.496117796
R32SSA-L,AFR,rur,sfh,brick,645.3488372
R32SSA-L,AFR,rur,sfh,concrete,566
R32SSA-L,AFR,rur,sfh,copper,0.182895495
R32SSA-L,AFR,rur,sfh,glass,5.786343562
R32SSA-L,AFR,rur,sfh,steel,17.3
R32SSA-L,AFR,rur,sfh,wood,38.8856369
R32SSA-L,AFR,urb,mfh,aluminum,0.49
R32SSA-L,AFR,urb,mfh,brick,212.591503
R32SSA-L,AFR,urb,mfh,concrete,965.1479633
R32SSA-L,AFR,urb,mfh,copper,0.182895495
R32SSA-L,AFR,urb,mfh,glass,2.468572896
R32SSA-L,AFR,urb,mfh,steel,50.80114567
R32SSA-L,AFR,urb,mfh,wood,19.2
R32SSA-L,AFR,urb,sfh,aluminum,0.496117796
R32SSA-L,AFR,urb,sfh,brick,645.3488372
R32SSA-L,AFR,urb,sfh,concrete,566
R32SSA-L,AFR,urb,sfh,copper,0.182895495
R32SSA-L,AFR,urb,sfh,glass,5.786343562
R32SSA-L,AFR,urb,sfh,steel,17.3
R32SSA-L,AFR,urb,sfh,wood,38.8856369
R32SSA-M,AFR,rur,mfh,aluminum,0.49
R32SSA-M,AFR,rur,mfh,brick,640.5043007
R32SSA-M,AFR,rur,mfh,concrete,365
R32SSA-M,AFR,rur,mfh,copper,0.182895495
R32SSA-M,AFR,rur,mfh,glass,2
R32SSA-M,AFR,rur,mfh,steel,21
R32SSA-M,AFR,rur,mfh,wood,46.60619469
R32SSA-M,AFR,rur,sfh,aluminum,0.49
R32SSA-M,AFR,rur,sfh,brick,645.3488372
R32SSA-M,AFR,rur,sfh,concrete,566
R32SSA-M,AFR,rur,sfh,copper,0.182895495
R32SSA-M,AFR,rur,sfh,glass,5.786343562
R32SSA-M,AFR,rur,sfh,steel,17.3
R32SSA-M,AFR,rur,sfh,wood,38.8856369
R32SSA-M,AFR,urb,mfh,aluminum,0.49
R32SSA-M,AFR,urb,mfh,brick,212.591503
R32SSA-M,AFR,urb,mfh,concrete,965.1479633
R32SSA-M,AFR,urb,mfh,copper,0.182895495
R32SSA-M,AFR,urb,mfh,glass,2.468572896
R32SSA-M,AFR,urb,mfh,steel,50.80114567
R32SSA-M,AFR,urb,mfh,wood,19.2
R32SSA-M,AFR,urb,sfh,aluminum,0.49
R32SSA-M,AFR,urb,sfh,brick,645.3488372
R32SSA-M,AFR,urb,sfh,concrete,566
R32SSA-M,AFR,urb,sfh,copper,0.182895495
R32SSA-M,AFR,urb,sfh,glass,5.786343562
R32SSA-M,AFR,urb,sfh,steel,17.3
R32SSA-M,AFR,urb,sfh,wood,38.8856369
R32TUR,WEU,rur,mfh,aluminum,0.49
R32TUR,WEU,rur,mfh,brick,257.375
R32TUR,WEU,rur,mfh,concrete,961.2234494
R32TUR,WEU,rur,mfh,copper,0.182895495
R32TUR,WEU,rur,mfh,glass,3
R32TUR,WEU,rur,mfh,steel,52.60229133
R32TUR,WEU,rur,mfh,wood,19
R32TUR,WEU,rur,sfh,aluminum,0.49
R32TUR,WEU,rur,sfh,brick,693.3333333
R32TUR,WEU,rur,sfh,concrete,608.9187123
R32TUR,WEU,rur,sfh,copper,0.182895495
R32TUR,WEU,rur,sfh,glass,5.786343562
R32TUR,WEU,rur,sfh,steel,10.47057021
R32TUR,WEU,rur,sfh,wood,38.8856369
R32TUR,WEU,urb,mfh,aluminum,0.49
R32TUR,WEU,urb,mfh,brick,257.375
R32TUR,WEU,urb,mfh,concrete,961.2234494
R32TUR,WEU,urb,mfh,copper,0.182895495
R32TUR,WEU,urb,mfh,glass,3
R32TUR,WEU,urb,mfh,steel,52.60229133
R32TUR,WEU,urb,mfh,wood,19
R32TUR,WEU,urb,sfh,aluminum,0.49
R32TUR,WEU,urb,sfh,brick,693.3333333
R32TUR,WEU,urb,sfh,concrete,608.9187123
R32TUR,WEU,urb,sfh,copper,0.182895495
R32TUR,WEU,urb,sfh,glass,5.786343562
R32TUR,WEU,urb,sfh,steel,10.47057021
R32TUR,WEU,urb,sfh,wood,38.8856369
R32USA,NAM,rur,mfh,aluminum,0.49
R32USA,NAM,rur,mfh,brick,257.375
R32USA,NAM,rur,mfh,concrete,958.7756324
R32USA,NAM,rur,mfh,copper,0.182895495
R32USA,NAM,rur,mfh,glass,3
R32USA,NAM,rur,mfh,steel,50.80114567
R32USA,NAM,rur,mfh,wood,19.2
R32USA,NAM,rur,sfh,aluminum,0.49
R32USA,NAM,rur,sfh,brick,693.3333333
R32USA,NAM,rur,sfh,concrete,524.1060389
R32USA,NAM,rur,sfh,copper,0.182895495
R32USA,NAM,rur,sfh,glass,7.200486362
R32USA,NAM,rur,sfh,steel,8.397605994
R32USA,NAM,rur,sfh,wood,41.60212288
R32USA,NAM,urb,mfh,aluminum,0.49
R32USA,NAM,urb,mfh,brick,257.375
R32USA,NAM,urb,mfh,concrete,958.7756324
R32USA,NAM,urb,mfh,copper,0.182895495
R32USA,NAM,urb,mfh,glass,3
R32USA,NAM,urb,mfh,steel,50.80114567
R32USA,NAM,urb,mfh,wood,19.2
R32USA,NAM,urb,sfh,aluminum,0.49
R32USA,NAM,urb,sfh,brick,693.3333333
R32USA,NAM,urb,sfh,concrete,524.1060389
R32USA,NAM,urb,sfh,copper,0.182895495
R32USA,NAM,urb,sfh,glass,7.200486362
R32USA,NAM,urb,sfh,steel,8.397605994
R32USA,NAM,urb,sfh,wood,41.60212288
