region_gea,urt,arch,material,year,value
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,copper,NA,0.131903251
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,glass,NA,3.971262171
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,steel,NA,97.38994905
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
PAS,urb,comm,wood,NA,45.6646412
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,aluminum,NA,2.026666667
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,concrete,NA,1002.48125
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,copper,NA,0.21
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,glass,NA,5.706666667
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,steel,NA,97.72625
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,rur,comm,wood,NA,42.94
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,aluminum,NA,2.08742268
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,concrete,NA,1006.215116
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,copper,NA,0.139896907
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,glass,NA,5.255670103
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,steel,NA,104.6603222
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
SAS,urb,comm,wood,NA,46.98494845
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,aluminum,NA,1.020693582
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,concrete,NA,679.5485694
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,copper,NA,0.117876254
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,glass,NA,9.144550486
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,steel,NA,93.13167144
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,rur,comm,wood,NA,40.8593315
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,aluminum,NA,1.456577713
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,concrete,NA,742.9778647
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,copper,NA,0.07687221
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,glass,NA,7.505759417
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,steel,NA,109.3340809
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
WEU,urb,comm,wood,NA,34.9613832
