id,ISO,NAME,CZ,CLIMATE_ZONE,GLOBAL_SOUTH,REGION_GEA,t_bal_H,pop,popsum,sdd_h,sdd_h_avg
62,PAK,Pakistan,3.0,Zone_1A Very hot Humid,1,SAS,20,total,7099376.0,5050579146.69632,711.4116996615364
62,PAK,Pakistan,4.0,Zone_1B Very hot Dry,1,SAS,20,total,72210459.0,42019249657.52478,581.8997724072739
62,PAK,Pakistan,6.0,Zone_2A Hot Humid,1,SAS,20,total,20068127.0,20431202164.482727,1018.0921300967811
62,PAK,Pakistan,7.0,Zone_2B Hot Dry,1,SAS,20,total,11639594.0,12380189618.068039,1063.6272724003982
62,PAK,Pakistan,9.0,Zone_3A Warm Humid,1,SAS,20,total,4758213.0,9309581640.244293,1956.5289826757005
62,PAK,Pakistan,10.0,Zone_3B Warm Dry,1,SAS,20,total,5148630.0,9927356714.830368,1928.15500722141
62,PAK,Pakistan,12.0,Zone_4A Mixed Humid,1,SAS,20,total,770395.0,2028962259.0633545,2633.6648849789453
62,PAK,Pakistan,13.0,Zone_4B Mixed Dry,1,SAS,20,total,1202482.0,3391989230.1666565,2820.823288969528
62,PAK,Pakistan,14.0,Zone_4C Mixed Marine,1,SAS,20,total,653993.0,2285286362.383011,3494.3590564165224
62,PAK,Pakistan,15.0,Zone_5A Cool Humid,1,SAS,20,total,650921.0,3098982130.531616,4760.918960260333
62,PAK,Pakistan,17.0,Zone_5C Cool Marine,1,SAS,20,total,1597412.0,6500335241.045181,4069.2916048240413
62,PAK,Pakistan,18.0,Zone_6A Cold Humid,1,SAS,20,total,752477.0,4339301416.597397,5766.689768055897
62,PAK,Pakistan,19.0,Zone_6B Cold Dry,1,SAS,20,total,182382.0,1062248448.8327637,5824.3052978515625
62,PAK,Pakistan,21.0,Zone_7A Very cold Humid,1,SAS,20,total,2756935.0,18220663609.759842,6609.029088375258
62,PAK,Pakistan,22.0,Zone_7B Very cold Dry,1,SAS,20,total,142909.0,880719334.8650208,6162.798248291016
62,PAK,Pakistan,24.0,Zone_8A Subarctic/arctic Humid,1,SAS,20,total,769584.0,6497228112.677856,8442.519741415956
63,AZE,Azerbaijan,9.0,Zone_3A Warm Humid,0,FSU,20,total,263296.0,583479865.6972656,2216.060501098633
63,AZE,Azerbaijan,10.0,Zone_3B Warm Dry,0,FSU,20,total,919927.0,2169854546.019806,2358.72470969958
63,AZE,Azerbaijan,12.0,Zone_4A Mixed Humid,0,FSU,20,total,2476598.0,7173693939.829834,2896.5919942719142
63,AZE,Azerbaijan,13.0,Zone_4B Mixed Dry,0,FSU,20,total,2223939.0,6039466481.674683,2715.661932127942
63,AZE,Azerbaijan,15.0,Zone_5A Cool Humid,0,FSU,20,total,1030293.0,4107653240.692322,3986.8787235207087
63,AZE,Azerbaijan,16.0,Zone_5B Cool Dry,0,FSU,20,total,170511.0,640913097.0070496,3758.778594970703
63,AZE,Azerbaijan,18.0,Zone_6A Cold Humid,0,FSU,20,total,330870.0,1708620328.8417664,5164.023117362609
63,AZE,Azerbaijan,21.0,Zone_7A Very cold Humid,0,FSU,20,total,381492.0,2342156975.793701,6139.465508565582
64,PAN,Panama,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,974718.0,0.0,0.0
64,PAN,Panama,3.0,Zone_1A Very hot Humid,1,LAC,20,total,2275303.0,0.0,0.0
64,PAN,Panama,6.0,Zone_2A Hot Humid,1,LAC,20,total,353933.0,12726658.175430298,35.957817370604886
65,PNG,Papua New Guinea,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,1411053.0,0.0,0.0
65,PNG,Papua New Guinea,3.0,Zone_1A Very hot Humid,1,PAS,20,total,2493010.0,4159.938903808594,0.0016686410819886778
65,PNG,Papua New Guinea,6.0,Zone_2A Hot Humid,1,PAS,20,total,2841024.0,88117077.44290161,31.015956726483694
65,PNG,Papua New Guinea,9.0,Zone_3A Warm Humid,1,PAS,20,total,22793.0,5574377.056518555,244.5653076171875
66,PRY,Paraguay,3.0,Zone_1A Very hot Humid,1,LAC,20,total,250648.0,61352341.98353577,244.77491136388787
66,PRY,Paraguay,4.0,Zone_1B Very hot Dry,1,LAC,20,total,1233.0,242252.72914123535,196.47423288015844
66,PRY,Paraguay,6.0,Zone_2A Hot Humid,1,LAC,20,total,5379436.0,2085186851.502243,387.6218346128187
66,PRY,Paraguay,7.0,Zone_2B Hot Dry,1,LAC,20,total,17405.0,5544794.972900391,318.57483326057974
67,PER,Peru,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,537732.0,55066.656005859375,0.10240539154422533
67,PER,Peru,3.0,Zone_1A Very hot Humid,1,LAC,20,total,1443424.0,788244.272354126,0.5460933671285263
67,PER,Peru,4.0,Zone_1B Very hot Dry,1,LAC,20,total,34882.0,0.0,0.0
67,PER,Peru,6.0,Zone_2A Hot Humid,1,LAC,20,total,1030619.0,59703375.53726196,57.92962824987892
67,PER,Peru,7.0,Zone_2B Hot Dry,1,LAC,20,total,4279650.0,547491890.2324524,127.92912743622782
67,PER,Peru,9.0,Zone_3A Warm Humid,1,LAC,20,total,432465.0,660970151.5580597,1528.3783694820613
67,PER,Peru,10.0,Zone_3B Warm Dry,1,LAC,20,total,7222811.0,4272459206.571167,591.5230519767397
67,PER,Peru,11.0,Zone_3C Warm Marine,1,LAC,20,total,8840615.0,13634643564.897919,1542.2731976110167
67,PER,Peru,14.0,Zone_4C Mixed Marine,1,LAC,20,total,1017999.0,3303336951.859375,3244.931431032226
67,PER,Peru,15.0,Zone_5A Cool Humid,1,LAC,20,total,1951909.0,8558927461.759674,4384.900864620059
67,PER,Peru,16.0,Zone_5B Cool Dry,1,LAC,20,total,93270.0,401456732.1732483,4304.242866658607
67,PER,Peru,17.0,Zone_5C Cool Marine,1,LAC,20,total,626274.0,2543469776.404236,4061.2731430719396
67,PER,Peru,18.0,Zone_6A Cold Humid,1,LAC,20,total,562867.0,2923437252.156952,5193.833094064765
67,PER,Peru,19.0,Zone_6B Cold Dry,1,LAC,20,total,411225.0,2289782499.685547,5568.198673926797
67,PER,Peru,21.0,Zone_7A Very cold Humid,1,LAC,20,total,180711.0,1083169557.0183716,5993.932616267806
68,PHL,Philippines,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,57161408.0,2430887.991744995,0.04252673397661925
68,PHL,Philippines,3.0,Zone_1A Very hot Humid,1,PAS,20,total,29287030.0,12722762.226135254,0.4344162663860164
68,PHL,Philippines,6.0,Zone_2A Hot Humid,1,PAS,20,total,5253938.0,100833332.6691742,19.191953287072323
68,PHL,Philippines,11.0,Zone_3C Warm Marine,1,PAS,20,total,324735.0,125913251.14517212,387.7415466308594
69,POL,Poland,15.0,Zone_5A Cool Humid,0,EEU,20,total,35410277.0,150635615905.90186,4254.008402868519
69,POL,Poland,18.0,Zone_6A Cold Humid,0,EEU,20,total,1396615.0,6532240677.495056,4677.194987519865
7,HND,Honduras,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,317858.0,32471.799087524414,0.10215819355663351
7,HND,Honduras,3.0,Zone_1A Very hot Humid,1,LAC,20,total,2354609.0,12549809.188537598,5.329890945179263
7,HND,Honduras,6.0,Zone_2A Hot Humid,1,LAC,20,total,4917709.0,469734037.7489929,95.51887632004922
70,PRT,Portugal,9.0,Zone_3A Warm Humid,0,WEU,20,total,5196255.0,7853934073.326569,1511.460479388823
70,PRT,Portugal,11.0,Zone_3C Warm Marine,0,WEU,20,total,4767204.0,9824220960.99768,2060.793068850773
70,PRT,Portugal,14.0,Zone_4C Mixed Marine,0,WEU,20,total,876970.0,2643673048.9733734,3014.553575348499
71,PRI,Puerto Rico,3.0,Zone_1A Very hot Humid,0,NAM,20,total,1846821.0,0.0,0.0
71,PRI,Puerto Rico,6.0,Zone_2A Hot Humid,0,NAM,20,total,1785712.0,0.0,0.0
72,QAT,Qatar,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,1082988.0,261436567.37728882,241.40301404751375
73,KOR,Republic of Korea,9.0,Zone_3A Warm Humid,1,PAS,20,total,414286.0,1064854381.0290222,2570.336388458751
73,KOR,Republic of Korea,12.0,Zone_4A Mixed Humid,1,PAS,20,total,31753266.0,106949005684.03232,3368.12615382721
73,KOR,Republic of Korea,15.0,Zone_5A Cool Humid,1,PAS,20,total,16829764.0,65965126400.504684,3919.5514803716014
74,ROU,Romania,12.0,Zone_4A Mixed Humid,0,EEU,20,total,7129781.0,24707023682.933853,3465.3271514137464
74,ROU,Romania,15.0,Zone_5A Cool Humid,0,EEU,20,total,9578830.0,40162029606.61253,4192.790727741544
74,ROU,Romania,18.0,Zone_6A Cold Humid,0,EEU,20,total,2195772.0,11391808164.563568,5188.065138167154
74,ROU,Romania,21.0,Zone_7A Very cold Humid,0,EEU,20,total,113189.0,684353558.189331,6046.113652292458
75,RUS,Russian Federation,12.0,Zone_4A Mixed Humid,0,FSU,20,total,4890751.0,15355017116.104004,3139.603123549738
75,RUS,Russian Federation,13.0,Zone_4B Mixed Dry,0,FSU,20,total,241959.0,745982063.0779877,3083.0928507639214
75,RUS,Russian Federation,15.0,Zone_5A Cool Humid,0,FSU,20,total,13137002.0,52068355986.0858,3963.4884721861044
75,RUS,Russian Federation,16.0,Zone_5B Cool Dry,0,FSU,20,total,768380.0,2924191098.853256,3805.6574856884044
75,RUS,Russian Federation,17.0,Zone_5C Cool Marine,0,FSU,20,total,0.0,0.0,
75,RUS,Russian Federation,18.0,Zone_6A Cold Humid,0,FSU,20,total,60254667.0,314696658799.833,5222.776499616752
75,RUS,Russian Federation,21.0,Zone_7A Very cold Humid,0,FSU,20,total,56191285.0,355704838325.05273,6330.249225036458
75,RUS,Russian Federation,22.0,Zone_7B Very cold Dry,0,FSU,20,total,3520.0,27746267.56263733,7882.462375749241
75,RUS,Russian Federation,24.0,Zone_8A Subarctic/arctic Humid,0,FSU,20,total,7166195.0,61969957715.51764,8647.539972819277
75,RUS,Russian Federation,25.0,Zone_8B Subarctic/arctic Dry,0,FSU,20,total,118231.0,970796766.9424896,8211.01713545931
76,RWA,Rwanda,9.0,Zone_3A Warm Humid,1,AFR,20,total,2755758.0,1385708108.823883,502.84100012551283
76,RWA,Rwanda,11.0,Zone_3C Warm Marine,1,AFR,20,total,5787902.0,6776370593.657211,1170.7818469727392
77,KNA,Saint Kitts and Nevis,3.0,Zone_1A Very hot Humid,1,LAC,20,total,58174.0,0.0,0.0
78,LCA,Saint Lucia,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,16041.0,0.0,0.0
79,BHR,Bahrain,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,1167889.0,386372695.2073364,330.8299805951905
8,HUN,Hungary,12.0,Zone_4A Mixed Humid,0,EEU,20,total,5036467.0,17833339448.653107,3540.8431046313035
8,HUN,Hungary,15.0,Zone_5A Cool Humid,0,EEU,20,total,5264815.0,20711254481.727295,3933.8997631877464
8,HUN,Hungary,18.0,Zone_6A Cold Humid,0,EEU,20,total,167728.0,822150921.7807617,4901.691558837891
80,VCT,Saint Vincent and the Grenadines,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,91131.0,0.0,0.0
80,VCT,Saint Vincent and the Grenadines,1.0,Zone_0B Extremely hot Dry,1,LAC,20,total,61532.0,0.0,0.0
81,STP,Sao Tome and Principe,3.0,Zone_1A Very hot Humid,1,LAC,20,total,5967.0,0.0,0.0
81,STP,Sao Tome and Principe,6.0,Zone_2A Hot Humid,1,LAC,20,total,159435.0,67894.7038269043,0.42584566642772476
82,SAU,Saudi Arabia,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,8805265.0,1265456443.940506,143.71588406941825
82,SAU,Saudi Arabia,4.0,Zone_1B Very hot Dry,1,MEA,20,total,14036909.0,5775786737.965271,411.47140997817047
82,SAU,Saudi Arabia,7.0,Zone_2B Hot Dry,1,MEA,20,total,4629823.0,3502420688.0121765,756.4912714832028
82,SAU,Saudi Arabia,10.0,Zone_3B Warm Dry,1,MEA,20,total,402167.0,465994342.0164337,1158.7085514635305
83,SEN,Senegal,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,2045654.0,401256.34663391113,0.19615064259836273
83,SEN,Senegal,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,5123688.0,5788844.812652588,1.1298199290535622
83,SEN,Senegal,3.0,Zone_1A Very hot Humid,1,AFR,20,total,74603.0,0.0,0.0
83,SEN,Senegal,4.0,Zone_1B Very hot Dry,1,AFR,20,total,5132763.0,72052151.60414124,14.037693071770747
84,SYC,Seychelles,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,71828.0,0.0,0.0
84,SYC,Seychelles,3.0,Zone_1A Very hot Humid,1,AFR,20,total,0.0,0.0,
85,SLE,Sierra Leone,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,2819920.0,0.0,0.0
85,SLE,Sierra Leone,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2693159.0,0.0,0.0
86,SGP,Singapore,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,5820403.0,0.0,0.0
87,SVK,Slovakia,15.0,Zone_5A Cool Humid,0,EEU,20,total,3162309.0,12986462523.963074,4106.639333462693
87,SVK,Slovakia,18.0,Zone_6A Cold Humid,0,EEU,20,total,2420614.0,12191496056.403763,5036.530424265811
88,SVN,Slovenia,12.0,Zone_4A Mixed Humid,0,EEU,20,total,455987.0,1659315736.026535,3638.954040414606
88,SVN,Slovenia,15.0,Zone_5A Cool Humid,0,EEU,20,total,1536583.0,6575027469.266937,4278.992719083146
88,SVN,Slovenia,21.0,Zone_7A Very cold Humid,0,EEU,20,total,48078.0,293191620.9505005,6098.249114990234
89,SOM,Somalia,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,277929.0,0.0,0.0
89,SOM,Somalia,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,8054820.0,9211.257095336914,0.0011435708178875398
89,SOM,Somalia,4.0,Zone_1B Very hot Dry,1,AFR,20,total,820591.0,6384262.917007446,7.780079134437797
89,SOM,Somalia,7.0,Zone_2B Hot Dry,1,AFR,20,total,467546.0,69877563.88471985,149.45601905421037
9,ISL,Iceland,18.0,Zone_6A Cold Humid,0,WEU,20,total,14717.0,88916869.78155518,6041.779559798544
9,ISL,Iceland,21.0,Zone_7A Very cold Humid,0,WEU,20,total,265167.0,1708945087.5741882,6444.787954663243
9,ISL,Iceland,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,10.0,82536.50909423828,8253.650909423828
90,ZAF,South Africa,6.0,Zone_2A Hot Humid,1,AFR,20,total,7348737.0,4325468591.921234,588.6002713012092
90,ZAF,South Africa,7.0,Zone_2B Hot Dry,1,AFR,20,total,5312724.0,3803108004.6775208,715.8489702603638
90,ZAF,South Africa,9.0,Zone_3A Warm Humid,1,AFR,20,total,12377136.0,15614708029.218521,1261.5768324124838
90,ZAF,South Africa,10.0,Zone_3B Warm Dry,1,AFR,20,total,6880316.0,8842511902.007858,1285.1897939001433
90,ZAF,South Africa,11.0,Zone_3C Warm Marine,1,AFR,20,total,16569960.0,27318121886.617752,1648.653460033564
90,ZAF,South Africa,13.0,Zone_4B Mixed Dry,1,AFR,20,total,2853.0,8060853.775588989,2825.3956451416016
90,ZAF,South Africa,14.0,Zone_4C Mixed Marine,1,AFR,20,total,280209.0,875771738.3804321,3125.423303250189
90,ZAF,South Africa,18.0,Zone_6A Cold Humid,1,AFR,20,total,0.0,0.0,
91,ESP,Spain,7.0,Zone_2B Hot Dry,0,WEU,20,total,4900.0,2722906.7642822266,555.6952580167809
91,ESP,Spain,9.0,Zone_3A Warm Humid,0,WEU,20,total,18247736.0,33282792868.633423,1823.9409463526556
91,ESP,Spain,10.0,Zone_3B Warm Dry,0,WEU,20,total,8615855.0,17533277693.47931,2035.001481974721
91,ESP,Spain,11.0,Zone_3C Warm Marine,0,WEU,20,total,2149177.0,4429461696.236084,2061.0036754702305
91,ESP,Spain,12.0,Zone_4A Mixed Humid,0,WEU,20,total,7414056.0,22147089580.877716,2987.1759237963292
91,ESP,Spain,13.0,Zone_4B Mixed Dry,0,WEU,20,total,102629.0,282256083.82380676,2750.25659242326
91,ESP,Spain,14.0,Zone_4C Mixed Marine,0,WEU,20,total,3733797.0,11923156295.68724,3193.3059820036387
91,ESP,Spain,15.0,Zone_5A Cool Humid,0,WEU,20,total,267437.0,1082104699.31987,4046.2041502105917
91,ESP,Spain,17.0,Zone_5C Cool Marine,0,WEU,20,total,507749.0,1954514993.3812103,3849.3724131041326
91,ESP,Spain,18.0,Zone_6A Cold Humid,0,WEU,20,total,27926.0,141654425.7506714,5072.492507006782
92,BGD,Bangladesh,0.0,Zone_0A Extremely hot Humid,1,SAS,20,total,16381774.0,960145825.0254364,58.61061354072132
92,BGD,Bangladesh,3.0,Zone_1A Very hot Humid,1,SAS,20,total,135849825.0,13525880333.092499,99.56494484326718
92,BGD,Bangladesh,6.0,Zone_2A Hot Humid,1,SAS,20,total,3929636.0,1746111908.6401062,444.34444020772054
93,LKA,Sri Lanka,0.0,Zone_0A Extremely hot Humid,1,SAS,20,total,13653840.0,0.0,0.0
93,LKA,Sri Lanka,3.0,Zone_1A Very hot Humid,1,SAS,20,total,4429437.0,0.0,0.0
93,LKA,Sri Lanka,6.0,Zone_2A Hot Humid,1,SAS,20,total,3103011.0,1300920.3701629639,0.41924452416152047
94,SUR,Suriname,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,510902.0,0.0,0.0
94,SUR,Suriname,3.0,Zone_1A Very hot Humid,1,LAC,20,total,45652.0,0.0,0.0
95,SWZ,Swaziland,6.0,Zone_2A Hot Humid,1,AFR,20,total,720480.0,361764513.15345764,502.1159687339796
95,SWZ,Swaziland,9.0,Zone_3A Warm Humid,1,AFR,20,total,468674.0,416563555.2688751,888.8130241252451
95,SWZ,Swaziland,11.0,Zone_3C Warm Marine,1,AFR,20,total,308614.0,493810332.63848877,1600.0905099525257
96,SWE,Sweden,15.0,Zone_5A Cool Humid,0,WEU,20,total,3627079.0,16615824893.809616,4581.048522463839
96,SWE,Sweden,18.0,Zone_6A Cold Humid,0,WEU,20,total,5555916.0,29279121098.595642,5269.89988664257
96,SWE,Sweden,21.0,Zone_7A Very cold Humid,0,WEU,20,total,1012705.0,6852392565.770096,6766.425134437073
96,SWE,Sweden,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,50398.0,432124056.76371765,8574.230262385763
97,CHE,Switzerland,15.0,Zone_5A Cool Humid,0,WEU,20,total,7381522.0,30920861109.59474,4188.95467758475
97,CHE,Switzerland,18.0,Zone_6A Cold Humid,0,WEU,20,total,494366.0,2606125449.9590454,5271.651873225597
97,CHE,Switzerland,21.0,Zone_7A Very cold Humid,0,WEU,20,total,462519.0,3038052089.640808,6568.491434169857
98,SYR,Syrian Arab Republic,6.0,Zone_2A Hot Humid,1,MEA,20,total,267922.0,348464146.164978,1300.6178894042969
98,SYR,Syrian Arab Republic,7.0,Zone_2B Hot Dry,1,MEA,20,total,2424137.0,4323394501.602432,1783.4777909014351
98,SYR,Syrian Arab Republic,9.0,Zone_3A Warm Humid,1,MEA,20,total,11003746.0,21169707973.391632,1923.8637436189124
98,SYR,Syrian Arab Republic,10.0,Zone_3B Warm Dry,1,MEA,20,total,8861231.0,17563203650.141953,1982.027514026206
98,SYR,Syrian Arab Republic,12.0,Zone_4A Mixed Humid,1,MEA,20,total,120327.0,332565166.4456177,2763.8449096679688
98,SYR,Syrian Arab Republic,14.0,Zone_4C Mixed Marine,1,MEA,20,total,496013.0,1574100039.135376,3173.5056120210074
99,TJK,Tajikistan,9.0,Zone_3A Warm Humid,0,FSU,20,total,535188.0,1335567275.1245117,2495.510503083985
99,TJK,Tajikistan,10.0,Zone_3B Warm Dry,0,FSU,20,total,1420898.0,3267095684.5324554,2299.3175333714703
99,TJK,Tajikistan,12.0,Zone_4A Mixed Humid,0,FSU,20,total,754747.0,2071866119.582901,2745.1134215610014
99,TJK,Tajikistan,13.0,Zone_4B Mixed Dry,0,FSU,20,total,1042759.0,2909637683.6226807,2790.326128686188
99,TJK,Tajikistan,15.0,Zone_5A Cool Humid,0,FSU,20,total,1483959.0,6516555191.467407,4391.33102158982
99,TJK,Tajikistan,17.0,Zone_5C Cool Marine,0,FSU,20,total,1164751.0,4929269895.04071,4232.037487017148
99,TJK,Tajikistan,18.0,Zone_6A Cold Humid,0,FSU,20,total,112665.0,608150448.8058472,5397.8648986450735
99,TJK,Tajikistan,21.0,Zone_7A Very cold Humid,0,FSU,20,total,760111.0,5061604699.256683,6659.033613849403
99,TJK,Tajikistan,22.0,Zone_7B Very cold Dry,0,FSU,20,total,1191.0,9379784.033569336,7875.5533447265625
99,TJK,Tajikistan,24.0,Zone_8A Subarctic/arctic Humid,0,FSU,20,total,160015.0,1369845505.835968,8560.731842864532
99,TJK,Tajikistan,25.0,Zone_8B Subarctic/arctic Dry,0,FSU,20,total,13224.0,107454012.21957397,8125.6815048074695
