,node,commodity,level,year,time,lvl,mrg
1003,R12_CHN,biomass,final,2070,year,157.9210328,0
1004,R12_CHN,biomass,final,2080,year,196.6263209,0
1005,R12_CHN,biomass,final,2090,year,223.4148994,0
1006,R12_CHN,biomass,final,2100,year,217.7064849,0
1007,R12_CHN,biomass,final,2110,year,191.5993564,0
1008,R12_CHN,d_heat,final,2020,year,177.4122347,0
1009,R12_CHN,d_heat,final,2025,year,269.888401,0
1010,R12_CHN,d_heat,final,2030,year,238.1572953,0
1011,R12_CHN,d_heat,final,2035,year,228.7183365,0
1012,R12_CHN,d_heat,final,2040,year,151.7772274,0
1013,R12_CHN,d_heat,final,2045,year,200.1861465,0
1014,R12_CHN,d_heat,final,2050,year,159.280811,0
1015,R12_CHN,d_heat,final,2055,year,191.3420138,0
1016,R12_CHN,d_heat,final,2060,year,211.9418635,0
1017,R12_CHN,d_heat,final,2070,year,193.4576897,0
1018,R12_CHN,d_heat,final,2080,year,219.0124425,0
1019,R12_CHN,d_heat,final,2090,year,200.430425,0
1020,R12_CHN,d_heat,final,2100,year,228.3660934,0
1021,R12_CHN,d_heat,final,2110,year,189.0941399,0
