region_bld,region_gea,urt,clim,arch,year,value
R32TUR,WEU,rur,Zone_5A Cool Humid,sfh,2020,402408.96032170544
R32TUR,WEU,rur,Zone_5C Cool Marine,mfh,2020,9695.117287089248
R32TUR,WEU,rur,Zone_5C Cool Marine,sfh,2020,240930.516012293
R32TUR,WEU,rur,Zone_6A Cold Humid,mfh,2020,7267.453447282864
R32TUR,WEU,rur,Zone_6A Cold Humid,sfh,2020,180601.35399092874
R32TUR,WEU,urb,Zone_3A Warm Humid,mfh,2020,1217700.836977496
R32TUR,WEU,urb,Zone_3A Warm Humid,sfh,2020,1097905.1032782535
R32TUR,WEU,urb,Zone_4A Mixed Humid,mfh,2020,934511.4482813879
R32TUR,WEU,urb,Zone_4A Mixed Humid,sfh,2020,842575.4971859717
R32TUR,WEU,urb,Zone_4C Mixed Marine,mfh,2020,162686.62632565325
R32TUR,WEU,urb,Zone_4C Mixed Marine,sfh,2020,146681.73976245522
R32TUR,WEU,urb,Zone_5A Cool Humid,mfh,2020,188126.99085580072
R32TUR,WEU,urb,Zone_5A Cool Humid,sfh,2020,169619.3162169782
R32TUR,WEU,urb,Zone_5C Cool Marine,mfh,2020,204726.14668227444
R32TUR,WEU,urb,Zone_5C Cool Marine,sfh,2020,184585.46992122606
R32TUR,WEU,urb,Zone_6A Cold Humid,mfh,2020,25148.315865543267
R32TUR,WEU,urb,Zone_6A Cold Humid,sfh,2020,22674.259135902757
R32USA,NAM,rur,Zone_1A Very hot Humid,mfh,2020,694.6425638825808
R32USA,NAM,rur,Zone_1A Very hot Humid,sfh,2020,19903.167461535464
R32USA,NAM,rur,Zone_2A Hot Humid,mfh,2020,23878.308314290614
R32USA,NAM,rur,Zone_2A Hot Humid,sfh,2020,684170.5270997987
R32USA,NAM,rur,Zone_2B Hot Dry,mfh,2020,1764.7730820172105
R32USA,NAM,rur,Zone_2B Hot Dry,sfh,2020,50564.96104511083
R32USA,NAM,rur,Zone_3A Warm Humid,mfh,2020,62169.91334332623
R32USA,NAM,rur,Zone_3A Warm Humid,sfh,2020,1781316.4074272467
R32USA,NAM,rur,Zone_3B Warm Dry,mfh,2020,4455.637629859018
R32USA,NAM,rur,Zone_3B Warm Dry,sfh,2020,127664.65302577298
R32USA,NAM,rur,Zone_3C Warm Marine,mfh,2020,2080.4134372742647
R32USA,NAM,rur,Zone_3C Warm Marine,sfh,2020,59608.810608814805
R32USA,NAM,rur,Zone_4A Mixed Humid,mfh,2020,58777.669432156894
R32USA,NAM,rur,Zone_4A Mixed Humid,sfh,2020,1684120.522601234
R32USA,NAM,rur,Zone_4C Mixed Marine,mfh,2020,5064.905567497601
R32USA,NAM,rur,Zone_4C Mixed Marine,sfh,2020,145121.63366915158
R32USA,NAM,rur,Zone_5A Cool Humid,mfh,2020,59479.470153365095
R32USA,NAM,rur,Zone_5A Cool Humid,sfh,2020,1704228.7883555833
R32USA,NAM,rur,Zone_5C Cool Marine,mfh,2020,4739.384434762817
R32USA,NAM,rur,Zone_5C Cool Marine,sfh,2020,135794.6762467954
R32USA,NAM,rur,Zone_6A Cold Humid,mfh,2020,30703.86595408376
R32USA,NAM,rur,Zone_6A Cold Humid,sfh,2020,879739.0450493111
R32USA,NAM,rur,Zone_7A Very cold Humid,mfh,2020,5488.172912447562
R32USA,NAM,rur,Zone_7A Very cold Humid,sfh,2020,157249.25337683564
R32USA,NAM,urb,Zone_1A Very hot Humid,mfh,2020,460737.73770084395
R32USA,NAM,urb,Zone_1A Very hot Humid,sfh,2020,1043861.9572507779
R32USA,NAM,urb,Zone_2A Hot Humid,mfh,2020,1332420.5886114081
R32USA,NAM,urb,Zone_2A Hot Humid,sfh,2020,3018774.130484233
R32USA,NAM,urb,Zone_2B Hot Dry,mfh,2020,204752.6565017855
R32USA,NAM,urb,Zone_2B Hot Dry,sfh,2020,463894.0796011521
R32USA,NAM,urb,Zone_3A Warm Humid,mfh,2020,1700264.8515158698
R32USA,NAM,urb,Zone_3A Warm Humid,sfh,2020,3852173.699955223
R32USA,NAM,urb,Zone_3B Warm Dry,mfh,2020,309133.60012261523
R32USA,NAM,urb,Zone_3B Warm Dry,sfh,2020,700382.8392400888
R32USA,NAM,urb,Zone_3C Warm Marine,mfh,2020,917100.1466681228
R32USA,NAM,urb,Zone_3C Warm Marine,sfh,2020,2077811.031657997
R32USA,NAM,urb,Zone_4A Mixed Humid,mfh,2020,2738580.3851590897
R32USA,NAM,urb,Zone_4A Mixed Humid,sfh,2020,6204614.13733143
R32USA,NAM,urb,Zone_4C Mixed Marine,mfh,2020,378449.6792912546
R32USA,NAM,urb,Zone_4C Mixed Marine,sfh,2020,857427.5354939621
R32USA,NAM,urb,Zone_5A Cool Humid,mfh,2020,2642862.004441876
R32USA,NAM,urb,Zone_5A Cool Humid,sfh,2020,5987751.553556664
R32USA,NAM,urb,Zone_5C Cool Marine,mfh,2020,187816.8369536995
R32USA,NAM,urb,Zone_5C Cool Marine,sfh,2020,425523.7524182077
R32USA,NAM,urb,Zone_6A Cold Humid,mfh,2020,611962.89917683
R32USA,NAM,urb,Zone_6A Cold Humid,sfh,2020,1386482.4550455227
R32USA,NAM,urb,Zone_7A Very cold Humid,mfh,2020,45111.599205857754
R32USA,NAM,urb,Zone_7A Very cold Humid,sfh,2020,102206.2626706626
