R12,urt,arch,mat,eneff,material,scenario,ssp,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2040,744.54024137517,23.271052140102,2.854726915938,0.1563534506887857,0.004886920949421419,5.9949265234698e-4
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2045,815.79006659296,18.34902541552,4.0990603719620005,0.1713159139845216,0.0038532953372592,8.608026781120199e-4
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2050,854.60502895721,13.102620144096,5.339627671246,0.1794670560810141,0.00275155023026016,0.00112132181096166
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2055,863.30363549717,8.209851237626,6.470129929634,0.1812937634544057,0.00172406875990146,0.00135872728522314
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2060,845.8249904737,3.906002446006,7.4017314507,0.17762324799947699,8.2026051366126e-4,0.001554363604647
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2070,768.91657886545,1.772440446859,8.48338580758,0.16147248156174449,3.7221249384039004e-4,0.0017815110195918
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2080,671.06522370586,0.8724110118839999,8.594209342749,0.1409236969782306,1.8320631249563998e-4,0.00180478396197729
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2090,574.63220920855,0.529811908277,7.7123841769079995,0.12067276393379549,1.1126050073817e-4,0.0016196006771506798
LAM,rur,comm,perm,s51_std,copper,SSP2,SSP2,2100,489.81603316766,0.327655475405,6.343983895203,0.1028613669652086,6.880764983505e-5,0.00133223661799263
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2020,180.08830791899,36.017661583798,0,0.8282649706462168,0.16565299412924336,0
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2025,356.07048169619003,35.404965119646,0.208530364206,1.637644944738693,0.16283507094055874,9.590761220635281e-4
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2030,513.05021652189,32.198997691366,0.8030507262259999,2.359628603533173,0.1480901352556083,0.003693403496712311
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2035,642.45861525435,27.600210626902,1.71853088041,2.9548057408836454,0.12693932165215158,0.007903894182057062
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2040,744.54024137517,23.271052140102,2.854726915938,3.424301156990908,0.107028588032481,0.013129504811028453
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2045,815.79006659296,18.34902541552,4.0990603719620005,3.7519944707573263,0.08439112551387225,0.018852462760588624
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2050,854.60502895721,13.102620144096,5.339627671246,3.9305128545144847,0.06026177609442591,0.024558099342994254
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2055,863.30363549717,8.209851237626,6.470129929634,3.9705196221594106,0.03775887659181602,0.02975752306283077
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2060,845.8249904737,3.906002446006,7.4017314507,3.8901315637974414,0.017964547719225163,0.034042159391618976
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2070,768.91657886545,1.772440446859,8.48338580758,3.536413190743434,0.008151835905694762,0.03901692107661171
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2080,671.06522370586,0.8724110118839999,8.594209342749,3.0863737031970904,0.004012406410496025,0.03952662241793895
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2090,574.63220920855,0.529811908277,7.7123841769079995,2.6428574702727965,0.0024367192391771715,0.03547091828289347
LAM,rur,comm,perm,s51_std,glass,SSP2,SSP2,2100,489.81603316766,0.327655475405,6.343983895203,2.252769582998998,0.001506958202086463,0.029177350242549017
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2020,180.08830791899,36.017661583798,0,15.925279692707118,3.185055938541424,0
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2025,356.07048169619003,35.404965119646,0.208530364206,31.487452332994184,3.130874949941417,0.018440421884004205
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2030,513.05021652189,32.198997691366,0.8030507262259999,45.36923184480364,2.84736999300643,0.07101409064453798
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2035,642.45861525435,27.600210626902,1.71853088041,56.81286729351273,2.440697449435543,0.15197035969372635
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2040,744.54024137517,23.271052140102,2.854726915938,65.83998552370734,2.057868266725027,0.2524446206861047
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2045,815.79006659296,18.34902541552,4.0990603719620005,72.14063550904797,1.6226115132482404,0.3624815161801151
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2050,854.60502895721,13.102620144096,5.339627671246,75.57305785259423,1.158669837665925,0.47218536895667135
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2055,863.30363549717,8.209851237626,6.470129929634,76.34227904016844,0.7260003645185286,0.5721561270036878
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2060,845.8249904737,3.906002446006,7.4017314507,74.79663560631755,0.34540932807822977,0.6545380148484067
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2070,768.91657886545,1.772440446859,8.48338580758,67.99559460739731,0.156737603795987,0.7501891338088776
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2080,671.06522370586,0.8724110118839999,8.594209342749,59.342560897247324,0.07714764790560452,0.7599893024844299
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2090,574.63220920855,0.529811908277,7.7123841769079995,50.81495160807924,0.04685147481997305,0.6820091572525533
LAM,rur,comm,perm,s51_std,steel,SSP2,SSP2,2100,489.81603316766,0.327655475405,6.343983895203,43.31462389927174,0.028974702183435383,0.5610009837095257
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2020,180.08830791899,36.017661583798,0,6.229872520535007,1.2459745041070016,0
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2025,356.07048169619003,35.404965119646,0.208530364206,12.31769977143999,1.2247792310237176,0.007213780842721364
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2030,513.05021652189,32.198997691366,0.8030507262259999,17.748167454613643,1.113873816819058,0.02778028018432779
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2035,642.45861525435,27.600210626902,1.71853088041,22.22484801486659,0.954785992119279,0.059449880068689
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2040,744.54024137517,23.271052140102,2.854726915938,25.756201742215175,0.8050255451163101,0.09875479964659295
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2045,815.79006659296,18.34902541552,4.0990603719620005,28.22097768101129,0.6347557514181768,0.1418005636589541
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2050,854.60502895721,13.102620144096,5.339627671246,29.563720417688106,0.45326459072196446,0.18471604338660141
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2055,863.30363549717,8.209851237626,6.470129929634,29.864635066042844,0.28400692534672456,0.2238239956757767
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2060,845.8249904737,3.906002446006,7.4017314507,29.259988758982843,0.13512202754696068,0.25605128895896095
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2070,768.91657886545,1.772440446859,8.48338580758,26.599462900237135,0.06131479695582895,0.29346942471975074
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2080,671.06522370586,0.8724110118839999,8.594209342749,23.214448761062364,0.030179690466041405,0.29730319107780034
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2090,574.63220920855,0.529811908277,7.7123841769079995,19.878499892247454,0.018328011887989132,0.26679783272294083
LAM,rur,comm,perm,s51_std,wood,SSP2,SSP2,2100,489.81603316766,0.327655475405,6.343983895203,16.94441732731109,0.01133472720142759,0.21946017149109023
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2020,5.96503510472,0,0,0.012089137814220878,0,0
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,0.022797430052704244,0,1.0922705118361831e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,0.03240055275636264,0,1.8496147688930133e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,0.04113234947887826,0,2.3282603404981377e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,0.04918633428935386,0,2.583150968877127e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,0.056719063640804,0,2.664733677097479e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,0.06385440666484371,0,2.617385766911558e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,0.07068809076318366,0,2.478891151842379e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,0.07729215258032107,0,2.2805356928806884e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,0.08885795184223401,0,1.8545054343146176e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,0.09739696836050352,0,1.3732318107581272e-4
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,0.103210747946888,0,9.260250195613735e-5
LAM,rur,comm,perm,sr11_std,aluminum,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,0.10672773272747285,0,5.771526032341265e-5
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2020,5.96503510472,0,0,0.8496718812797163,0,0
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,1.602292535571722,0,0.007676904299713458
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,2.2772375530881135,0,0.012999815904814865
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,2.890942373248612,0,0.016363924160852163
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,3.4570079215845,0,0.018155395174447374
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,3.9864375978421918,0,0.018728790351495803
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,4.487937408993335,0,0.018396010722869102
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,4.968235451181053,0,0.01742261640855734
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,5.432394741486597,0,0.016028496674230005
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,6.245284342746094,0,0.013034189413938038
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,6.845439816267281,0,0.00965161018106242
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,7.254054980923446,0,0.0065084659681622385
LAM,rur,comm,perm,sr11_std,cement,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,7.501242424798594,0,0.004056454196415583
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2020,5.96503510472,0,0,5.664479208531442,0,0
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,10.681950237144813,0,0.05117936199808972
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,15.18158368725409,0,0.08666543936543243
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,19.272949154990748,0,0.10909282773901442
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,23.046719477230003,0,0.12103596782964916
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,26.576250652281278,0,0.12485860234330536
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,29.919582726622235,0,0.12264007148579402
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,33.12156967454035,0,0.11615077605704893
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,36.21596494324398,0,0.1068566444948667
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,41.63522895164063,0,0.08689459609292026
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,45.63626544178188,0,0.06434406787374947
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,48.36036653948964,0,0.043389773121081596
LAM,rur,comm,perm,sr11_std,concrete,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,50.00828283199063,0,0.027043027976103882
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2020,5.96503510472,0,0,0.0012526573719912,0,0
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,0.0023622337057304997,0,1.131793457802e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,0.0033572941172945996,0,1.916541618768e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,0.0042620691064854,0,2.412506602422e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,0.0050966102955915,0,2.676620246916e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,0.0058771398170772,0,2.761154961012e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,0.0066164927947755,0,2.712093804084e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,0.0073245883509015005,0,2.56858787073e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,0.0080088908088147,0,2.363055076116e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,0.0092073206663487,0,1.921609249056e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,0.0100921200751686,0,1.4229211194659999e-5
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,0.0106945347361587,0,9.59532503664e-6
LAM,rur,comm,perm,sr11_std,copper,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,0.0110589591459291,0,5.98036414437e-6
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2020,5.96503510472,0,0,0.027434483021168875,0,0
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,0.05173534434949345,0,2.4787439163976845e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,0.07352818936560404,0,4.197422988528389e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,0.0933436909017317,0,5.283637242113251e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,0.11162100008054059,0,5.862073250038696e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,0.1287153982643649,0,6.047212956268147e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,0.14490798784779743,0,5.939763983641212e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,0.1604160077950431,0,5.625471250443217e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,0.1754029344541038,0,5.175333320454587e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,0.20164977921287103,0,4.20852161934335e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,0.221027795022433,0,3.1163433964708127e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,0.23422129482387127,0,2.10147473432301e-4
LAM,rur,comm,perm,sr11_std,glass,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,0.24220256368947754,0,1.3097611705132606e-4
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2020,5.96503510472,0,0,0.5274903935585562,0,0
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,0.9947297760538959,0,0.004765949491312061
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,1.413746835184869,0,0.008070501282791211
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,1.794744964283451,0,0.01015899547336984
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,2.146167843456428,0,0.011271170385627518
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,2.47484656572994,0,0.011627143619848603
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,2.786185964599104,0,0.011420548508088301
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,3.084362953718035,0,0.01081624917647968
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,3.3725207380481117,0,0.00995075652745793
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,3.8771760822289907,0,0.008091840927252628
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,4.249762552252228,0,0.005991879647958313
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,4.503437622320266,0,0.004040563599489245
LAM,rur,comm,perm,sr11_std,steel,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,4.656895686456805,0,0.002518314031172581
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2020,5.96503510472,0,0,0.20635103251477205,0,0
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2025,11.24873193205,0,0.053894926562,0.38913223609089914,0,0.001864410443213737
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2030,15.98711484426,0,0.091263886608,0.5530491601692165,0,0.00315713099793331
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2035,20.29556717374,0,0.114881266782,0.7020933101399995,0,0.0039741372181217776
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2040,24.26957283615,0,0.127458106996,0.8395678022865712,0,0.004409213276916243
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2045,27.98638008132,0,0.131483569572,0.9681449186378783,0,0.004548467840271602
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2050,31.50710854655,0,0.129147324004,1.0899389971722178,0,0.004467649089551527
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2055,34.87899214715,0,0.12231370813,1.2065840210972025,0,0.0042312508678053655
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2060,38.13757528007,0,0.112526432196,1.31930959306931,0,0.003892675409483284
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2070,43.84438412547,0,0.091505202336,1.5167276932043638,0,0.0031654789370083795
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2080,48.057714643660006,0,0.067758148546,1.6624812533244961,0,0.002343986861484316
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2090,50.926355886470006,0,0.045692023984,1.7617173972827955,0,0.0015806438958468978
LAM,rur,comm,perm,sr11_std,wood,SSP2,SSP2,2100,52.661710218710006,0,0.028477924497000002,1.8217492582777721,0,9.851491266470113e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2020,7.49466920983,0,0,0.015189196267753691,0,0
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2025,13.92897667461,0,0.08840455845600001,0.028229392731852595,0,1.7916657183362822e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2030,19.44204723975,0,0.160848986794,0.039402549079040686,0,3.2598727995612303e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2035,24.17950497196,0,0.21596552099400002,0.04900379675123211,0,4.3769012261982854e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2040,28.28278680043,0,0.254107562816,0.05731978125829907,0,5.149913273917959e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2045,31.88193612195,0,0.27678895239,0.06461405721777932,0,5.609589436026631e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2050,35.09144958664,0,0.286188180748,0.07111867117395422,0,5.800080464113428e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2055,38.00853317889,0,0.284757294374,0.07703062725521992,0,5.771081166928925e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2060,40.71308214375,0,0.274944130642,0.08251184649157103,0,5.572201048594347e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2070,45.12656904609,0,0.242283482015,0.0914565132817846,0,4.910278569644946e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2080,48.15872820287,0,0.197448613476,0.09760168917386945,0,4.0016252337717626e-4
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2090,50.14015873651,0,0.147632817406,0.10161738838937366,0,0.00029920250999203763
LAM,rur,comm,perm,sr21_std,aluminum,SSP2,SSP2,2100,51.33123304473,0,0.102887404972,0.10403129898776323,0,2.0851847411088248e-4
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2020,7.49466920983,0,0,1.067556112460521,0,0
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2025,13.92897667461,0,0.08840455845600001,1.9840721148568503,0,0.012592527315987702
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2030,19.44204723975,0,0.160848986794,2.7693652366028982,0,0.022911660838852595
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2035,24.17950497196,0,0.21596552099400002,3.444178469575306,0,0.03076257344559912
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2040,28.28278680043,0,0.254107562816,4.028658381161783,0,0.03619560441051405
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2045,31.88193612195,0,0.27678895239,4.541328620537694,0,0.039426388238446505
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2050,35.09144958664,0,0.286188180748,4.998498326274697,0,0.040765233677126346
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2055,38.00853317889,0,0.284757294374,5.4140137189194135,0,0.04056141527606915
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2060,40.71308214375,0,0.274944130642,5.799255241667094,0,0.03916360803049625
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2070,45.12656904609,0,0.242283482015,6.427921402633576,0,0.03451135799750646
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2080,48.15872820287,0,0.197448613476,6.8598283956103945,0,0.02812498701566308
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2090,50.14015873651,0,0.147632817406,7.142067440240795,0,0.021029122461445934
LAM,rur,comm,perm,sr21_std,cement,SSP2,SSP2,2100,51.33123304473,0,0.102887404972,7.311726516917214,0,0.01465549379137322
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2020,7.49466920983,0,0,7.117040749736807,0,0
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2025,13.92897667461,0,0.08840455845600001,13.227147432379002,0,0.08395018210658468
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2030,19.44204723975,0,0.160848986794,18.46243491068599,0,0.15274440559235064
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2035,24.17950497196,0,0.21596552099400002,22.96118979716871,0,0.2050838229706608
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2040,28.28278680043,0,0.254107562816,26.857722541078555,0,0.24130402940342702
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2045,31.88193612195,0,0.27678895239,30.275524136917962,0,0.26284258825631
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2050,35.09144958664,0,0.286188180748,33.32332217516465,0,0.27176822451417565
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2055,38.00853317889,0,0.284757294374,36.09342479279609,0,0.27040943517379434
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2060,40.71308214375,0,0.274944130642,38.66170161111396,0,0.2610907202033083
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2070,45.12656904609,0,0.242283482015,42.8528093508905,0,0.2300757199833764
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2080,48.15872820287,0,0.197448613476,45.7321893040693,0,0.18749991343775388
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2090,50.14015873651,0,0.147632817406,47.613782934938634,0,0.1401941497429729
LAM,rur,comm,perm,sr21_std,concrete,SSP2,SSP2,2100,51.33123304473,0,0.102887404972,48.744843446114764,0,0.09770329194248814
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2020,7.49466920983,0,0,0.0015738805340642999,0,0
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2025,13.92897667461,0,0.08840455845600001,0.0029250851016681,0,1.856495727576e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2030,19.44204723975,0,0.160848986794,0.0040828299203475,0,3.377828722674e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2035,24.17950497196,0,0.21596552099400002,0.005077696044111599,0,4.5352759408739996e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2040,28.28278680043,0,0.254107562816,0.0059393852280903,0,5.336258819136e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2045,31.88193612195,0,0.27678895239,0.0066952065856095,0,5.81256800019e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2050,35.09144958664,0,0.286188180748,0.0073692044131943996,0,6.009951795708e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2055,38.00853317889,0,0.284757294374,0.0079817919675669,0,5.979903181854e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2060,40.71308214375,0,0.274944130642,0.008549747250187499,0,5.773826743482e-5
LAM,rur,comm,perm,sr21_std,copper,SSP2,SSP2,2070,45.12656904609,0,0.242283482015,0.0094765794996789,0,5.087953122315e-5
