region_bld,year,urt,clim,pop_clim
R32PAK,2065,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2065,rur,Zone_2B Hot Dry,0.10585375800000002
R32PAK,2065,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2065,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2065,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2065,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2065,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2065,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2065,urb,Zone_0B Extremely hot Dry,0.20608843979391156
R32PAK,2065,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2065,urb,Zone_1B Very hot Dry,0.39524388660475607
R32PAK,2065,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2065,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2065,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2065,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2065,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2065,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2065,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2065,urb,Zone_7A Very cold Humid,0
R32PAK,2070,rur,Zone_0B Extremely hot Dry,0.168778819
R32PAK,2070,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2070,rur,Zone_1B Very hot Dry,0.378494473
R32PAK,2070,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2070,rur,Zone_2B Hot Dry,0.10585375800000002
R32PAK,2070,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2070,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2070,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2070,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2070,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2070,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2070,urb,Zone_0B Extremely hot Dry,0.20608843979391153
R32PAK,2070,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2070,urb,Zone_1B Very hot Dry,0.39524388660475607
R32PAK,2070,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2070,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2070,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2070,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2070,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2070,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2070,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2070,urb,Zone_7A Very cold Humid,0
R32PAK,2075,rur,Zone_0B Extremely hot Dry,0.168778819
R32PAK,2075,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2075,rur,Zone_1B Very hot Dry,0.37849447299999994
R32PAK,2075,rur,Zone_2A Hot Humid,0.06522260499999999
R32PAK,2075,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2075,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2075,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2075,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2075,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2075,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2075,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2075,urb,Zone_0B Extremely hot Dry,0.20608843979391156
R32PAK,2075,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2075,urb,Zone_1B Very hot Dry,0.3952438866047561
R32PAK,2075,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2075,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2075,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2075,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2075,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2075,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2075,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2075,urb,Zone_7A Very cold Humid,0
R32PAK,2080,rur,Zone_0B Extremely hot Dry,0.168778819
R32PAK,2080,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2080,rur,Zone_1B Very hot Dry,0.37849447300000005
R32PAK,2080,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2080,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2080,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2080,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2080,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2080,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2080,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2080,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2080,urb,Zone_0B Extremely hot Dry,0.20608843979391156
R32PAK,2080,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2080,urb,Zone_1B Very hot Dry,0.3952438866047562
R32PAK,2080,urb,Zone_2A Hot Humid,0.18593286081406712
R32PAK,2080,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2080,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2080,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2080,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2080,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2080,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2080,urb,Zone_7A Very cold Humid,0
R32PAK,2085,rur,Zone_0B Extremely hot Dry,0.168778819
R32PAK,2085,rur,Zone_1A Very hot Humid,0.01896700999999999
R32PAK,2085,rur,Zone_1B Very hot Dry,0.378494473
R32PAK,2085,rur,Zone_2A Hot Humid,0.06522260499999999
R32PAK,2085,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2085,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2085,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2085,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2085,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2085,rur,Zone_6A Cold Humid,0.02375437099999999
R32PAK,2085,rur,Zone_7A Very cold Humid,0.02237649899999999
R32PAK,2085,urb,Zone_0B Extremely hot Dry,0.20608843979391156
R32PAK,2085,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2085,urb,Zone_1B Very hot Dry,0.3952438866047561
R32PAK,2085,urb,Zone_2A Hot Humid,0.18593286081406712
R32PAK,2085,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2085,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2085,urb,Zone_3B Warm Dry,0.03052547896947451
R32PAK,2085,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2085,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2085,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2085,urb,Zone_7A Very cold Humid,0
R32PAK,2090,rur,Zone_0B Extremely hot Dry,0.168778819
R32PAK,2090,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2090,rur,Zone_1B Very hot Dry,0.378494473
R32PAK,2090,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2090,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2090,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2090,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2090,rur,Zone_4A Mixed Humid,0.03505336099999999
R32PAK,2090,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2090,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2090,rur,Zone_7A Very cold Humid,0.02237649899999999
R32PAK,2090,urb,Zone_0B Extremely hot Dry,0.2060884397939116
R32PAK,2090,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2090,urb,Zone_1B Very hot Dry,0.39524388660475607
R32PAK,2090,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2090,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2090,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2090,urb,Zone_3B Warm Dry,0.03052547896947451
R32PAK,2090,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2090,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2090,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2090,urb,Zone_7A Very cold Humid,0
R32PAK,2095,rur,Zone_0B Extremely hot Dry,0.16877881900000002
R32PAK,2095,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2095,rur,Zone_1B Very hot Dry,0.378494473
R32PAK,2095,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2095,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2095,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2095,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2095,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2095,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2095,rur,Zone_6A Cold Humid,0.02375437099999999
R32PAK,2095,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2095,urb,Zone_0B Extremely hot Dry,0.2060884397939116
R32PAK,2095,urb,Zone_1A Very hot Humid,0.07359443492640558
R32PAK,2095,urb,Zone_1B Very hot Dry,0.3952438866047561
R32PAK,2095,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2095,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2095,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2095,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2095,urb,Zone_4A Mixed Humid,0.01067522198932478
R32PAK,2095,urb,Zone_5A Cool Humid,0.06856048393143953
R32PAK,2095,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2095,urb,Zone_7A Very cold Humid,0
R32PAK,2100,rur,Zone_0B Extremely hot Dry,0.16877881900000002
R32PAK,2100,rur,Zone_1A Very hot Humid,0.01896701
R32PAK,2100,rur,Zone_1B Very hot Dry,0.378494473
R32PAK,2100,rur,Zone_2A Hot Humid,0.065222605
R32PAK,2100,rur,Zone_2B Hot Dry,0.105853758
R32PAK,2100,rur,Zone_3A Warm Humid,0.035639551
R32PAK,2100,rur,Zone_3B Warm Dry,0.106351019
R32PAK,2100,rur,Zone_4A Mixed Humid,0.035053361
R32PAK,2100,rur,Zone_5A Cool Humid,0.039508534
R32PAK,2100,rur,Zone_6A Cold Humid,0.023754371
R32PAK,2100,rur,Zone_7A Very cold Humid,0.022376499
R32PAK,2100,urb,Zone_0B Extremely hot Dry,0.20608843979391156
R32PAK,2100,urb,Zone_1A Very hot Humid,0.07359443492640556
R32PAK,2100,urb,Zone_1B Very hot Dry,0.3952438866047561
R32PAK,2100,urb,Zone_2A Hot Humid,0.18593286081406715
R32PAK,2100,urb,Zone_2B Hot Dry,0.02176658397823341
R32PAK,2100,urb,Zone_3A Warm Humid,0.005673995994326
R32PAK,2100,urb,Zone_3B Warm Dry,0.03052547896947452
R32PAK,2100,urb,Zone_4A Mixed Humid,0.01067522198932477
R32PAK,2100,urb,Zone_5A Cool Humid,0.06856048393143951
R32PAK,2100,urb,Zone_6A Cold Humid,0.00193861299806138
R32PAK,2100,urb,Zone_7A Very cold Humid,0
R32RUS,2020,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2020,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2020,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2020,rur,Zone_7A Very cold Humid,0.4382516000000001
R32RUS,2020,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2020,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2020,urb,Zone_5A Cool Humid,0.09001769299999997
R32RUS,2020,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2020,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2020,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2025,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2025,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2025,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2025,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2025,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2025,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2025,urb,Zone_5A Cool Humid,0.09001769299999998
R32RUS,2025,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2025,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2025,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2030,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2030,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2030,rur,Zone_6A Cold Humid,0.33303043999999993
R32RUS,2030,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2030,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2030,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2030,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2030,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2030,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2030,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2035,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2035,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2035,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2035,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2035,rur,Zone_8A Subarctic/arctic Humid,0.08285504799999999
R32RUS,2035,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2035,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2035,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2035,urb,Zone_7A Very cold Humid,0.38147378300000007
R32RUS,2035,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2040,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2040,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2040,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2040,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2040,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2040,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2040,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2040,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2040,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2040,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2045,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2045,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2045,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2045,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2045,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2045,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2045,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2045,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2045,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2045,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2050,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2050,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2050,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2050,rur,Zone_7A Very cold Humid,0.4382516000000001
R32RUS,2050,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2050,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2050,urb,Zone_5A Cool Humid,0.09001769300000001
R32RUS,2050,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2050,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2050,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2055,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2055,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2055,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2055,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2055,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2055,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2055,urb,Zone_5A Cool Humid,0.09001769300000001
R32RUS,2055,urb,Zone_6A Cold Humid,0.45931689700000006
R32RUS,2055,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2055,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2060,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2060,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2060,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2060,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2060,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2060,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2060,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2060,urb,Zone_6A Cold Humid,0.45931689700000006
R32RUS,2060,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2060,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2065,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2065,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2065,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2065,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2065,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2065,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2065,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2065,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2065,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2065,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2070,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2070,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2070,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2070,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2070,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2070,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2070,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2070,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2070,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2070,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2075,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2075,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2075,rur,Zone_6A Cold Humid,0.33303044000000004
R32RUS,2075,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2075,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2075,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2075,urb,Zone_5A Cool Humid,0.09001769300000001
R32RUS,2075,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2075,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2075,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2080,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2080,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2080,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2080,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2080,rur,Zone_8A Subarctic/arctic Humid,0.08285504800000001
R32RUS,2080,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2080,urb,Zone_5A Cool Humid,0.09001769299999998
R32RUS,2080,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2080,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2080,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2085,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2085,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2085,rur,Zone_6A Cold Humid,0.33303044000000004
R32RUS,2085,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2085,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2085,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2085,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2085,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2085,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2085,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2090,rur,Zone_4A Mixed Humid,0.04567208899999999
R32RUS,2090,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2090,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2090,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2090,rur,Zone_8A Subarctic/arctic Humid,0.08285504799999999
R32RUS,2090,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2090,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2090,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2090,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2090,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2095,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2095,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2095,rur,Zone_6A Cold Humid,0.33303044000000004
R32RUS,2095,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2095,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2095,urb,Zone_4A Mixed Humid,0.030439275
R32RUS,2095,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2095,urb,Zone_6A Cold Humid,0.459316897
R32RUS,2095,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2095,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32RUS,2100,rur,Zone_4A Mixed Humid,0.045672089
R32RUS,2100,rur,Zone_5A Cool Humid,0.100190823
R32RUS,2100,rur,Zone_6A Cold Humid,0.33303044
R32RUS,2100,rur,Zone_7A Very cold Humid,0.4382516
R32RUS,2100,rur,Zone_8A Subarctic/arctic Humid,0.082855048
R32RUS,2100,urb,Zone_4A Mixed Humid,0.03043927499999999
R32RUS,2100,urb,Zone_5A Cool Humid,0.090017693
R32RUS,2100,urb,Zone_6A Cold Humid,0.45931689699999995
R32RUS,2100,urb,Zone_7A Very cold Humid,0.381473783
R32RUS,2100,urb,Zone_8A Subarctic/arctic Humid,0.038752352
R32SAF,2020,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2020,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2020,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2020,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2020,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2020,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2020,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2020,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2020,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2020,urb,Zone_3C Warm Marine,0.3830328210000001
R32SAF,2025,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2025,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2025,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2025,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2025,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2025,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2025,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2025,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2025,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2025,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2030,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2030,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2030,rur,Zone_3A Warm Humid,0.24231573700000003
R32SAF,2030,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2030,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2030,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2030,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2030,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2030,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2030,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2035,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2035,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2035,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2035,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2035,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2035,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2035,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2035,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2035,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2035,urb,Zone_3C Warm Marine,0.3830328210000001
R32SAF,2040,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2040,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2040,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2040,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2040,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2040,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2040,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2040,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2040,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2040,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2045,rur,Zone_2A Hot Humid,0.14855895800000002
R32SAF,2045,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2045,rur,Zone_3A Warm Humid,0.24231573700000003
R32SAF,2045,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2045,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2045,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2045,urb,Zone_2B Hot Dry,0.07374795999999999
R32SAF,2045,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2045,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2045,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2050,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2050,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2050,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2050,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2050,rur,Zone_3C Warm Marine,0.276347362
R32SAF,2050,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2050,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2050,urb,Zone_3A Warm Humid,0.26343346100000004
R32SAF,2050,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2050,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2055,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2055,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2055,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2055,rur,Zone_3B Warm Dry,0.166518755
R32SAF,2055,rur,Zone_3C Warm Marine,0.27634736200000004
R32SAF,2055,urb,Zone_2A Hot Humid,0.153448045
R32SAF,2055,urb,Zone_2B Hot Dry,0.07374796
R32SAF,2055,urb,Zone_3A Warm Humid,0.263433461
R32SAF,2055,urb,Zone_3B Warm Dry,0.126337713
R32SAF,2055,urb,Zone_3C Warm Marine,0.383032821
R32SAF,2060,rur,Zone_2A Hot Humid,0.148558958
R32SAF,2060,rur,Zone_2B Hot Dry,0.166259188
R32SAF,2060,rur,Zone_3A Warm Humid,0.242315737
R32SAF,2060,rur,Zone_3B Warm Dry,0.16651875499999996
