region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,fuel,type,year,ems_op
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,gas,direct,2090,4.00842003514489
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,gas,direct,2100,3.5301594904183657
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2020,7.142769273638097
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2025,6.647963287581377
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2030,5.078707424842706
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2035,4.188624152079774
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2040,3.583114677645203
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2045,3.3328693758061907
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2050,3.153860547544511
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2055,3.0695459501728304
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2060,2.92590102912512
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2070,2.7799206264271787
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2080,2.634292860526919
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2090,2.340647629570337
C-WEU-ESP,WEU,Residential,CP_tp,Climate policy TP,1p5C,oil,direct,2100,2.1995764621944076
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2020,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2025,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2030,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2035,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2040,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2045,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2050,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2055,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2060,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2070,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2080,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2090,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,biomass_solid,direct,2100,0
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2020,2.423227246937866
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2025,2.3187520319646686
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2030,2.209520012802331
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2035,2.090143094723568
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2040,1.9922856025702311
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2045,1.9166456252146769
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2050,1.830134121385212
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2055,1.7473388588970364
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2060,1.645330668264564
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2070,1.4567782129298605
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2080,1.293238286758057
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2090,1.1498576761617887
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,coal,direct,2100,1.0226795005179363
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2020,0.40759631891872455
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2025,0.09983826268632878
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2030,0.07938871843230176
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2035,0.06833598509716128
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2040,0.05533855728969624
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2045,0.078165947315194
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2050,0.03816141873492763
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2055,0.030956452554904496
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2060,0.023344428690097858
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2070,0.015400543702366671
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2080,0.010155541465964552
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2090,0.01007125746510391
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,district_heat,indirect,2100,0.051416112566724556
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2020,3.2744072021938484
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2025,3.676228157650359
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2030,4.200272072269941
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2035,4.330609303473549
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2040,3.8312062687304
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2045,4.113468118553124
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2050,5.0090993075796595
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2055,5.438816928285823
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2060,5.821160251810374
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2070,5.441970991129431
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2080,5.745392480079853
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2090,6.026339684382207
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,electricity,indirect,2100,6.101644213729349
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2020,11.677622649245286
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2025,11.13824634591893
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2030,10.525979884913545
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2035,9.984289461913155
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2040,9.471363335799023
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2045,8.932895717258754
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2050,8.54779450707962
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2055,8.20066667366304
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2060,7.74271876034338
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2070,6.863241981554111
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2080,6.176058640196393
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2090,5.629852395741354
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,gas,direct,2100,5.160776881387675
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2020,7.142769273638097
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2025,6.742949708391791
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2030,6.305306289317573
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2035,5.912178774584073
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2040,5.5228589562216275
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2045,5.167155929941314
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2050,4.760775473794328
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2055,4.391599499616595
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2060,4.019914493459717
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2070,3.4195463750494124
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2080,2.8946160437219457
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2090,2.4614871013134083
C-WEU-ESP,WEU,Residential,C_r,Close R,NPi,oil,direct,2100,2.115560913840296
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2020,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2025,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2030,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2035,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2040,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2045,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2050,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2055,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2060,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2070,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2080,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2090,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,biomass_solid,direct,2100,0
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2020,2.423227246937866
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2025,2.3187520319646686
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2030,2.209520012802331
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2035,2.090143094723568
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2040,1.9922856025702311
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2045,1.9166456252146769
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2050,1.830134121385212
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2055,1.7473388588970364
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2060,1.645330668264564
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2070,1.4567782129298605
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2080,1.293238286758057
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2090,1.1498576761617887
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,coal,direct,2100,1.0226795005179363
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2020,0.40759631891872455
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2025,0.09983826268632878
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2030,0.07938871843230176
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2035,0.06833598509716128
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2040,0.05533855728969624
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2045,0.078165947315194
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2050,0.03816141873492763
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2055,0.030956452554904496
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2060,0.023344428690097858
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2070,0.015400543702366671
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2080,0.010155541465964552
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2090,0.01007125746510391
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,district_heat,indirect,2100,0.051416112566724556
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2020,3.2744072021938484
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2025,3.676228157650359
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2030,4.200272072269941
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2035,4.330609303473549
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2040,3.8312062687304
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2045,4.113468118553124
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2050,5.0090993075796595
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2055,5.438816928285823
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2060,5.821160251810374
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2070,5.441970991129431
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2080,5.745392480079853
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2090,6.026339684382207
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,electricity,indirect,2100,6.101644213729349
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2020,11.677622649245286
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2025,11.13824634591893
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2030,10.525979884913545
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2035,9.984289461913155
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2040,9.471363335799023
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2045,8.932895717258754
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2050,8.54779450707962
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2055,8.20066667366304
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2060,7.74271876034338
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2070,6.863241981554111
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2080,6.176058640196393
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2090,5.629852395741354
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,gas,direct,2100,5.160776881387675
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2020,7.142769273638097
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2025,6.742949708391791
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2030,6.305306289317573
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2035,5.912178774584073
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2040,5.5228589562216275
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2045,5.167155929941314
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2050,4.760775473794328
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2055,4.391599499616595
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2060,4.019914493459717
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2070,3.4195463750494124
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2080,2.8946160437219457
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2090,2.4614871013134083
C-WEU-ESP,WEU,Residential,C_tp,Close TP,NPi,oil,direct,2100,2.115560913840296
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2020,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2025,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2030,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2035,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2040,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2045,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2050,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2055,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2060,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2070,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2080,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2090,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,biomass_solid,direct,2100,0
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2020,2.423227246937866
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2025,2.299895306433388
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2030,1.9117776622096807
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2035,1.6527864049940502
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2040,1.4828598380067533
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2045,1.381505580337062
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2050,1.3057034240502619
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2055,1.2792408259609236
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2060,1.1907466691166537
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2070,1.1158527289855684
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2080,1.0882775496599293
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2090,1.0598703691697768
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,coal,direct,2100,0.9026406321884396
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2020,0.40759631891872455
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2025,0.09983826268632878
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2030,0.07741273787035124
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2035,0.06509713981615324
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2040,0.05162445456701234
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2045,0.07161307221943167
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2050,0.03444497315071963
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2055,0.02868244277341481
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2060,0.02222608063834385
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2070,0.015428097729294049
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2080,0.010826868494936371
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2090,0.011556581972847363
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,district_heat,indirect,2100,0.06316572246781607
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2020,3.2744072021938484
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2025,3.890049101999611
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2030,5.360418020182726
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2035,5.924751358000871
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2040,5.302547206430881
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2045,5.579243277657688
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2050,6.609562008741946
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2055,7.013815393952435
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2060,7.344714297051318
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2070,6.664746594080484
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2080,6.775333413813673
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2090,6.810984820717315
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,electricity,indirect,2100,6.6994262373786935
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2020,11.677622649245286
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2025,10.853953068405465
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2030,8.35244327360395
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2035,6.703736943187297
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2040,5.619811811266371
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2045,4.873291291170237
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2050,4.4142920846690545
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2055,4.181817634377021
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2060,3.9344616285391885
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2070,3.309967227495922
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2080,3.044769221874461
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2090,2.9230567377125496
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,gas,direct,2100,2.8327125066061294
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2020,7.142769273638097
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2025,6.647963287581377
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2030,5.172088957893902
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2035,4.19707801451094
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2040,3.5549379172614177
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2045,3.1340371831976337
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2050,2.838935973785903
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2055,2.685058935110597
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2060,2.461982281383788
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2070,2.2280635569958096
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2080,2.018257588129386
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2090,1.925966514298167
C-WEU-ESP,WEU,Residential,E_r,Efficiency R,NPi,oil,direct,2100,1.8614787080653394
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2020,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2025,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2030,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2035,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2040,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2045,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2050,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2055,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2060,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2070,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2080,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2090,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,biomass_solid,direct,2100,0
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2020,2.423227246937866
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2025,2.299895306433388
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2030,1.846523493691466
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2035,1.5728021355379236
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2040,1.41446638077447
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2045,1.3576014814008286
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2050,1.3354196975637387
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2055,1.346485953017343
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2060,1.3259643943747477
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2070,1.2809448092820623
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2080,1.261482478126622
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2090,1.256629320706858
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,coal,direct,2100,1.2428031401157014
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,district_heat,indirect,2020,0.40759631891872455
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,district_heat,indirect,2025,0.09983826268632878
C-WEU-ESP,WEU,Residential,E_tp,Efficiency TP,NPi,district_heat,indirect,2030,0.07477704927143344
