region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,material,type,year,ems_emb
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2040,2.2774674209234647
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2045,1.4002205465886612
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2050,0.9179431959667406
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2055,0.613125261627731
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2060,0.49149282515135173
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2070,0.34693650758154637
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2080,0.2850837454163286
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2090,0.431543276751244
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2100,0.5339293562198362
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2025,0.5362425384535588
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2030,0.3675928935643134
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2035,0.23139469640801877
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2040,0.1383783693619517
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2045,0.08096032999177498
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2050,0.04994254357677897
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2055,0.030535466334696334
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2060,0.02211616655650638
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2070,0.014201159653483841
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2080,0.010917716294750286
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2090,0.016244537069068036
EEU,EEU,Commercial,S_tp,Slow TP,NPi,wood,embodied,2100,0.01923644244574528
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2025,2.7718011450506235
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2030,2.0224598887495646
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2035,1.5925905750333909
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2040,1.2311052849384365
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2045,0.9838525768275507
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2050,0.817240419240621
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2055,0.6264424849806782
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2060,0.5049770431920171
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2070,0.3906870007617547
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2080,0.26834115658789687
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2090,0.13941411964082964
WEU,WEU,Commercial,A_r,Combined R,NPi,aluminum,embodied,2100,0.11640968610240043
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2025,9.95284738488878
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2030,7.665887041853862
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2035,6.593902599084973
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2040,5.759051724476759
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2045,5.00296220854016
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2050,4.454589779507376
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2055,3.685813451427358
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2060,3.3180463978527377
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2070,3.0907055040561424
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2080,3.2177928514901426
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2090,3.1784486513994903
WEU,WEU,Commercial,A_r,Combined R,NPi,brick,embodied,2100,2.680000844241001
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2025,554.3437539422783
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2030,417.7103632134748
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2035,343.5588328432888
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2040,285.30403303855917
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2045,236.29169576722234
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2050,202.9957446872528
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2055,167.58495141004937
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2060,150.54033315916524
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2070,140.05734594571302
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2080,145.6481983390176
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2090,143.64352362314463
WEU,WEU,Commercial,A_r,Combined R,NPi,concrete,embodied,2100,121.64525917451554
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2025,0.4210666398406408
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2030,0.3122639654868405
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2035,0.25514359807845793
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2040,0.20501695924142108
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2045,0.17290326875803136
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2050,0.15101193550807152
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2055,0.11971115170953055
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2060,0.1021821760791589
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2070,0.08898615689996926
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2080,0.08386582450749376
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2090,0.068073652343207
WEU,WEU,Commercial,A_r,Combined R,NPi,copper,embodied,2100,0.05297438548144948
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2025,2.1670573957468102
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2030,1.63770598027412
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2035,1.3533041898786484
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2040,1.1287722955667723
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2045,0.9396624599182892
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2050,0.8130245325513091
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2055,0.6720742146003127
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2060,0.6045406317048785
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2070,0.5633108346650971
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2080,0.5864565906478102
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2090,0.5790203557396996
WEU,WEU,Commercial,A_r,Combined R,NPi,glass,embodied,2100,0.49021341720640144
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2025,28.6190443959419
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2030,22.01505569610694
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2035,18.82153013751034
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2040,16.493204391446028
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2045,14.51401712627137
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2050,13.40342196473472
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2055,11.51583413715432
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2060,10.862687149962209
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2070,10.486365569834312
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2080,11.32611501566586
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2090,11.028222931405095
WEU,WEU,Commercial,A_r,Combined R,NPi,steel,embodied,2100,9.173397808702166
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2025,2.0618856224031066
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2030,1.6338069872272751
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2035,1.5114429666814537
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2040,1.4308233517509619
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2045,1.3180794494541122
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2050,1.1905607177818283
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2055,0.9363239495356414
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2060,0.7980023585185049
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2070,0.7007862046564798
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2080,0.7081969006754644
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2090,0.677827352715852
WEU,WEU,Commercial,A_r,Combined R,NPi,wood,embodied,2100,0.5396350848947483
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2025,2.7718011450506235
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2030,1.7083096920737166
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2035,1.2962931187781848
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2040,0.9660846850409016
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2045,0.7432694630506406
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2050,0.5930570852090358
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2055,0.4217601147536096
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2060,0.3352950335868354
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2070,0.25859811297795005
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2080,0.18888052754243825
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2090,0.1018690152936479
WEU,WEU,Commercial,A_tp,Combined TP,NPi,aluminum,embodied,2100,0.08431494800545469
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2025,9.95284738488878
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2030,6.472003898256004
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2035,5.35698505187598
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2040,4.503046965647032
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2045,3.760389105393525
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2050,3.214044344573172
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2055,2.467224639752664
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2060,2.1903822851120966
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2070,2.034042342303671
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2080,2.2524584820811837
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2090,2.3102401262221726
WEU,WEU,Commercial,A_tp,Combined TP,NPi,brick,embodied,2100,1.9308747792562804
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2025,554.3437539422783
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2030,340.13766585596335
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2035,244.60263517815838
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2040,170.39275685269723
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2045,117.72775197288999
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2050,90.60508485139114
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2055,69.39629871983185
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2060,61.478767942467925
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2070,57.01947753702435
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2080,63.057067654726225
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2090,64.55853139836802
WEU,WEU,Commercial,A_tp,Combined TP,NPi,concrete,embodied,2100,54.19289638965947
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2025,0.4210666398406408
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2030,0.2636852151696996
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2035,0.20747485473699664
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2040,0.1605952733591049
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2045,0.13029769474407318
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2050,0.10928124981989919
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2055,0.08037234793504694
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2060,0.06765788547043873
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2070,0.05873629178085242
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2080,0.05886703639739659
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2090,0.049602221926551636
WEU,WEU,Commercial,A_tp,Combined TP,NPi,copper,embodied,2100,0.0382620406995545
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2025,2.1670573957468102
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2030,1.327830949598386
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2035,0.9472311702604108
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2040,0.6484352073748768
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2045,0.43805074884004847
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2050,0.3342732736764621
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2055,0.256356250356161
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2060,0.2274172279821178
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2070,0.21125379839759
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2080,0.2338966985886936
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2090,0.23973056717761013
WEU,WEU,Commercial,A_tp,Combined TP,NPi,glass,embodied,2100,0.20118362060079742
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2025,28.6190443959419
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2030,17.93450760388894
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2035,13.422993661012177
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2040,9.887674055335529
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2045,7.277481626385138
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2050,6.029222302688525
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2055,4.805967799621729
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2060,4.470883887588024
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2070,4.302474645979551
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2080,4.941684003256112
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2090,4.995045236556618
WEU,WEU,Commercial,A_tp,Combined TP,NPi,steel,embodied,2100,4.118553540542851
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2025,2.0618856224031066
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2030,1.5883967992465002
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2035,1.8112561989918023
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2040,2.019018901123499
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2045,2.025122184211053
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2050,1.835181388961254
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2055,1.339033125306807
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2060,1.1254865748575191
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2070,0.9852868359383963
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2080,1.058854211239078
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2090,1.0520568461763047
WEU,WEU,Commercial,A_tp,Combined TP,NPi,wood,embodied,2100,0.8302337813035673
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2025,2.7718011450506235
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2030,2.209993073846634
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2035,1.8072638000829526
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2040,1.4596476101206424
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2045,1.228743876235223
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2050,1.0815766875210344
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2055,0.9025599467808373
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2060,0.7402375945363546
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2070,0.582300237432912
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2080,0.38497628979979476
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2090,0.1929495789944078
WEU,WEU,Commercial,C_r,Close R,NPi,aluminum,embodied,2100,0.15866004447537144
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2025,9.95284738488878
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2030,8.377524277182577
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2035,7.485967266715626
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2040,6.833919797194322
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2045,6.255652042257723
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2050,5.903158763546594
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2055,5.31711004110561
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2060,4.870047809661911
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2070,4.6129898681710495
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2080,4.6238471708897455
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2090,4.406287705115294
WEU,WEU,Commercial,C_r,Close R,NPi,brick,embodied,2100,3.6585876128473647
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2025,554.3437539422783
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2030,460.5363234842799
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2035,401.9769891549949
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2040,358.1565256359958
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2045,319.6831786506472
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2050,293.8824875333374
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2055,264.1249768323482
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2060,241.3970933852828
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2070,228.35097579795368
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2080,228.57530875303365
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2090,217.4701836927422
WEU,WEU,Commercial,C_r,Close R,NPi,concrete,embodied,2100,181.3636844141143
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2025,0.4210666398406408
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2030,0.3412428246204315
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2035,0.2896048135428523
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2040,0.2431832721379905
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2045,0.21607228555889357
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2050,0.19999271011458175
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2055,0.17259371771672802
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2060,0.14988913489740885
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2070,0.13271978850719535
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2080,0.12039999757673066
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2090,0.09427809001802119
WEU,WEU,Commercial,C_r,Close R,NPi,copper,embodied,2100,0.07225021290579128
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2025,2.1670573957468102
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2030,1.8074680540983823
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2035,1.5890485094549094
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2040,1.4265675320572972
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2045,1.2834708714976337
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2050,1.1897783042436412
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2055,1.0707069376018945
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2060,0.9799036945458316
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2070,0.928358510550191
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2080,0.9302854195805996
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2090,0.8860501819755602
WEU,WEU,Commercial,C_r,Close R,NPi,glass,embodied,2100,0.7387433491023253
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2025,28.6190443959419
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2030,24.26957741474128
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2035,22.01400538387677
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2040,20.690769787739388
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2045,19.617508758667093
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2050,19.383553443537746
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2055,18.13001519247679
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2060,17.399827207843774
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2070,17.078782810697252
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2080,17.7562618013948
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2090,16.678985356710506
WEU,WEU,Commercial,C_r,Close R,NPi,steel,embodied,2100,13.662614116672788
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2025,2.0618856224031066
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2030,1.7180804613081186
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2035,1.5143943854995385
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2040,1.3632344162507735
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2045,1.229970410916528
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2050,1.1435596710977007
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2055,0.97908408912918
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2060,0.8489903203107826
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2070,0.7580617099875614
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2080,0.7374035076837486
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2090,0.6808663834180916
WEU,WEU,Commercial,C_r,Close R,NPi,wood,embodied,2100,0.5338063836720989
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2025,2.7718011450506235
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2030,2.209993073846634
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2035,1.8072638000829526
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2040,1.4596476101206424
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2045,1.228743876235223
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2050,1.0815766875210344
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2055,0.9025599467808373
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2060,0.7402375945363546
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2070,0.582300237432912
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2080,0.38497628979979476
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2090,0.1929495789944078
WEU,WEU,Commercial,C_tp,Close TP,NPi,aluminum,embodied,2100,0.15866004447537144
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2025,9.95284738488878
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2030,8.377524277182577
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2035,7.485967266715626
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2040,6.833919797194322
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2045,6.255652042257723
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2050,5.903158763546594
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2055,5.31711004110561
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2060,4.870047809661911
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2070,4.6129898681710495
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2080,4.6238471708897455
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2090,4.406287705115294
WEU,WEU,Commercial,C_tp,Close TP,NPi,brick,embodied,2100,3.6585876128473647
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2025,554.3437539422783
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2030,460.5363234842799
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2035,401.9769891549949
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2040,358.1565256359958
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2045,319.6831786506472
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2050,293.8824875333374
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2055,264.1249768323482
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2060,241.3970933852828
WEU,WEU,Commercial,C_tp,Close TP,NPi,concrete,embodied,2070,228.35097579795368
