country,sector,sector_code,scenario,scenario_name,year,floor_total_Mm2,floor_added_Mm2,floor_demolished_Mm2
AUT,Buildings total,total,C_tp,Close TP,2025,1312.970352739283,21.95360519812162,6.4968724526297486
AUT,Buildings total,total,C_tp,Close TP,2030,1362.1555652972163,17.85184561802922,6.972411872405307
AUT,Buildings total,total,C_tp,Close TP,2035,1399.0470493462772,15.762887512795423,7.406020648972111
AUT,Buildings total,total,C_tp,Close TP,2040,1426.3383675207926,14.165777077577658,7.811449298872918
AUT,Buildings total,total,C_tp,Close TP,2045,1446.828585045711,13.08540700119883,8.196391162067716
AUT,Buildings total,total,C_tp,Close TP,2050,1461.8327332391395,12.278433505870671,8.564984777954113
AUT,Buildings total,total,C_tp,Close TP,2055,1470.4431056576746,11.313932629512696,8.916568056015585
AUT,Buildings total,total,C_tp,Close TP,2060,1473.9443613665862,10.57908131693463,9.24571167251678
AUT,Buildings total,total,C_tp,Close TP,2070,1470.912846147689,10.170309809042283,9.922312400406556
AUT,Buildings total,total,C_tp,Close TP,2080,1459.6512026894911,9.594640214635616,10.26727093657857
AUT,Buildings total,total,C_tp,Close TP,2090,1431.4786885563678,7.898875888535162,10.293249507167568
AUT,Buildings total,total,C_tp,Close TP,2100,1392.7321922790327,6.50661136464573,10.005621817614587
AUT,Buildings total,total,A_r,Combined R,2025,1312.970352739283,21.95360519812162,6.4968724526297486
AUT,Buildings total,total,A_r,Combined R,2030,1340.4203829147973,16.379004162466714,6.942414372468601
AUT,Buildings total,total,A_r,Combined R,2035,1357.4331663297148,13.859217699499736,6.716748202110245
AUT,Buildings total,total,A_r,Combined R,2040,1366.6467904505912,11.800299834273186,6.521901597135044
AUT,Buildings total,total,A_r,Combined R,2045,1370.6896432671203,10.317032924133528,6.344822694761234
AUT,Buildings total,total,A_r,Combined R,2050,1370.2852917223493,9.07451985215726,6.174901374872354
AUT,Buildings total,total,A_r,Combined R,2055,1377.8858237855977,7.822328918441189,6.024551629451435
AUT,Buildings total,total,A_r,Combined R,2060,1380.8846531048655,7.185439999097621,6.332164692918878
AUT,Buildings total,total,A_r,Combined R,2070,1377.824509996135,6.754872191839869,6.852850529002691
AUT,Buildings total,total,A_r,Combined R,2080,1367.2286232214344,6.295480774687492,7.204970641358819
AUT,Buildings total,total,A_r,Combined R,2090,1340.8274713644585,4.91872888523231,7.384082892043468
AUT,Buildings total,total,A_r,Combined R,2100,1304.5282426866406,3.9706953077137856,7.414189305590932
AUT,Buildings total,total,A_tp,Combined TP,2025,1312.970352739283,21.95360519812162,6.4968724526297486
AUT,Buildings total,total,A_tp,Combined TP,2030,1303.6661823523052,14.427534833632839,6.888480371114529
AUT,Buildings total,total,A_tp,Combined TP,2035,1288.478517797382,11.760247752636197,6.042147874899209
AUT,Buildings total,total,A_tp,Combined TP,2040,1269.4916481248158,9.672654266267076,5.380401109781001
AUT,Buildings total,total,A_tp,Combined TP,2045,1249.1181407663923,7.916945325818277,4.846150085125989
AUT,Buildings total,total,A_tp,Combined TP,2050,1227.0680531708333,6.649175343233843,4.405398901162251
AUT,Buildings total,total,A_tp,Combined TP,2055,1233.2590949672108,5.083717948702354,4.075808692433462
AUT,Buildings total,total,A_tp,Combined TP,2060,1235.6561657236366,4.664236320432912,4.375781003395808
AUT,Buildings total,total,A_tp,Combined TP,2070,1232.9265473661255,4.444261189929454,4.850040746599651
AUT,Buildings total,total,A_tp,Combined TP,2080,1223.7120803909545,4.247455695657612,5.259733728868408
AUT,Buildings total,total,A_tp,Combined TP,2090,1200.3586805804173,3.2000143387233013,5.514490465821713
AUT,Buildings total,total,A_tp,Combined TP,2100,1168.103004869647,2.524842490409,5.623857964265397
BEL,Residential,resid,R,Reference,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,R,Reference,2030,470.54910416432705,2.384673680496563,1.4266342140328543
BEL,Residential,resid,R,Reference,2035,486.9545261381714,2.66023601433597,1.6219360924218253
BEL,Residential,resid,R,Reference,2040,503.3582166663434,2.950308651073955,1.8200265635077049
BEL,Residential,resid,R,Reference,2045,519.3763347666915,3.181752894804879,2.0167791898339673
BEL,Residential,resid,R,Reference,2050,534.75373161941,3.37246902737927,2.2081737741213905
BEL,Residential,resid,R,Reference,2055,548.1456052328089,3.2961530393206115,2.3904821379105026
BEL,Residential,resid,R,Reference,2060,560.1068975372077,3.32816839216375,2.56041307354041
BEL,Residential,resid,R,Reference,2070,580.4996255467213,3.489249968193338,2.845973237650625
BEL,Residential,resid,R,Reference,2080,596.3561209646168,3.552045741033637,3.0808648298271244
BEL,Residential,resid,R,Reference,2090,603.9620969919945,3.12563986581713,3.2321854921344286
BEL,Residential,resid,R,Reference,2100,604.1761242294416,2.667314846678066,3.302940348281835
BEL,Residential,resid,N_r,Narrow R,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,N_r,Narrow R,2030,440.617098784469,1.80591189334915,1.3424889609822828
BEL,Residential,resid,N_r,Narrow R,2035,427.1422401776747,1.9322358781975968,1.4365955260410834
BEL,Residential,resid,N_r,Narrow R,2040,413.7973982498763,2.0504896003588673,1.517653051338975
BEL,Residential,resid,N_r,Narrow R,2045,400.3271576231079,2.1040922158855015,1.5834365883949295
BEL,Residential,resid,N_r,Narrow R,2050,386.6098017103487,2.1163431781304904,1.632366508122438
BEL,Residential,resid,N_r,Narrow R,2055,396.286922914583,2.419820267397498,1.766004049748997
BEL,Residential,resid,N_r,Narrow R,2060,404.9298066464762,2.4439959399190263,1.8898687289517897
BEL,Residential,resid,N_r,Narrow R,2070,419.6631707241408,2.5611488797751942,2.097049139584404
BEL,Residential,resid,N_r,Narrow R,2080,431.11665233271236,2.603169554515344,2.2635091477260287
BEL,Residential,resid,N_r,Narrow R,2090,436.6055861025508,2.288321620747932,2.366301805928698
BEL,Residential,resid,N_r,Narrow R,2100,436.7508218673276,1.9480160919015619,2.408459726954676
BEL,Residential,resid,N_tp,Narrow TP,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,N_tp,Narrow TP,2030,406.65760321703203,2.011189651946652,1.24678997446669
BEL,Residential,resid,N_tp,Narrow TP,2035,360.58279430306516,1.959580803154533,1.2114869170873215
BEL,Residential,resid,N_tp,Narrow TP,2040,315.99691793928173,1.9023369481799965,1.1453749203335093
BEL,Residential,resid,N_tp,Narrow TP,2045,272.72411230355414,1.8246877227706646,1.0487693657395187
BEL,Residential,resid,N_tp,Narrow TP,2050,230.7542966665967,1.7307758781530607,0.922789768838713
BEL,Residential,resid,N_tp,Narrow TP,2055,236.513913511565,1.3793513451626316,0.9923763989971321
BEL,Residential,resid,N_tp,Narrow TP,2060,241.65576921320684,1.392284791922551,1.0648544084304057
BEL,Residential,resid,N_tp,Narrow TP,2070,250.41510265952653,1.4612464367248215,1.1876097347343562
BEL,Residential,resid,N_tp,Narrow TP,2080,257.21559105728375,1.492075986270975,1.2927850406381285
BEL,Residential,resid,N_tp,Narrow TP,2090,260.45714186332583,1.3152890589131736,1.365143315985974
BEL,Residential,resid,N_tp,Narrow TP,2100,260.51121493882465,1.1271029813778903,1.4050374491246311
BEL,Residential,resid,S_r,Slow R,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,S_r,Slow R,2030,470.54910416432705,2.384673680496563,1.4266342140328543
BEL,Residential,resid,S_r,Slow R,2035,486.9491542588374,2.3806713987891794,1.4323296655306266
BEL,Residential,resid,S_r,Slow R,2040,503.34184604333626,2.3859585254864704,1.4377283882578178
BEL,Residential,resid,S_r,Slow R,2045,519.3432810419894,2.332727565405016,1.4421727616264153
BEL,Residential,resid,S_r,Slow R,2050,534.6982647351348,2.244346391495529,1.4452316788729955
BEL,Residential,resid,S_r,Slow R,2055,548.0621651069771,1.8998745965827388,1.4466521009458564
BEL,Residential,resid,S_r,Slow R,2060,559.9955088036786,1.9174351124739935,1.5973425916571482
BEL,Residential,resid,S_r,Slow R,2070,580.333447729691,2.051554005787067,1.8441559706652357
BEL,Residential,resid,S_r,Slow R,2080,596.1363489284568,2.172646688314799,2.12350461966431
BEL,Residential,resid,S_r,Slow R,2090,603.6905489652152,1.852019831276832,2.3653323010115797
BEL,Residential,resid,S_r,Slow R,2100,603.8549691337763,1.5307889443486027,2.5570467210711083
BEL,Residential,resid,S_tp,Slow TP,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,S_tp,Slow TP,2030,470.54910416432705,2.384673680496563,1.4266342140328543
BEL,Residential,resid,S_tp,Slow TP,2035,486.9333626236569,1.9530570665602502,1.2691652707972971
BEL,Residential,resid,S_tp,Slow TP,2040,503.2950283616984,1.5861395198658328,1.1513513863781488
BEL,Residential,resid,S_tp,Slow TP,2045,519.2521979842531,1.3729534878522331,1.060929391624391
BEL,Residential,resid,S_tp,Slow TP,2050,534.5526799903076,1.2283457155628117,0.9882013420912374
BEL,Residential,resid,S_tp,Slow TP,2055,547.8557991868812,0.9206440399504444,0.9276626340466074
BEL,Residential,resid,S_tp,Slow TP,2060,559.7348671210713,0.9423355224601968,1.0428643284001158
BEL,Residential,resid,S_tp,Slow TP,2070,579.9905503875675,1.066856344046094,1.2307930216599512
BEL,Residential,resid,S_tp,Slow TP,2080,595.733034642051,1.1773394468414404,1.4718840912321987
BEL,Residential,resid,S_tp,Slow TP,2090,603.2453471347861,0.9565189004673864,1.7060471476465016
BEL,Residential,resid,S_tp,Slow TP,2100,603.3831586585449,0.7470486619996601,1.9192080125652256
BEL,Residential,resid,C_r,Close R,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,C_r,Close R,2030,470.54910416432705,2.384673680496563,1.4266342140328543
BEL,Residential,resid,C_r,Close R,2035,486.9545261381714,2.66023601433597,1.6219360924218253
BEL,Residential,resid,C_r,Close R,2040,503.3582166663434,2.950308651073955,1.8200265635077049
BEL,Residential,resid,C_r,Close R,2045,519.3763347666915,3.181752894804879,2.0167791898339673
BEL,Residential,resid,C_r,Close R,2050,534.75373161941,3.37246902737927,2.2081737741213905
BEL,Residential,resid,C_r,Close R,2055,548.1456052328089,3.2961530393206115,2.3904821379105026
BEL,Residential,resid,C_r,Close R,2060,560.1068975372077,3.32816839216375,2.56041307354041
BEL,Residential,resid,C_r,Close R,2070,580.4996255467213,3.489249968193338,2.845973237650625
BEL,Residential,resid,C_r,Close R,2080,596.3561209646168,3.552045741033637,3.0808648298271244
BEL,Residential,resid,C_r,Close R,2090,603.9620969919945,3.12563986581713,3.2321854921344286
BEL,Residential,resid,C_r,Close R,2100,604.1761242294416,2.667314846678066,3.302940348281835
BEL,Residential,resid,C_tp,Close TP,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,C_tp,Close TP,2030,470.54910416432705,2.384673680496563,1.4266342140328543
BEL,Residential,resid,C_tp,Close TP,2035,486.9545261381714,2.66023601433597,1.6219360924218253
BEL,Residential,resid,C_tp,Close TP,2040,503.3582166663434,2.950308651073955,1.8200265635077049
BEL,Residential,resid,C_tp,Close TP,2045,519.3763347666915,3.181752894804879,2.0167791898339673
BEL,Residential,resid,C_tp,Close TP,2050,534.75373161941,3.37246902737927,2.2081737741213905
BEL,Residential,resid,C_tp,Close TP,2055,548.1456052328089,3.2961530393206115,2.3904821379105026
BEL,Residential,resid,C_tp,Close TP,2060,560.1068975372077,3.32816839216375,2.56041307354041
BEL,Residential,resid,C_tp,Close TP,2070,580.4996255467213,3.489249968193338,2.845973237650625
BEL,Residential,resid,C_tp,Close TP,2080,596.3561209646168,3.552045741033637,3.0808648298271244
BEL,Residential,resid,C_tp,Close TP,2090,603.9620969919945,3.12563986581713,3.2321854921344286
BEL,Residential,resid,C_tp,Close TP,2100,604.1761242294416,2.667314846678066,3.302940348281835
BEL,Residential,resid,A_r,Combined R,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,A_r,Combined R,2030,440.617098784469,1.80591189334915,1.3424889609822828
BEL,Residential,resid,A_r,Combined R,2035,427.137517269219,1.6839255824394042,1.2686571754401057
BEL,Residential,resid,A_r,Combined R,2040,413.78393992416034,1.5778798615592018,1.1989151924430899
BEL,Residential,resid,A_r,Combined R,2045,400.30168488152157,1.4335688549202392,1.1324849636969196
BEL,Residential,resid,A_r,Combined R,2050,386.5697881078155,1.2760715733875827,1.0688474103611023
BEL,Residential,resid,A_r,Combined R,2055,396.2267504939307,1.380613634424698,1.0696836373097762
BEL,Residential,resid,A_r,Combined R,2060,404.8494431653927,1.395575332409328,1.180718018428574
BEL,Residential,resid,A_r,Combined R,2070,419.54327480637545,1.4959210704019705,1.3621554807722671
BEL,Residential,resid,A_r,Combined R,2080,430.95808079181626,1.5865259341663471,1.5667114075739061
BEL,Residential,resid,A_r,Combined R,2090,436.4096538299772,1.3564671747742874,1.7427189301218153
BEL,Residential,resid,A_r,Combined R,2100,436.5191340118416,1.124438909129691,1.880922388833981
BEL,Residential,resid,A_tp,Combined TP,2025,454.2041833589087,2.4249317225849563,1.2381320331892167
BEL,Residential,resid,A_tp,Combined TP,2030,406.65760321703203,2.011189651946652,1.24678997446669
BEL,Residential,resid,A_tp,Combined TP,2035,360.5673780360129,1.6744281750896577,0.9479833987258619
BEL,Residential,resid,A_tp,Combined TP,2040,315.9588253335576,1.3994851126070722,0.7222310861531129
BEL,Residential,resid,A_tp,Combined TP,2045,272.6724471994601,1.1775333567830584,0.5472350272231544
BEL,Residential,resid,A_tp,Combined TP,2050,230.7013341323508,1.0020176729153218,0.40842200403046935
BEL,Residential,resid,A_tp,Combined TP,2055,236.42850581941101,0.1235166046442335,0.3792748276471361
BEL,Residential,resid,A_tp,Combined TP,2060,241.54029264782812,0.14913558289748557,0.4296461030115104
BEL,Residential,resid,A_tp,Combined TP,2070,250.24951411068645,0.22077971020688275,0.5109249987018433
BEL,Residential,resid,A_tp,Combined TP,2080,257.0082593388313,0.28588940836072546,0.6189365770990803
BEL,Residential,resid,A_tp,Combined TP,2090,260.2155385551496,0.24687778405082267,0.7258344521570897
BEL,Residential,resid,A_tp,Combined TP,2100,260.2417071696674,0.2064244780428512,0.8237419720812817
BEL,Commercial,comm,R,Reference,2025,414.5629436661,7.735637310144,2.19721316044
BEL,Commercial,comm,R,Reference,2030,436.01723021054,6.6363774303300005,2.345520121442
BEL,Commercial,comm,R,Reference,2035,453.49378294694003,5.988400389302,2.493089842022
BEL,Commercial,comm,R,Reference,2040,467.75863058478,5.502576179392,2.649606651824
BEL,Commercial,comm,R,Reference,2045,479.0214861871,5.073178096236,2.820606975772
BEL,Commercial,comm,R,Reference,2050,488.13663654796,4.8301213552440005,3.007091283072
BEL,Commercial,comm,R,Reference,2055,494.69068392156,4.516287165778,3.2054776910580003
BEL,Commercial,comm,R,Reference,2060,499.60726615084,4.391570076346,3.40825363049
BEL,Commercial,comm,R,Reference,2070,506.37414715702,4.461515441848,3.78482734123
BEL,Commercial,comm,R,Reference,2080,510.60150478078003,4.495522130088,4.072786367712
BEL,Commercial,comm,R,Reference,2090,509.68148126302,4.09257769566,4.184580047436
BEL,Commercial,comm,R,Reference,2100,504.31053898026,3.5832888622540002,4.12038309053
BEL,Commercial,comm,N_r,Narrow R,2025,414.5629436661,7.735637310144,2.19721316044
BEL,Commercial,comm,N_r,Narrow R,2030,433.43354615814,6.11964061985,2.345520121442
BEL,Commercial,comm,N_r,Narrow R,2035,448.96040760140005,5.598254551538,2.492882262886
BEL,Commercial,comm,N_r,Narrow R,2040,461.8013478198,5.216244208696,2.648056165016
BEL,Commercial,comm,N_r,Narrow R,2045,472.09777948912,4.875060277688,2.815773943824
BEL,Commercial,comm,N_r,Narrow R,2050,480.55505813966,4.688027155836,2.9965714257280003
BEL,Commercial,comm,N_r,Narrow R,2055,486.66739683672,4.409226173598,3.1867584341860002
BEL,Commercial,comm,N_r,Narrow R,2060,491.29790349236,4.305175768062,3.379074436934
BEL,Commercial,comm,N_r,Narrow R,2070,497.7859029665,4.385022728691,3.736222781277
BEL,Commercial,comm,N_r,Narrow R,2080,501.90518622114,4.410764035722999,3.9988357102589998
BEL,Commercial,comm,N_r,Narrow R,2090,500.99345375322,4.001612668319,4.092785915111
BEL,Commercial,comm,N_r,Narrow R,2100,495.71282234696,3.4947841066909993,4.022847247317
BEL,Commercial,comm,N_tp,Narrow TP,2025,414.5629436661,7.735637310144,2.19721316044
BEL,Commercial,comm,N_tp,Narrow TP,2030,429.1274060708,5.258412602382,2.345520121442
BEL,Commercial,comm,N_tp,Narrow TP,2035,441.40478202552003,4.948011488606,2.492536297662
BEL,Commercial,comm,N_tp,Narrow TP,2040,451.87254321148,4.739024257528,2.6454720203360003
BEL,Commercial,comm,N_tp,Narrow TP,2045,460.55826832582,4.544863913446,2.8077188905779997
BEL,Commercial,comm,N_tp,Narrow TP,2050,467.91909412584,4.451203490156,2.979038330152
BEL,Commercial,comm,N_tp,Narrow TP,2055,473.29525169534,4.230791186636,3.155559672736
BEL,Commercial,comm,N_tp,Narrow TP,2060,477.44896572826,4.161185254266,3.330442447682
BEL,Commercial,comm,N_tp,Narrow TP,2070,483.47216264898,4.25753487342,3.6552151813480003
BEL,Commercial,comm,N_tp,Narrow TP,2080,487.41132195508,4.269500545112,3.875584614502
BEL,Commercial,comm,N_tp,Narrow TP,2090,486.51340790352,3.850004289408,3.939795694564
BEL,Commercial,comm,N_tp,Narrow TP,2100,481.38329462475997,3.347276180754,3.86028750863
BEL,Commercial,comm,S_r,Slow R,2025,414.5629436661,7.735637310144,2.19721316044
BEL,Commercial,comm,S_r,Slow R,2030,436.01723021054,6.6363774303300005,2.345520121442
BEL,Commercial,comm,S_r,Slow R,2035,453.49378294694003,5.762230108742,2.2669195614619997
BEL,Commercial,comm,S_r,Slow R,2040,467.75863058478,5.062418999462,2.2094494718939997
BEL,Commercial,comm,S_r,Slow R,2045,479.0214861871,4.418028924418,2.165457803954
BEL,Commercial,comm,S_r,Slow R,2050,488.13663654796,3.95164087597,2.128610803798
BEL,Commercial,comm,S_r,Slow R,2055,494.69068392156004,3.405225024984,2.0944155502640003
BEL,Commercial,comm,S_r,Slow R,2060,499.60726615084,3.224090381404,2.240773935548
BEL,Commercial,comm,S_r,Slow R,2070,506.37414715702,3.171227172778,2.49453907216
BEL,Commercial,comm,S_r,Slow R,2080,510.60150478078003,3.1667476763919997,2.7440119140159998
BEL,Commercial,comm,S_r,Slow R,2090,509.68148126302003,2.844294533432,2.936296885208
BEL,Commercial,comm,S_r,Slow R,2100,504.31053898026,2.522950092627,3.060044320903
