country,sector,sector_code,scenario,scenario_name,material,year,material_stock_Mt,material_inflow_Mt,material_outflow_Mt
AUT,Residential,resid,S_r,Slow R,aluminum,2030,0.175017162454207,0.0011752646160337744,3.755960423835182e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2035,0.17617967740879134,0.0010324701547025493,3.4644860151063266e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2040,0.17720888286036154,9.107172582811377e-4,3.223130005558634e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2045,0.1782995611528204,8.216903405881636e-4,3.023990077685876e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2050,0.17931010443195808,7.226651212782617e-4,2.860809249491167e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2055,0.17991142813636646,5.830815287582073e-4,2.726006892580804e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2060,0.18015551942004002,4.954872665979318e-4,2.720657153136055e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2070,0.17989784619352897,4.0004929151063283e-4,2.806354391510743e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2080,0.1788540341814249,3.0053444099320173e-4,2.9673239419306704e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2090,0.17574442280343813,1.3544934800953576e-4,3.244450151904695e-4
AUT,Residential,resid,S_r,Slow R,aluminum,2100,0.17129271430483486,4.1499388428344594e-5,3.6100401661024487e-4
AUT,Residential,resid,S_r,Slow R,brick,2025,167.07529028022398,1.2648140887476491,0.38630050536762683
AUT,Residential,resid,S_r,Slow R,brick,2030,167.59165205806954,1.0441585230695798,0.36618009754173036
AUT,Residential,resid,S_r,Slow R,brick,2035,167.91613333986808,0.9248060822588517,0.3368669066088623
AUT,Residential,resid,S_r,Slow R,brick,2040,168.16966369087683,0.8239986709814969,0.3124083257612392
AUT,Residential,resid,S_r,Slow R,brick,2045,168.53459159317126,0.7520088777895864,0.29204295482189374
AUT,Residential,resid,S_r,Slow R,brick,2050,168.87200804611862,0.6707694651749182,0.2751742162508321
AUT,Residential,resid,S_r,Slow R,brick,2055,168.87029966797317,0.553036331519343,0.2610538991408943
AUT,Residential,resid,S_r,Slow R,brick,2060,168.5774086067505,0.47411226651201516,0.25921195228045024
AUT,Residential,resid,S_r,Slow R,brick,2070,167.4161754930808,0.38746483554492533,0.2658465932451552
AUT,Residential,resid,S_r,Slow R,brick,2080,165.66779529447933,0.2967278718873364,0.2781967200851481
AUT,Residential,resid,S_r,Slow R,brick,2090,162.1344884355446,0.14098552735242847,0.3012383407301
AUT,Residential,resid,S_r,Slow R,brick,2100,157.47936794332935,0.04804712071149505,0.3323843398728105
AUT,Residential,resid,S_r,Slow R,concrete,2025,273.9024988018678,2.32183372517253,0.619661675291424
AUT,Residential,resid,S_r,Slow R,concrete,2030,276.7603382203806,1.9167694915691904,0.5892649590889946
AUT,Residential,resid,S_r,Slow R,concrete,2035,279.16449922916513,1.6784925714159185,0.5441792719110321
AUT,Residential,resid,S_r,Slow R,concrete,2040,281.3171739229245,1.47463996188886,0.5069792187048029
AUT,Residential,resid,S_r,Slow R,concrete,2045,283.5293694449833,1.3243458272344382,0.47641854917087706
AUT,Residential,resid,S_r,Slow R,concrete,2050,285.5795307669385,1.158008263086742,0.45150597975902895
AUT,Residential,resid,S_r,Slow R,concrete,2055,286.9447483233199,0.9258528812709362,0.43105876714960745
AUT,Residential,resid,S_r,Slow R,concrete,2060,287.7085506681311,0.7837832557005614,0.43116672930250266
AUT,Residential,resid,S_r,Slow R,concrete,2070,287.9571598283606,0.6294625210142285,0.4458457347681414
AUT,Residential,resid,S_r,Slow R,concrete,2080,286.8437899478945,0.46882806406490163,0.47349846484185953
AUT,Residential,resid,S_r,Slow R,concrete,2090,282.325079555711,0.2060958483440964,0.5198288857666905
AUT,Residential,resid,S_r,Slow R,concrete,2100,275.5668823310956,0.0596636822861186,0.5804114356068715
AUT,Residential,resid,S_r,Slow R,copper,2025,0.06418922728420337,5.261313170341078e-4,1.4620629281612675e-4
AUT,Residential,resid,S_r,Slow R,copper,2030,0.06471322469072387,4.3434337671091004e-4,1.3889523467392162e-4
AUT,Residential,resid,S_r,Slow R,copper,2035,0.06514098213642514,3.8159060215451083e-4,1.2811415345597926e-4
AUT,Residential,resid,S_r,Slow R,copper,2040,0.06551959792833023,3.366137787787476e-4,1.1918636464826877e-4
AUT,Residential,resid,S_r,Slow R,copper,2045,0.06592108250634077,3.0373083695347874e-4,1.1181966479806845e-4
AUT,Residential,resid,S_r,Slow R,copper,2050,0.0662930671026554,2.671518456350403e-4,1.057827065575107e-4
AUT,Residential,resid,S_r,Slow R,copper,2055,0.06651388080173289,2.155824510902651e-4,1.0079513444220541e-4
AUT,Residential,resid,S_r,Slow R,copper,2060,0.06660274117438206,1.832072638373846e-4,1.0059380809183035e-4
AUT,Residential,resid,S_r,Slow R,copper,2070,0.0665050461674595,1.4793127350647928e-4,1.0375833669066494e-4
AUT,Residential,resid,S_r,Slow R,copper,2080,0.06611711173600879,1.1114735273325136e-4,1.0970213778000461e-4
AUT,Residential,resid,S_r,Slow R,copper,2090,0.06496585177106962,5.0112733558098045e-5,1.1993973190132219e-4
AUT,Residential,resid,S_r,Slow R,copper,2100,0.06331877871508843,1.5366529022516557e-5,1.3344733688896328e-4
AUT,Residential,resid,S_r,Slow R,glass,2025,0.8310927952590568,0.0071815427257147365,0.001872721635463215
AUT,Residential,resid,S_r,Slow R,glass,2030,0.8408697902741575,0.005928657582076134,0.0017819128003877557
AUT,Residential,resid,S_r,Slow R,glass,2035,0.8491937405262299,0.005182240404285136,0.001646743506165936
AUT,Residential,resid,S_r,Slow R,glass,2040,0.8566803164984303,0.004542486285356624,0.001535461194474355
AUT,Residential,resid,S_r,Slow R,glass,2045,0.8642798284928872,0.0040687139157178105,0.0014442855030469708
AUT,Residential,resid,S_r,Slow R,glass,2050,0.8713234122321731,0.003545778017658708,0.001370201327906812
AUT,Residential,resid,S_r,Slow R,glass,2055,0.8762177969219652,0.0028198408203317987,0.0013096440262997523
AUT,Residential,resid,S_r,Slow R,glass,2060,0.8792191415138937,0.0023817931296723615,0.0013116907694389317
AUT,Residential,resid,S_r,Slow R,glass,2070,0.8811565493543565,0.001906797987587703,0.0013583207046851888
AUT,Residential,resid,S_r,Slow R,glass,2080,0.8787418082683596,0.0014128600595784675,0.001446297235189956
AUT,Residential,resid,S_r,Slow R,glass,2090,0.8657309947083929,6.115884472651365e-4,0.0015915790033682925
AUT,Residential,resid,S_r,Slow R,glass,2100,0.8457049034865807,1.7053431011185155e-4,0.0017806364016124347
AUT,Residential,resid,S_r,Slow R,steel,2025,15.65242616942423,0.13233575859766908,0.03543026939323037
AUT,Residential,resid,S_r,Slow R,steel,2030,15.812923736065574,0.10924863154741571,0.03368959449552796
AUT,Residential,resid,S_r,Slow R,steel,2035,15.947690203433467,0.09569173244326261,0.031108969576400972
AUT,Residential,resid,S_r,Slow R,steel,2040,16.068274518341497,0.08409641266544633,0.02897907913461574
AUT,Residential,resid,S_r,Slow R,steel,2045,16.192432592283435,0.07555290138147508,0.02722870219723549
AUT,Residential,resid,S_r,Slow R,steel,2050,16.30749480409986,0.0660938043998206,0.02580120946009808
AUT,Residential,resid,S_r,Slow R,steel,2055,16.383595851696487,0.05288187193368302,0.024628950467530827
AUT,Residential,resid,S_r,Slow R,steel,2060,16.425502149101447,0.04478092272666368,0.02463074041331522
AUT,Residential,resid,S_r,Slow R,steel,2070,16.436695241562322,0.035979297021385956,0.02546426228555613
AUT,Residential,resid,S_r,Slow R,steel,2080,16.370616009900566,0.02681632046728019,0.027034133939332187
AUT,Residential,resid,S_r,Slow R,steel,2090,16.110606206528,0.011812605777607055,0.029669750007151593
AUT,Residential,resid,S_r,Slow R,steel,2100,15.72317940728831,0.003436291709833936,0.033118465439498826
AUT,Residential,resid,S_r,Slow R,wood,2025,5.256930052346085,0.04052415851216382,0.012114771594857427
AUT,Residential,resid,S_r,Slow R,wood,2030,5.279069976646297,0.03345442623587069,0.011489278504034407
AUT,Residential,resid,S_r,Slow R,wood,2035,5.294764914412658,0.029574224163231844,0.0105756578084807
AUT,Residential,resid,S_r,Slow R,wood,2040,5.307831392116551,0.02628931396863041,0.00981457083094341
AUT,Residential,resid,S_r,Slow R,wood,2045,5.32404225348941,0.023929636014878776,0.009182066361203382
AUT,Residential,resid,S_r,Slow R,wood,2050,5.339044887422916,0.02127634674934275,0.008659334581391839
AUT,Residential,resid,S_r,Slow R,wood,2055,5.342999243500682,0.017457252678826158,0.008222961990332508
AUT,Residential,resid,S_r,Slow R,wood,2060,5.337428245736283,0.014936795217820606,0.008174169737268214
AUT,Residential,resid,S_r,Slow R,wood,2070,5.307196734757187,0.012174529226460652,0.00839406493012621
AUT,Residential,resid,S_r,Slow R,wood,2080,5.257320745581525,0.009284732910511075,0.00880435326802508
AUT,Residential,resid,S_r,Slow R,wood,2090,5.149879228422562,0.004362680548216736,0.009554413092185
AUT,Residential,resid,S_r,Slow R,wood,2100,5.0059673859897895,0.0014558018552671924,0.01056230242781193
AUT,Residential,resid,S_tp,Slow TP,aluminum,2025,0.17359395292674423,0.0014236283083125536,3.9536027863507783e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2030,0.175017162454207,0.0011752646160337744,3.755960423835182e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2035,0.17617967777327895,9.220010595040177e-4,3.3530124912839113e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2040,0.17720888319324857,7.011136652720968e-4,3.0341517302293086e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2045,0.17829955881823656,5.654851207102865e-4,2.780359469450691e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2050,0.17931010286494486,4.498807606206444e-4,2.574061159560756e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2055,0.17991142845370023,3.1421917889930473e-4,2.4019800360289249e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2060,0.18015552223327572,0.00026443842975570707,2.383163168288514e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2070,0.17989784324659028,2.2701337750496325e-4,2.4034671685374822e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2080,0.17885403121240895,1.7014985874221574e-4,2.4453635778053665e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2090,0.1757444218225605,5.2605641453380133e-5,2.549778731734779e-4
AUT,Residential,resid,S_tp,Slow TP,aluminum,2100,0.17129271359563428,0,2.703271512373827e-4
AUT,Residential,resid,S_tp,Slow TP,brick,2025,167.07529028022398,1.2648140887476491,0.38630050536762683
AUT,Residential,resid,S_tp,Slow TP,brick,2030,167.59165205806954,1.0441585230695798,0.36618009754173036
AUT,Residential,resid,S_tp,Slow TP,brick,2035,167.91613385259387,0.8487494294870614,0.326041880427867
AUT,Residential,resid,S_tp,Slow TP,brick,2040,168.16966417745425,0.6797450469803373,0.2937938866197144
AUT,Residential,resid,S_tp,Slow TP,brick,2045,168.53458964873136,0.5705421669216142,0.26769068032183857
AUT,Residential,resid,S_tp,Slow TP,brick,2050,168.8720071865916,0.47153472355589615,0.2462650482495787
AUT,Residential,resid,S_tp,Slow TP,brick,2055,168.87030041797618,0.35072080452281723,0.22829627936134653
AUT,Residential,resid,S_tp,Slow TP,brick,2060,168.5774112049406,0.29807782515959247,0.22496203236198173
AUT,Residential,resid,S_tp,Slow TP,brick,2070,167.41617611337384,0.25250279258376995,0.225376515560148
AUT,Residential,resid,S_tp,Slow TP,brick,2080,165.66779592479566,0.1903528811364877,0.22670512227281403
AUT,Residential,resid,S_tp,Slow TP,brick,2090,162.13449189207137,0.06229958591781079,0.2340993153026098
AUT,Residential,resid,S_tp,Slow TP,brick,2100,157.47937181365117,0,0.24640882591054225
AUT,Residential,resid,S_tp,Slow TP,concrete,2025,273.9024988018678,2.32183372517253,0.619661675291424
AUT,Residential,resid,S_tp,Slow TP,concrete,2030,276.7603382203806,1.9167694915691904,0.5892649590889946
AUT,Residential,resid,S_tp,Slow TP,concrete,2035,279.16449968809775,1.4824784630136691,0.5266596630051048
AUT,Residential,resid,S_tp,Slow TP,concrete,2040,281.3171743289363,1.1026834861231456,0.4774673769082801
AUT,Residential,resid,S_tp,Slow TP,concrete,2045,283.5293655443928,0.8733796157075754,0.43862627876297305
AUT,Residential,resid,S_tp,Slow TP,concrete,2050,285.5795278291012,0.6821824916620586,0.40720251618770137
AUT,Residential,resid,S_tp,Slow TP,concrete,2055,286.94474850506487,0.4611336890720803,0.38106026408097526
AUT,Residential,resid,S_tp,Slow TP,concrete,2060,287.7085551854407,0.3859824340524309,0.37918406442275077
AUT,Residential,resid,S_tp,Slow TP,concrete,2070,287.9571526987623,0.3337871033580905,0.3834922933706376
AUT,Residential,resid,S_tp,Slow TP,concrete,2080,286.8437827610273,0.24939036709112386,0.39204255043651465
AUT,Residential,resid,S_tp,Slow TP,concrete,2090,282.32507485098523,0.07463114716148088,0.41042245103638353
AUT,Residential,resid,S_tp,Slow TP,concrete,2100,275.5668779457538,0,0.43640835271865747
AUT,Residential,resid,S_tp,Slow TP,copper,2025,0.06418922728420337,5.261313170341078e-4,1.4620629281612675e-4
AUT,Residential,resid,S_tp,Slow TP,copper,2030,0.06471322469072387,4.3434337671091004e-4,1.3889523467392162e-4
AUT,Residential,resid,S_tp,Slow TP,copper,2035,0.0651409822716288,3.408228999447357e-4,1.2399198135721294e-4
AUT,Residential,resid,S_tp,Slow TP,copper,2040,0.06551959805186038,2.5926146141271527e-4,1.1219745353182579e-4
AUT,Residential,resid,S_tp,Slow TP,copper,2045,0.0659210816438901,2.0916700829168514e-4,1.0280862937586373e-4
AUT,Residential,resid,S_tp,Slow TP,copper,2050,0.06629306652494245,1.6645281378114911e-4,9.517625421316996e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2055,0.06651388092024847,1.163155102679277e-4,8.880954886765087e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2060,0.06660274221433293,9.789573927148434e-5,8.810973427546878e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2070,0.06650504508692513,8.403192907127932e-5,8.88564347730508e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2080,0.06611711064739377,6.298607010951948e-5,9.03984706044706e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2090,0.06496585142001625,1.948267633216337e-5,9.425236838851069e-5
AUT,Residential,resid,S_tp,Slow TP,copper,2100,0.06331877846489513,0,9.992149992330446e-5
AUT,Residential,resid,S_tp,Slow TP,glass,2025,0.8310927952590568,0.0071815427257147365,0.001872721635463215
AUT,Residential,resid,S_tp,Slow TP,glass,2030,0.8408697902741575,0.005928657582076134,0.0017819128003877557
AUT,Residential,resid,S_tp,Slow TP,glass,2035,0.8491937417089852,0.0045482755394797205,0.0015937090826638408
AUT,Residential,resid,S_tp,Slow TP,glass,2040,0.8566803175150841,0.003339409774094066,0.0014464666302632764
AUT,Residential,resid,S_tp,Slow TP,glass,2045,0.8642798162656137,0.002616005418321367,0.0013307849311672755
AUT,Residential,resid,S_tp,Slow TP,glass,2050,0.8713234024777045,0.0020199856972816016,0.0012374713960075804
AUT,Residential,resid,S_tp,Slow TP,glass,2055,0.8762177968974842,0.0013366298670407974,0.0011599713819759971
AUT,Residential,resid,S_tp,Slow TP,glass,2060,0.8792191553623386,0.0011147305860326113,0.001156251767277948
AUT,Residential,resid,S_tp,Slow TP,glass,2070,0.8811565232434114,9.687346842962794e-4,0.0011713186627624664
AUT,Residential,resid,S_tp,Slow TP,glass,2080,0.8787417819431342,7.222671203626838e-4,0.0012007649589010445
AUT,Residential,resid,S_tp,Slow TP,glass,2090,0.8657309747322378,2.1133349385911353e-4,0.0012599741989877524
AUT,Residential,resid,S_tp,Slow TP,glass,2100,0.8457048842821965,0,0.0013420135319760814
AUT,Residential,resid,S_tp,Slow TP,steel,2025,15.65242616942423,0.13233575859766908,0.03543026939323037
AUT,Residential,resid,S_tp,Slow TP,steel,2030,15.812923736065574,0.10924863154741571,0.03368959449552796
AUT,Residential,resid,S_tp,Slow TP,steel,2035,15.947690230194015,0.0845901944091887,0.03010747667362115
AUT,Residential,resid,S_tp,Slow TP,steel,2040,16.068274542091913,0.06303029240750026,0.02729118934138596
AUT,Residential,resid,S_tp,Slow TP,steel,2045,16.192432370378633,0.049996901889672284,0.025066042252696912
AUT,Residential,resid,S_tp,Slow TP,steel,2050,16.30749463835497,0.03911120275607198,0.023265117618989514
AUT,Residential,resid,S_tp,Slow TP,steel,2055,16.383595863549733,0.026511341582740017,0.021766550102739375
AUT,Residential,resid,S_tp,Slow TP,steel,2060,16.42550240688645,0.022201134218825882,0.02165430580774124
AUT,Residential,resid,S_tp,Slow TP,steel,2070,16.436694845542057,0.019186845848311724,0.021895422434453117
AUT,Residential,resid,S_tp,Slow TP,steel,2080,16.370615610710814,0.014339418275181353,0.022375112280602696
AUT,Residential,resid,S_tp,Slow TP,steel,2090,16.110605952194902,0.004303381851839568,0.023416686707799537
AUT,Residential,resid,S_tp,Slow TP,steel,2100,15.723179171709415,0,0.02489354665268359
AUT,Residential,resid,S_tp,Slow TP,wood,2025,5.256930052346085,0.04052415851216382,0.012114771594857427
AUT,Residential,resid,S_tp,Slow TP,wood,2030,5.279069976646297,0.03345442623587069,0.011489278504034407
AUT,Residential,resid,S_tp,Slow TP,wood,2035,5.294764929427168,0.026972165369240828,0.010235719209021945
AUT,Residential,resid,S_tp,Slow TP,wood,2040,5.307831406278862,0.02135355265007054,0.00923182127936588
AUT,Residential,resid,S_tp,Slow TP,wood,2045,5.324042190220047,0.01777024017109192,0.008422078524949472
AUT,Residential,resid,S_tp,Slow TP,wood,2050,5.3390448558994015,0.014570398201449395,0.007758777443664158
AUT,Residential,resid,S_tp,Slow TP,wood,2055,5.342999264029172,0.010701707386543517,0.007203114698662695
AUT,Residential,resid,S_tp,Slow TP,wood,2060,5.337428328242333,0.009077997788007289,0.00710872256255923
AUT,Residential,resid,S_tp,Slow TP,wood,2070,5.307196730406199,0.007709986105551434,0.0071323957246315715
AUT,Residential,resid,S_tp,Slow TP,wood,2080,5.2573207413299805,0.005805721996009003,0.007192869114310161
AUT,Residential,resid,S_tp,Slow TP,wood,2090,5.1498793067936015,0.001879642754313239,0.00744385802316705
AUT,Residential,resid,S_tp,Slow TP,wood,2100,5.005967476328866,0,0.007848179899731461
AUT,Residential,resid,C_r,Close R,aluminum,2025,0.17359395292674423,0.0014236283083125536,3.9536027863507783e-4
AUT,Residential,resid,C_r,Close R,aluminum,2030,0.175017162454207,0.0011752646160337744,3.755960423835182e-4
