"","UC_NM_MN","lcz","year","scen_SGS","SGS","CTR_MN_ISO","GRGN_L2"
"9890","Jakarta",9,2045,"GVI_proja_lwr",18.1777263999489,"IDN","South-Eastern Asia"
"9891","Jakarta",9,2045,"GVI_projb_upr",38.0193081233012,"IDN","South-Eastern Asia"
"9892","Jakarta",9,2045,"GVI_projb_lwr",13.9737966058711,"IDN","South-Eastern Asia"
"9893","Jakarta",9,2045,"GVI_ALPS",28.0985172616251,"IDN","South-Eastern Asia"
"9894","Jakarta",9,2050,"GVI_proja_upr",38.0193081233012,"IDN","South-Eastern Asia"
"9895","Jakarta",9,2050,"GVI_proja_lwr",17.1208818418124,"IDN","South-Eastern Asia"
"9896","Jakarta",9,2050,"GVI_projb_upr",38.0193081233012,"IDN","South-Eastern Asia"
"9897","Jakarta",9,2050,"GVI_projb_lwr",13.9737966058711,"IDN","South-Eastern Asia"
"9898","Jakarta",9,2050,"GVI_ALPS",27.5700949825568,"IDN","South-Eastern Asia"
"9899","Jakarta",10,2016,"out_b_mean_s",16.9911420145499,"IDN","South-Eastern Asia"
"9900","Jakarta",10,2016,"GVI_ALPS",16.9911420145499,"IDN","South-Eastern Asia"
"9901","Jakarta",10,2017,"out_b_mean_s",18.748871022981,"IDN","South-Eastern Asia"
"9902","Jakarta",10,2017,"GVI_ALPS",18.748871022981,"IDN","South-Eastern Asia"
"9903","Jakarta",10,2018,"out_b_mean_s",16.907783743482,"IDN","South-Eastern Asia"
"9904","Jakarta",10,2018,"GVI_ALPS",16.907783743482,"IDN","South-Eastern Asia"
"9905","Jakarta",10,2019,"out_b_mean_s",11.7699325409772,"IDN","South-Eastern Asia"
"9906","Jakarta",10,2019,"GVI_ALPS",11.7699325409772,"IDN","South-Eastern Asia"
"9907","Jakarta",10,2020,"out_b_mean_s",11.9410464470368,"IDN","South-Eastern Asia"
"9908","Jakarta",10,2020,"GVI_ALPS",11.9410464470368,"IDN","South-Eastern Asia"
"9909","Jakarta",10,2021,"out_b_mean_s",12.8282349131069,"IDN","South-Eastern Asia"
"9910","Jakarta",10,2021,"GVI_ALPS",12.8282349131069,"IDN","South-Eastern Asia"
"9911","Jakarta",10,2022,"out_b_mean_s",11.41154322364,"IDN","South-Eastern Asia"
"9912","Jakarta",10,2022,"GVI_ALPS",11.41154322364,"IDN","South-Eastern Asia"
"9913","Jakarta",10,2025,"GVI_proja_upr",18.9236728378896,"IDN","South-Eastern Asia"
"9914","Jakarta",10,2025,"GVI_proja_lwr",8.68399572652491,"IDN","South-Eastern Asia"
"9915","Jakarta",10,2025,"GVI_projb_upr",19.2677396167603,"IDN","South-Eastern Asia"
"9916","Jakarta",10,2025,"GVI_projb_lwr",8.52014675055274,"IDN","South-Eastern Asia"
"9917","Jakarta",10,2025,"GVI_ALPS",13.8038342822072,"IDN","South-Eastern Asia"
"9918","Jakarta",10,2030,"GVI_proja_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9919","Jakarta",10,2030,"GVI_proja_lwr",8.27437328659449,"IDN","South-Eastern Asia"
"9920","Jakarta",10,2030,"GVI_projb_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9921","Jakarta",10,2030,"GVI_projb_lwr",7.7009018706919,"IDN","South-Eastern Asia"
"9922","Jakarta",10,2030,"GVI_ALPS",13.909532200439,"IDN","South-Eastern Asia"
"9923","Jakarta",10,2035,"GVI_proja_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9924","Jakarta",10,2035,"GVI_proja_lwr",7.86475084666407,"IDN","South-Eastern Asia"
"9925","Jakarta",10,2035,"GVI_projb_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9926","Jakarta",10,2035,"GVI_projb_lwr",6.88165699083106,"IDN","South-Eastern Asia"
"9927","Jakarta",10,2035,"GVI_ALPS",13.7047209804738,"IDN","South-Eastern Asia"
"9928","Jakarta",10,2040,"GVI_proja_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9929","Jakarta",10,2040,"GVI_proja_lwr",7.45512840673365,"IDN","South-Eastern Asia"
"9930","Jakarta",10,2040,"GVI_projb_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9931","Jakarta",10,2040,"GVI_projb_lwr",6.06241211097022,"IDN","South-Eastern Asia"
"9932","Jakarta",10,2040,"GVI_ALPS",13.4999097605086,"IDN","South-Eastern Asia"
"9933","Jakarta",10,2045,"GVI_proja_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9934","Jakarta",10,2045,"GVI_proja_lwr",7.04550596680323,"IDN","South-Eastern Asia"
"9935","Jakarta",10,2045,"GVI_projb_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9936","Jakarta",10,2045,"GVI_projb_lwr",5.6064292929232,"IDN","South-Eastern Asia"
"9937","Jakarta",10,2045,"GVI_ALPS",13.2950985405433,"IDN","South-Eastern Asia"
"9938","Jakarta",10,2050,"GVI_proja_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9939","Jakarta",10,2050,"GVI_proja_lwr",6.63588352687281,"IDN","South-Eastern Asia"
"9940","Jakarta",10,2050,"GVI_projb_upr",19.5446911142835,"IDN","South-Eastern Asia"
"9941","Jakarta",10,2050,"GVI_projb_lwr",5.6064292929232,"IDN","South-Eastern Asia"
"9942","Jakarta",10,2050,"GVI_ALPS",13.0902873205781,"IDN","South-Eastern Asia"
"9943","Karachi",2,2016,"out_b_mean_s",10.6178710182259,"PAK","South-Central Asia"
"9944","Karachi",2,2016,"GVI_ALPS",10.6178710182259,"PAK","South-Central Asia"
"9945","Karachi",2,2017,"out_b_mean_s",9.14353534150858,"PAK","South-Central Asia"
"9946","Karachi",2,2017,"GVI_ALPS",9.14353534150858,"PAK","South-Central Asia"
"9947","Karachi",2,2018,"out_b_mean_s",6.83913565038385,"PAK","South-Central Asia"
"9948","Karachi",2,2018,"GVI_ALPS",6.83913565038385,"PAK","South-Central Asia"
"9949","Karachi",2,2019,"out_b_mean_s",5.92350078454434,"PAK","South-Central Asia"
"9950","Karachi",2,2019,"GVI_ALPS",5.92350078454434,"PAK","South-Central Asia"
"9951","Karachi",2,2020,"out_b_mean_s",7.49463726489978,"PAK","South-Central Asia"
"9952","Karachi",2,2020,"GVI_ALPS",7.49463726489978,"PAK","South-Central Asia"
"9953","Karachi",2,2021,"out_b_mean_s",7.48629477170606,"PAK","South-Central Asia"
"9954","Karachi",2,2021,"GVI_ALPS",7.48629477170606,"PAK","South-Central Asia"
"9955","Karachi",2,2022,"out_b_mean_s",6.86989397398484,"PAK","South-Central Asia"
"9956","Karachi",2,2022,"GVI_ALPS",6.86989397398484,"PAK","South-Central Asia"
"9957","Karachi",2,2025,"GVI_proja_upr",9.42610920605936,"PAK","South-Central Asia"
"9958","Karachi",2,2025,"GVI_proja_lwr",5.43799449810525,"PAK","South-Central Asia"
"9959","Karachi",2,2025,"GVI_projb_upr",9.59749300980589,"PAK","South-Central Asia"
"9960","Karachi",2,2025,"GVI_projb_lwr",5.33539082832968,"PAK","South-Central Asia"
"9961","Karachi",2,2025,"GVI_ALPS",7.43205185208231,"PAK","South-Central Asia"
"9962","Karachi",2,2030,"GVI_proja_upr",9.8545687154257,"PAK","South-Central Asia"
"9963","Karachi",2,2030,"GVI_proja_lwr",5.18148532366632,"PAK","South-Central Asia"
"9964","Karachi",2,2030,"GVI_projb_upr",10.4544120285386,"PAK","South-Central Asia"
"9965","Karachi",2,2030,"GVI_projb_lwr",4.82237247945183,"PAK","South-Central Asia"
"9966","Karachi",2,2030,"GVI_ALPS",7.51802701954601,"PAK","South-Central Asia"
"9967","Karachi",2,2035,"GVI_proja_upr",10.283028224792,"PAK","South-Central Asia"
"9968","Karachi",2,2035,"GVI_proja_lwr",4.9249761492274,"PAK","South-Central Asia"
"9969","Karachi",2,2035,"GVI_projb_upr",11.3113310472712,"PAK","South-Central Asia"
"9970","Karachi",2,2035,"GVI_projb_lwr",4.30935413057397,"PAK","South-Central Asia"
"9971","Karachi",2,2035,"GVI_ALPS",7.60400218700971,"PAK","South-Central Asia"
"9972","Karachi",2,2040,"GVI_proja_upr",10.7114877341584,"PAK","South-Central Asia"
"9973","Karachi",2,2040,"GVI_proja_lwr",4.66846697478847,"PAK","South-Central Asia"
"9974","Karachi",2,2040,"GVI_projb_upr",12.1682500660039,"PAK","South-Central Asia"
"9975","Karachi",2,2040,"GVI_projb_lwr",3.98469946985805,"PAK","South-Central Asia"
"9976","Karachi",2,2040,"GVI_ALPS",7.68997735447342,"PAK","South-Central Asia"
"9977","Karachi",2,2045,"GVI_proja_upr",11.1399472435247,"PAK","South-Central Asia"
"9978","Karachi",2,2045,"GVI_proja_lwr",4.41195780034954,"PAK","South-Central Asia"
"9979","Karachi",2,2045,"GVI_projb_upr",13.0251690847366,"PAK","South-Central Asia"
"9980","Karachi",2,2045,"GVI_projb_lwr",3.98469946985805,"PAK","South-Central Asia"
"9981","Karachi",2,2045,"GVI_ALPS",7.77595252193712,"PAK","South-Central Asia"
"9982","Karachi",2,2050,"GVI_proja_upr",11.568406752891,"PAK","South-Central Asia"
"9983","Karachi",2,2050,"GVI_proja_lwr",4.15544862591062,"PAK","South-Central Asia"
"9984","Karachi",2,2050,"GVI_projb_upr",13.8038396483511,"PAK","South-Central Asia"
"9985","Karachi",2,2050,"GVI_projb_lwr",3.98469946985805,"PAK","South-Central Asia"
"9986","Karachi",2,2050,"GVI_ALPS",7.86192768940082,"PAK","South-Central Asia"
"9987","Karachi",3,2016,"out_b_mean_s",10.438554799596,"PAK","South-Central Asia"
"9988","Karachi",3,2016,"GVI_ALPS",10.438554799596,"PAK","South-Central Asia"
"9989","Karachi",3,2017,"out_b_mean_s",9.44971447786659,"PAK","South-Central Asia"
"9990","Karachi",3,2017,"GVI_ALPS",9.44971447786659,"PAK","South-Central Asia"
"9991","Karachi",3,2018,"out_b_mean_s",9.30033302449334,"PAK","South-Central Asia"
"9992","Karachi",3,2018,"GVI_ALPS",9.30033302449334,"PAK","South-Central Asia"
"9993","Karachi",3,2019,"out_b_mean_s",8.64170905100094,"PAK","South-Central Asia"
"9994","Karachi",3,2019,"GVI_ALPS",8.64170905100094,"PAK","South-Central Asia"
"9995","Karachi",3,2020,"out_b_mean_s",9.68280138117041,"PAK","South-Central Asia"
"9996","Karachi",3,2020,"GVI_ALPS",9.68280138117041,"PAK","South-Central Asia"
"9997","Karachi",3,2021,"out_b_mean_s",8.99120573638344,"PAK","South-Central Asia"
"9998","Karachi",3,2021,"GVI_ALPS",8.99120573638344,"PAK","South-Central Asia"
"9999","Karachi",3,2022,"out_b_mean_s",9.90897971755007,"PAK","South-Central Asia"
"10000","Karachi",3,2022,"GVI_ALPS",9.90897971755007,"PAK","South-Central Asia"
"10001","Karachi",3,2025,"GVI_proja_upr",11.5179164332453,"PAK","South-Central Asia"
"10002","Karachi",3,2025,"GVI_proja_lwr",6.36529380222269,"PAK","South-Central Asia"
"10003","Karachi",3,2025,"GVI_projb_upr",11.727333095668,"PAK","South-Central Asia"
"10004","Karachi",3,2025,"GVI_projb_lwr",6.24519391916189,"PAK","South-Central Asia"
"10005","Karachi",3,2025,"GVI_ALPS",8.94160511773401,"PAK","South-Central Asia"
"10006","Karachi",3,2030,"GVI_proja_upr",12.0414580893019,"PAK","South-Central Asia"
"10007","Karachi",3,2030,"GVI_proja_lwr",6.06504409457068,"PAK","South-Central Asia"
"10008","Karachi",3,2030,"GVI_projb_upr",12.7744164077812,"PAK","South-Central Asia"
"10009","Karachi",3,2030,"GVI_projb_lwr",5.64469450385786,"PAK","South-Central Asia"
"10010","Karachi",3,2030,"GVI_ALPS",9.0532510919363,"PAK","South-Central Asia"
"10011","Karachi",3,2035,"GVI_proja_upr",12.5649997453585,"PAK","South-Central Asia"
"10012","Karachi",3,2035,"GVI_proja_lwr",5.76479438691867,"PAK","South-Central Asia"
"10013","Karachi",3,2035,"GVI_projb_upr",13.8214997198944,"PAK","South-Central Asia"
"10014","Karachi",3,2035,"GVI_projb_lwr",5.04419508855383,"PAK","South-Central Asia"
"10015","Karachi",3,2035,"GVI_ALPS",9.1648970661386,"PAK","South-Central Asia"
"10016","Karachi",3,2040,"GVI_proja_upr",13.0885414014151,"PAK","South-Central Asia"
"10017","Karachi",3,2040,"GVI_proja_lwr",5.46454467926665,"PAK","South-Central Asia"
"10018","Karachi",3,2040,"GVI_projb_upr",14.8685830320076,"PAK","South-Central Asia"
"10019","Karachi",3,2040,"GVI_projb_lwr",4.44369567324981,"PAK","South-Central Asia"
"10020","Karachi",3,2040,"GVI_ALPS",9.2765430403409,"PAK","South-Central Asia"
"10021","Karachi",3,2045,"GVI_proja_upr",13.6120830574717,"PAK","South-Central Asia"
"10022","Karachi",3,2045,"GVI_proja_lwr",5.16429497161464,"PAK","South-Central Asia"
"10023","Karachi",3,2045,"GVI_projb_upr",15.1704832640864,"PAK","South-Central Asia"
"10024","Karachi",3,2045,"GVI_projb_lwr",4.42005698845251,"PAK","South-Central Asia"
"10025","Karachi",3,2045,"GVI_ALPS",9.38818901454319,"PAK","South-Central Asia"
"10026","Karachi",3,2050,"GVI_proja_upr",14.1356247135283,"PAK","South-Central Asia"
"10027","Karachi",3,2050,"GVI_proja_lwr",4.86404526396263,"PAK","South-Central Asia"
"10028","Karachi",3,2050,"GVI_projb_upr",15.1704832640864,"PAK","South-Central Asia"
"10029","Karachi",3,2050,"GVI_projb_lwr",4.42005698845251,"PAK","South-Central Asia"
"10030","Karachi",3,2050,"GVI_ALPS",9.49983498874549,"PAK","South-Central Asia"
"10031","Karachi",6,2016,"out_b_mean_s",14.7440020239375,"PAK","South-Central Asia"
"10032","Karachi",6,2016,"GVI_ALPS",14.7440020239375,"PAK","South-Central Asia"
"10033","Karachi",6,2017,"out_b_mean_s",13.5671895731689,"PAK","South-Central Asia"
"10034","Karachi",6,2017,"GVI_ALPS",13.5671895731689,"PAK","South-Central Asia"
"10035","Karachi",6,2018,"out_b_mean_s",17.1118638014237,"PAK","South-Central Asia"
"10036","Karachi",6,2018,"GVI_ALPS",17.1118638014237,"PAK","South-Central Asia"
"10037","Karachi",6,2019,"out_b_mean_s",15.8177789705188,"PAK","South-Central Asia"
"10038","Karachi",6,2019,"GVI_ALPS",15.8177789705188,"PAK","South-Central Asia"
"10039","Karachi",6,2020,"out_b_mean_s",18.7015850054552,"PAK","South-Central Asia"
"10040","Karachi",6,2020,"GVI_ALPS",18.7015850054552,"PAK","South-Central Asia"
"10041","Karachi",6,2021,"out_b_mean_s",16.2188580425154,"PAK","South-Central Asia"
"10042","Karachi",6,2021,"GVI_ALPS",16.2188580425154,"PAK","South-Central Asia"
"10043","Karachi",6,2022,"out_b_mean_s",19.3173191313356,"PAK","South-Central Asia"
"10044","Karachi",6,2022,"GVI_ALPS",19.3173191313356,"PAK","South-Central Asia"
"10045","Karachi",6,2025,"GVI_proja_upr",20.3521569660441,"PAK","South-Central Asia"
"10046","Karachi",6,2025,"GVI_proja_lwr",11.7972736858476,"PAK","South-Central Asia"
"10047","Karachi",6,2025,"GVI_projb_upr",20.7221961836086,"PAK","South-Central Asia"
"10048","Karachi",6,2025,"GVI_projb_lwr",11.5746836163033,"PAK","South-Central Asia"
"10049","Karachi",6,2025,"GVI_ALPS",16.0747153259458,"PAK","South-Central Asia"
"10050","Karachi",6,2030,"GVI_proja_upr",21.1707751166969,"PAK","South-Central Asia"
"10051","Karachi",6,2030,"GVI_proja_lwr",11.2407985119868,"PAK","South-Central Asia"
"10052","Karachi",6,2030,"GVI_projb_upr",21.1707751166969,"PAK","South-Central Asia"
"10053","Karachi",6,2030,"GVI_projb_lwr",10.4617332685818,"PAK","South-Central Asia"
"10054","Karachi",6,2030,"GVI_ALPS",16.2057868143419,"PAK","South-Central Asia"
"10055","Karachi",6,2035,"GVI_proja_upr",21.1707751166969,"PAK","South-Central Asia"
"10056","Karachi",6,2035,"GVI_proja_lwr",10.6843233381261,"PAK","South-Central Asia"
"10057","Karachi",6,2035,"GVI_projb_upr",21.1707751166969,"PAK","South-Central Asia"
"10058","Karachi",6,2035,"GVI_projb_lwr",9.34878292086034,"PAK","South-Central Asia"
"10059","Karachi",6,2035,"GVI_ALPS",15.9275492274115,"PAK","South-Central Asia"
"10060","Karachi",6,2040,"GVI_proja_upr",21.1707751166969,"PAK","South-Central Asia"
"10061","Karachi",6,2040,"GVI_proja_lwr",10.1278481642654,"PAK","South-Central Asia"
"10062","Karachi",6,2040,"GVI_projb_upr",21.1707751166969,"PAK","South-Central Asia"
"10063","Karachi",6,2040,"GVI_projb_lwr",8.23583257313887,"PAK","South-Central Asia"
"10064","Karachi",6,2040,"GVI_ALPS",15.6493116404811,"PAK","South-Central Asia"
"10065","Karachi",6,2045,"GVI_proja_upr",21.1707751166969,"PAK","South-Central Asia"
"10066","Karachi",6,2045,"GVI_proja_lwr",9.57137299040464,"PAK","South-Central Asia"
"10067","Karachi",6,2045,"GVI_projb_upr",21.1707751166969,"PAK","South-Central Asia"
"10068","Karachi",6,2045,"GVI_projb_lwr",7.1228822254174,"PAK","South-Central Asia"
"10069","Karachi",6,2045,"GVI_ALPS",15.3710740535508,"PAK","South-Central Asia"
"10070","Karachi",6,2050,"GVI_proja_upr",21.1707751166969,"PAK","South-Central Asia"
"10071","Karachi",6,2050,"GVI_proja_lwr",9.0148978165439,"PAK","South-Central Asia"
"10072","Karachi",6,2050,"GVI_projb_upr",21.1707751166969,"PAK","South-Central Asia"
"10073","Karachi",6,2050,"GVI_projb_lwr",6.21325583220893,"PAK","South-Central Asia"
"10074","Karachi",6,2050,"GVI_ALPS",15.0928364666204,"PAK","South-Central Asia"
"10075","Karachi",8,2016,"out_b_mean_s",11.6742984785285,"PAK","South-Central Asia"
"10076","Karachi",8,2016,"GVI_ALPS",11.6742984785285,"PAK","South-Central Asia"
"10077","Karachi",8,2017,"out_b_mean_s",10.908092303657,"PAK","South-Central Asia"
"10078","Karachi",8,2017,"GVI_ALPS",10.908092303657,"PAK","South-Central Asia"
"10079","Karachi",8,2018,"out_b_mean_s",11.1247791390161,"PAK","South-Central Asia"
"10080","Karachi",8,2018,"GVI_ALPS",11.1247791390161,"PAK","South-Central Asia"
"10081","Karachi",8,2019,"out_b_mean_s",9.97944011690234,"PAK","South-Central Asia"
"10082","Karachi",8,2019,"GVI_ALPS",9.97944011690234,"PAK","South-Central Asia"
"10083","Karachi",8,2020,"out_b_mean_s",11.7569359424084,"PAK","South-Central Asia"
"10084","Karachi",8,2020,"GVI_ALPS",11.7569359424084,"PAK","South-Central Asia"
"10085","Karachi",8,2021,"out_b_mean_s",10.7304090401585,"PAK","South-Central Asia"
"10086","Karachi",8,2021,"GVI_ALPS",10.7304090401585,"PAK","South-Central Asia"
"10087","Karachi",8,2022,"out_b_mean_s",12.5026959753547,"PAK","South-Central Asia"
"10088","Karachi",8,2022,"GVI_ALPS",12.5026959753547,"PAK","South-Central Asia"
"10089","Karachi",8,2025,"GVI_proja_upr",14.2573157520142,"PAK","South-Central Asia"
"10090","Karachi",8,2025,"GVI_proja_lwr",7.27043431473612,"PAK","South-Central Asia"
"10091","Karachi",8,2025,"GVI_projb_upr",14.5165396747781,"PAK","South-Central Asia"
"10092","Karachi",8,2025,"GVI_projb_lwr",7.1332563087977,"PAK","South-Central Asia"
"10093","Karachi",8,2025,"GVI_ALPS",10.7638750333752,"PAK","South-Central Asia"
"10094","Karachi",8,2030,"GVI_proja_upr",14.9053755589239,"PAK","South-Central Asia"
"10095","Karachi",8,2030,"GVI_proja_lwr",6.92748929989008,"PAK","South-Central Asia"
"10096","Karachi",8,2030,"GVI_projb_upr",15.475854489906,"PAK","South-Central Asia"
"10097","Karachi",8,2030,"GVI_projb_lwr",6.44736627910562,"PAK","South-Central Asia"
"10098","Karachi",8,2030,"GVI_ALPS",10.916432429407,"PAK","South-Central Asia"
"10099","Karachi",8,2035,"GVI_proja_upr",15.475854489906,"PAK","South-Central Asia"
"10100","Karachi",8,2035,"GVI_proja_lwr",6.58454428504403,"PAK","South-Central Asia"
"10101","Karachi",8,2035,"GVI_projb_upr",15.475854489906,"PAK","South-Central Asia"
"10102","Karachi",8,2035,"GVI_projb_lwr",5.76147624941353,"PAK","South-Central Asia"
"10103","Karachi",8,2035,"GVI_ALPS",11.030199387475,"PAK","South-Central Asia"
"10104","Karachi",8,2040,"GVI_proja_upr",15.475854489906,"PAK","South-Central Asia"
"10105","Karachi",8,2040,"GVI_proja_lwr",6.24159927019799,"PAK","South-Central Asia"
"10106","Karachi",8,2040,"GVI_projb_upr",15.475854489906,"PAK","South-Central Asia"
"10107","Karachi",8,2040,"GVI_projb_lwr",5.07558621972144,"PAK","South-Central Asia"
"10108","Karachi",8,2040,"GVI_ALPS",10.858726880052,"PAK","South-Central Asia"
"10109","Karachi",8,2045,"GVI_proja_upr",15.475854489906,"PAK","South-Central Asia"
"10110","Karachi",8,2045,"GVI_proja_lwr",5.89865425535195,"PAK","South-Central Asia"
"10111","Karachi",8,2045,"GVI_projb_upr",15.475854489906,"PAK","South-Central Asia"
"10112","Karachi",8,2045,"GVI_projb_lwr",4.38969619002936,"PAK","South-Central Asia"
"10113","Karachi",8,2045,"GVI_ALPS",10.687254372629,"PAK","South-Central Asia"
"10114","Karachi",8,2050,"GVI_proja_upr",15.475854489906,"PAK","South-Central Asia"
"10115","Karachi",8,2050,"GVI_proja_lwr",5.5557092405059,"PAK","South-Central Asia"
"10116","Karachi",8,2050,"GVI_projb_upr",15.475854489906,"PAK","South-Central Asia"
"10117","Karachi",8,2050,"GVI_projb_lwr",3.95057861127962,"PAK","South-Central Asia"
"10118","Karachi",8,2050,"GVI_ALPS",10.5157818652059,"PAK","South-Central Asia"
"10119","Karachi",9,2016,"out_b_mean_s",17.5954259555189,"PAK","South-Central Asia"
"10120","Karachi",9,2016,"GVI_ALPS",17.5954259555189,"PAK","South-Central Asia"
"10121","Karachi",9,2017,"out_b_mean_s",16.8924687893692,"PAK","South-Central Asia"
"10122","Karachi",9,2017,"GVI_ALPS",16.8924687893692,"PAK","South-Central Asia"
"10123","Karachi",9,2018,"out_b_mean_s",20.1015997259696,"PAK","South-Central Asia"
"10124","Karachi",9,2018,"GVI_ALPS",20.1015997259696,"PAK","South-Central Asia"
"10125","Karachi",9,2019,"out_b_mean_s",17.705415397172,"PAK","South-Central Asia"
"10126","Karachi",9,2019,"GVI_ALPS",17.705415397172,"PAK","South-Central Asia"
"10127","Karachi",9,2020,"out_b_mean_s",21.6608066884501,"PAK","South-Central Asia"
"10128","Karachi",9,2020,"GVI_ALPS",21.6608066884501,"PAK","South-Central Asia"
"10129","Karachi",9,2021,"out_b_mean_s",22.1307690783821,"PAK","South-Central Asia"
"10130","Karachi",9,2021,"GVI_ALPS",22.1307690783821,"PAK","South-Central Asia"
"10131","Karachi",9,2022,"out_b_mean_s",25.0937020786516,"PAK","South-Central Asia"
"10132","Karachi",9,2022,"GVI_ALPS",25.0937020786516,"PAK","South-Central Asia"
"10133","Karachi",9,2025,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10134","Karachi",9,2025,"GVI_proja_lwr",14.1572305936132,"PAK","South-Central Asia"
"10135","Karachi",9,2025,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10136","Karachi",9,2025,"GVI_projb_lwr",13.8901130352431,"PAK","South-Central Asia"
"10137","Karachi",9,2025,"GVI_ALPS",19.4146820671748,"PAK","South-Central Asia"
"10138","Karachi",9,2030,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10139","Karachi",9,2030,"GVI_proja_lwr",13.489436697688,"PAK","South-Central Asia"
"10140","Karachi",9,2030,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10141","Karachi",9,2030,"GVI_projb_lwr",12.5545252433928,"PAK","South-Central Asia"
"10142","Karachi",9,2030,"GVI_ALPS",19.0807851192122,"PAK","South-Central Asia"
"10143","Karachi",9,2035,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10144","Karachi",9,2035,"GVI_proja_lwr",12.8216428017629,"PAK","South-Central Asia"
"10145","Karachi",9,2035,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10146","Karachi",9,2035,"GVI_projb_lwr",11.2189374515425,"PAK","South-Central Asia"
"10147","Karachi",9,2035,"GVI_ALPS",18.7468881712496,"PAK","South-Central Asia"
"10148","Karachi",9,2040,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10149","Karachi",9,2040,"GVI_proja_lwr",12.1538489058377,"PAK","South-Central Asia"
"10150","Karachi",9,2040,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10151","Karachi",9,2040,"GVI_projb_lwr",9.88334965969221,"PAK","South-Central Asia"
"10152","Karachi",9,2040,"GVI_ALPS",18.4129912232871,"PAK","South-Central Asia"
"10153","Karachi",9,2045,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10154","Karachi",9,2045,"GVI_proja_lwr",11.4860550099126,"PAK","South-Central Asia"
"10155","Karachi",9,2045,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10156","Karachi",9,2045,"GVI_projb_lwr",8.54776186784192,"PAK","South-Central Asia"
"10157","Karachi",9,2045,"GVI_ALPS",18.0790942753245,"PAK","South-Central Asia"
"10158","Karachi",9,2050,"GVI_proja_upr",24.6721335407364,"PAK","South-Central Asia"
"10159","Karachi",9,2050,"GVI_proja_lwr",10.8182611139874,"PAK","South-Central Asia"
"10160","Karachi",9,2050,"GVI_projb_upr",24.6721335407364,"PAK","South-Central Asia"
"10161","Karachi",9,2050,"GVI_projb_lwr",7.81625531303132,"PAK","South-Central Asia"
"10162","Karachi",9,2050,"GVI_ALPS",17.7451973273619,"PAK","South-Central Asia"
"10163","Lagos",3,2016,"out_b_mean_s",12.178915702028,"NGA","Western Africa"
"10164","Lagos",3,2016,"GVI_ALPS",12.178915702028,"NGA","Western Africa"
"10165","Lagos",3,2017,"out_b_mean_s",11.1984146348701,"NGA","Western Africa"
"10166","Lagos",3,2017,"GVI_ALPS",11.1984146348701,"NGA","Western Africa"
"10167","Lagos",3,2018,"out_b_mean_s",9.11275091013222,"NGA","Western Africa"
"10168","Lagos",3,2018,"GVI_ALPS",9.11275091013222,"NGA","Western Africa"
"10169","Lagos",3,2019,"out_b_mean_s",11.1381360632517,"NGA","Western Africa"
"10170","Lagos",3,2019,"GVI_ALPS",11.1381360632517,"NGA","Western Africa"
"10171","Lagos",3,2020,"out_b_mean_s",9.02347758279437,"NGA","Western Africa"
"10172","Lagos",3,2020,"GVI_ALPS",9.02347758279437,"NGA","Western Africa"
"10173","Lagos",3,2021,"out_b_mean_s",7.56491417103181,"NGA","Western Africa"
"10174","Lagos",3,2021,"GVI_ALPS",7.56491417103181,"NGA","Western Africa"
"10175","Lagos",3,2022,"out_b_mean_s",9.77818418857069,"NGA","Western Africa"
"10176","Lagos",3,2022,"GVI_ALPS",9.77818418857069,"NGA","Western Africa"
"10177","Lagos",3,2023,"out_b_mean_s",9.49678405830215,"NGA","Western Africa"
"10178","Lagos",3,2023,"GVI_ALPS",9.49678405830215,"NGA","Western Africa"
"10179","Lagos",3,2025,"GVI_proja_upr",12.5531604383705,"NGA","Western Africa"
"10180","Lagos",3,2025,"GVI_proja_lwr",6.52489253971527,"NGA","Western Africa"
"10181","Lagos",3,2025,"GVI_projb_upr",12.7813997190681,"NGA","Western Africa"
"10182","Lagos",3,2025,"GVI_projb_lwr",6.40178135972064,"NGA","Western Africa"
"10183","Lagos",3,2025,"GVI_ALPS",9.53902648904288,"NGA","Western Africa"
"10184","Lagos",3,2030,"GVI_proja_upr",13.1237586401146,"NGA","Western Africa"
"10185","Lagos",3,2030,"GVI_proja_lwr",6.34166732484019,"NGA","Western Africa"
