"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"3515","Santiago","CHL","South America","Compact midrise",11,-0.30612354020473
"3516","Santiago","CHL","South America","Large lowrise",11,-1.33007966273155
"3517","Santiago","CHL","South America","Open lowrise",11,0.907548848842692
"3518","Santiago","CHL","South America","Open midrise",11,0.752245685564177
"3519","Santiago","CHL","South America","Sparsely built",11,1.22336807599753
"3520","Santiago","CHL","South America","Compact lowrise",12,-0.894426732457779
"3521","Santiago","CHL","South America","Compact midrise",12,-0.0730743373704498
"3522","Santiago","CHL","South America","Large lowrise",12,-1.58016417322565
"3523","Santiago","CHL","South America","Open lowrise",12,1.67658669762596
"3524","Santiago","CHL","South America","Open midrise",12,1.7224551647585
"3525","Singapore","SGP","South-Eastern Asia","Compact lowrise",1,-2.63056348502518
"3526","Singapore","SGP","South-Eastern Asia","Compact midrise",1,0.336976062413
"3527","Singapore","SGP","South-Eastern Asia","Large lowrise",1,-0.810097212862515
"3528","Singapore","SGP","South-Eastern Asia","Open lowrise",1,0.512530229483325
"3529","Singapore","SGP","South-Eastern Asia","Open midrise",1,2.0921545883055
"3530","Singapore","SGP","South-Eastern Asia","Sparsely built",1,-6.41856143483642
"3531","Singapore","SGP","South-Eastern Asia","Compact lowrise",2,-2.47960831341083
"3532","Singapore","SGP","South-Eastern Asia","Compact midrise",2,0.616526804804952
"3533","Singapore","SGP","South-Eastern Asia","Large lowrise",2,-0.740682892311099
"3534","Singapore","SGP","South-Eastern Asia","Open lowrise",2,0.843980183484236
"3535","Singapore","SGP","South-Eastern Asia","Open midrise",2,2.41985731030308
"3536","Singapore","SGP","South-Eastern Asia","Sparsely built",2,-6.05394365847326
"3537","Singapore","SGP","South-Eastern Asia","Compact lowrise",3,-2.35074493693073
"3538","Singapore","SGP","South-Eastern Asia","Compact midrise",3,0.250204349158966
"3539","Singapore","SGP","South-Eastern Asia","Large lowrise",3,-0.891812743131798
"3540","Singapore","SGP","South-Eastern Asia","Open lowrise",3,0.426753768923209
"3541","Singapore","SGP","South-Eastern Asia","Open midrise",3,1.83979654802723
"3542","Singapore","SGP","South-Eastern Asia","Sparsely built",3,-6.85445340829339
"3543","Singapore","SGP","South-Eastern Asia","Compact lowrise",4,-2.93689969596688
"3544","Singapore","SGP","South-Eastern Asia","Compact midrise",4,-1.51142865569785
"3545","Singapore","SGP","South-Eastern Asia","Large lowrise",4,-1.05886489380366
"3546","Singapore","SGP","South-Eastern Asia","Open lowrise",4,-1.04906729923873
"3547","Singapore","SGP","South-Eastern Asia","Open midrise",4,-0.387191145593284
"3548","Singapore","SGP","South-Eastern Asia","Sparsely built",4,-7.43593912705306
"3549","Singapore","SGP","South-Eastern Asia","Compact lowrise",5,-3.54196008091729
"3550","Singapore","SGP","South-Eastern Asia","Compact midrise",5,-2.79959468370846
"3551","Singapore","SGP","South-Eastern Asia","Large lowrise",5,-0.956771054446758
"3552","Singapore","SGP","South-Eastern Asia","Open lowrise",5,-1.72786953842418
"3553","Singapore","SGP","South-Eastern Asia","Open midrise",5,-1.75257584487218
"3554","Singapore","SGP","South-Eastern Asia","Sparsely built",5,-6.23078918642523
"3555","Singapore","SGP","South-Eastern Asia","Compact lowrise",6,-3.68838289794043
"3556","Singapore","SGP","South-Eastern Asia","Compact midrise",6,-2.97466216314765
"3557","Singapore","SGP","South-Eastern Asia","Large lowrise",6,-0.759148885099197
"3558","Singapore","SGP","South-Eastern Asia","Open lowrise",6,-1.49993341830117
"3559","Singapore","SGP","South-Eastern Asia","Open midrise",6,-1.67831002132316
"3560","Singapore","SGP","South-Eastern Asia","Sparsely built",6,-5.21249194200012
"3561","Singapore","SGP","South-Eastern Asia","Compact lowrise",7,-3.73238245927729
"3562","Singapore","SGP","South-Eastern Asia","Compact midrise",7,-3.01746796432882
"3563","Singapore","SGP","South-Eastern Asia","Large lowrise",7,-0.637442892879026
"3564","Singapore","SGP","South-Eastern Asia","Open lowrise",7,-1.24380920816547
"3565","Singapore","SGP","South-Eastern Asia","Open midrise",7,-1.44554194169352
"3566","Singapore","SGP","South-Eastern Asia","Sparsely built",7,-4.6316484474065
"3567","Singapore","SGP","South-Eastern Asia","Compact lowrise",8,-3.62595103045176
"3568","Singapore","SGP","South-Eastern Asia","Compact midrise",8,-3.06528957870193
"3569","Singapore","SGP","South-Eastern Asia","Large lowrise",8,-0.650024710659571
"3570","Singapore","SGP","South-Eastern Asia","Open lowrise",8,-1.18439090388011
"3571","Singapore","SGP","South-Eastern Asia","Open midrise",8,-1.38742828608435
"3572","Singapore","SGP","South-Eastern Asia","Sparsely built",8,-4.70299479915325
"3573","Singapore","SGP","South-Eastern Asia","Compact lowrise",9,-3.74223776078361
"3574","Singapore","SGP","South-Eastern Asia","Compact midrise",9,-3.04143566913703
"3575","Singapore","SGP","South-Eastern Asia","Large lowrise",9,-0.803036643666313
"3576","Singapore","SGP","South-Eastern Asia","Open lowrise",9,-1.56001142799059
"3577","Singapore","SGP","South-Eastern Asia","Open midrise",9,-1.74387302341773
"3578","Singapore","SGP","South-Eastern Asia","Sparsely built",9,-5.53189456945241
"3579","Singapore","SGP","South-Eastern Asia","Compact lowrise",10,-3.35955111274895
"3580","Singapore","SGP","South-Eastern Asia","Compact midrise",10,-2.08834884902459
"3581","Singapore","SGP","South-Eastern Asia","Large lowrise",10,-1.0141013868778
"3582","Singapore","SGP","South-Eastern Asia","Open lowrise",10,-1.36173556794331
"3583","Singapore","SGP","South-Eastern Asia","Open midrise",10,-0.985223359592127
"3584","Singapore","SGP","South-Eastern Asia","Sparsely built",10,-7.03417578132225
"3585","Singapore","SGP","South-Eastern Asia","Compact lowrise",11,-3.20134127546271
"3586","Singapore","SGP","South-Eastern Asia","Compact midrise",11,-1.08640436100141
"3587","Singapore","SGP","South-Eastern Asia","Large lowrise",11,-1.21865927734688
"3588","Singapore","SGP","South-Eastern Asia","Open lowrise",11,-1.18840189223074
"3589","Singapore","SGP","South-Eastern Asia","Open midrise",11,-0.240057516338625
"3590","Singapore","SGP","South-Eastern Asia","Sparsely built",11,-8.17844482329243
"3591","Singapore","SGP","South-Eastern Asia","Compact lowrise",12,-2.72753382586642
"3592","Singapore","SGP","South-Eastern Asia","Compact midrise",12,-0.00203634603322604
"3593","Singapore","SGP","South-Eastern Asia","Large lowrise",12,-1.00106007028488
"3594","Singapore","SGP","South-Eastern Asia","Open lowrise",12,-0.103025395719073
"3595","Singapore","SGP","South-Eastern Asia","Open midrise",12,1.42986871333587
"3596","Singapore","SGP","South-Eastern Asia","Sparsely built",12,-7.32985796622852
"3597","Stockholm","SWE","Northern Europe","Compact midrise",1,3.24803262079514
"3598","Stockholm","SWE","Northern Europe","Large lowrise",1,9.50274992345015
"3599","Stockholm","SWE","Northern Europe","Open lowrise",1,0.537625590325932
"3600","Stockholm","SWE","Northern Europe","Open midrise",1,3.9869870548573
"3601","Stockholm","SWE","Northern Europe","Compact midrise",2,-1.089810416424
"3602","Stockholm","SWE","Northern Europe","Large lowrise",2,14.7100071143953
"3603","Stockholm","SWE","Northern Europe","Open lowrise",2,3.34606197812641
"3604","Stockholm","SWE","Northern Europe","Open midrise",2,7.53654624759014
"3605","Stockholm","SWE","Northern Europe","Compact midrise",3,2.28520515173342
"3606","Stockholm","SWE","Northern Europe","Large lowrise",3,-4.86652382852518
"3607","Stockholm","SWE","Northern Europe","Open lowrise",3,-1.66623298817531
"3608","Stockholm","SWE","Northern Europe","Open midrise",3,-2.16781615121456
"3609","Stockholm","SWE","Northern Europe","Compact midrise",4,1.46401442193457
"3610","Stockholm","SWE","Northern Europe","Large lowrise",4,-0.551679673293918
"3611","Stockholm","SWE","Northern Europe","Open lowrise",4,-0.274303458115968
"3612","Stockholm","SWE","Northern Europe","Open midrise",4,-0.05391040929413
"3613","Stockholm","SWE","Northern Europe","Compact midrise",5,1.10369082462303
"3614","Stockholm","SWE","Northern Europe","Large lowrise",5,0.0195987156663921
"3615","Stockholm","SWE","Northern Europe","Open lowrise",5,-0.249783705167815
"3616","Stockholm","SWE","Northern Europe","Open midrise",5,0.0628646235622823
"3617","Stockholm","SWE","Northern Europe","Compact midrise",6,0.791121746320503
"3618","Stockholm","SWE","Northern Europe","Large lowrise",6,-0.11738689015361
"3619","Stockholm","SWE","Northern Europe","Open lowrise",6,-0.346684087293709
"3620","Stockholm","SWE","Northern Europe","Open midrise",6,-0.0747198007779248
"3621","Stockholm","SWE","Northern Europe","Compact midrise",7,0.593820347586787
"3622","Stockholm","SWE","Northern Europe","Large lowrise",7,-0.181796123522079
"3623","Stockholm","SWE","Northern Europe","Open lowrise",7,-0.351666992184784
"3624","Stockholm","SWE","Northern Europe","Open midrise",7,-0.154748948249196
"3625","Stockholm","SWE","Northern Europe","Compact midrise",8,0.526364296293753
"3626","Stockholm","SWE","Northern Europe","Large lowrise",8,-0.405855638049521
"3627","Stockholm","SWE","Northern Europe","Open lowrise",8,-0.541477572592164
"3628","Stockholm","SWE","Northern Europe","Open midrise",8,-0.371367936696357
"3629","Stockholm","SWE","Northern Europe","Compact midrise",9,0.404552642209526
"3630","Stockholm","SWE","Northern Europe","Large lowrise",9,-0.724211816178704
"3631","Stockholm","SWE","Northern Europe","Open lowrise",9,-0.509492565127832
"3632","Stockholm","SWE","Northern Europe","Open midrise",9,-0.46382813625472
"3633","Stockholm","SWE","Northern Europe","Compact midrise",10,0.141120936822596
"3634","Stockholm","SWE","Northern Europe","Large lowrise",10,-1.53088948524203
"3635","Stockholm","SWE","Northern Europe","Open lowrise",10,-0.679664334649188
"3636","Stockholm","SWE","Northern Europe","Open midrise",10,-0.901012564703528
"3637","Stockholm","SWE","Northern Europe","Compact midrise",11,-0.189306033368211
"3638","Stockholm","SWE","Northern Europe","Large lowrise",11,-3.17105757186456
"3639","Stockholm","SWE","Northern Europe","Open lowrise",11,-1.01985363516533
"3640","Stockholm","SWE","Northern Europe","Open midrise",11,-1.66396664357759
"3641","Stockholm","SWE","Northern Europe","Compact midrise",12,-6.55836352044559
"3642","Stockholm","SWE","Northern Europe","Large lowrise",12,-32.0274397686983
"3643","Stockholm","SWE","Northern Europe","Open lowrise",12,-1.20653708417905
"3644","Stockholm","SWE","Northern Europe","Open midrise",12,-14.0496031714123
"3645","Sydney","AUS","Australia/New Zealand","Compact lowrise",1,-0.120303674331433
"3646","Sydney","AUS","Australia/New Zealand","Compact midrise",1,-0.448804681383556
"3647","Sydney","AUS","Australia/New Zealand","Large lowrise",1,0.173687649801101
"3648","Sydney","AUS","Australia/New Zealand","Open lowrise",1,-0.268460116189578
"3649","Sydney","AUS","Australia/New Zealand","Open midrise",1,-0.114009981328515
"3650","Sydney","AUS","Australia/New Zealand","Sparsely built",1,-1.92664391468143
"3651","Sydney","AUS","Australia/New Zealand","Compact lowrise",2,-0.0334839470799499
"3652","Sydney","AUS","Australia/New Zealand","Compact midrise",2,-0.245612599851557
"3653","Sydney","AUS","Australia/New Zealand","Large lowrise",2,0.1751497022278
"3654","Sydney","AUS","Australia/New Zealand","Open lowrise",2,-0.270910767652949
"3655","Sydney","AUS","Australia/New Zealand","Open midrise",2,-0.0210181905762496
"3656","Sydney","AUS","Australia/New Zealand","Sparsely built",2,-2.12463261504648
"3657","Sydney","AUS","Australia/New Zealand","Compact lowrise",3,0.0178227188865606
"3658","Sydney","AUS","Australia/New Zealand","Compact midrise",3,-0.125387505071748
"3659","Sydney","AUS","Australia/New Zealand","Large lowrise",3,-0.0237255035560009
"3660","Sydney","AUS","Australia/New Zealand","Open lowrise",3,-0.54771763473624
"3661","Sydney","AUS","Australia/New Zealand","Open midrise",3,-0.106750580654253
"3662","Sydney","AUS","Australia/New Zealand","Sparsely built",3,-2.77449137896458
"3663","Sydney","AUS","Australia/New Zealand","Compact lowrise",4,0.361490529547323
"3664","Sydney","AUS","Australia/New Zealand","Compact midrise",4,0.52308815068847
"3665","Sydney","AUS","Australia/New Zealand","Large lowrise",4,-0.0455193860418925
"3666","Sydney","AUS","Australia/New Zealand","Open lowrise",4,-0.639005291798449
"3667","Sydney","AUS","Australia/New Zealand","Open midrise",4,0.195302747308972
"3668","Sydney","AUS","Australia/New Zealand","Sparsely built",4,-3.42050853791143
"3669","Sydney","AUS","Australia/New Zealand","Compact lowrise",5,0.668197769443762
"3670","Sydney","AUS","Australia/New Zealand","Compact midrise",5,1.11772067186268
"3671","Sydney","AUS","Australia/New Zealand","Large lowrise",5,-0.282942333422641
"3672","Sydney","AUS","Australia/New Zealand","Open lowrise",5,-1.05149175230481
"3673","Sydney","AUS","Australia/New Zealand","Open midrise",5,0.309938188822842
"3674","Sydney","AUS","Australia/New Zealand","Sparsely built",5,-4.78137522465595
"3675","Sydney","AUS","Australia/New Zealand","Compact lowrise",6,0.734890074545741
"3676","Sydney","AUS","Australia/New Zealand","Compact midrise",6,1.31481232391163
"3677","Sydney","AUS","Australia/New Zealand","Large lowrise",6,-0.312376681907188
"3678","Sydney","AUS","Australia/New Zealand","Open lowrise",6,-1.17564352547058
"3679","Sydney","AUS","Australia/New Zealand","Open midrise",6,0.373705181102508
"3680","Sydney","AUS","Australia/New Zealand","Sparsely built",6,-5.47131848896869
"3681","Sydney","AUS","Australia/New Zealand","Compact lowrise",7,0.646756181084783
"3682","Sydney","AUS","Australia/New Zealand","Compact midrise",7,1.28821097851999
"3683","Sydney","AUS","Australia/New Zealand","Large lowrise",7,-0.561305955082982
"3684","Sydney","AUS","Australia/New Zealand","Open lowrise",7,-1.62238625382763
"3685","Sydney","AUS","Australia/New Zealand","Open midrise",7,0.152551083196074
"3686","Sydney","AUS","Australia/New Zealand","Sparsely built",7,-6.6558813695499
"3687","Sydney","AUS","Australia/New Zealand","Compact lowrise",8,0.568854587433993
"3688","Sydney","AUS","Australia/New Zealand","Compact midrise",8,1.02487772169863
"3689","Sydney","AUS","Australia/New Zealand","Large lowrise",8,-0.406642595593448
"3690","Sydney","AUS","Australia/New Zealand","Open lowrise",8,-1.38468774284778
"3691","Sydney","AUS","Australia/New Zealand","Open midrise",8,0.135381348059937
"3692","Sydney","AUS","Australia/New Zealand","Sparsely built",8,-5.95682495921152
"3693","Sydney","AUS","Australia/New Zealand","Compact lowrise",9,0.270321941670897
"3694","Sydney","AUS","Australia/New Zealand","Compact midrise",9,0.365907277513732
"3695","Sydney","AUS","Australia/New Zealand","Large lowrise",9,-0.205990196946846
"3696","Sydney","AUS","Australia/New Zealand","Open lowrise",9,-0.984142771540362
"3697","Sydney","AUS","Australia/New Zealand","Open midrise",9,-0.0112651730817719
"3698","Sydney","AUS","Australia/New Zealand","Sparsely built",9,-4.41275101882902
"3699","Sydney","AUS","Australia/New Zealand","Compact lowrise",10,-0.00450793282442279
"3700","Sydney","AUS","Australia/New Zealand","Compact midrise",10,-0.196328337629717
"3701","Sydney","AUS","Australia/New Zealand","Large lowrise",10,-0.077826715267207
"3702","Sydney","AUS","Australia/New Zealand","Open lowrise",10,-0.735266733474661
"3703","Sydney","AUS","Australia/New Zealand","Open midrise",10,-0.180557818517231
"3704","Sydney","AUS","Australia/New Zealand","Sparsely built",10,-3.35570709101347
"3705","Sydney","AUS","Australia/New Zealand","Compact lowrise",11,-0.117682715571596
"3706","Sydney","AUS","Australia/New Zealand","Compact midrise",11,-0.43211164419353
"3707","Sydney","AUS","Australia/New Zealand","Large lowrise",11,0.0918077423872701
"3708","Sydney","AUS","Australia/New Zealand","Open lowrise",11,-0.466606236922545
"3709","Sydney","AUS","Australia/New Zealand","Open midrise",11,-0.167243114201678
"3710","Sydney","AUS","Australia/New Zealand","Sparsely built",11,-2.55090257897041
"3711","Sydney","AUS","Australia/New Zealand","Compact lowrise",12,-0.116163631976619
"3712","Sydney","AUS","Australia/New Zealand","Compact midrise",12,-0.459544325635913
"3713","Sydney","AUS","Australia/New Zealand","Large lowrise",12,0.130122281091397
"3714","Sydney","AUS","Australia/New Zealand","Open lowrise",12,-0.378064814447131
"3715","Sydney","AUS","Australia/New Zealand","Open midrise",12,-0.153733586480429
"3716","Sydney","AUS","Australia/New Zealand","Sparsely built",12,-2.25678022597598
"3717","Tehran","IRN","South-Central Asia","Compact lowrise",1,-0.345572879657925
"3718","Tehran","IRN","South-Central Asia","Compact midrise",1,0.28031644740737
"3719","Tehran","IRN","South-Central Asia","Large lowrise",1,-1.1490895014236
"3720","Tehran","IRN","South-Central Asia","Open lowrise",1,-2.07458666631331
"3721","Tehran","IRN","South-Central Asia","Open midrise",1,-0.204052305274547
"3722","Tehran","IRN","South-Central Asia","Sparsely built",1,-1.68138078139185
"3723","Tehran","IRN","South-Central Asia","Compact lowrise",2,-0.181677680301091
"3724","Tehran","IRN","South-Central Asia","Compact midrise",2,0.30958201593518
"3725","Tehran","IRN","South-Central Asia","Large lowrise",2,-0.852711620295754
"3726","Tehran","IRN","South-Central Asia","Open lowrise",2,-1.49882033158665
"3727","Tehran","IRN","South-Central Asia","Open midrise",2,-0.0851915470672693
"3728","Tehran","IRN","South-Central Asia","Sparsely built",2,-1.21141510771861
"3729","Tehran","IRN","South-Central Asia","Compact lowrise",3,0.103292999195066
"3730","Tehran","IRN","South-Central Asia","Compact midrise",3,0.32387871688532
"3731","Tehran","IRN","South-Central Asia","Large lowrise",3,-0.338255486511313
"3732","Tehran","IRN","South-Central Asia","Open lowrise",3,-0.546880560549419
"3733","Tehran","IRN","South-Central Asia","Open midrise",3,0.173567856768483
"3734","Tehran","IRN","South-Central Asia","Sparsely built",3,-0.30077050821952
"3735","Tehran","IRN","South-Central Asia","Compact lowrise",4,0.205106160692079
"3736","Tehran","IRN","South-Central Asia","Compact midrise",4,0.286702569866796
"3737","Tehran","IRN","South-Central Asia","Large lowrise",4,-0.107811135294512
"3738","Tehran","IRN","South-Central Asia","Open lowrise",4,-0.120013459737199
"3739","Tehran","IRN","South-Central Asia","Open midrise",4,0.215433969496065
"3740","Tehran","IRN","South-Central Asia","Sparsely built",4,0.202954309926014
"3741","Tehran","IRN","South-Central Asia","Compact lowrise",5,0.226409163442403
"3742","Tehran","IRN","South-Central Asia","Compact midrise",5,0.177285266876957
"3743","Tehran","IRN","South-Central Asia","Large lowrise",5,-0.0691854766923632
"3744","Tehran","IRN","South-Central Asia","Open lowrise",5,-0.0352654377704643
"3745","Tehran","IRN","South-Central Asia","Open midrise",5,0.164837250244578
"3746","Tehran","IRN","South-Central Asia","Sparsely built",5,0.401206539792063
"3747","Tehran","IRN","South-Central Asia","Compact lowrise",6,0.236305014893267
"3748","Tehran","IRN","South-Central Asia","Compact midrise",6,0.0926280440169925
"3749","Tehran","IRN","South-Central Asia","Large lowrise",6,-0.0774042198729371
"3750","Tehran","IRN","South-Central Asia","Open lowrise",6,-0.101813627196326
"3751","Tehran","IRN","South-Central Asia","Open midrise",6,0.178086970113043
"3752","Tehran","IRN","South-Central Asia","Sparsely built",6,0.351817899333519
"3753","Tehran","IRN","South-Central Asia","Compact lowrise",7,0.236751747016335
"3754","Tehran","IRN","South-Central Asia","Compact midrise",7,0.0949066376918111
"3755","Tehran","IRN","South-Central Asia","Large lowrise",7,-0.105210155428895
"3756","Tehran","IRN","South-Central Asia","Open lowrise",7,-0.18205031013944
"3757","Tehran","IRN","South-Central Asia","Open midrise",7,0.14986887138703
"3758","Tehran","IRN","South-Central Asia","Sparsely built",7,0.251444016482447
"3759","Tehran","IRN","South-Central Asia","Compact lowrise",8,0.26217996455421
"3760","Tehran","IRN","South-Central Asia","Compact midrise",8,0.139118325336032
"3761","Tehran","IRN","South-Central Asia","Large lowrise",8,-0.126869067327774
"3762","Tehran","IRN","South-Central Asia","Open lowrise",8,-0.244128624165392
"3763","Tehran","IRN","South-Central Asia","Open midrise",8,0.153702580527963
"3764","Tehran","IRN","South-Central Asia","Sparsely built",8,0.110090913534406
"3765","Tehran","IRN","South-Central Asia","Compact lowrise",9,0.243641069747516
"3766","Tehran","IRN","South-Central Asia","Compact midrise",9,0.208590511500884
"3767","Tehran","IRN","South-Central Asia","Large lowrise",9,-0.182297615443417
"3768","Tehran","IRN","South-Central Asia","Open lowrise",9,-0.336176020396287
"3769","Tehran","IRN","South-Central Asia","Open midrise",9,0.131065636387202
"3770","Tehran","IRN","South-Central Asia","Sparsely built",9,-0.0524948065974928
"3771","Tehran","IRN","South-Central Asia","Compact lowrise",10,0.0756231830908785
"3772","Tehran","IRN","South-Central Asia","Compact midrise",10,0.35441695460819
"3773","Tehran","IRN","South-Central Asia","Large lowrise",10,-0.420280264803541
"3774","Tehran","IRN","South-Central Asia","Open lowrise",10,-0.76068534222083
"3775","Tehran","IRN","South-Central Asia","Open midrise",10,-0.0367048820678076
"3776","Tehran","IRN","South-Central Asia","Sparsely built",10,-0.62934793948421
"3777","Tehran","IRN","South-Central Asia","Compact lowrise",11,-0.221529183841688
"3778","Tehran","IRN","South-Central Asia","Compact midrise",11,0.365939244301602
"3779","Tehran","IRN","South-Central Asia","Large lowrise",11,-0.886996227683376
"3780","Tehran","IRN","South-Central Asia","Open lowrise",11,-1.64192001130417
"3781","Tehran","IRN","South-Central Asia","Open midrise",11,-0.239807860360694
"3782","Tehran","IRN","South-Central Asia","Sparsely built",11,-1.43192348703916
"3783","Tehran","IRN","South-Central Asia","Compact lowrise",12,-0.345869738740918
"3784","Tehran","IRN","South-Central Asia","Compact midrise",12,0.338660070640055
"3785","Tehran","IRN","South-Central Asia","Large lowrise",12,-1.149565587396
"3786","Tehran","IRN","South-Central Asia","Open lowrise",12,-2.11998304076236
"3787","Tehran","IRN","South-Central Asia","Open midrise",12,-0.201392397496386
"3788","Tehran","IRN","South-Central Asia","Sparsely built",12,-1.75917684328856
"3789","Tokyo","JPN","Eastern Asia","Compact lowrise",1,1.36620056931415
"3790","Tokyo","JPN","Eastern Asia","Compact midrise",1,-3.52045035700033
"3791","Tokyo","JPN","Eastern Asia","Large lowrise",1,1.59151824468458
"3792","Tokyo","JPN","Eastern Asia","Open lowrise",1,-4.97452758350628
"3793","Tokyo","JPN","Eastern Asia","Open midrise",1,0.999004536076453
"3794","Tokyo","JPN","Eastern Asia","Compact lowrise",2,2.42205855478583
"3795","Tokyo","JPN","Eastern Asia","Compact midrise",2,-2.64930573419903
"3796","Tokyo","JPN","Eastern Asia","Large lowrise",2,2.08574414744035
"3797","Tokyo","JPN","Eastern Asia","Open lowrise",2,-3.68379920317401
"3798","Tokyo","JPN","Eastern Asia","Open midrise",2,2.23424521678536
"3799","Tokyo","JPN","Eastern Asia","Compact lowrise",3,1.93071116813676
"3800","Tokyo","JPN","Eastern Asia","Compact midrise",3,-1.75266708264142
"3801","Tokyo","JPN","Eastern Asia","Large lowrise",3,1.39170662899117
"3802","Tokyo","JPN","Eastern Asia","Open lowrise",3,-2.83496571005413
"3803","Tokyo","JPN","Eastern Asia","Open midrise",3,1.59400551938
"3804","Tokyo","JPN","Eastern Asia","Compact lowrise",4,1.65181466587543
"3805","Tokyo","JPN","Eastern Asia","Compact midrise",4,-0.933561564371291
"3806","Tokyo","JPN","Eastern Asia","Large lowrise",4,0.884351189354187
"3807","Tokyo","JPN","Eastern Asia","Open lowrise",4,-2.09126087212163
"3808","Tokyo","JPN","Eastern Asia","Open midrise",4,1.36661792837423
"3809","Tokyo","JPN","Eastern Asia","Compact lowrise",5,1.45734711503386
"3810","Tokyo","JPN","Eastern Asia","Compact midrise",5,-0.575692972670197
"3811","Tokyo","JPN","Eastern Asia","Large lowrise",5,0.634134062217156
"3812","Tokyo","JPN","Eastern Asia","Open lowrise",5,-1.68693633250342
"3813","Tokyo","JPN","Eastern Asia","Open midrise",5,1.18726680003899
"3814","Tokyo","JPN","Eastern Asia","Compact lowrise",6,1.43384219556857
"3815","Tokyo","JPN","Eastern Asia","Compact midrise",6,-0.3308286353025
"3816","Tokyo","JPN","Eastern Asia","Large lowrise",6,0.554551098633807
"3817","Tokyo","JPN","Eastern Asia","Open lowrise",6,-1.41153011213834
"3818","Tokyo","JPN","Eastern Asia","Open midrise",6,1.26390554965258
"3819","Tokyo","JPN","Eastern Asia","Compact lowrise",7,1.1884699753912
"3820","Tokyo","JPN","Eastern Asia","Compact midrise",7,-0.366899778413888
"3821","Tokyo","JPN","Eastern Asia","Large lowrise",7,0.381287056662726
"3822","Tokyo","JPN","Eastern Asia","Open lowrise",7,-1.44052122693034
"3823","Tokyo","JPN","Eastern Asia","Open midrise",7,0.876450194619762
"3824","Tokyo","JPN","Eastern Asia","Compact lowrise",8,1.09438414247183
"3825","Tokyo","JPN","Eastern Asia","Compact midrise",8,-0.387792620472433
"3826","Tokyo","JPN","Eastern Asia","Large lowrise",8,0.459284781025457
"3827","Tokyo","JPN","Eastern Asia","Open lowrise",8,-1.18982309369366
"3828","Tokyo","JPN","Eastern Asia","Open midrise",8,0.867680214551591
"3829","Tokyo","JPN","Eastern Asia","Compact lowrise",9,1.18967721020893
"3830","Tokyo","JPN","Eastern Asia","Compact midrise",9,-0.353774405030436
"3831","Tokyo","JPN","Eastern Asia","Large lowrise",9,0.609680825665221
"3832","Tokyo","JPN","Eastern Asia","Open lowrise",9,-1.05432832977646
"3833","Tokyo","JPN","Eastern Asia","Open midrise",9,1.15579346986316
"3834","Tokyo","JPN","Eastern Asia","Compact lowrise",10,1.11503578896313
"3835","Tokyo","JPN","Eastern Asia","Compact midrise",10,-0.634700515676099
"3836","Tokyo","JPN","Eastern Asia","Large lowrise",10,0.693445673032708
"3837","Tokyo","JPN","Eastern Asia","Open lowrise",10,-1.27995692275406
"3838","Tokyo","JPN","Eastern Asia","Open midrise",10,1.15629516210231
"3839","Tokyo","JPN","Eastern Asia","Compact lowrise",11,0.726565958316632
"3840","Tokyo","JPN","Eastern Asia","Compact midrise",11,-1.45354130751907
"3841","Tokyo","JPN","Eastern Asia","Large lowrise",11,0.555718700799722
"3842","Tokyo","JPN","Eastern Asia","Open lowrise",11,-2.37738799990959
"3843","Tokyo","JPN","Eastern Asia","Open midrise",11,0.635588331104496
"3844","Tokyo","JPN","Eastern Asia","Compact lowrise",12,0.435230393131157
"3845","Tokyo","JPN","Eastern Asia","Compact midrise",12,-2.95177205644634
"3846","Tokyo","JPN","Eastern Asia","Large lowrise",12,0.659766698413099
"3847","Tokyo","JPN","Eastern Asia","Open lowrise",12,-4.34394188231336
"3848","Tokyo","JPN","Eastern Asia","Open midrise",12,-0.101963415213232
"3849","Toronto","CAN","Northern America","Compact lowrise",1,-6.23835940017937
"3850","Toronto","CAN","Northern America","Compact midrise",1,-6.6413263626752
"3851","Toronto","CAN","Northern America","Large lowrise",1,-4.57869990907549
"3852","Toronto","CAN","Northern America","Open lowrise",1,6.96450724616104
"3853","Toronto","CAN","Northern America","Open midrise",1,2.70206219596299
"3854","Toronto","CAN","Northern America","Compact lowrise",2,-7.643385706941
"3855","Toronto","CAN","Northern America","Compact midrise",2,-9.17475435796334
"3856","Toronto","CAN","Northern America","Large lowrise",2,-4.38196170523309
"3857","Toronto","CAN","Northern America","Open lowrise",2,7.51787831858362
"3858","Toronto","CAN","Northern America","Open midrise",2,2.73943901554643
"3859","Toronto","CAN","Northern America","Compact lowrise",3,10.6353292762663
"3860","Toronto","CAN","Northern America","Compact midrise",3,5.86168120396495
"3861","Toronto","CAN","Northern America","Large lowrise",3,7.02816843541856
"3862","Toronto","CAN","Northern America","Open lowrise",3,-10.1039601517446
"3863","Toronto","CAN","Northern America","Open midrise",3,-3.02260871906243
"3864","Toronto","CAN","Northern America","Compact lowrise",4,3.05508765788047
"3865","Toronto","CAN","Northern America","Compact midrise",4,1.28598002296429
"3866","Toronto","CAN","Northern America","Large lowrise",4,1.15459109205373
"3867","Toronto","CAN","Northern America","Open lowrise",4,-2.45362538583068
"3868","Toronto","CAN","Northern America","Open midrise",4,-0.662955467790342
"3869","Toronto","CAN","Northern America","Compact lowrise",5,1.96443040839011
