"","region_bld","urt","clim","mat","arch","region_gea","year","bld_age","yr_con","eneff_i","fuel_heat","fuel","fuel_cool","n_units_fuel","inc_cl","tenr","eneff_f","utility_ren","scaling_factor"
"1059","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",359.32074763,"q1","rent","std",-18.509558079285,1.23413808970515
"1060","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",359.32074763,"q1","rent","adv",-18.1223429056564,1.23413808970515
"1061","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",549.966272506667,"q2","own","std",-18.509558079285,1.23413808970515
"1062","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",549.966272506667,"q2","own","adv",-18.1223429056564,1.23413808970515
"1063","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",158.753150826667,"q2","rent","std",-18.509558079285,1.23413808970515
"1064","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",158.753150826667,"q2","rent","adv",-18.1223429056564,1.23413808970515
"1065","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",549.966272506667,"q3","own","std",-18.509558079285,1.23413808970515
"1066","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",549.966272506667,"q3","own","adv",-18.1223429056564,1.23413808970515
"1067","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",158.753150826667,"q3","rent","std",-18.509558079285,1.23413808970515
"1068","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",158.753150826667,"q3","rent","adv",-18.1223429056564,1.23413808970515
"1069","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",590.22972622,"q1","own","std",-16.9777011815256,1.23413808970515
"1070","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",590.22972622,"q1","own","adv",-15.8245575590174,1.23413808970515
"1071","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",606.99081378,"q1","rent","std",-16.9777011815256,1.23413808970515
"1072","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",606.99081378,"q1","rent","adv",-15.8245575590174,1.23413808970515
"1073","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",929.04313904,"q2","own","std",-16.9777011815256,1.23413808970515
"1074","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",929.04313904,"q2","own","adv",-15.8245575590174,1.23413808970515
"1075","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",268.17740096,"q2","rent","std",-16.9777011815256,1.23413808970515
"1076","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",268.17740096,"q2","rent","adv",-15.8245575590174,1.23413808970515
"1077","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",929.04313904,"q3","own","std",-16.9777011815256,1.23413808970515
"1078","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",929.04313904,"q3","own","adv",-15.8245575590174,1.23413808970515
"1079","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",268.17740096,"q3","rent","std",-16.9777011815256,1.23413808970515
"1080","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",268.17740096,"q3","rent","adv",-15.8245575590174,1.23413808970515
"1081","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1686.14861182,"q1","own","std",-18.412724348458,1.23413808970515
"1082","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1686.14861182,"q1","own","adv",-17.9770923094159,1.23413808970515
"1083","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1734.03112818,"q1","rent","std",-18.412724348458,1.23413808970515
"1084","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1734.03112818,"q1","rent","adv",-17.9770923094159,1.23413808970515
"1085","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2654.05947824,"q2","own","std",-18.412724348458,1.23413808970515
"1086","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2654.05947824,"q2","own","adv",-17.9770923094159,1.23413808970515
"1087","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",766.12026176,"q2","rent","std",-18.412724348458,1.23413808970515
"1088","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",766.12026176,"q2","rent","adv",-17.9770923094159,1.23413808970515
"1089","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2654.05947824,"q3","own","std",-18.412724348458,1.23413808970515
"1090","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2654.05947824,"q3","own","adv",-17.9770923094159,1.23413808970515
"1091","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",766.12026176,"q3","rent","std",-18.412724348458,1.23413808970515
"1092","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",766.12026176,"q3","rent","adv",-17.9770923094159,1.23413808970515
"1093","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5309.95275989333,"q1","own","std",-17.8226720321525,1.23413808970515
"1094","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5309.95275989333,"q1","own","adv",-17.0920138349577,1.23413808970515
"1095","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5460.74249344,"q1","rent","std",-17.8226720321525,1.23413808970515
"1096","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5460.74249344,"q1","rent","adv",-17.0920138349577,1.23413808970515
"1097","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8358.05951658667,"q2","own","std",-17.8226720321525,1.23413808970515
"1098","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8358.05951658667,"q2","own","adv",-17.0920138349577,1.23413808970515
"1099","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2412.63573674667,"q2","rent","std",-17.8226720321525,1.23413808970515
"1100","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2412.63573674667,"q2","rent","adv",-17.0920138349577,1.23413808970515
"1101","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8358.05951658667,"q3","own","std",-17.8226720321525,1.23413808970515
"1102","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8358.05951658667,"q3","own","adv",-17.0920138349577,1.23413808970515
"1103","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2412.63573674667,"q3","rent","std",-17.8226720321525,1.23413808970515
"1104","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2412.63573674667,"q3","rent","adv",-17.0920138349577,1.23413808970515
"1105","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",180.710050546667,"q1","own","std",-18.509558079285,1.23413808970515
"1106","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",180.710050546667,"q1","own","adv",-18.1223429056564,1.23413808970515
"1107","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",185.84177612,"q1","rent","std",-18.509558079285,1.23413808970515
"1108","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",185.84177612,"q1","rent","adv",-18.1223429056564,1.23413808970515
"1109","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",284.444217493333,"q2","own","std",-18.509558079285,1.23413808970515
"1110","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",284.444217493333,"q2","own","adv",-18.1223429056564,1.23413808970515
"1111","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",82.1076091733333,"q2","rent","std",-18.509558079285,1.23413808970515
"1112","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",82.1076091733333,"q2","rent","adv",-18.1223429056564,1.23413808970515
"1113","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",284.444217493333,"q3","own","std",-18.509558079285,1.23413808970515
"1114","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",284.444217493333,"q3","own","adv",-18.1223429056564,1.23413808970515
"1115","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",82.1076091733333,"q3","rent","std",-18.509558079285,1.23413808970515
"1116","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",82.1076091733333,"q3","rent","adv",-18.1223429056564,1.23413808970515
"1117","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",305.26859744,"q1","own","std",-16.9777011815256,1.23413808970515
"1118","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",305.26859744,"q1","own","adv",-15.8245575590174,1.23413808970515
"1119","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",313.93748256,"q1","rent","std",-16.9777011815256,1.23413808970515
"1120","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",313.93748256,"q1","rent","adv",-15.8245575590174,1.23413808970515
"1121","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",480.50391808,"q2","own","std",-16.9777011815256,1.23413808970515
"1122","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",480.50391808,"q2","own","adv",-15.8245575590174,1.23413808970515
"1123","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",138.70216192,"q2","rent","std",-16.9777011815256,1.23413808970515
"1124","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",138.70216192,"q2","rent","adv",-15.8245575590174,1.23413808970515
"1125","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",480.50391808,"q3","own","std",-16.9777011815256,1.23413808970515
"1126","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",480.50391808,"q3","own","adv",-15.8245575590174,1.23413808970515
"1127","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",138.70216192,"q3","rent","std",-16.9777011815256,1.23413808970515
"1128","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",138.70216192,"q3","rent","adv",-15.8245575590174,1.23413808970515
"1129","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",872.081157256667,"q1","own","std",-18.412724348458,1.23413808970515
"1130","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",872.081157256667,"q1","own","adv",-17.9770923094159,1.23413808970515
"1131","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",896.84613941,"q1","rent","std",-18.412724348458,1.23413808970515
"1132","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",896.84613941,"q1","rent","adv",-17.9770923094159,1.23413808970515
"1133","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1372.68758221333,"q2","own","std",-18.412724348458,1.23413808970515
"1134","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1372.68758221333,"q2","own","adv",-17.9770923094159,1.23413808970515
"1135","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",396.239714453333,"q2","rent","std",-18.412724348458,1.23413808970515
"1136","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",396.239714453333,"q2","rent","adv",-17.9770923094159,1.23413808970515
"1137","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1372.68758221333,"q3","own","std",-18.412724348458,1.23413808970515
"1138","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1372.68758221333,"q3","own","adv",-17.9770923094159,1.23413808970515
"1139","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",396.239714453333,"q3","rent","std",-18.412724348458,1.23413808970515
"1140","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",396.239714453333,"q3","rent","adv",-17.9770923094159,1.23413808970515
"1141","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",2746.32361209,"q1","own","std",-17.8226720321525,1.23413808970515
"1142","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",2746.32361209,"q1","own","adv",-17.0920138349577,1.23413808970515
"1143","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",2824.31251791,"q1","rent","std",-17.8226720321525,1.23413808970515
"1144","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",2824.31251791,"q1","rent","adv",-17.0920138349577,1.23413808970515
"1145","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",4322.81363688,"q2","own","std",-17.8226720321525,1.23413808970515
"1146","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",4322.81363688,"q2","own","adv",-17.0920138349577,1.23413808970515
"1147","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1247.82249312,"q2","rent","std",-17.8226720321525,1.23413808970515
"1148","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1247.82249312,"q2","rent","adv",-17.0920138349577,1.23413808970515
"1149","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",4322.81363688,"q3","own","std",-17.8226720321525,1.23413808970515
"1150","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",4322.81363688,"q3","own","adv",-17.0920138349577,1.23413808970515
"1151","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1247.82249312,"q3","rent","std",-17.8226720321525,1.23413808970515
"1152","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1247.82249312,"q3","rent","adv",-17.0920138349577,1.23413808970515
"1153","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",70.9285295366667,"q1","own","std",-18.509558079285,1.23413808970515
"1154","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",70.9285295366667,"q1","own","adv",-18.1223429056564,1.23413808970515
"1155","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",72.94272713,"q1","rent","std",-18.509558079285,1.23413808970515
"1156","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",72.94272713,"q1","rent","adv",-18.1223429056564,1.23413808970515
"1157","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",111.644095173333,"q2","own","std",-18.509558079285,1.23413808970515
"1158","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",111.644095173333,"q2","own","adv",-18.1223429056564,1.23413808970515
"1159","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",32.2271614933333,"q2","rent","std",-18.509558079285,1.23413808970515
"1160","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",32.2271614933333,"q2","rent","adv",-18.1223429056564,1.23413808970515
"1161","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",111.644095173333,"q3","own","std",-18.509558079285,1.23413808970515
"1162","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",111.644095173333,"q3","own","adv",-18.1223429056564,1.23413808970515
"1163","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",32.2271614933333,"q3","rent","std",-18.509558079285,1.23413808970515
"1164","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",32.2271614933333,"q3","rent","adv",-18.1223429056564,1.23413808970515
"1165","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",119.81764526,"q1","own","std",-16.9777011815256,1.23413808970515
"1166","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",119.81764526,"q1","own","adv",-15.8245575590174,1.23413808970515
"1167","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",123.22017474,"q1","rent","std",-16.9777011815256,1.23413808970515
"1168","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",123.22017474,"q1","rent","adv",-15.8245575590174,1.23413808970515
"1169","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",188.59734832,"q2","own","std",-16.9777011815256,1.23413808970515
"1170","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",188.59734832,"q2","own","adv",-15.8245575590174,1.23413808970515
"1171","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",54.44047168,"q2","rent","std",-16.9777011815256,1.23413808970515
"1172","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",54.44047168,"q2","rent","adv",-15.8245575590174,1.23413808970515
"1173","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",188.59734832,"q3","own","std",-16.9777011815256,1.23413808970515
"1174","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",188.59734832,"q3","own","adv",-15.8245575590174,1.23413808970515
"1175","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",54.44047168,"q3","rent","std",-16.9777011815256,1.23413808970515
"1176","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",54.44047168,"q3","rent","adv",-15.8245575590174,1.23413808970515
"1177","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",342.291055263333,"q1","own","std",-18.412724348458,1.23413808970515
"1178","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",342.291055263333,"q1","own","adv",-17.9770923094159,1.23413808970515
"1179","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",352.01128807,"q1","rent","std",-18.412724348458,1.23413808970515
"1180","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",352.01128807,"q1","rent","adv",-17.9770923094159,1.23413808970515
"1181","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",538.778618426667,"q2","own","std",-18.412724348458,1.23413808970515
"1182","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",538.778618426667,"q2","own","adv",-17.9770923094159,1.23413808970515
"1183","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",155.523724906667,"q2","rent","std",-18.412724348458,1.23413808970515
"1184","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",155.523724906667,"q2","rent","adv",-17.9770923094159,1.23413808970515
"1185","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",538.778618426667,"q3","own","std",-18.412724348458,1.23413808970515
"1186","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",538.778618426667,"q3","own","adv",-17.9770923094159,1.23413808970515
"1187","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",155.523724906667,"q3","rent","std",-18.412724348458,1.23413808970515
"1188","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",155.523724906667,"q3","rent","adv",-17.9770923094159,1.23413808970515
"1189","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1077.92950458333,"q1","own","std",-17.8226720321525,1.23413808970515
"1190","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1077.92950458333,"q1","own","adv",-17.0920138349577,1.23413808970515
"1191","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1108.54007875,"q1","rent","std",-17.8226720321525,1.23413808970515
"1192","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1108.54007875,"q1","rent","adv",-17.0920138349577,1.23413808970515
"1193","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1696.70039666667,"q2","own","std",-17.8226720321525,1.23413808970515
"1194","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1696.70039666667,"q2","own","adv",-17.0920138349577,1.23413808970515
"1195","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","sfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",489.769186666667,"q2","rent","std",-17.8226720321525,1.23413808970515
