region_gea,urt,inc_cl,year,value
AFR,urb,d1,2020,7073.5664
AFR,urb,d1,2025,7649.7656
AFR,urb,d1,2030,8070.4909
AFR,urb,d1,2035,8695.4345
AFR,urb,d1,2040,9378.4807
AFR,urb,d1,2045,10092.4310
AFR,urb,d1,2050,10819.4646
AFR,urb,d1,2055,11551.6119
AFR,urb,d1,2060,12274.4137
AFR,urb,d1,2065,12896.2271
AFR,urb,d1,2070,13411.4591
AFR,urb,d1,2075,13810.1412
AFR,urb,d1,2080,14154.2756
AFR,urb,d1,2085,14473.2989
AFR,urb,d1,2090,14799.2280
AFR,urb,d1,2095,15104.7661
AFR,urb,d1,2100,15425.4492
AFR,urb,d2,2020,19150.1450
AFR,urb,d2,2025,20911.9090
AFR,urb,d2,2030,22277.1354
AFR,urb,d2,2035,24164.0939
AFR,urb,d2,2040,26201.8303
AFR,urb,d2,2045,28317.3728
AFR,urb,d2,2050,30460.1360
AFR,urb,d2,2055,32610.2320
AFR,urb,d2,2060,34728.4397
AFR,urb,d2,2065,36558.1056
AFR,urb,d2,2070,38086.3097
AFR,urb,d2,2075,39286.4313
AFR,urb,d2,2080,40335.5393
AFR,urb,d2,2085,41320.1287
AFR,urb,d2,2090,42334.7334
AFR,urb,d2,2095,43305.5188
AFR,urb,d2,2100,44338.2524
AFR,urb,d3,2020,30192.3749
AFR,urb,d3,2025,33192.7136
AFR,urb,d3,2030,35577.0198
AFR,urb,d3,2035,38754.2110
AFR,urb,d3,2040,42163.7594
AFR,urb,d3,2045,45691.0049
AFR,urb,d3,2050,49253.3722
AFR,urb,d3,2055,52820.9222
AFR,urb,d3,2060,56331.5918
AFR,urb,d3,2065,59371.5582
AFR,urb,d3,2070,61922.7452
AFR,urb,d3,2075,63943.6003
AFR,urb,d3,2080,65723.0859
AFR,urb,d3,2085,67404.7997
AFR,urb,d3,2090,69146.2283
AFR,urb,d3,2095,70831.2173
AFR,urb,d3,2100,72636.9574
AFR,urb,d4,2020,40975.9204
AFR,urb,d4,2025,45314.0610
AFR,urb,d4,2030,48816.0561
AFR,urb,d4,2035,53361.5584
AFR,urb,d4,2040,58217.1347
AFR,urb,d4,2045,63227.4291
AFR,urb,d4,2050,68276.8557
AFR,urb,d4,2055,73326.1999
AFR,urb,d4,2060,78290.8565
AFR,urb,d4,2065,82598.4088
AFR,urb,d4,2070,86226.9467
AFR,urb,d4,2075,89120.6068
AFR,urb,d4,2080,91683.0173
AFR,urb,d4,2085,94117.5325
AFR,urb,d4,2090,96647.8407
AFR,urb,d4,2095,99116.7189
AFR,urb,d4,2100,101777.0475
AFR,urb,d5,2020,53681.9913
AFR,urb,d5,2025,59683.4302
AFR,urb,d5,2030,64581.8095
AFR,urb,d5,2035,70810.3478
AFR,urb,d5,2040,77439.5872
AFR,urb,d5,2045,84266.1614
AFR,urb,d5,2050,91134.3379
AFR,urb,d5,2055,97994.2406
AFR,urb,d5,2060,104734.5279
AFR,urb,d5,2065,110592.4917
AFR,urb,d5,2070,115542.4943
AFR,urb,d5,2075,119511.9887
AFR,urb,d5,2080,123043.3045
AFR,urb,d5,2085,126412.8509
AFR,urb,d5,2090,129925.4815
AFR,urb,d5,2095,133375.7944
AFR,urb,d5,2100,137109.8547
AFR,urb,d6,2020,66857.2817
AFR,urb,d6,2025,74720.3526
AFR,urb,d6,2030,81189.4673
AFR,urb,d6,2035,89272.9456
AFR,urb,d6,2040,97849.8418
AFR,urb,d6,2045,106666.8718
AFR,urb,d6,2050,115524.6690
AFR,urb,d6,2055,124362.6816
AFR,urb,d6,2060,133041.5335
AFR,urb,d6,2065,140595.8557
AFR,urb,d6,2070,146997.3568
AFR,urb,d6,2075,152156.4900
AFR,urb,d6,2080,156764.9914
AFR,urb,d6,2085,161179.1688
AFR,urb,d6,2090,165792.9714
AFR,urb,d6,2095,170351.4076
AFR,urb,d6,2100,175303.4515
AFR,urb,d7,2020,83838.3091
AFR,urb,d7,2025,94231.2490
AFR,urb,d7,2030,102829.9830
AFR,urb,d7,2035,113400.0904
AFR,urb,d7,2040,124583.1417
AFR,urb,d7,2045,136061.1576
AFR,urb,d7,2050,147576.4722
AFR,urb,d7,2055,159054.8270
AFR,urb,d7,2060,170320.3191
AFR,urb,d7,2065,180141.4712
AFR,urb,d7,2070,188487.6059
AFR,urb,d7,2075,195247.5685
AFR,urb,d7,2080,201310.7425
AFR,urb,d7,2085,207140.1622
AFR,urb,d7,2090,213249.1731
AFR,urb,d7,2095,219319.3309
AFR,urb,d7,2100,225938.1647
AFR,urb,d8,2020,108000.6831
AFR,urb,d8,2025,122168.8201
AFR,urb,d8,2030,133933.6763
AFR,urb,d8,2035,148166.8707
AFR,urb,d8,2040,163183.6802
AFR,urb,d8,2045,178573.5000
AFR,urb,d8,2050,193992.8465
AFR,urb,d8,2055,209347.9077
AFR,urb,d8,2060,224410.2311
AFR,urb,d8,2065,237563.1532
AFR,urb,d8,2070,248773.9671
AFR,urb,d8,2075,257901.1775
AFR,urb,d8,2080,266122.0975
AFR,urb,d8,2085,274056.6092
AFR,urb,d8,2090,282393.9908
AFR,urb,d8,2095,290726.2096
AFR,urb,d8,2100,299845.8411
AFR,urb,d9,2020,149477.9602
AFR,urb,d9,2025,170498.5239
AFR,urb,d9,2030,187956.0389
AFR,urb,d9,2035,208719.6166
AFR,urb,d9,2040,230564.2043
AFR,urb,d9,2045,252918.3789
AFR,urb,d9,2050,275284.8857
AFR,urb,d9,2055,297535.4540
AFR,urb,d9,2060,319349.9542
AFR,urb,d9,2065,338437.1306
AFR,urb,d9,2070,354763.3469
AFR,urb,d9,2075,368135.9585
AFR,urb,d9,2080,380240.1080
AFR,urb,d9,2085,391974.9699
AFR,urb,d9,2090,404344.2964
AFR,urb,d9,2095,416788.0265
AFR,urb,d9,2100,430467.3039
AFR,urb,d10,2020,287962.7449
AFR,urb,d10,2025,334859.7776
AFR,urb,d10,2030,373498.4263
AFR,urb,d10,2035,418090.5410
AFR,urb,d10,2040,464782.1101
AFR,urb,d10,2045,512452.0625
AFR,urb,d10,2050,560038.9644
AFR,urb,d10,2055,607294.7968
AFR,urb,d10,2060,653582.2624
AFR,urb,d10,2065,694248.4559
AFR,urb,d10,2070,729278.2393
AFR,urb,d10,2075,758315.5231
AFR,urb,d10,2080,784852.3709
AFR,urb,d10,2085,810803.0883
AFR,urb,d10,2090,838323.0204
AFR,urb,d10,2095,866357.7810
AFR,urb,d10,2100,897433.2797
AFR,rur,d1,2020,8695.8112
AFR,rur,d1,2025,9404.1554
AFR,rur,d1,2030,9921.3694
AFR,rur,d1,2035,10689.6369
AFR,rur,d1,2040,11529.3323
AFR,rur,d1,2045,12407.0192
AFR,rur,d1,2050,13300.7901
AFR,rur,d1,2055,14200.8473
AFR,rur,d1,2060,15089.4158
AFR,rur,d1,2065,15853.8353
AFR,rur,d1,2070,16487.2300
AFR,rur,d1,2075,16977.3456
AFR,rur,d1,2080,17400.4034
AFR,rur,d1,2085,17792.5911
AFR,rur,d1,2090,18193.2685
AFR,rur,d1,2095,18568.8784
AFR,rur,d1,2100,18963.1067
AFR,rur,d2,2020,19787.1340
AFR,rur,d2,2025,21607.4994
AFR,rur,d2,2030,23018.1371
AFR,rur,d2,2035,24967.8614
AFR,rur,d2,2040,27073.3787
AFR,rur,d2,2045,29259.2903
AFR,rur,d2,2050,31473.3279
AFR,rur,d2,2055,33694.9424
AFR,rur,d2,2060,35883.6077
AFR,rur,d2,2065,37774.1336
AFR,rur,d2,2070,39353.1702
AFR,rur,d2,2075,40593.2113
AFR,rur,d2,2080,41677.2157
AFR,rur,d2,2085,42694.5553
AFR,rur,d2,2090,43742.9087
AFR,rur,d2,2095,44745.9852
AFR,rur,d2,2100,45813.0705
AFR,rur,d3,2020,29138.1767
AFR,rur,d3,2025,32033.7554
AFR,rur,d3,2030,34334.8111
AFR,rur,d3,2035,37401.0673
AFR,rur,d3,2040,40691.5677
AFR,rur,d3,2045,44095.6558
AFR,rur,d3,2050,47533.6394
AFR,rur,d3,2055,50976.6246
AFR,rur,d3,2060,54364.7155
AFR,rur,d3,2065,57298.5383
AFR,rur,d3,2070,59760.6480
AFR,rur,d3,2075,61710.9428
AFR,rur,d3,2080,63428.2958
AFR,rur,d3,2085,65051.2908
AFR,rur,d3,2090,66731.9156
AFR,rur,d3,2095,68358.0714
AFR,rur,d3,2100,70100.7622
AFR,rur,d4,2020,39106.0411
AFR,rur,d4,2025,43246.2166
AFR,rur,d4,2030,46588.4030
AFR,rur,d4,2035,50926.4776
AFR,rur,d4,2040,55560.4764
AFR,rur,d4,2045,60342.1329
AFR,rur,d4,2050,65161.1360
AFR,rur,d4,2055,69980.0604
AFR,rur,d4,2060,74718.1617
AFR,rur,d4,2065,78829.1448
AFR,rur,d4,2070,82292.0994
AFR,rur,d4,2075,85053.7113
AFR,rur,d4,2080,87499.1898
AFR,rur,d4,2085,89822.6093
AFR,rur,d4,2090,92237.4504
AFR,rur,d4,2095,94593.6648
AFR,rur,d4,2100,97132.5929
AFR,rur,d5,2020,51021.5567
AFR,rur,d5,2025,56725.5693
AFR,rur,d5,2030,61381.1889
AFR,rur,d5,2035,67301.0461
AFR,rur,d5,2040,73601.7459
AFR,rur,d5,2045,80090.0008
AFR,rur,d5,2050,86617.7962
AFR,rur,d5,2055,93137.7279
AFR,rur,d5,2060,99543.9722
AFR,rur,d5,2065,105111.6202
AFR,rur,d5,2070,109816.3048
AFR,rur,d5,2075,113589.0744
AFR,rur,d5,2080,116945.3811
AFR,rur,d5,2085,120147.9355
AFR,rur,d5,2090,123486.4832
AFR,rur,d5,2095,126765.8014
AFR,rur,d5,2100,130314.8048
AFR,rur,d6,2020,63356.9241
AFR,rur,d6,2025,70808.3186
AFR,rur,d6,2030,76938.7385
AFR,rur,d6,2035,84599.0009
AFR,rur,d6,2040,92726.8479
AFR,rur,d6,2045,101082.2565
AFR,rur,d6,2050,109476.2978
AFR,rur,d6,2055,117851.5903
AFR,rur,d6,2060,126076.0551
AFR,rur,d6,2065,133234.8658
AFR,rur,d6,2070,139301.2120
AFR,rur,d6,2075,144190.2353
AFR,rur,d6,2080,148557.4555
AFR,rur,d6,2085,152740.5257
AFR,rur,d6,2090,157112.7696
AFR,rur,d6,2095,161432.5459
AFR,rur,d6,2100,166125.3222
AFR,rur,d7,2020,77903.9647
AFR,rur,d7,2025,87561.2590
AFR,rur,d7,2030,95551.3470
AFR,rur,d7,2035,105373.2683
AFR,rur,d7,2040,115764.7473
AFR,rur,d7,2045,126430.3125
AFR,rur,d7,2050,137130.5361
AFR,rur,d7,2055,147796.4162
AFR,rur,d7,2060,158264.5007
AFR,rur,d7,2065,167390.4800
AFR,rur,d7,2070,175145.8486
AFR,rur,d7,2075,181427.3194
AFR,rur,d7,2080,187061.3225
AFR,rur,d7,2085,192478.1172
AFR,rur,d7,2090,198154.7127
AFR,rur,d7,2095,203795.2052
AFR,rur,d7,2100,209945.5367
AFR,rur,d8,2020,99569.0929
AFR,rur,d8,2025,112631.1265
AFR,rur,d8,2030,123477.5028
AFR,rur,d8,2035,136599.5148
AFR,rur,d8,2040,150443.9652
AFR,rur,d8,2045,164632.3050
AFR,rur,d8,2050,178847.8665
AFR,rur,d8,2055,193004.1613
AFR,rur,d8,2060,206890.5723
AFR,rur,d8,2065,219016.6486
AFR,rur,d8,2070,229352.2367
AFR,rur,d8,2075,237766.8877
AFR,rur,d8,2080,245346.0022
AFR,rur,d8,2085,252661.0683
AFR,rur,d8,2090,260347.5523
AFR,rur,d8,2095,268029.2766
AFR,rur,d8,2100,276436.9404
AFR,rur,d9,2020,133463.4963
AFR,rur,d9,2025,152232.0018
AFR,rur,d9,2030,167819.1892
AFR,rur,d9,2035,186358.2412
AFR,rur,d9,2040,205862.4882
AFR,rur,d9,2045,225821.7269
AFR,rur,d9,2050,245791.9766
AFR,rur,d9,2055,265658.7090
AFR,rur,d9,2060,285136.0919
AFR,rur,d9,2065,302178.3455
AFR,rur,d9,2070,316755.4370
AFR,rur,d9,2075,328695.3611
AFR,rur,d9,2080,339502.7210
AFR,rur,d9,2085,349980.3573
AFR,rur,d9,2090,361024.4842
AFR,rur,d9,2095,372135.0433
AFR,rur,d9,2100,384348.7783
AFR,rur,d10,2020,252871.2718
AFR,rur,d10,2025,294053.3779
AFR,rur,d10,2030,327983.4762
AFR,rur,d10,2035,367141.5442
AFR,rur,d10,2040,408143.2247
AFR,rur,d10,2045,450004.0615
AFR,rur,d10,2050,491791.9685
AFR,rur,d10,2055,533289.1505
AFR,rur,d10,2060,573935.9721
AFR,rur,d10,2065,609646.5362
AFR,rur,d10,2070,640407.5497
AFR,rur,d10,2075,665906.3165
AFR,rur,d10,2080,689209.3534
AFR,rur,d10,2085,711997.6863
AFR,rur,d10,2090,736164.0077
AFR,rur,d10,2095,760782.4199
AFR,rur,d10,2100,788071.0224
CPA,urb,d1,2020,7073.5664
CPA,urb,d1,2025,7649.7656
CPA,urb,d1,2030,8070.4909
CPA,urb,d1,2035,8695.4345
CPA,urb,d1,2040,9378.4807
CPA,urb,d1,2045,10092.4310
CPA,urb,d1,2050,10819.4646
CPA,urb,d1,2055,11551.6119
CPA,urb,d1,2060,12274.4137
CPA,urb,d1,2065,12896.2271
CPA,urb,d1,2070,13411.4591
CPA,urb,d1,2075,13810.1412
CPA,urb,d1,2080,14154.2756
CPA,urb,d1,2085,14473.2989
CPA,urb,d1,2090,14799.2280
CPA,urb,d1,2095,15104.7661
CPA,urb,d1,2100,15425.4492
CPA,urb,d2,2020,19150.1450
CPA,urb,d2,2025,20911.9090
CPA,urb,d2,2030,22277.1354
CPA,urb,d2,2035,24164.0939
CPA,urb,d2,2040,26201.8303
CPA,urb,d2,2045,28317.3728
CPA,urb,d2,2050,30460.1360
CPA,urb,d2,2055,32610.2320
CPA,urb,d2,2060,34728.4397
CPA,urb,d2,2065,36558.1056
CPA,urb,d2,2070,38086.3097
CPA,urb,d2,2075,39286.4313
CPA,urb,d2,2080,40335.5393
CPA,urb,d2,2085,41320.1287
CPA,urb,d2,2090,42334.7334
CPA,urb,d2,2095,43305.5188
CPA,urb,d2,2100,44338.2524
CPA,urb,d3,2020,30192.3749
CPA,urb,d3,2025,33192.7136
CPA,urb,d3,2030,35577.0198
CPA,urb,d3,2035,38754.2110
CPA,urb,d3,2040,42163.7594
CPA,urb,d3,2045,45691.0049
CPA,urb,d3,2050,49253.3722
CPA,urb,d3,2055,52820.9222
CPA,urb,d3,2060,56331.5918
CPA,urb,d3,2065,59371.5582
CPA,urb,d3,2070,61922.7452
CPA,urb,d3,2075,63943.6003
CPA,urb,d3,2080,65723.0859
CPA,urb,d3,2085,67404.7997
CPA,urb,d3,2090,69146.2283
CPA,urb,d3,2095,70831.2173
CPA,urb,d3,2100,72636.9574
CPA,urb,d4,2020,40975.9204
CPA,urb,d4,2025,45314.0610
CPA,urb,d4,2030,48816.0561
CPA,urb,d4,2035,53361.5584
CPA,urb,d4,2040,58217.1347
CPA,urb,d4,2045,63227.4291
CPA,urb,d4,2050,68276.8557
CPA,urb,d4,2055,73326.1999
CPA,urb,d4,2060,78290.8565
CPA,urb,d4,2065,82598.4088
CPA,urb,d4,2070,86226.9467
CPA,urb,d4,2075,89120.6068
CPA,urb,d4,2080,91683.0173
CPA,urb,d4,2085,94117.5325
CPA,urb,d4,2090,96647.8407
CPA,urb,d4,2095,99116.7189
CPA,urb,d4,2100,101777.0475
CPA,urb,d5,2020,53681.9913
CPA,urb,d5,2025,59683.4302
CPA,urb,d5,2030,64581.8095
CPA,urb,d5,2035,70810.3478
CPA,urb,d5,2040,77439.5872
CPA,urb,d5,2045,84266.1614
CPA,urb,d5,2050,91134.3379
CPA,urb,d5,2055,97994.2406
CPA,urb,d5,2060,104734.5279
CPA,urb,d5,2065,110592.4917
CPA,urb,d5,2070,115542.4943
CPA,urb,d5,2075,119511.9887
CPA,urb,d5,2080,123043.3045
CPA,urb,d5,2085,126412.8509
CPA,urb,d5,2090,129925.4815
CPA,urb,d5,2095,133375.7944
CPA,urb,d5,2100,137109.8547
CPA,urb,d6,2020,66857.2817
CPA,urb,d6,2025,74720.3526
CPA,urb,d6,2030,81189.4673
CPA,urb,d6,2035,89272.9456
CPA,urb,d6,2040,97849.8418
CPA,urb,d6,2045,106666.8718
CPA,urb,d6,2050,115524.6690
CPA,urb,d6,2055,124362.6816
CPA,urb,d6,2060,133041.5335
CPA,urb,d6,2065,140595.8557
CPA,urb,d6,2070,146997.3568
CPA,urb,d6,2075,152156.4900
CPA,urb,d6,2080,156764.9914
CPA,urb,d6,2085,161179.1688
CPA,urb,d6,2090,165792.9714
CPA,urb,d6,2095,170351.4076
CPA,urb,d6,2100,175303.4515
CPA,urb,d7,2020,83838.3091
CPA,urb,d7,2025,94231.2490
CPA,urb,d7,2030,102829.9830
CPA,urb,d7,2035,113400.0904
CPA,urb,d7,2040,124583.1417
CPA,urb,d7,2045,136061.1576
CPA,urb,d7,2050,147576.4722
CPA,urb,d7,2055,159054.8270
CPA,urb,d7,2060,170320.3191
CPA,urb,d7,2065,180141.4712
CPA,urb,d7,2070,188487.6059
CPA,urb,d7,2075,195247.5685
CPA,urb,d7,2080,201310.7425
CPA,urb,d7,2085,207140.1622
CPA,urb,d7,2090,213249.1731
CPA,urb,d7,2095,219319.3309
CPA,urb,d7,2100,225938.1647
CPA,urb,d8,2020,108000.6831
CPA,urb,d8,2025,122168.8201
CPA,urb,d8,2030,133933.6763
CPA,urb,d8,2035,148166.8707
CPA,urb,d8,2040,163183.6802
CPA,urb,d8,2045,178573.5000
CPA,urb,d8,2050,193992.8465
CPA,urb,d8,2055,209347.9077
CPA,urb,d8,2060,224410.2311
CPA,urb,d8,2065,237563.1532
CPA,urb,d8,2070,248773.9671
CPA,urb,d8,2075,257901.1775
CPA,urb,d8,2080,266122.0975
CPA,urb,d8,2085,274056.6092
CPA,urb,d8,2090,282393.9908
CPA,urb,d8,2095,290726.2096
CPA,urb,d8,2100,299845.8411
CPA,urb,d9,2020,149477.9602
CPA,urb,d9,2025,170498.5239
CPA,urb,d9,2030,187956.0389
CPA,urb,d9,2035,208719.6166
CPA,urb,d9,2040,230564.2043
CPA,urb,d9,2045,252918.3789
CPA,urb,d9,2050,275284.8857
CPA,urb,d9,2055,297535.4540
CPA,urb,d9,2060,319349.9542
CPA,urb,d9,2065,338437.1306
CPA,urb,d9,2070,354763.3469
CPA,urb,d9,2075,368135.9585
CPA,urb,d9,2080,380240.1080
CPA,urb,d9,2085,391974.9699
CPA,urb,d9,2090,404344.2964
CPA,urb,d9,2095,416788.0265
CPA,urb,d9,2100,430467.3039
CPA,urb,d10,2020,287962.7449
CPA,urb,d10,2025,334859.7776
CPA,urb,d10,2030,373498.4263
CPA,urb,d10,2035,418090.5410
CPA,urb,d10,2040,464782.1101
CPA,urb,d10,2045,512452.0625
CPA,urb,d10,2050,560038.9644
CPA,urb,d10,2055,607294.7968
CPA,urb,d10,2060,653582.2624
CPA,urb,d10,2065,694248.4559
CPA,urb,d10,2070,729278.2393
CPA,urb,d10,2075,758315.5231
CPA,urb,d10,2080,784852.3709
CPA,urb,d10,2085,810803.0883
CPA,urb,d10,2090,838323.0204
CPA,urb,d10,2095,866357.7810
CPA,urb,d10,2100,897433.2797
CPA,rur,d1,2020,8695.8112
CPA,rur,d1,2025,9404.1554
CPA,rur,d1,2030,9921.3694
CPA,rur,d1,2035,10689.6369
CPA,rur,d1,2040,11529.3323
CPA,rur,d1,2045,12407.0192
CPA,rur,d1,2050,13300.7901
CPA,rur,d1,2055,14200.8473
CPA,rur,d1,2060,15089.4158
CPA,rur,d1,2065,15853.8353
CPA,rur,d1,2070,16487.2300
CPA,rur,d1,2075,16977.3456
CPA,rur,d1,2080,17400.4034
CPA,rur,d1,2085,17792.5911
CPA,rur,d1,2090,18193.2685
CPA,rur,d1,2095,18568.8784
CPA,rur,d1,2100,18963.1067
CPA,rur,d2,2020,19787.1340
CPA,rur,d2,2025,21607.4994
CPA,rur,d2,2030,23018.1371
CPA,rur,d2,2035,24967.8614
CPA,rur,d2,2040,27073.3787
CPA,rur,d2,2045,29259.2903
CPA,rur,d2,2050,31473.3279
CPA,rur,d2,2055,33694.9424
CPA,rur,d2,2060,35883.6077
CPA,rur,d2,2065,37774.1336
CPA,rur,d2,2070,39353.1702
CPA,rur,d2,2075,40593.2113
CPA,rur,d2,2080,41677.2157
CPA,rur,d2,2085,42694.5553
CPA,rur,d2,2090,43742.9087
CPA,rur,d2,2095,44745.9852
CPA,rur,d2,2100,45813.0705
CPA,rur,d3,2020,29138.1767
CPA,rur,d3,2025,32033.7554
CPA,rur,d3,2030,34334.8111
CPA,rur,d3,2035,37401.0673
CPA,rur,d3,2040,40691.5677
CPA,rur,d3,2045,44095.6558
CPA,rur,d3,2050,47533.6394
CPA,rur,d3,2055,50976.6246
CPA,rur,d3,2060,54364.7155
CPA,rur,d3,2065,57298.5383
CPA,rur,d3,2070,59760.6480
CPA,rur,d3,2075,61710.9428
CPA,rur,d3,2080,63428.2958
CPA,rur,d3,2085,65051.2908
CPA,rur,d3,2090,66731.9156
CPA,rur,d3,2095,68358.0714
CPA,rur,d3,2100,70100.7622
CPA,rur,d4,2020,39106.0411
CPA,rur,d4,2025,43246.2166
CPA,rur,d4,2030,46588.4030
CPA,rur,d4,2035,50926.4776
CPA,rur,d4,2040,55560.4764
CPA,rur,d4,2045,60342.1329
CPA,rur,d4,2050,65161.1360
CPA,rur,d4,2055,69980.0604
CPA,rur,d4,2060,74718.1617
CPA,rur,d4,2065,78829.1448
CPA,rur,d4,2070,82292.0994
CPA,rur,d4,2075,85053.7113
CPA,rur,d4,2080,87499.1898
CPA,rur,d4,2085,89822.6093
CPA,rur,d4,2090,92237.4504
CPA,rur,d4,2095,94593.6648
CPA,rur,d4,2100,97132.5929
CPA,rur,d5,2020,51021.5567
CPA,rur,d5,2025,56725.5693
CPA,rur,d5,2030,61381.1889
CPA,rur,d5,2035,67301.0461
CPA,rur,d5,2040,73601.7459
CPA,rur,d5,2045,80090.0008
CPA,rur,d5,2050,86617.7962
CPA,rur,d5,2055,93137.7279
CPA,rur,d5,2060,99543.9722
CPA,rur,d5,2065,105111.6202
CPA,rur,d5,2070,109816.3048
CPA,rur,d5,2075,113589.0744
CPA,rur,d5,2080,116945.3811
CPA,rur,d5,2085,120147.9355
CPA,rur,d5,2090,123486.4832
CPA,rur,d5,2095,126765.8014
CPA,rur,d5,2100,130314.8048
CPA,rur,d6,2020,63356.9241
CPA,rur,d6,2025,70808.3186
CPA,rur,d6,2030,76938.7385
CPA,rur,d6,2035,84599.0009
CPA,rur,d6,2040,92726.8479
CPA,rur,d6,2045,101082.2565
CPA,rur,d6,2050,109476.2978
CPA,rur,d6,2055,117851.5903
CPA,rur,d6,2060,126076.0551
CPA,rur,d6,2065,133234.8658
CPA,rur,d6,2070,139301.2120
CPA,rur,d6,2075,144190.2353
CPA,rur,d6,2080,148557.4555
CPA,rur,d6,2085,152740.5257
CPA,rur,d6,2090,157112.7696
CPA,rur,d6,2095,161432.5459
CPA,rur,d6,2100,166125.3222
CPA,rur,d7,2020,77903.9647
CPA,rur,d7,2025,87561.2590
CPA,rur,d7,2030,95551.3470
CPA,rur,d7,2035,105373.2683
CPA,rur,d7,2040,115764.7473
CPA,rur,d7,2045,126430.3125
CPA,rur,d7,2050,137130.5361
CPA,rur,d7,2055,147796.4162
CPA,rur,d7,2060,158264.5007
CPA,rur,d7,2065,167390.4800
CPA,rur,d7,2070,175145.8486
CPA,rur,d7,2075,181427.3194
CPA,rur,d7,2080,187061.3225
CPA,rur,d7,2085,192478.1172
CPA,rur,d7,2090,198154.7127
CPA,rur,d7,2095,203795.2052
CPA,rur,d7,2100,209945.5367
CPA,rur,d8,2020,99569.0929
CPA,rur,d8,2025,112631.1265
CPA,rur,d8,2030,123477.5028
CPA,rur,d8,2035,136599.5148
CPA,rur,d8,2040,150443.9652
CPA,rur,d8,2045,164632.3050
CPA,rur,d8,2050,178847.8665
CPA,rur,d8,2055,193004.1613
CPA,rur,d8,2060,206890.5723
CPA,rur,d8,2065,219016.6486
CPA,rur,d8,2070,229352.2367
CPA,rur,d8,2075,237766.8877
CPA,rur,d8,2080,245346.0022
CPA,rur,d8,2085,252661.0683
CPA,rur,d8,2090,260347.5523
CPA,rur,d8,2095,268029.2766
CPA,rur,d8,2100,276436.9404
CPA,rur,d9,2020,133463.4963
CPA,rur,d9,2025,152232.0018
CPA,rur,d9,2030,167819.1892
CPA,rur,d9,2035,186358.2412
CPA,rur,d9,2040,205862.4882
CPA,rur,d9,2045,225821.7269
CPA,rur,d9,2050,245791.9766
CPA,rur,d9,2055,265658.7090
CPA,rur,d9,2060,285136.0919
CPA,rur,d9,2065,302178.3455
CPA,rur,d9,2070,316755.4370
CPA,rur,d9,2075,328695.3611
CPA,rur,d9,2080,339502.7210
CPA,rur,d9,2085,349980.3573
CPA,rur,d9,2090,361024.4842
CPA,rur,d9,2095,372135.0433
CPA,rur,d9,2100,384348.7783
CPA,rur,d10,2020,252871.2718
CPA,rur,d10,2025,294053.3779
CPA,rur,d10,2030,327983.4762
CPA,rur,d10,2035,367141.5442
CPA,rur,d10,2040,408143.2247
CPA,rur,d10,2045,450004.0615
CPA,rur,d10,2050,491791.9685
CPA,rur,d10,2055,533289.1505
CPA,rur,d10,2060,573935.9721
CPA,rur,d10,2065,609646.5362
CPA,rur,d10,2070,640407.5497
CPA,rur,d10,2075,665906.3165
CPA,rur,d10,2080,689209.3534
CPA,rur,d10,2085,711997.6863
CPA,rur,d10,2090,736164.0077
CPA,rur,d10,2095,760782.4199
CPA,rur,d10,2100,788071.0224
EEU,urb,d1,2020,7073.5664
EEU,urb,d1,2025,7649.7656
EEU,urb,d1,2030,8070.4909
EEU,urb,d1,2035,8695.4345
EEU,urb,d1,2040,9378.4807
EEU,urb,d1,2045,10092.4310
EEU,urb,d1,2050,10819.4646
EEU,urb,d1,2055,11551.6119
EEU,urb,d1,2060,12274.4137
EEU,urb,d1,2065,12896.2271
EEU,urb,d1,2070,13411.4591
EEU,urb,d1,2075,13810.1412
EEU,urb,d1,2080,14154.2756
EEU,urb,d1,2085,14473.2989
EEU,urb,d1,2090,14799.2280
EEU,urb,d1,2095,15104.7661
EEU,urb,d1,2100,15425.4492
EEU,urb,d2,2020,19150.1450
EEU,urb,d2,2025,20911.9090
EEU,urb,d2,2030,22277.1354
EEU,urb,d2,2035,24164.0939
EEU,urb,d2,2040,26201.8303
EEU,urb,d2,2045,28317.3728
EEU,urb,d2,2050,30460.1360
EEU,urb,d2,2055,32610.2320
EEU,urb,d2,2060,34728.4397
EEU,urb,d2,2065,36558.1056
EEU,urb,d2,2070,38086.3097
EEU,urb,d2,2075,39286.4313
EEU,urb,d2,2080,40335.5393
EEU,urb,d2,2085,41320.1287
EEU,urb,d2,2090,42334.7334
EEU,urb,d2,2095,43305.5188
EEU,urb,d2,2100,44338.2524
EEU,urb,d3,2020,30192.3749
EEU,urb,d3,2025,33192.7136
EEU,urb,d3,2030,35577.0198
EEU,urb,d3,2035,38754.2110
EEU,urb,d3,2040,42163.7594
EEU,urb,d3,2045,45691.0049
EEU,urb,d3,2050,49253.3722
EEU,urb,d3,2055,52820.9222
EEU,urb,d3,2060,56331.5918
EEU,urb,d3,2065,59371.5582
EEU,urb,d3,2070,61922.7452
EEU,urb,d3,2075,63943.6003
EEU,urb,d3,2080,65723.0859
EEU,urb,d3,2085,67404.7997
EEU,urb,d3,2090,69146.2283
EEU,urb,d3,2095,70831.2173
EEU,urb,d3,2100,72636.9574
EEU,urb,d4,2020,40975.9204
EEU,urb,d4,2025,45314.0610
EEU,urb,d4,2030,48816.0561
EEU,urb,d4,2035,53361.5584
