region_bld,urt,arch,mat,year,value,inc_cl
R32CHN,urb,sfh,perm,2100,72.230275194,d6
R32CHN,urb,sfh,perm,2100,79.10934902199999,d7
R32CHN,urb,sfh,perm,2100,85.98842285,d8
R32CHN,urb,sfh,perm,2100,92.86749667800001,d9
R32CHN,urb,sfh,perm,2100,99.746570506,d10
R32EEU,rur,mfh,perm,2015,10.1027857095,d1
R32EEU,rur,mfh,perm,2015,11.939655838499998,d2
R32EEU,rur,mfh,perm,2015,13.7765259675,d3
R32EEU,rur,mfh,perm,2015,15.6133960965,d4
R32EEU,rur,mfh,perm,2015,17.4502662255,d5
R32EEU,rur,mfh,perm,2015,19.287136354500003,d6
R32EEU,rur,mfh,perm,2015,21.1240064835,d7
R32EEU,rur,mfh,perm,2015,22.9608766125,d8
R32EEU,rur,mfh,perm,2015,24.797746741500003,d9
R32EEU,rur,mfh,perm,2015,26.6346168705,d10
R32EEU,rur,mfh,perm,2020,10.931400958500001,d1
R32EEU,rur,mfh,perm,2020,12.918928405499999,d2
R32EEU,rur,mfh,perm,2020,14.9064558525,d3
R32EEU,rur,mfh,perm,2020,16.8939832995,d4
R32EEU,rur,mfh,perm,2020,18.8815107465,d5
R32EEU,rur,mfh,perm,2020,20.869038193500003,d6
R32EEU,rur,mfh,perm,2020,22.856565640499998,d7
R32EEU,rur,mfh,perm,2020,24.8440930875,d8
R32EEU,rur,mfh,perm,2020,26.831620534500004,d9
R32EEU,rur,mfh,perm,2020,28.8191479815,d10
R32EEU,rur,mfh,perm,2025,11.752152879500002,d1
R32EEU,rur,mfh,perm,2025,13.8889079485,d2
R32EEU,rur,mfh,perm,2025,16.0256630175,d3
R32EEU,rur,mfh,perm,2025,18.1624180865,d4
R32EEU,rur,mfh,perm,2025,20.2991731555,d5
R32EEU,rur,mfh,perm,2025,22.435928224500003,d6
R32EEU,rur,mfh,perm,2025,24.5726832935,d7
R32EEU,rur,mfh,perm,2025,26.709438362500002,d8
R32EEU,rur,mfh,perm,2025,28.846193431500005,d9
R32EEU,rur,mfh,perm,2025,30.9829485005,d10
R32EEU,rur,mfh,perm,2030,12.554138179,d1
R32EEU,rur,mfh,perm,2030,14.836708756999998,d2
R32EEU,rur,mfh,perm,2030,17.119279335,d3
R32EEU,rur,mfh,perm,2030,19.401849913,d4
R32EEU,rur,mfh,perm,2030,21.684420490999997,d5
R32EEU,rur,mfh,perm,2030,23.966991069000002,d6
R32EEU,rur,mfh,perm,2030,26.249561646999997,d7
R32EEU,rur,mfh,perm,2030,28.532132224999998,d8
R32EEU,rur,mfh,perm,2030,30.814702803000003,d9
R32EEU,rur,mfh,perm,2030,33.097273381,d10
R32EEU,rur,mfh,perm,2035,13.327601831500003,d1
R32EEU,rur,mfh,perm,2035,15.750802164499998,d2
R32EEU,rur,mfh,perm,2035,18.174002497500002,d3
R32EEU,rur,mfh,perm,2035,20.5972028305,d4
R32EEU,rur,mfh,perm,2035,23.0204031635,d5
R32EEU,rur,mfh,perm,2035,25.443603496500003,d6
R32EEU,rur,mfh,perm,2035,27.8668038295,d7
R32EEU,rur,mfh,perm,2035,30.2900041625,d8
R32EEU,rur,mfh,perm,2035,32.7132044955,d9
R32EEU,rur,mfh,perm,2035,35.1364048285,d10
R32EEU,rur,mfh,perm,2040,14.064300338,d1
R32EEU,rur,mfh,perm,2040,16.621445853999997,d2
R32EEU,rur,mfh,perm,2040,19.17859137,d3
R32EEU,rur,mfh,perm,2040,21.735736885999998,d4
R32EEU,rur,mfh,perm,2040,24.292882401999996,d5
R32EEU,rur,mfh,perm,2040,26.850027918000002,d6
R32EEU,rur,mfh,perm,2040,29.407173433999997,d7
R32EEU,rur,mfh,perm,2040,31.96431895,d8
R32EEU,rur,mfh,perm,2040,34.521464466000005,d9
R32EEU,rur,mfh,perm,2040,37.078609981999996,d10
R32EEU,rur,mfh,perm,2045,14.7577068705,d1
R32EEU,rur,mfh,perm,2045,17.440926301499996,d2
R32EEU,rur,mfh,perm,2045,20.124145732499997,d3
R32EEU,rur,mfh,perm,2045,22.8073651635,d4
R32EEU,rur,mfh,perm,2045,25.490584594499996,d5
R32EEU,rur,mfh,perm,2045,28.1738040255,d6
R32EEU,rur,mfh,perm,2045,30.857023456499995,d7
R32EEU,rur,mfh,perm,2045,33.5402428875,d8
R32EEU,rur,mfh,perm,2045,36.2234623185,d9
R32EEU,rur,mfh,perm,2045,38.906681749499995,d10
R32EEU,rur,mfh,perm,2050,15.403181227500001,d1
R32EEU,rur,mfh,perm,2050,18.203759632499995,d2
R32EEU,rur,mfh,perm,2050,21.0043380375,d3
R32EEU,rur,mfh,perm,2050,23.804916442499998,d4
R32EEU,rur,mfh,perm,2050,26.605494847499997,d5
R32EEU,rur,mfh,perm,2050,29.4060732525,d6
R32EEU,rur,mfh,perm,2050,32.2066516575,d7
R32EEU,rur,mfh,perm,2050,35.0072300625,d8
R32EEU,rur,mfh,perm,2050,37.8078084675,d9
R32EEU,rur,mfh,perm,2050,40.6083868725,d10
R32EEU,rur,mfh,perm,2055,15.997921208500001,d1
R32EEU,rur,mfh,perm,2055,18.906634155499997,d2
R32EEU,rur,mfh,perm,2055,21.8153471025,d3
R32EEU,rur,mfh,perm,2055,24.7240600495,d4
R32EEU,rur,mfh,perm,2055,27.632772996499998,d5
R32EEU,rur,mfh,perm,2055,30.541485943500003,d6
R32EEU,rur,mfh,perm,2055,33.4501988905,d7
R32EEU,rur,mfh,perm,2055,36.3589118375,d8
R32EEU,rur,mfh,perm,2055,39.2676247845,d9
R32EEU,rur,mfh,perm,2055,42.1763377315,d10
R32EEU,rur,mfh,perm,2060,16.540823508000003,d1
R32EEU,rur,mfh,perm,2060,19.548245964,d2
R32EEU,rur,mfh,perm,2060,22.55566842,d3
R32EEU,rur,mfh,perm,2060,25.563090876,d4
R32EEU,rur,mfh,perm,2060,28.570513332,d5
R32EEU,rur,mfh,perm,2060,31.577935788,d6
R32EEU,rur,mfh,perm,2060,34.585358244,d7
R32EEU,rur,mfh,perm,2060,37.5927807,d8
R32EEU,rur,mfh,perm,2060,40.600203156000006,d9
R32EEU,rur,mfh,perm,2060,43.607625612,d10
R32EEU,rur,mfh,perm,2065,17.032228928000002,d1
R32EEU,rur,mfh,perm,2065,20.128997824,d2
R32EEU,rur,mfh,perm,2065,23.22576672,d3
R32EEU,rur,mfh,perm,2065,26.322535616,d4
R32EEU,rur,mfh,perm,2065,29.419304512,d5
R32EEU,rur,mfh,perm,2065,32.516073408000004,d6
R32EEU,rur,mfh,perm,2065,35.612842304,d7
R32EEU,rur,mfh,perm,2065,38.7096112,d8
R32EEU,rur,mfh,perm,2065,41.806380096000005,d9
R32EEU,rur,mfh,perm,2065,44.903148992,d10
R32EEU,rur,mfh,perm,2070,17.473747984,d1
R32EEU,rur,mfh,perm,2070,20.650793071999995,d2
R32EEU,rur,mfh,perm,2070,23.82783816,d3
R32EEU,rur,mfh,perm,2070,27.004883248,d4
R32EEU,rur,mfh,perm,2070,30.181928336,d5
R32EEU,rur,mfh,perm,2070,33.358973424,d6
R32EEU,rur,mfh,perm,2070,36.536018512,d7
R32EEU,rur,mfh,perm,2070,39.7130636,d8
R32EEU,rur,mfh,perm,2070,42.890108688,d9
R32EEU,rur,mfh,perm,2070,46.067153776,d10
R32EEU,rur,mfh,perm,2075,17.867877824500003,d1
R32EEU,rur,mfh,perm,2075,21.116582883499998,d2
R32EEU,rur,mfh,perm,2075,24.365287942500004,d3
R32EEU,rur,mfh,perm,2075,27.613993001500003,d4
R32EEU,rur,mfh,perm,2075,30.8626980605,d5
R32EEU,rur,mfh,perm,2075,34.111403119500004,d6
R32EEU,rur,mfh,perm,2075,37.3601081785,d7
R32EEU,rur,mfh,perm,2075,40.6088132375,d8
R32EEU,rur,mfh,perm,2075,43.857518296500004,d9
R32EEU,rur,mfh,perm,2075,47.1062233555,d10
R32EEU,rur,mfh,perm,2080,18.217702866,d1
R32EEU,rur,mfh,perm,2080,21.530012477999996,d2
R32EEU,rur,mfh,perm,2080,24.84232209,d3
R32EEU,rur,mfh,perm,2080,28.154631702,d4
R32EEU,rur,mfh,perm,2080,31.466941314,d5
R32EEU,rur,mfh,perm,2080,34.779250926,d6
R32EEU,rur,mfh,perm,2080,38.091560537999996,d7
R32EEU,rur,mfh,perm,2080,41.40387015,d8
R32EEU,rur,mfh,perm,2080,44.716179762,d9
R32EEU,rur,mfh,perm,2080,48.028489373999996,d10
R32EEU,rur,mfh,perm,2085,18.5266868765,d1
R32EEU,rur,mfh,perm,2085,21.895175399499998,d2
R32EEU,rur,mfh,perm,2085,25.2636639225,d3
R32EEU,rur,mfh,perm,2085,28.632152445499997,d4
R32EEU,rur,mfh,perm,2085,32.0006409685,d5
R32EEU,rur,mfh,perm,2085,35.3691294915,d6
R32EEU,rur,mfh,perm,2085,38.73761801449999,d7
R32EEU,rur,mfh,perm,2085,42.1061065375,d8
R32EEU,rur,mfh,perm,2085,45.4745950605,d9
R32EEU,rur,mfh,perm,2085,48.8430835835,d10
R32EEU,rur,mfh,perm,2090,18.798468645000003,d1
R32EEU,rur,mfh,perm,2090,22.216372034999996,d2
R32EEU,rur,mfh,perm,2090,25.634275425,d3
R32EEU,rur,mfh,perm,2090,29.052178814999998,d4
R32EEU,rur,mfh,perm,2090,32.470082205,d5
R32EEU,rur,mfh,perm,2090,35.887985595,d6
R32EEU,rur,mfh,perm,2090,39.305888984999996,d7
R32EEU,rur,mfh,perm,2090,42.723792375,d8
R32EEU,rur,mfh,perm,2090,46.141695765,d9
R32EEU,rur,mfh,perm,2090,49.559599155,d10
R32EEU,rur,mfh,perm,2095,19.036716446,d1
R32EEU,rur,mfh,perm,2095,22.497937617999995,d2
R32EEU,rur,mfh,perm,2095,25.959158789999996,d3
R32EEU,rur,mfh,perm,2095,29.420379962,d4
R32EEU,rur,mfh,perm,2095,32.88160113399999,d5
R32EEU,rur,mfh,perm,2095,36.342822306,d6
R32EEU,rur,mfh,perm,2095,39.804043478,d7
R32EEU,rur,mfh,perm,2095,43.26526465,d8
R32EEU,rur,mfh,perm,2095,46.726485822,d9
R32EEU,rur,mfh,perm,2095,50.187706993999996,d10
R32EEU,rur,mfh,perm,2100,19.245004201500002,d1
R32EEU,rur,mfh,perm,2100,22.744095874499997,d2
R32EEU,rur,mfh,perm,2100,26.2431875475,d3
R32EEU,rur,mfh,perm,2100,29.742279220500002,d4
R32EEU,rur,mfh,perm,2100,33.2413708935,d5
R32EEU,rur,mfh,perm,2100,36.74046256650001,d6
R32EEU,rur,mfh,perm,2100,40.2395542395,d7
R32EEU,rur,mfh,perm,2100,43.738645912500004,d8
R32EEU,rur,mfh,perm,2100,47.23773758550001,d9
R32EEU,rur,mfh,perm,2100,50.7368292585,d10
R32EEU,rur,sfh,perm,2015,16.8893882905,d1
R32EEU,rur,sfh,perm,2015,19.960186161499998,d2
R32EEU,rur,sfh,perm,2015,23.0309840325,d3
R32EEU,rur,sfh,perm,2015,26.101781903499997,d4
R32EEU,rur,sfh,perm,2015,29.172579774499997,d5
R32EEU,rur,sfh,perm,2015,32.2433776455,d6
R32EEU,rur,sfh,perm,2015,35.31417551649999,d7
R32EEU,rur,sfh,perm,2015,38.3849733875,d8
R32EEU,rur,sfh,perm,2015,41.4557712585,d9
R32EEU,rur,sfh,perm,2015,44.5265691295,d10
R32EEU,rur,sfh,perm,2020,18.274630456500002,d1
R32EEU,rur,sfh,perm,2020,21.597290539499998,d2
R32EEU,rur,sfh,perm,2020,24.919950622500004,d3
R32EEU,rur,sfh,perm,2020,28.242610705500002,d4
R32EEU,rur,sfh,perm,2020,31.5652707885,d5
R32EEU,rur,sfh,perm,2020,34.887930871500004,d6
R32EEU,rur,sfh,perm,2020,38.2105909545,d7
R32EEU,rur,sfh,perm,2020,41.5332510375,d8
R32EEU,rur,sfh,perm,2020,44.855911120500004,d9
R32EEU,rur,sfh,perm,2020,48.1785712035,d10
R32EEU,rur,sfh,perm,2025,19.6467270505,d1
R32EEU,rur,sfh,perm,2025,23.2188592415,d2
R32EEU,rur,sfh,perm,2025,26.7909914325,d3
R32EEU,rur,sfh,perm,2025,30.363123623499998,d4
R32EEU,rur,sfh,perm,2025,33.935255814499996,d5
R32EEU,rur,sfh,perm,2025,37.507388005500005,d6
R32EEU,rur,sfh,perm,2025,41.0795201965,d7
R32EEU,rur,sfh,perm,2025,44.6516523875,d8
R32EEU,rur,sfh,perm,2025,48.2237845785,d9
R32EEU,rur,sfh,perm,2025,51.795916769499996,d10
R32EEU,rur,sfh,perm,2030,20.987450445500002,d1
R32EEU,rur,sfh,perm,2030,24.803350526499997,d2
R32EEU,rur,sfh,perm,2030,28.6192506075,d3
R32EEU,rur,sfh,perm,2030,32.4351506885,d4
R32EEU,rur,sfh,perm,2030,36.2510507695,d5
R32EEU,rur,sfh,perm,2030,40.06695085050001,d6
R32EEU,rur,sfh,perm,2030,43.8828509315,d7
R32EEU,rur,sfh,perm,2030,47.698751012500004,d8
R32EEU,rur,sfh,perm,2030,51.51465109350001,d9
R32EEU,rur,sfh,perm,2030,55.3305511745,d10
R32EEU,rur,sfh,perm,2035,22.280492608000003,d1
R32EEU,rur,sfh,perm,2035,26.331491263999997,d2
R32EEU,rur,sfh,perm,2035,30.38248992,d3
R32EEU,rur,sfh,perm,2035,34.433488576,d4
R32EEU,rur,sfh,perm,2035,38.484487232,d5
R32EEU,rur,sfh,perm,2035,42.535485888000004,d6
R32EEU,rur,sfh,perm,2035,46.586484544,d7
R32EEU,rur,sfh,perm,2035,50.637483200000005,d8
R32EEU,rur,sfh,perm,2035,54.688481856,d9
R32EEU,rur,sfh,perm,2035,58.739480512,d10
R32EEU,rur,sfh,perm,2040,23.5120724465,d1
R32EEU,rur,sfh,perm,2040,27.786994709499997,d2
R32EEU,rur,sfh,perm,2040,32.0619169725,d3
R32EEU,rur,sfh,perm,2040,36.3368392355,d4
R32EEU,rur,sfh,perm,2040,40.611761498499995,d5
R32EEU,rur,sfh,perm,2040,44.8866837615,d6
R32EEU,rur,sfh,perm,2040,49.161606024499996,d7
R32EEU,rur,sfh,perm,2040,53.436528287499996,d8
R32EEU,rur,sfh,perm,2040,57.711450550500004,d9
R32EEU,rur,sfh,perm,2040,61.9863728135,d10
R32EEU,rur,sfh,perm,2045,24.671278676,d1
R32EEU,rur,sfh,perm,2045,29.156965707999994,d2
R32EEU,rur,sfh,perm,2045,33.64265274,d3
R32EEU,rur,sfh,perm,2045,38.128339772,d4
R32EEU,rur,sfh,perm,2045,42.614026804,d5
R32EEU,rur,sfh,perm,2045,47.099713836,d6
R32EEU,rur,sfh,perm,2045,51.585400867999994,d7
R32EEU,rur,sfh,perm,2045,56.071087899999995,d8
R32EEU,rur,sfh,perm,2045,60.556774932,d9
R32EEU,rur,sfh,perm,2045,65.042461964,d10
R32EEU,rur,sfh,perm,2050,25.750354030500002,d1
R32EEU,rur,sfh,perm,2050,30.4322365815,d2
R32EEU,rur,sfh,perm,2050,35.1141191325,d3
R32EEU,rur,sfh,perm,2050,39.7960016835,d4
R32EEU,rur,sfh,perm,2050,44.4778842345,d5
R32EEU,rur,sfh,perm,2050,49.159766785500004,d6
R32EEU,rur,sfh,perm,2050,53.8416493365,d7
R32EEU,rur,sfh,perm,2050,58.523531887500006,d8
R32EEU,rur,sfh,perm,2050,63.20541443850001,d9
R32EEU,rur,sfh,perm,2050,67.8872969895,d10
R32EEU,rur,sfh,perm,2055,26.744613907,d1
R32EEU,rur,sfh,perm,2055,31.607270980999996,d2
R32EEU,rur,sfh,perm,2055,36.469928055,d3
R32EEU,rur,sfh,perm,2055,41.332585128999995,d4
R32EEU,rur,sfh,perm,2055,46.195242203,d5
R32EEU,rur,sfh,perm,2055,51.057899277,d6
R32EEU,rur,sfh,perm,2055,55.920556350999995,d7
R32EEU,rur,sfh,perm,2055,60.783213425,d8
R32EEU,rur,sfh,perm,2055,65.645870499,d9
R32EEU,rur,sfh,perm,2055,70.508527573,d10
R32EEU,rur,sfh,perm,2060,27.652213853,d1
R32EEU,rur,sfh,perm,2060,32.67988909899999,d2
R32EEU,rur,sfh,perm,2060,37.707564344999994,d3
R32EEU,rur,sfh,perm,2060,42.735239590999996,d4
R32EEU,rur,sfh,perm,2060,47.762914837,d5
R32EEU,rur,sfh,perm,2060,52.790590083,d6
R32EEU,rur,sfh,perm,2060,57.81826532899999,d7
R32EEU,rur,sfh,perm,2060,62.845940575,d8
R32EEU,rur,sfh,perm,2060,67.873615821,d9
R32EEU,rur,sfh,perm,2060,72.90129106699999,d10
R32EEU,rur,sfh,perm,2065,28.473723597000003,d1
R32EEU,rur,sfh,perm,2065,33.650764251,d2
R32EEU,rur,sfh,perm,2065,38.827804905,d3
R32EEU,rur,sfh,perm,2065,44.004845559,d4
R32EEU,rur,sfh,perm,2065,49.181886213,d5
R32EEU,rur,sfh,perm,2065,54.35892686700001,d6
R32EEU,rur,sfh,perm,2065,59.535967520999996,d7
R32EEU,rur,sfh,perm,2065,64.713008175,d8
R32EEU,rur,sfh,perm,2065,69.89004882900001,d9
R32EEU,rur,sfh,perm,2065,75.067089483,d10
R32EEU,rur,sfh,perm,2070,29.211835537500004,d1
R32EEU,rur,sfh,perm,2070,34.523078362499994,d2
R32EEU,rur,sfh,perm,2070,39.8343211875,d3
R32EEU,rur,sfh,perm,2070,45.145564012499996,d4
R32EEU,rur,sfh,perm,2070,50.4568068375,d5
R32EEU,rur,sfh,perm,2070,55.768049662500005,d6
R32EEU,rur,sfh,perm,2070,61.0792924875,d7
R32EEU,rur,sfh,perm,2070,66.3905353125,d8
R32EEU,rur,sfh,perm,2070,71.7017781375,d9
R32EEU,rur,sfh,perm,2070,77.0130209625,d10
R32EEU,rur,sfh,perm,2075,29.870724290000002,d1
R32EEU,rur,sfh,perm,2075,35.301765069999995,d2
R32EEU,rur,sfh,perm,2075,40.73280585,d3
R32EEU,rur,sfh,perm,2075,46.16384663,d4
R32EEU,rur,sfh,perm,2075,51.59488741,d5
R32EEU,rur,sfh,perm,2075,57.02592819,d6
R32EEU,rur,sfh,perm,2075,62.45696897,d7
R32EEU,rur,sfh,perm,2075,67.88800975,d8
R32EEU,rur,sfh,perm,2075,73.31905053,d9
R32EEU,rur,sfh,perm,2075,78.75009131,d10
R32EEU,rur,sfh,perm,2080,30.455546253,d1
R32EEU,rur,sfh,perm,2080,35.992918298999996,d2
R32EEU,rur,sfh,perm,2080,41.530290345,d3
R32EEU,rur,sfh,perm,2080,47.067662391,d4
R32EEU,rur,sfh,perm,2080,52.605034437,d5
R32EEU,rur,sfh,perm,2080,58.142406483,d6
R32EEU,rur,sfh,perm,2080,63.679778529,d7
R32EEU,rur,sfh,perm,2080,69.217150575,d8
R32EEU,rur,sfh,perm,2080,74.754522621,d9
R32EEU,rur,sfh,perm,2080,80.291894667,d10
R32EEU,rur,sfh,perm,2085,30.972092002500005,d1
R32EEU,rur,sfh,perm,2085,36.6033814575,d2
R32EEU,rur,sfh,perm,2085,42.2346709125,d3
R32EEU,rur,sfh,perm,2085,47.8659603675,d4
R32EEU,rur,sfh,perm,2085,53.4972498225,d5
R32EEU,rur,sfh,perm,2085,59.1285392775,d6
R32EEU,rur,sfh,perm,2085,64.7598287325,d7
R32EEU,rur,sfh,perm,2085,70.3911181875,d8
R32EEU,rur,sfh,perm,2085,76.02240764250001,d9
R32EEU,rur,sfh,perm,2085,81.6536970975,d10
R32EEU,rur,sfh,perm,2090,31.426444687000004,d1
R32EEU,rur,sfh,perm,2090,37.140343720999994,d2
R32EEU,rur,sfh,perm,2090,42.854242755,d3
R32EEU,rur,sfh,perm,2090,48.568141788999995,d4
R32EEU,rur,sfh,perm,2090,54.282040822999996,d5
R32EEU,rur,sfh,perm,2090,59.995939857,d6
R32EEU,rur,sfh,perm,2090,65.70983889099999,d7
R32EEU,rur,sfh,perm,2090,71.423737925,d8
R32EEU,rur,sfh,perm,2090,77.137636959,d9
R32EEU,rur,sfh,perm,2090,82.851535993,d10
R32EEU,rur,sfh,perm,2095,31.824736768,d1
R32EEU,rur,sfh,perm,2095,37.611052543999996,d2
R32EEU,rur,sfh,perm,2095,43.39736832,d3
R32EEU,rur,sfh,perm,2095,49.183684096,d4
R32EEU,rur,sfh,perm,2095,54.969999871999995,d5
R32EEU,rur,sfh,perm,2095,60.756315648000005,d6
R32EEU,rur,sfh,perm,2095,66.54263142399999,d7
R32EEU,rur,sfh,perm,2095,72.3289472,d8
R32EEU,rur,sfh,perm,2095,78.11526297600001,d9
R32EEU,rur,sfh,perm,2095,83.90157875199999,d10
R32EEU,rur,sfh,perm,2100,32.172942989,d1
R32EEU,rur,sfh,perm,2100,38.02256898699999,d2
R32EEU,rur,sfh,perm,2100,43.872194985,d3
R32EEU,rur,sfh,perm,2100,49.72182098299999,d4
R32EEU,rur,sfh,perm,2100,55.571446980999994,d5
R32EEU,rur,sfh,perm,2100,61.421072979,d6
R32EEU,rur,sfh,perm,2100,67.270698977,d7
R32EEU,rur,sfh,perm,2100,73.120324975,d8
R32EEU,rur,sfh,perm,2100,78.969950973,d9
R32EEU,rur,sfh,perm,2100,84.81957697099999,d10
R32EEU,urb,mfh,perm,2015,9.5134969325,d1
R32EEU,urb,mfh,perm,2015,11.243223647499999,d2
R32EEU,urb,mfh,perm,2015,12.9729503625,d3
R32EEU,urb,mfh,perm,2015,14.702677077499999,d4
R32EEU,urb,mfh,perm,2015,16.4324037925,d5
R32EEU,urb,mfh,perm,2015,18.1621305075,d6
R32EEU,urb,mfh,perm,2015,19.891857222499997,d7
R32EEU,urb,mfh,perm,2015,21.6215839375,d8
R32EEU,urb,mfh,perm,2015,23.3513106525,d9
R32EEU,urb,mfh,perm,2015,25.0810373675,d10
R32EEU,urb,mfh,perm,2020,10.293427144,d1
R32EEU,urb,mfh,perm,2020,12.164959351999999,d2
R32EEU,urb,mfh,perm,2020,14.03649156,d3
R32EEU,urb,mfh,perm,2020,15.908023768,d4
R32EEU,urb,mfh,perm,2020,17.779555975999997,d5
R32EEU,urb,mfh,perm,2020,19.651088184000002,d6
R32EEU,urb,mfh,perm,2020,21.522620391999997,d7
R32EEU,urb,mfh,perm,2020,23.394152599999998,d8
R32EEU,urb,mfh,perm,2020,25.265684808000003,d9
R32EEU,urb,mfh,perm,2020,27.137217015999997,d10
R32EEU,urb,mfh,perm,2025,11.065608284500001,d1
R32EEU,urb,mfh,perm,2025,13.0775370635,d2
R32EEU,urb,mfh,perm,2025,15.089465842500001,d3
R32EEU,urb,mfh,perm,2025,17.1013946215,d4
R32EEU,urb,mfh,perm,2025,19.1133234005,d5
R32EEU,urb,mfh,perm,2025,21.125252179500002,d6
R32EEU,urb,mfh,perm,2025,23.1371809585,d7
R32EEU,urb,mfh,perm,2025,25.1491097375,d8
R32EEU,urb,mfh,perm,2025,27.161038516500003,d9
R32EEU,urb,mfh,perm,2025,29.1729672955,d10
R32EEU,urb,mfh,perm,2030,11.819768785,d1
R32EEU,urb,mfh,perm,2030,13.968817654999999,d2
R32EEU,urb,mfh,perm,2030,16.117866525,d3
R32EEU,urb,mfh,perm,2030,18.266915394999998,d4
R32EEU,urb,mfh,perm,2030,20.415964265,d5
R32EEU,urb,mfh,perm,2030,22.565013135,d6
R32EEU,urb,mfh,perm,2030,24.714062005,d7
R32EEU,urb,mfh,perm,2030,26.863110875,d8
R32EEU,urb,mfh,perm,2030,29.012159745,d9
R32EEU,urb,mfh,perm,2030,31.161208615,d10
R32EEU,urb,mfh,perm,2035,12.546770951000001,d1
R32EEU,urb,mfh,perm,2035,14.828002032999999,d2
R32EEU,urb,mfh,perm,2035,17.109233115000002,d3
R32EEU,urb,mfh,perm,2035,19.390464197,d4
R32EEU,urb,mfh,perm,2035,21.671695278999998,d5
R32EEU,urb,mfh,perm,2035,23.952926361000003,d6
R32EEU,urb,mfh,perm,2035,26.234157442999997,d7
R32EEU,urb,mfh,perm,2035,28.515388525,d8
R32EEU,urb,mfh,perm,2035,30.796619607000004,d9
R32EEU,urb,mfh,perm,2035,33.077850689,d10
R32EEU,urb,mfh,perm,2040,13.2389257825,d1
R32EEU,urb,mfh,perm,2040,15.646003197499997,d2
R32EEU,urb,mfh,perm,2040,18.053080612499997,d3
R32EEU,urb,mfh,perm,2040,20.460158027499997,d4
R32EEU,urb,mfh,perm,2040,22.867235442499997,d5
R32EEU,urb,mfh,perm,2040,25.2743128575,d6
R32EEU,urb,mfh,perm,2040,27.681390272499996,d7
R32EEU,urb,mfh,perm,2040,30.0884676875,d8
R32EEU,urb,mfh,perm,2040,32.4955451025,d9
R32EEU,urb,mfh,perm,2040,34.9026225175,d10
R32EEU,urb,mfh,perm,2045,13.890185078,d1
R32EEU,urb,mfh,perm,2045,16.415673273999996,d2
R32EEU,urb,mfh,perm,2045,18.941161469999997,d3
R32EEU,urb,mfh,perm,2045,21.466649666,d4
R32EEU,urb,mfh,perm,2045,23.992137861999996,d5
R32EEU,urb,mfh,perm,2045,26.517626058,d6
R32EEU,urb,mfh,perm,2045,29.043114253999995,d7
R32EEU,urb,mfh,perm,2045,31.56860245,d8
R32EEU,urb,mfh,perm,2045,34.094090646,d9
R32EEU,urb,mfh,perm,2045,36.619578841999996,d10
R32EEU,urb,mfh,perm,2050,14.496271042000002,d1
R32EEU,urb,mfh,perm,2050,17.131956686,d2
R32EEU,urb,mfh,perm,2050,19.76764233,d3
R32EEU,urb,mfh,perm,2050,22.403327974,d4
R32EEU,urb,mfh,perm,2050,25.039013618,d5
R32EEU,urb,mfh,perm,2050,27.674699262000004,d6
R32EEU,urb,mfh,perm,2050,30.310384906,d7
R32EEU,urb,mfh,perm,2050,32.94607055,d8
R32EEU,urb,mfh,perm,2050,35.58175619400001,d9
R32EEU,urb,mfh,perm,2050,38.217441838,d10
R32EEU,urb,mfh,perm,2055,15.054630723,d1
R32EEU,urb,mfh,perm,2055,17.791836308999997,d2
R32EEU,urb,mfh,perm,2055,20.529041895,d3
R32EEU,urb,mfh,perm,2055,23.266247481,d4
R32EEU,urb,mfh,perm,2055,26.003453067,d5
R32EEU,urb,mfh,perm,2055,28.740658653,d6
R32EEU,urb,mfh,perm,2055,31.477864239,d7
R32EEU,urb,mfh,perm,2055,34.215069825,d8
R32EEU,urb,mfh,perm,2055,36.952275411,d9
R32EEU,urb,mfh,perm,2055,39.689480997,d10
R32EEU,urb,mfh,perm,2060,15.564300779500002,d1
R32EEU,urb,mfh,perm,2060,18.394173648499997,d2
R32EEU,urb,mfh,perm,2060,21.2240465175,d3
R32EEU,urb,mfh,perm,2060,24.0539193865,d4
R32EEU,urb,mfh,perm,2060,26.883792255499998,d5
R32EEU,urb,mfh,perm,2060,29.713665124500004,d6
R32EEU,urb,mfh,perm,2060,32.543537993499996,d7
R32EEU,urb,mfh,perm,2060,35.3734108625,d8
R32EEU,urb,mfh,perm,2060,38.2032837315,d9
R32EEU,urb,mfh,perm,2060,41.0331566005,d10
R32EEU,urb,mfh,perm,2065,16.025658616,d1
R32EEU,urb,mfh,perm,2065,18.939414728,d2
R32EEU,urb,mfh,perm,2065,21.85317084,d3
R32EEU,urb,mfh,perm,2065,24.766926952,d4
R32EEU,urb,mfh,perm,2065,27.680683064,d5
R32EEU,urb,mfh,perm,2065,30.594439176,d6
R32EEU,urb,mfh,perm,2065,33.508195287999996,d7
R32EEU,urb,mfh,perm,2065,36.4219514,d8
R32EEU,urb,mfh,perm,2065,39.335707512000006,d9
R32EEU,urb,mfh,perm,2065,42.249463624,d10
R32EEU,urb,mfh,perm,2070,16.4402546495,d1
R32EEU,urb,mfh,perm,2070,19.429391858499997,d2
R32EEU,urb,mfh,perm,2070,22.4185290675,d3
R32EEU,urb,mfh,perm,2070,25.4076662765,d4
R32EEU,urb,mfh,perm,2070,28.396803485499998,d5
