region_bld,urt,inc_cl,region_gea,clim,arch,mat,year,yr_con,bld_age,n_units_arch
C-EEU-SVN,rur,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,353442.7514499987
C-EEU-SVN,rur,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,436816.92542000127
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,2812441.3751000008
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,434114.83944999956
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,800851.3819499998
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,850343.3902600007
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1146982.39168
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,1357993.1749900004
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,568845.4526900001
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,430155.7739600003
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,320001.5601499995
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,218378.4866799999
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,93904.10618999931
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,119212.23116000093
C-EEU-SVN,urb,ns,EEU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,913499.6331900001
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,82107.86800999999
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,5993.769380000002
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,5653.98431000001
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,4791.1516599999995
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,2606.2702899999967
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,2716.925210000007
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,4106.903479999993
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,7001.8542
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,3919.1167899999996
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,3642.92072
C-WEU-AUT,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,1016.5782900000017
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,19286068.18643
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,1407858.3214899988
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,1328047.231060001
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1125379.0887700012
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,612178.9279899995
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,638170.3259899984
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,964658.1031200028
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,1644644.3061799998
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,920549.4676999971
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,855674.5999800002
C-WEU-AUT,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,238780.9924400033
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1945,p1,7517888.189720001
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1965,p2,548796.2266600005
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1970,p2,517685.12365000084
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1975,p2,438683.2027100002
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1980,p2,238633.02196999855
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1985,p2,248764.70986000038
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1990,p2,376032.6724199995
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1995,p3,641097.5988700003
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2000,p3,358838.717370001
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2005,p3,333549.8924599988
C-WEU-AUT,rur,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2010,p3,93079.0447000005
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,16183517.043990001
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,4106354.74051
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,1102928.7652499985
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,1036559.9814000012
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,714694.6900199984
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,246289.79366000174
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,467596.92033999995
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,862338.1286000013
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,1373516.1917299964
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,699300.0329900009
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,1599367.6769200005
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,1572163.828339999
C-WEU-AUT,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,1927350.4928300013
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,20656491.51692
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,5241313.222089999
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,1407768.0779399995
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,1323055.5758900002
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,912229.694009999
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,314362.01537000056
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,596836.3855700027
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,1100680.4138899988
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,1753143.3671399946
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,892580.0961700052
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,2041418.1145299994
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,2006695.3737899999
C-WEU-AUT,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,2460052.3481299975
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1945,p1,9452158.501310002
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1960,p2,2398360.9844599995
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1965,p2,644177.49718
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1970,p2,605414.0897799998
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1975,p2,417425.1784399998
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1980,p2,143848.2228800009
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1985,p2,273105.04840000084
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1990,p2,503657.9286999998
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,1995,p3,802217.0158199997
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2000,p3,408433.76221999916
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2005,p3,934128.0231500022
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2010,p3,918239.320629998
C-WEU-AUT,urb,ns,WEU,Zone_6A Cold Humid,comm,perm,2015,2015,p3,1125689.9409600007
C-WEU-BEL,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,4108221.8563200003
C-WEU-BEL,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,5194.681330000565
C-WEU-BEL,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,24353.552539999786
C-WEU-BEL,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,15335.71348000005
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,79574807.81853999
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,32843046.02167001
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,5668037.9296999825
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,4629435.147950016
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,4350018.161780008
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,3449477.8509899965
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,2147970.420939986
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,3890454.0442800005
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,4358139.206949994
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,3959900.869460007
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,6003651.215740016
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,7109116.7258499805
C-WEU-BEL,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,7239095.050650021
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,17558663.101559997
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,2853380.573290006
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,1344610.3091799947
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,198911.96306999953
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1410880.869720004
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,549140.4649599951
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,1547956.1244999967
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,1437609.5424800005
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,1590463.7997300022
C-WEU-CHE,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,1176993.1839599991
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,23599176.072880004
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,12022581.449529998
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,7037523.690119995
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,5943800.918760005
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1972785.8742599995
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,9800715.056930004
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,10874669.51713
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,4910996.5781799955
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,2094699.5126800004
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,3530046.2302000015
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,4077330.491150001
C-WEU-CHE,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,6054745.231720003
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1945,p1,2635045.1814099997
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1960,p2,610545.0842600004
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1970,p2,121457.27231999993
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1990,p2,169016.12608
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1995,p3,358740.80294
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2000,p3,420414.34422000026
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2005,p3,384967.3448099995
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2010,p3,263392.9543199998
C-WEU-CYP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2015,p3,46674.59219000072
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1945,p1,1699184.3355699999
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1960,p2,885778.5757800001
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1965,p2,307454.72322
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1970,p2,470727.21322999994
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1975,p2,907108.2041499999
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1980,p2,1487403.3964399996
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1985,p2,862378.4397900004
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1990,p2,923029.58698
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1995,p3,1123965.6204799996
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2000,p3,1070011.5649400004
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2005,p3,1144374.7661500003
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2010,p3,982648.3170499989
C-WEU-CYP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2015,p3,1240706.8719700007
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,6648778.758020001
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,457577.60397999967
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,419448.4345000007
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,221854.3203300007
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,113166.75860000002
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,229131.3050699989
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,280866.1719800012
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,526727.7836899987
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,372661.4168800002
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,151051.14746000056
C-WEU-DEU,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,16016.564429999253
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,208670988.83935
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,14361008.9262
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,13164330.28932998
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,6962866.728750016
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,3551722.847290018
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,7191253.87475998
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,8814945.416360002
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,16531277.617769988
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,11695926.303939998
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,4740719.077720002
C-WEU-DEU,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,502677.62827001297
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,123270566.87128003
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,46499524.04103998
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,11154044.985470012
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,8328679.029569992
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,3963735.489230011
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,1804394.9818999926
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,245655.46011000493
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,7716611.680999989
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,11300157.229180016
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,3699733.7679599975
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,4968446.651629989
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,4718611.720710009
C-WEU-DEU,urb,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,9809687.751649994
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,374178917.15954006
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,141145952.32031995
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,33857299.27708006
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,25281104.644419946
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,12031633.26741004
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,5477110.859419912
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,745669.4358900922
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,23423218.341799945
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,34300812.457189955
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,11230275.078690015
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,15081361.555010026
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,14323005.636779994
C-WEU-DEU,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,29776599.830420062
C-WEU-DNK,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,9544930.06454
C-WEU-DNK,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,43940.813710000824
C-WEU-DNK,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,434638.06415999983
C-WEU-DNK,rur,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,465044.5443399995
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,31812254.237830002
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,13105897.311659997
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,4622087.967799997
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,4296043.90647
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,3829832.86894
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,2497815.0018600035
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,938231.901609997
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,1383827.8102300053
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,2045256.7225399981
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,2329173.17090999
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,2593496.4207500117
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,3620747.7670299984
C-WEU-DNK,urb,ns,WEU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,3841393.8151800036
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1945,p1,59119675.92172
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1960,p2,4985965.311899988
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1995,p3,1286436.2477900009
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2000,p3,2095486.2954199896
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2005,p3,5810030.8597600125
C-WEU-ESP,rur,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,2010,p3,4066628.8101399867
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,1945,p1,15247607.16469
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,1960,p2,1285934.660950003
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,1995,p3,331785.8943400007
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,2000,p3,540448.6975599984
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,2005,p3,1498470.1249200003
C-WEU-ESP,rur,ns,WEU,Zone_3B Warm Dry,comm,perm,2015,2010,p3,1048827.7821899992
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,1945,p1,5441270.63156
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,1960,p2,458899.44758000015
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,1995,p3,118401.32179999983
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,2000,p3,192864.86031000008
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,2005,p3,534744.9862099999
C-WEU-ESP,rur,ns,WEU,Zone_3C Warm Marine,comm,perm,2015,2010,p3,374285.3385000003
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,20139271.46121
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,1698482.059409999
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,438227.8557499998
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,713832.8600099991
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,1979202.13293
C-WEU-ESP,rur,ns,WEU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,1385307.6875599995
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,1945,p1,17669121.397040002
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,1960,p2,1490157.4645800006
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,1995,p3,384477.72042000113
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,2000,p3,626278.8346200001
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,2005,p3,1736446.2673399993
C-WEU-ESP,rur,ns,WEU,Zone_4C Mixed Marine,comm,perm,2015,2010,p3,1215394.993350003
C-WEU-ESP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1945,p1,72004687.21779001
C-WEU-ESP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1960,p2,26694990.894529995
C-WEU-ESP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1965,p2,17067715.355579995
C-WEU-ESP,urb,ns,WEU,Zone_3A Warm Humid,comm,perm,2015,1970,p2,18423655.967960022
