region_bld,year,variable,resolution,value
C-WEU-ITA,2035,heat_tCO2,biomass_solid,NA
C-WEU-ITA,2035,heat_tCO2,district_heat,NA
C-WEU-ITA,2035,heat_tCO2,gas,NA
C-WEU-ITA,2035,heat_tCO2,heat_pump,NA
C-WEU-ITA,2035,heat_tCO2,oil,NA
C-WEU-ITA,2035,heat_tCO2,p1,NA
C-WEU-ITA,2035,heat_tCO2,p2,NA
C-WEU-ITA,2035,heat_tCO2,p3,NA
C-WEU-ITA,2035,n_dem,all,129070.6827305752
C-WEU-ITA,2035,n_empty,all,322290.12223
C-WEU-ITA,2035,n_out,all,451360.8049605752
C-WEU-ITA,2035,stock_building,all,23763200.107984465
C-WEU-ITA,2035,stock_building,biomass_solid,5455511.562221616
C-WEU-ITA,2035,stock_building,district_heat,1253156.797351003
C-WEU-ITA,2035,stock_building,gas,15324452.151021436
C-WEU-ITA,2035,stock_building,heat_pump,139638.3620905887
C-WEU-ITA,2035,stock_building,oil,1590441.23529982
C-WEU-ITA,2035,stock_building,p1,5096373.115230764
C-WEU-ITA,2035,stock_building,p2,11731997.750872552
C-WEU-ITA,2035,stock_building,p3,6934829.241881145
C-WEU-LUX,2035,cost_heat_EUR,all,NA
C-WEU-LUX,2035,cost_heat_EUR,biomass_solid,NA
C-WEU-LUX,2035,cost_heat_EUR,electricity,NA
C-WEU-LUX,2035,cost_heat_EUR,gas,NA
C-WEU-LUX,2035,cost_heat_EUR,heat_pump,NA
C-WEU-LUX,2035,cost_heat_EUR,oil,NA
C-WEU-LUX,2035,cost_heat_EUR,p1,NA
C-WEU-LUX,2035,cost_heat_EUR,p2,NA
C-WEU-LUX,2035,cost_heat_EUR,p3,NA
C-WEU-LUX,2035,energy_poverty_thres,all,NA
C-WEU-LUX,2035,energy_poverty_thres,biomass_solid,NA
C-WEU-LUX,2035,energy_poverty_thres,electricity,NA
C-WEU-LUX,2035,energy_poverty_thres,gas,NA
C-WEU-LUX,2035,energy_poverty_thres,heat_pump,NA
C-WEU-LUX,2035,energy_poverty_thres,oil,NA
C-WEU-LUX,2035,energy_poverty_thres,p1,NA
C-WEU-LUX,2035,energy_poverty_thres,p2,NA
C-WEU-LUX,2035,energy_poverty_thres,p3,NA
C-WEU-LUX,2035,energy_poverty_thres,q1,NA
C-WEU-LUX,2035,energy_poverty_thres,q2,NA
C-WEU-LUX,2035,energy_poverty_thres,q3,NA
C-WEU-LUX,2035,floor_m2,all,NA
C-WEU-LUX,2035,floor_m2,biomass_solid,NA
C-WEU-LUX,2035,floor_m2,electricity,NA
C-WEU-LUX,2035,floor_m2,gas,NA
C-WEU-LUX,2035,floor_m2,heat_pump,NA
C-WEU-LUX,2035,floor_m2,oil,NA
C-WEU-LUX,2035,floor_m2,p1,NA
C-WEU-LUX,2035,floor_m2,p2,NA
C-WEU-LUX,2035,floor_m2,p3,NA
C-WEU-LUX,2035,heat_kWh,all,NA
C-WEU-LUX,2035,heat_kWh,biomass_solid,NA
C-WEU-LUX,2035,heat_kWh,electricity,NA
C-WEU-LUX,2035,heat_kWh,gas,NA
C-WEU-LUX,2035,heat_kWh,heat_pump,NA
C-WEU-LUX,2035,heat_kWh,oil,NA
C-WEU-LUX,2035,heat_kWh,p1,NA
C-WEU-LUX,2035,heat_kWh,p2,NA
C-WEU-LUX,2035,heat_kWh,p3,NA
C-WEU-LUX,2035,heat_std_kWh,all,NA
C-WEU-LUX,2035,heat_std_kWh,biomass_solid,NA
C-WEU-LUX,2035,heat_std_kWh,electricity,NA
C-WEU-LUX,2035,heat_std_kWh,gas,NA
C-WEU-LUX,2035,heat_std_kWh,heat_pump,NA
C-WEU-LUX,2035,heat_std_kWh,oil,NA
C-WEU-LUX,2035,heat_std_kWh,p1,NA
C-WEU-LUX,2035,heat_std_kWh,p2,NA
C-WEU-LUX,2035,heat_std_kWh,p3,NA
C-WEU-LUX,2035,heat_tCO2,all,NA
C-WEU-LUX,2035,heat_tCO2,biomass_solid,NA
C-WEU-LUX,2035,heat_tCO2,electricity,NA
C-WEU-LUX,2035,heat_tCO2,gas,NA
C-WEU-LUX,2035,heat_tCO2,heat_pump,NA
C-WEU-LUX,2035,heat_tCO2,oil,NA
C-WEU-LUX,2035,heat_tCO2,p1,NA
C-WEU-LUX,2035,heat_tCO2,p2,NA
C-WEU-LUX,2035,heat_tCO2,p3,NA
C-WEU-LUX,2035,n_dem,all,1408.105381123908
C-WEU-LUX,2035,n_empty,all,1309.1173
C-WEU-LUX,2035,n_out,all,2717.222681123908
C-WEU-LUX,2035,stock_building,all,220695.15795365776
C-WEU-LUX,2035,stock_building,biomass_solid,8737.090947656652
C-WEU-LUX,2035,stock_building,electricity,3481.238935729264
C-WEU-LUX,2035,stock_building,gas,112907.37034797607
C-WEU-LUX,2035,stock_building,heat_pump,11777.012557555543
C-WEU-LUX,2035,stock_building,oil,83792.44516474022
C-WEU-LUX,2035,stock_building,p1,56260.22236177464
C-WEU-LUX,2035,stock_building,p2,96376.57885994377
C-WEU-LUX,2035,stock_building,p3,68058.35673193935
C-WEU-NLD,2035,cost_heat_EUR,all,NA
C-WEU-NLD,2035,cost_heat_EUR,biomass_solid,NA
C-WEU-NLD,2035,cost_heat_EUR,district_heat,NA
C-WEU-NLD,2035,cost_heat_EUR,electricity,NA
C-WEU-NLD,2035,cost_heat_EUR,gas,NA
C-WEU-NLD,2035,cost_heat_EUR,heat_pump,NA
C-WEU-NLD,2035,cost_heat_EUR,p1,NA
C-WEU-NLD,2035,cost_heat_EUR,p2,NA
C-WEU-NLD,2035,cost_heat_EUR,p3,NA
C-WEU-NLD,2035,energy_poverty_thres,all,NA
C-WEU-NLD,2035,energy_poverty_thres,biomass_solid,NA
C-WEU-NLD,2035,energy_poverty_thres,district_heat,NA
C-WEU-NLD,2035,energy_poverty_thres,electricity,NA
C-WEU-NLD,2035,energy_poverty_thres,gas,NA
C-WEU-NLD,2035,energy_poverty_thres,heat_pump,NA
C-WEU-NLD,2035,energy_poverty_thres,p1,NA
C-WEU-NLD,2035,energy_poverty_thres,p2,NA
C-WEU-NLD,2035,energy_poverty_thres,p3,NA
C-WEU-NLD,2035,energy_poverty_thres,q1,NA
C-WEU-NLD,2035,energy_poverty_thres,q2,NA
C-WEU-NLD,2035,energy_poverty_thres,q3,NA
C-WEU-NLD,2035,floor_m2,all,NA
C-WEU-NLD,2035,floor_m2,biomass_solid,NA
C-WEU-NLD,2035,floor_m2,district_heat,NA
C-WEU-NLD,2035,floor_m2,electricity,NA
C-WEU-NLD,2035,floor_m2,gas,NA
C-WEU-NLD,2035,floor_m2,heat_pump,NA
C-WEU-NLD,2035,floor_m2,p1,NA
C-WEU-NLD,2035,floor_m2,p2,NA
C-WEU-NLD,2035,floor_m2,p3,NA
C-WEU-NLD,2035,heat_kWh,all,NA
C-WEU-NLD,2035,heat_kWh,biomass_solid,NA
C-WEU-NLD,2035,heat_kWh,district_heat,NA
C-WEU-NLD,2035,heat_kWh,electricity,NA
C-WEU-NLD,2035,heat_kWh,gas,NA
C-WEU-NLD,2035,heat_kWh,heat_pump,NA
C-WEU-NLD,2035,heat_kWh,p1,NA
C-WEU-NLD,2035,heat_kWh,p2,NA
C-WEU-NLD,2035,heat_kWh,p3,NA
C-WEU-NLD,2035,heat_std_kWh,all,NA
C-WEU-NLD,2035,heat_std_kWh,biomass_solid,NA
C-WEU-NLD,2035,heat_std_kWh,district_heat,NA
C-WEU-NLD,2035,heat_std_kWh,electricity,NA
C-WEU-NLD,2035,heat_std_kWh,gas,NA
C-WEU-NLD,2035,heat_std_kWh,heat_pump,NA
C-WEU-NLD,2035,heat_std_kWh,p1,NA
C-WEU-NLD,2035,heat_std_kWh,p2,NA
C-WEU-NLD,2035,heat_std_kWh,p3,NA
C-WEU-NLD,2035,heat_tCO2,all,NA
C-WEU-NLD,2035,heat_tCO2,biomass_solid,NA
C-WEU-NLD,2035,heat_tCO2,district_heat,NA
C-WEU-NLD,2035,heat_tCO2,electricity,NA
C-WEU-NLD,2035,heat_tCO2,gas,NA
C-WEU-NLD,2035,heat_tCO2,heat_pump,NA
C-WEU-NLD,2035,heat_tCO2,p1,NA
C-WEU-NLD,2035,heat_tCO2,p2,NA
C-WEU-NLD,2035,heat_tCO2,p3,NA
C-WEU-NLD,2035,n_dem,all,40646.02517892431
C-WEU-NLD,2035,n_empty,all,71055.53643
C-WEU-NLD,2035,n_out,all,111701.5616089243
C-WEU-NLD,2035,stock_building,all,7255784.156845937
C-WEU-NLD,2035,stock_building,biomass_solid,374657.0204989526
C-WEU-NLD,2035,stock_building,district_heat,391256.0100675454
C-WEU-NLD,2035,stock_building,electricity,81017.06222414949
C-WEU-NLD,2035,stock_building,gas,6278515.104862132
C-WEU-NLD,2035,stock_building,heat_pump,130338.9591931568
C-WEU-NLD,2035,stock_building,p1,1492642.2732904067
C-WEU-NLD,2035,stock_building,p2,3379493.0304668993
C-WEU-NLD,2035,stock_building,p3,2383648.85308863
C-WEU-PRT,2035,cost_heat_EUR,all,NA
C-WEU-PRT,2035,cost_heat_EUR,biomass_solid,NA
C-WEU-PRT,2035,cost_heat_EUR,electricity,NA
C-WEU-PRT,2035,cost_heat_EUR,gas,NA
C-WEU-PRT,2035,cost_heat_EUR,heat_pump,NA
C-WEU-PRT,2035,cost_heat_EUR,oil,NA
C-WEU-PRT,2035,cost_heat_EUR,p1,NA
C-WEU-PRT,2035,cost_heat_EUR,p2,NA
C-WEU-PRT,2035,cost_heat_EUR,p3,NA
C-WEU-PRT,2035,cost_heat_EUR,v_no_heat,NA
C-WEU-PRT,2035,energy_poverty_thres,all,NA
C-WEU-PRT,2035,energy_poverty_thres,biomass_solid,NA
C-WEU-PRT,2035,energy_poverty_thres,electricity,NA
C-WEU-PRT,2035,energy_poverty_thres,gas,NA
C-WEU-PRT,2035,energy_poverty_thres,heat_pump,NA
C-WEU-PRT,2035,energy_poverty_thres,oil,NA
C-WEU-PRT,2035,energy_poverty_thres,p1,NA
C-WEU-PRT,2035,energy_poverty_thres,p2,NA
C-WEU-PRT,2035,energy_poverty_thres,p3,NA
C-WEU-PRT,2035,energy_poverty_thres,q1,NA
C-WEU-PRT,2035,energy_poverty_thres,q2,NA
C-WEU-PRT,2035,energy_poverty_thres,q3,NA
C-WEU-PRT,2035,energy_poverty_thres,v_no_heat,0
C-WEU-PRT,2035,floor_m2,all,NA
C-WEU-PRT,2035,floor_m2,biomass_solid,NA
C-WEU-PRT,2035,floor_m2,electricity,NA
C-WEU-PRT,2035,floor_m2,gas,NA
C-WEU-PRT,2035,floor_m2,heat_pump,NA
C-WEU-PRT,2035,floor_m2,oil,NA
C-WEU-PRT,2035,floor_m2,p1,NA
C-WEU-PRT,2035,floor_m2,p2,NA
C-WEU-PRT,2035,floor_m2,p3,NA
C-WEU-PRT,2035,floor_m2,v_no_heat,NA
C-WEU-PRT,2035,heat_kWh,all,NA
C-WEU-PRT,2035,heat_kWh,biomass_solid,NA
C-WEU-PRT,2035,heat_kWh,electricity,NA
C-WEU-PRT,2035,heat_kWh,gas,NA
C-WEU-PRT,2035,heat_kWh,heat_pump,NA
C-WEU-PRT,2035,heat_kWh,oil,NA
C-WEU-PRT,2035,heat_kWh,p1,NA
C-WEU-PRT,2035,heat_kWh,p2,NA
C-WEU-PRT,2035,heat_kWh,p3,NA
C-WEU-PRT,2035,heat_kWh,v_no_heat,NA
C-WEU-PRT,2035,heat_std_kWh,all,NA
C-WEU-PRT,2035,heat_std_kWh,biomass_solid,NA
C-WEU-PRT,2035,heat_std_kWh,electricity,NA
C-WEU-PRT,2035,heat_std_kWh,gas,NA
C-WEU-PRT,2035,heat_std_kWh,heat_pump,NA
C-WEU-PRT,2035,heat_std_kWh,oil,NA
C-WEU-PRT,2035,heat_std_kWh,p1,NA
C-WEU-PRT,2035,heat_std_kWh,p2,NA
C-WEU-PRT,2035,heat_std_kWh,p3,NA
C-WEU-PRT,2035,heat_std_kWh,v_no_heat,0
C-WEU-PRT,2035,heat_tCO2,all,NA
C-WEU-PRT,2035,heat_tCO2,biomass_solid,NA
C-WEU-PRT,2035,heat_tCO2,electricity,NA
C-WEU-PRT,2035,heat_tCO2,gas,NA
C-WEU-PRT,2035,heat_tCO2,heat_pump,NA
C-WEU-PRT,2035,heat_tCO2,oil,NA
C-WEU-PRT,2035,heat_tCO2,p1,NA
C-WEU-PRT,2035,heat_tCO2,p2,NA
C-WEU-PRT,2035,heat_tCO2,p3,NA
C-WEU-PRT,2035,heat_tCO2,v_no_heat,NA
C-WEU-PRT,2035,n_dem,all,22164.721628940224
C-WEU-PRT,2035,n_empty,all,67812.05225
C-WEU-PRT,2035,n_out,all,89976.77387894022
C-WEU-PRT,2035,stock_building,all,3918809.817389104
C-WEU-PRT,2035,stock_building,biomass_solid,2708451.109550152
C-WEU-PRT,2035,stock_building,electricity,107888.60403233887
C-WEU-PRT,2035,stock_building,gas,618107.645207146
C-WEU-PRT,2035,stock_building,heat_pump,61795.355504778636
C-WEU-PRT,2035,stock_building,oil,421324.78416403814
C-WEU-PRT,2035,stock_building,p1,552793.6754060972
C-WEU-PRT,2035,stock_building,p2,1781967.608743471
C-WEU-PRT,2035,stock_building,p3,1584048.5332395355
C-WEU-PRT,2035,stock_building,v_no_heat,1242.3189306505342
C-WEU-SWE,2035,cost_heat_EUR,all,NA
C-WEU-SWE,2035,cost_heat_EUR,biomass_solid,NA
C-WEU-SWE,2035,cost_heat_EUR,district_heat,NA
C-WEU-SWE,2035,cost_heat_EUR,electricity,NA
C-WEU-SWE,2035,cost_heat_EUR,heat_pump,NA
C-WEU-SWE,2035,cost_heat_EUR,p1,NA
C-WEU-SWE,2035,cost_heat_EUR,p2,NA
C-WEU-SWE,2035,cost_heat_EUR,p3,NA
C-WEU-SWE,2035,energy_poverty_thres,all,NA
C-WEU-SWE,2035,energy_poverty_thres,biomass_solid,NA
C-WEU-SWE,2035,energy_poverty_thres,district_heat,NA
C-WEU-SWE,2035,energy_poverty_thres,electricity,NA
C-WEU-SWE,2035,energy_poverty_thres,heat_pump,NA
C-WEU-SWE,2035,energy_poverty_thres,p1,NA
C-WEU-SWE,2035,energy_poverty_thres,p2,NA
C-WEU-SWE,2035,energy_poverty_thres,p3,NA
C-WEU-SWE,2035,energy_poverty_thres,q1,NA
C-WEU-SWE,2035,energy_poverty_thres,q2,NA
C-WEU-SWE,2035,energy_poverty_thres,q3,NA
C-WEU-SWE,2035,floor_m2,all,NA
C-WEU-SWE,2035,floor_m2,biomass_solid,NA
C-WEU-SWE,2035,floor_m2,district_heat,NA
C-WEU-SWE,2035,floor_m2,electricity,NA
C-WEU-SWE,2035,floor_m2,heat_pump,NA
C-WEU-SWE,2035,floor_m2,p1,NA
C-WEU-SWE,2035,floor_m2,p2,NA
C-WEU-SWE,2035,floor_m2,p3,NA
C-WEU-SWE,2035,heat_kWh,all,NA
C-WEU-SWE,2035,heat_kWh,biomass_solid,NA
C-WEU-SWE,2035,heat_kWh,district_heat,NA
C-WEU-SWE,2035,heat_kWh,electricity,NA
C-WEU-SWE,2035,heat_kWh,heat_pump,NA
C-WEU-SWE,2035,heat_kWh,p1,NA
C-WEU-SWE,2035,heat_kWh,p2,NA
C-WEU-SWE,2035,heat_kWh,p3,NA
C-WEU-SWE,2035,heat_std_kWh,all,NA
C-WEU-SWE,2035,heat_std_kWh,biomass_solid,NA
C-WEU-SWE,2035,heat_std_kWh,district_heat,NA
C-WEU-SWE,2035,heat_std_kWh,electricity,NA
C-WEU-SWE,2035,heat_std_kWh,heat_pump,NA
C-WEU-SWE,2035,heat_std_kWh,p1,NA
C-WEU-SWE,2035,heat_std_kWh,p2,NA
C-WEU-SWE,2035,heat_std_kWh,p3,NA
C-WEU-SWE,2035,heat_tCO2,all,NA
C-WEU-SWE,2035,heat_tCO2,biomass_solid,NA
C-WEU-SWE,2035,heat_tCO2,district_heat,NA
C-WEU-SWE,2035,heat_tCO2,electricity,NA
C-WEU-SWE,2035,heat_tCO2,heat_pump,NA
C-WEU-SWE,2035,heat_tCO2,p1,NA
C-WEU-SWE,2035,heat_tCO2,p2,NA
C-WEU-SWE,2035,heat_tCO2,p3,NA
C-WEU-SWE,2035,n_dem,all,27465.694009776176
C-WEU-SWE,2035,n_empty,all,23372.37395
C-WEU-SWE,2035,n_out,all,50838.06795977618
C-WEU-SWE,2035,stock_building,all,4690431.852465459
C-WEU-SWE,2035,stock_building,biomass_solid,466871.178132515
C-WEU-SWE,2035,stock_building,district_heat,2034751.2023629798
C-WEU-SWE,2035,stock_building,electricity,574692.4895881854
C-WEU-SWE,2035,stock_building,heat_pump,1614116.9823817788
C-WEU-SWE,2035,stock_building,p1,1246539.9504881625
C-WEU-SWE,2035,stock_building,p2,2199186.1764531326
C-WEU-SWE,2035,stock_building,p3,1244705.725524164
EU,2035,cost_heat_EUR,all,NA
EU,2035,cost_heat_EUR,biomass_solid,NA
EU,2035,cost_heat_EUR,coal,NA
EU,2035,cost_heat_EUR,district_heat,NA
EU,2035,cost_heat_EUR,electricity,NA
EU,2035,cost_heat_EUR,gas,NA
EU,2035,cost_heat_EUR,heat_pump,NA
EU,2035,cost_heat_EUR,oil,NA
EU,2035,cost_heat_EUR,p1,NA
EU,2035,cost_heat_EUR,p2,NA
EU,2035,cost_heat_EUR,p3,NA
EU,2035,cost_heat_EUR,v_no_heat,NA
EU,2035,energy_poverty_thres,all,NA
EU,2035,energy_poverty_thres,biomass_solid,NA
EU,2035,energy_poverty_thres,coal,NA
EU,2035,energy_poverty_thres,district_heat,NA
EU,2035,energy_poverty_thres,electricity,NA
EU,2035,energy_poverty_thres,gas,NA
EU,2035,energy_poverty_thres,heat_pump,NA
EU,2035,energy_poverty_thres,oil,NA
EU,2035,energy_poverty_thres,p1,NA
EU,2035,energy_poverty_thres,p2,NA
EU,2035,energy_poverty_thres,p3,NA
EU,2035,energy_poverty_thres,q1,NA
EU,2035,energy_poverty_thres,q2,NA
EU,2035,energy_poverty_thres,q3,NA
EU,2035,energy_poverty_thres,v_no_heat,0
EU,2035,floor_m2,all,NA
EU,2035,floor_m2,biomass_solid,NA
EU,2035,floor_m2,coal,NA
EU,2035,floor_m2,district_heat,NA
EU,2035,floor_m2,electricity,NA
EU,2035,floor_m2,gas,NA
EU,2035,floor_m2,heat_pump,NA
EU,2035,floor_m2,oil,NA
EU,2035,floor_m2,p1,NA
EU,2035,floor_m2,p2,NA
EU,2035,floor_m2,p3,NA
EU,2035,floor_m2,v_no_heat,NA
EU,2035,heat_kWh,all,NA
EU,2035,heat_kWh,biomass_solid,NA
EU,2035,heat_kWh,coal,NA
EU,2035,heat_kWh,district_heat,NA
EU,2035,heat_kWh,electricity,NA
EU,2035,heat_kWh,gas,NA
EU,2035,heat_kWh,heat_pump,NA
EU,2035,heat_kWh,oil,NA
EU,2035,heat_kWh,p1,NA
EU,2035,heat_kWh,p2,NA
EU,2035,heat_kWh,p3,NA
EU,2035,heat_kWh,v_no_heat,NA
EU,2035,heat_std_kWh,all,NA
EU,2035,heat_std_kWh,biomass_solid,NA
EU,2035,heat_std_kWh,coal,NA
EU,2035,heat_std_kWh,district_heat,NA
EU,2035,heat_std_kWh,electricity,NA
EU,2035,heat_std_kWh,gas,NA
EU,2035,heat_std_kWh,heat_pump,NA
EU,2035,heat_std_kWh,oil,NA
EU,2035,heat_std_kWh,p1,NA
EU,2035,heat_std_kWh,p2,NA
EU,2035,heat_std_kWh,p3,NA
EU,2035,heat_std_kWh,v_no_heat,0
EU,2035,heat_tCO2,all,NA
EU,2035,heat_tCO2,biomass_solid,NA
EU,2035,heat_tCO2,coal,NA
EU,2035,heat_tCO2,district_heat,NA
EU,2035,heat_tCO2,electricity,NA
EU,2035,heat_tCO2,gas,NA
EU,2035,heat_tCO2,heat_pump,NA
EU,2035,heat_tCO2,oil,NA
EU,2035,heat_tCO2,p1,NA
EU,2035,heat_tCO2,p2,NA
EU,2035,heat_tCO2,p3,NA
EU,2035,heat_tCO2,v_no_heat,NA
EU,2035,n_dem,all,1137425.9432205996
EU,2035,n_empty,all,2513111.29503
EU,2035,n_out,all,3650537.2382505992
EU,2035,stock_building,all,204510297.0692293
EU,2035,stock_building,biomass_solid,38079497.281067684
EU,2035,stock_building,coal,6203513.186753138
EU,2035,stock_building,district_heat,24496125.704526816
EU,2035,stock_building,electricity,11221937.964164421
EU,2035,stock_building,gas,85877608.74960615
EU,2035,stock_building,heat_pump,8106515.041513519
EU,2035,stock_building,oil,30484678.749287758
EU,2035,stock_building,p1,41447800.28190608
EU,2035,stock_building,p2,97041626.23183334
EU,2035,stock_building,p3,66020870.555489875
EU,2035,stock_building,v_no_heat,40420.3923098169
C-EEU-BGR,2035,heating_intensity,q1,0
C-EEU-BGR,2035,heating_intensity,q2,0
C-EEU-BGR,2035,heating_intensity,q3,0
C-EEU-CZE,2035,heating_intensity,q1,0
C-EEU-CZE,2035,heating_intensity,q2,0
C-EEU-CZE,2035,heating_intensity,q3,0
C-EEU-EST,2035,heating_intensity,q1,0
C-EEU-EST,2035,heating_intensity,q2,0
C-EEU-EST,2035,heating_intensity,q3,0
C-EEU-HUN,2035,heating_intensity,q1,0
C-EEU-HUN,2035,heating_intensity,q2,0
C-EEU-HUN,2035,heating_intensity,q3,0
C-EEU-LTU,2035,heating_intensity,q1,0
C-EEU-LTU,2035,heating_intensity,q2,0
C-EEU-LTU,2035,heating_intensity,q3,0
C-EEU-LVA,2035,heating_intensity,q1,0
C-EEU-LVA,2035,heating_intensity,q2,0
C-EEU-LVA,2035,heating_intensity,q3,0
C-EEU-POL,2035,heating_intensity,q1,0
C-EEU-POL,2035,heating_intensity,q2,0
C-EEU-POL,2035,heating_intensity,q3,0
C-EEU-ROU,2035,heating_intensity,q1,0
C-EEU-ROU,2035,heating_intensity,q2,0
C-EEU-ROU,2035,heating_intensity,q3,0
C-EEU-SVK,2035,heating_intensity,q1,0
C-EEU-SVK,2035,heating_intensity,q2,0
C-EEU-SVK,2035,heating_intensity,q3,0
C-EEU-SVN,2035,heating_intensity,q1,0
C-EEU-SVN,2035,heating_intensity,q2,0
C-EEU-SVN,2035,heating_intensity,q3,0
C-WEU-AUT,2035,heating_intensity,q1,0
C-WEU-AUT,2035,heating_intensity,q2,0
C-WEU-AUT,2035,heating_intensity,q3,0
C-WEU-BEL,2035,heating_intensity,q1,0
C-WEU-BEL,2035,heating_intensity,q2,0
C-WEU-BEL,2035,heating_intensity,q3,0
C-WEU-CYP,2035,heating_intensity,q1,0
C-WEU-CYP,2035,heating_intensity,q2,0
C-WEU-CYP,2035,heating_intensity,q3,0
C-WEU-DEU,2035,heating_intensity,q1,0
C-WEU-DEU,2035,heating_intensity,q2,0
C-WEU-DEU,2035,heating_intensity,q3,0
C-WEU-DNK,2035,heating_intensity,q1,0
C-WEU-DNK,2035,heating_intensity,q2,0
C-WEU-DNK,2035,heating_intensity,q3,0
C-WEU-ESP,2035,heating_intensity,q1,0
C-WEU-ESP,2035,heating_intensity,q2,0
C-WEU-ESP,2035,heating_intensity,q3,0
C-WEU-FIN,2035,heating_intensity,q1,0
C-WEU-FIN,2035,heating_intensity,q2,0
C-WEU-FIN,2035,heating_intensity,q3,0
C-WEU-FRA,2035,heating_intensity,q1,0
C-WEU-FRA,2035,heating_intensity,q2,0
C-WEU-FRA,2035,heating_intensity,q3,0
C-WEU-GBR,2035,heating_intensity,q1,0
C-WEU-GBR,2035,heating_intensity,q2,0
C-WEU-GBR,2035,heating_intensity,q3,0
C-WEU-GRC,2035,heating_intensity,q1,0
C-WEU-GRC,2035,heating_intensity,q2,0
C-WEU-GRC,2035,heating_intensity,q3,0
C-WEU-IRL,2035,heating_intensity,q1,0
C-WEU-IRL,2035,heating_intensity,q2,0
C-WEU-IRL,2035,heating_intensity,q3,0
C-WEU-ITA,2035,heating_intensity,q1,0
C-WEU-ITA,2035,heating_intensity,q2,0
C-WEU-ITA,2035,heating_intensity,q3,0
C-WEU-LUX,2035,heating_intensity,q1,0
C-WEU-LUX,2035,heating_intensity,q2,0
C-WEU-LUX,2035,heating_intensity,q3,0
C-WEU-NLD,2035,heating_intensity,q1,0
C-WEU-NLD,2035,heating_intensity,q2,0
C-WEU-NLD,2035,heating_intensity,q3,0
C-WEU-PRT,2035,heating_intensity,q1,0
C-WEU-PRT,2035,heating_intensity,q2,0
C-WEU-PRT,2035,heating_intensity,q3,0
C-WEU-SWE,2035,heating_intensity,q1,0
C-WEU-SWE,2035,heating_intensity,q2,0
C-WEU-SWE,2035,heating_intensity,q3,0
C-EEU-BGR,2035,heating_intensity,all,0
C-EEU-CZE,2035,heating_intensity,all,0
C-EEU-EST,2035,heating_intensity,all,0
C-EEU-HUN,2035,heating_intensity,all,0
C-EEU-LTU,2035,heating_intensity,all,0
C-EEU-LVA,2035,heating_intensity,all,0
C-EEU-POL,2035,heating_intensity,all,0
C-EEU-ROU,2035,heating_intensity,all,0
C-EEU-SVK,2035,heating_intensity,all,0
C-EEU-SVN,2035,heating_intensity,all,0
C-WEU-AUT,2035,heating_intensity,all,0
C-WEU-BEL,2035,heating_intensity,all,0
C-WEU-CYP,2035,heating_intensity,all,0
C-WEU-DEU,2035,heating_intensity,all,0
C-WEU-DNK,2035,heating_intensity,all,0
C-WEU-ESP,2035,heating_intensity,all,0
C-WEU-FIN,2035,heating_intensity,all,0
C-WEU-FRA,2035,heating_intensity,all,0
C-WEU-GBR,2035,heating_intensity,all,0
C-WEU-GRC,2035,heating_intensity,all,0
C-WEU-IRL,2035,heating_intensity,all,0
C-WEU-ITA,2035,heating_intensity,all,0
C-WEU-LUX,2035,heating_intensity,all,0
C-WEU-NLD,2035,heating_intensity,all,0
C-WEU-PRT,2035,heating_intensity,all,0
C-WEU-SWE,2035,heating_intensity,all,0
EU,2035,heating_intensity,q1,0
EU,2035,heating_intensity,q2,0
EU,2035,heating_intensity,q3,0
EU,2035,heating_intensity,all,0
C-EEU-BGR,2040,cost_heat_EUR,all,NA
C-EEU-BGR,2040,cost_heat_EUR,biomass_solid,NA
C-EEU-BGR,2040,cost_heat_EUR,coal,NA
C-EEU-BGR,2040,cost_heat_EUR,district_heat,NA
C-EEU-BGR,2040,cost_heat_EUR,electricity,NA
C-EEU-BGR,2040,cost_heat_EUR,gas,NA
C-EEU-BGR,2040,cost_heat_EUR,heat_pump,NA
C-EEU-BGR,2040,cost_heat_EUR,p1,NA
C-EEU-BGR,2040,cost_heat_EUR,p2,NA
C-EEU-BGR,2040,cost_heat_EUR,p3,NA
C-EEU-BGR,2040,energy_poverty_thres,all,NA
C-EEU-BGR,2040,energy_poverty_thres,biomass_solid,NA
C-EEU-BGR,2040,energy_poverty_thres,coal,NA
C-EEU-BGR,2040,energy_poverty_thres,district_heat,NA
C-EEU-BGR,2040,energy_poverty_thres,electricity,NA
C-EEU-BGR,2040,energy_poverty_thres,gas,NA
C-EEU-BGR,2040,energy_poverty_thres,heat_pump,NA
C-EEU-BGR,2040,energy_poverty_thres,p1,NA
C-EEU-BGR,2040,energy_poverty_thres,p2,NA
C-EEU-BGR,2040,energy_poverty_thres,p3,NA
C-EEU-BGR,2040,energy_poverty_thres,q1,NA
C-EEU-BGR,2040,energy_poverty_thres,q2,NA
C-EEU-BGR,2040,energy_poverty_thres,q3,NA
C-EEU-BGR,2040,floor_m2,all,NA
C-EEU-BGR,2040,floor_m2,biomass_solid,NA
C-EEU-BGR,2040,floor_m2,coal,NA
C-EEU-BGR,2040,floor_m2,district_heat,NA
C-EEU-BGR,2040,floor_m2,electricity,NA
C-EEU-BGR,2040,floor_m2,gas,NA
C-EEU-BGR,2040,floor_m2,heat_pump,NA
C-EEU-BGR,2040,floor_m2,p1,NA
C-EEU-BGR,2040,floor_m2,p2,NA
C-EEU-BGR,2040,floor_m2,p3,NA
