region,year,type,generation,reuse_rate
C-WEU-ISL,2003,WASH_MACH,2,0
C-WEU-ISL,2004,WASH_MACH,1,0.1
C-WEU-ISL,2004,WASH_MACH,2,0
C-WEU-ISL,2005,WASH_MACH,1,0.1
C-WEU-ISL,2005,WASH_MACH,2,0
C-WEU-ISL,2006,WASH_MACH,1,0.1
C-WEU-ISL,2006,WASH_MACH,2,0
C-WEU-ISL,2007,WASH_MACH,1,0.1
C-WEU-ISL,2007,WASH_MACH,2,0
C-WEU-ISL,2008,WASH_MACH,1,0.1
C-WEU-ISL,2008,WASH_MACH,2,0
C-WEU-ISL,2009,WASH_MACH,1,0.1
C-WEU-ISL,2009,WASH_MACH,2,0
C-WEU-ISL,2010,WASH_MACH,1,0.1
C-WEU-ISL,2010,WASH_MACH,2,0
C-WEU-ISL,2011,WASH_MACH,1,0.1
C-WEU-ISL,2011,WASH_MACH,2,0
C-WEU-ISL,2012,WASH_MACH,1,0.1
C-WEU-ISL,2012,WASH_MACH,2,0
C-WEU-ISL,2013,WASH_MACH,1,0.1
C-WEU-ISL,2013,WASH_MACH,2,0
C-WEU-ISL,2014,WASH_MACH,1,0.1
C-WEU-ISL,2014,WASH_MACH,2,0
C-WEU-ISL,2015,WASH_MACH,1,0.1
C-WEU-ISL,2015,WASH_MACH,2,0
C-WEU-ISL,2016,WASH_MACH,1,0.1
C-WEU-ISL,2016,WASH_MACH,2,0
C-WEU-ISL,2017,WASH_MACH,1,0.1
C-WEU-ISL,2017,WASH_MACH,2,0
C-WEU-ISL,2018,WASH_MACH,1,0.1
C-WEU-ISL,2018,WASH_MACH,2,0
C-WEU-ISL,2019,WASH_MACH,1,0.1
C-WEU-ISL,2019,WASH_MACH,2,0
C-WEU-ISL,2020,WASH_MACH,1,0.1
C-WEU-ISL,2020,WASH_MACH,2,0
C-WEU-ISL,2021,WASH_MACH,1,0.1
C-WEU-ISL,2021,WASH_MACH,2,0
C-WEU-ISL,2022,WASH_MACH,1,0.1
C-WEU-ISL,2022,WASH_MACH,2,0
C-WEU-ISL,2023,WASH_MACH,1,0.1
C-WEU-ISL,2023,WASH_MACH,2,0
C-WEU-ISL,2024,WASH_MACH,1,0.1
C-WEU-ISL,2024,WASH_MACH,2,0
C-WEU-ISL,2025,WASH_MACH,1,0.1
C-WEU-ISL,2025,WASH_MACH,2,0
C-WEU-ISL,2026,WASH_MACH,1,0.1
C-WEU-ISL,2026,WASH_MACH,2,0
C-WEU-ISL,2027,WASH_MACH,1,0.1
C-WEU-ISL,2027,WASH_MACH,2,0
C-WEU-ISL,2028,WASH_MACH,1,0.1
C-WEU-ISL,2028,WASH_MACH,2,0
C-WEU-ISL,2029,WASH_MACH,1,0.1
C-WEU-ISL,2029,WASH_MACH,2,0
C-WEU-ISL,2030,WASH_MACH,1,0.1
C-WEU-ISL,2030,WASH_MACH,2,0
C-WEU-ISL,2031,WASH_MACH,1,0.1
C-WEU-ISL,2031,WASH_MACH,2,0
C-WEU-ISL,2032,WASH_MACH,1,0.1
C-WEU-ISL,2032,WASH_MACH,2,0
C-WEU-ISL,2033,WASH_MACH,1,0.1
C-WEU-ISL,2033,WASH_MACH,2,0
C-WEU-ISL,2034,WASH_MACH,1,0.1
C-WEU-ISL,2034,WASH_MACH,2,0
C-WEU-ISL,2035,WASH_MACH,1,0.1
C-WEU-ISL,2035,WASH_MACH,2,0
C-WEU-ISL,2036,WASH_MACH,1,0.1
C-WEU-ISL,2036,WASH_MACH,2,0
C-WEU-ISL,2037,WASH_MACH,1,0.1
C-WEU-ISL,2037,WASH_MACH,2,0
C-WEU-ISL,2038,WASH_MACH,1,0.1
C-WEU-ISL,2038,WASH_MACH,2,0
C-WEU-ISL,2039,WASH_MACH,1,0.1
C-WEU-ISL,2039,WASH_MACH,2,0
C-WEU-ISL,2040,WASH_MACH,1,0.1
C-WEU-ISL,2040,WASH_MACH,2,0
C-WEU-ISL,2041,WASH_MACH,1,0.1
C-WEU-ISL,2041,WASH_MACH,2,0
C-WEU-ISL,2042,WASH_MACH,1,0.1
C-WEU-ISL,2042,WASH_MACH,2,0
C-WEU-ISL,2043,WASH_MACH,1,0.1
C-WEU-ISL,2043,WASH_MACH,2,0
C-WEU-ISL,2044,WASH_MACH,1,0.1
C-WEU-ISL,2044,WASH_MACH,2,0
C-WEU-ISL,2045,WASH_MACH,1,0.1
C-WEU-ISL,2045,WASH_MACH,2,0
C-WEU-ISL,2046,WASH_MACH,1,0.1
C-WEU-ISL,2046,WASH_MACH,2,0
C-WEU-ISL,2047,WASH_MACH,1,0.1
C-WEU-ISL,2047,WASH_MACH,2,0
C-WEU-ISL,2048,WASH_MACH,1,0.1
C-WEU-ISL,2048,WASH_MACH,2,0
C-WEU-ISL,2049,WASH_MACH,1,0.1
C-WEU-ISL,2049,WASH_MACH,2,0
C-WEU-ISL,2050,WASH_MACH,1,0.1
C-WEU-ISL,2050,WASH_MACH,2,0
C-WEU-ISL,2051,WASH_MACH,1,0.1
C-WEU-ISL,2051,WASH_MACH,2,0
C-WEU-ISL,2052,WASH_MACH,1,0.1
C-WEU-ISL,2052,WASH_MACH,2,0
C-WEU-ISL,2053,WASH_MACH,1,0.1
C-WEU-ISL,2053,WASH_MACH,2,0
C-WEU-ISL,2054,WASH_MACH,1,0.1
C-WEU-ISL,2054,WASH_MACH,2,0
C-WEU-ISL,2055,WASH_MACH,1,0.1
C-WEU-ISL,2055,WASH_MACH,2,0
C-WEU-ISL,2056,WASH_MACH,1,0.1
C-WEU-ISL,2056,WASH_MACH,2,0
C-WEU-ISL,2057,WASH_MACH,1,0.1
C-WEU-ISL,2057,WASH_MACH,2,0
C-WEU-ISL,2058,WASH_MACH,1,0.1
C-WEU-ISL,2058,WASH_MACH,2,0
C-WEU-ISL,2059,WASH_MACH,1,0.1
C-WEU-ISL,2059,WASH_MACH,2,0
C-WEU-ISL,2060,WASH_MACH,1,0.1
C-WEU-ISL,2060,WASH_MACH,2,0
C-WEU-ISL,2061,WASH_MACH,1,0.1
C-WEU-ISL,2061,WASH_MACH,2,0
C-WEU-ISL,2062,WASH_MACH,1,0.1
C-WEU-ISL,2062,WASH_MACH,2,0
C-WEU-ISL,2063,WASH_MACH,1,0.1
C-WEU-ISL,2063,WASH_MACH,2,0
C-WEU-ISL,2064,WASH_MACH,1,0.1
C-WEU-ISL,2064,WASH_MACH,2,0
C-WEU-ISL,2065,WASH_MACH,1,0.1
C-WEU-ISL,2065,WASH_MACH,2,0
C-WEU-ISL,2066,WASH_MACH,1,0.1
C-WEU-ISL,2066,WASH_MACH,2,0
C-WEU-ISL,2067,WASH_MACH,1,0.1
C-WEU-ISL,2067,WASH_MACH,2,0
C-WEU-ISL,2068,WASH_MACH,1,0.1
C-WEU-ISL,2068,WASH_MACH,2,0
C-WEU-ISL,2069,WASH_MACH,1,0.1
C-WEU-ISL,2069,WASH_MACH,2,0
C-WEU-ISL,2070,WASH_MACH,1,0.1
C-WEU-ISL,2070,WASH_MACH,2,0
C-WEU-ISL,2071,WASH_MACH,1,0.1
C-WEU-ISL,2071,WASH_MACH,2,0
C-WEU-ISL,2072,WASH_MACH,1,0.1
C-WEU-ISL,2072,WASH_MACH,2,0
C-WEU-ISL,2073,WASH_MACH,1,0.1
C-WEU-ISL,2073,WASH_MACH,2,0
C-WEU-ISL,2074,WASH_MACH,1,0.1
C-WEU-ISL,2074,WASH_MACH,2,0
C-WEU-ISL,2075,WASH_MACH,1,0.1
C-WEU-ISL,2075,WASH_MACH,2,0
C-WEU-ISL,2076,WASH_MACH,1,0.1
C-WEU-ISL,2076,WASH_MACH,2,0
C-WEU-ISL,2077,WASH_MACH,1,0.1
C-WEU-ISL,2077,WASH_MACH,2,0
C-WEU-ISL,2078,WASH_MACH,1,0.1
C-WEU-ISL,2078,WASH_MACH,2,0
C-WEU-ISL,2079,WASH_MACH,1,0.1
C-WEU-ISL,2079,WASH_MACH,2,0
C-WEU-ISL,2080,WASH_MACH,1,0.1
C-WEU-ISL,2080,WASH_MACH,2,0
C-WEU-ISL,2081,WASH_MACH,1,0.1
C-WEU-ISL,2081,WASH_MACH,2,0
C-WEU-ISL,2082,WASH_MACH,1,0.1
C-WEU-ISL,2082,WASH_MACH,2,0
C-WEU-ISL,2083,WASH_MACH,1,0.1
C-WEU-ISL,2083,WASH_MACH,2,0
C-WEU-ISL,2084,WASH_MACH,1,0.1
C-WEU-ISL,2084,WASH_MACH,2,0
C-WEU-ISL,2085,WASH_MACH,1,0.1
C-WEU-ISL,2085,WASH_MACH,2,0
C-WEU-ISL,2086,WASH_MACH,1,0.1
C-WEU-ISL,2086,WASH_MACH,2,0
C-WEU-ISL,2087,WASH_MACH,1,0.1
C-WEU-ISL,2087,WASH_MACH,2,0
C-WEU-ISL,2088,WASH_MACH,1,0.1
C-WEU-ISL,2088,WASH_MACH,2,0
C-WEU-ISL,2089,WASH_MACH,1,0.1
C-WEU-ISL,2089,WASH_MACH,2,0
C-WEU-ISL,2090,WASH_MACH,1,0.1
C-WEU-ISL,2090,WASH_MACH,2,0
C-WEU-ISL,2091,WASH_MACH,1,0.1
C-WEU-ISL,2091,WASH_MACH,2,0
C-WEU-ISL,2092,WASH_MACH,1,0.1
C-WEU-ISL,2092,WASH_MACH,2,0
C-WEU-ISL,2093,WASH_MACH,1,0.1
C-WEU-ISL,2093,WASH_MACH,2,0
C-WEU-ISL,2094,WASH_MACH,1,0.1
C-WEU-ISL,2094,WASH_MACH,2,0
C-WEU-ISL,2095,WASH_MACH,1,0.1
C-WEU-ISL,2095,WASH_MACH,2,0
C-WEU-ISL,2096,WASH_MACH,1,0.1
C-WEU-ISL,2096,WASH_MACH,2,0
C-WEU-ISL,2097,WASH_MACH,1,0.1
C-WEU-ISL,2097,WASH_MACH,2,0
C-WEU-ISL,2098,WASH_MACH,1,0.1
C-WEU-ISL,2098,WASH_MACH,2,0
C-WEU-ISL,2099,WASH_MACH,1,0.1
C-WEU-ISL,2099,WASH_MACH,2,0
C-WEU-ISL,2100,WASH_MACH,1,0.1
C-WEU-ISL,2100,WASH_MACH,2,0
C-WEU-ISL,2000,WASH_MACH_COM,1,0.1
C-WEU-ISL,2000,WASH_MACH_COM,2,0
C-WEU-ISL,2001,WASH_MACH_COM,1,0.1
C-WEU-ISL,2001,WASH_MACH_COM,2,0
C-WEU-ISL,2002,WASH_MACH_COM,1,0.1
C-WEU-ISL,2002,WASH_MACH_COM,2,0
C-WEU-ISL,2003,WASH_MACH_COM,1,0.1
C-WEU-ISL,2003,WASH_MACH_COM,2,0
C-WEU-ISL,2004,WASH_MACH_COM,1,0.1
C-WEU-ISL,2004,WASH_MACH_COM,2,0
C-WEU-ISL,2005,WASH_MACH_COM,1,0.1
C-WEU-ISL,2005,WASH_MACH_COM,2,0
C-WEU-ISL,2006,WASH_MACH_COM,1,0.1
C-WEU-ISL,2006,WASH_MACH_COM,2,0
C-WEU-ISL,2007,WASH_MACH_COM,1,0.1
C-WEU-ISL,2007,WASH_MACH_COM,2,0
C-WEU-ISL,2008,WASH_MACH_COM,1,0.1
C-WEU-ISL,2008,WASH_MACH_COM,2,0
C-WEU-ISL,2009,WASH_MACH_COM,1,0.1
C-WEU-ISL,2009,WASH_MACH_COM,2,0
C-WEU-ISL,2010,WASH_MACH_COM,1,0.1
C-WEU-ISL,2010,WASH_MACH_COM,2,0
C-WEU-ISL,2011,WASH_MACH_COM,1,0.1
C-WEU-ISL,2011,WASH_MACH_COM,2,0
C-WEU-ISL,2012,WASH_MACH_COM,1,0.1
C-WEU-ISL,2012,WASH_MACH_COM,2,0
C-WEU-ISL,2013,WASH_MACH_COM,1,0.1
C-WEU-ISL,2013,WASH_MACH_COM,2,0
C-WEU-ISL,2014,WASH_MACH_COM,1,0.1
C-WEU-ISL,2014,WASH_MACH_COM,2,0
C-WEU-ISL,2015,WASH_MACH_COM,1,0.1
C-WEU-ISL,2015,WASH_MACH_COM,2,0
C-WEU-ISL,2016,WASH_MACH_COM,1,0.1
C-WEU-ISL,2016,WASH_MACH_COM,2,0
C-WEU-ISL,2017,WASH_MACH_COM,1,0.1
C-WEU-ISL,2017,WASH_MACH_COM,2,0
C-WEU-ISL,2018,WASH_MACH_COM,1,0.1
C-WEU-ISL,2018,WASH_MACH_COM,2,0
C-WEU-ISL,2019,WASH_MACH_COM,1,0.1
C-WEU-ISL,2019,WASH_MACH_COM,2,0
C-WEU-ISL,2020,WASH_MACH_COM,1,0.1
C-WEU-ISL,2020,WASH_MACH_COM,2,0
C-WEU-ISL,2021,WASH_MACH_COM,1,0.1
C-WEU-ISL,2021,WASH_MACH_COM,2,0
C-WEU-ISL,2022,WASH_MACH_COM,1,0.1
C-WEU-ISL,2022,WASH_MACH_COM,2,0
C-WEU-ISL,2023,WASH_MACH_COM,1,0.1
C-WEU-ISL,2023,WASH_MACH_COM,2,0
C-WEU-ISL,2024,WASH_MACH_COM,1,0.1
C-WEU-ISL,2024,WASH_MACH_COM,2,0
C-WEU-ISL,2025,WASH_MACH_COM,1,0.1
C-WEU-ISL,2025,WASH_MACH_COM,2,0
C-WEU-ISL,2026,WASH_MACH_COM,1,0.1
C-WEU-ISL,2026,WASH_MACH_COM,2,0
C-WEU-ISL,2027,WASH_MACH_COM,1,0.1
C-WEU-ISL,2027,WASH_MACH_COM,2,0
C-WEU-ISL,2028,WASH_MACH_COM,1,0.1
C-WEU-ISL,2028,WASH_MACH_COM,2,0
C-WEU-ISL,2029,WASH_MACH_COM,1,0.1
C-WEU-ISL,2029,WASH_MACH_COM,2,0
C-WEU-ISL,2030,WASH_MACH_COM,1,0.1
C-WEU-ISL,2030,WASH_MACH_COM,2,0
C-WEU-ISL,2031,WASH_MACH_COM,1,0.1
C-WEU-ISL,2031,WASH_MACH_COM,2,0
C-WEU-ISL,2032,WASH_MACH_COM,1,0.1
C-WEU-ISL,2032,WASH_MACH_COM,2,0
C-WEU-ISL,2033,WASH_MACH_COM,1,0.1
C-WEU-ISL,2033,WASH_MACH_COM,2,0
C-WEU-ISL,2034,WASH_MACH_COM,1,0.1
C-WEU-ISL,2034,WASH_MACH_COM,2,0
C-WEU-ISL,2035,WASH_MACH_COM,1,0.1
C-WEU-ISL,2035,WASH_MACH_COM,2,0
C-WEU-ISL,2036,WASH_MACH_COM,1,0.1
C-WEU-ISL,2036,WASH_MACH_COM,2,0
C-WEU-ISL,2037,WASH_MACH_COM,1,0.1
C-WEU-ISL,2037,WASH_MACH_COM,2,0
C-WEU-ISL,2038,WASH_MACH_COM,1,0.1
C-WEU-ISL,2038,WASH_MACH_COM,2,0
C-WEU-ISL,2039,WASH_MACH_COM,1,0.1
C-WEU-ISL,2039,WASH_MACH_COM,2,0
C-WEU-ISL,2040,WASH_MACH_COM,1,0.1
C-WEU-ISL,2040,WASH_MACH_COM,2,0
C-WEU-ISL,2041,WASH_MACH_COM,1,0.1
C-WEU-ISL,2041,WASH_MACH_COM,2,0
C-WEU-ISL,2042,WASH_MACH_COM,1,0.1
C-WEU-ISL,2042,WASH_MACH_COM,2,0
C-WEU-ISL,2043,WASH_MACH_COM,1,0.1
C-WEU-ISL,2043,WASH_MACH_COM,2,0
C-WEU-ISL,2044,WASH_MACH_COM,1,0.1
C-WEU-ISL,2044,WASH_MACH_COM,2,0
C-WEU-ISL,2045,WASH_MACH_COM,1,0.1
C-WEU-ISL,2045,WASH_MACH_COM,2,0
C-WEU-ISL,2046,WASH_MACH_COM,1,0.1
C-WEU-ISL,2046,WASH_MACH_COM,2,0
C-WEU-ISL,2047,WASH_MACH_COM,1,0.1
C-WEU-ISL,2047,WASH_MACH_COM,2,0
C-WEU-ISL,2048,WASH_MACH_COM,1,0.1
C-WEU-ISL,2048,WASH_MACH_COM,2,0
C-WEU-ISL,2049,WASH_MACH_COM,1,0.1
C-WEU-ISL,2049,WASH_MACH_COM,2,0
C-WEU-ISL,2050,WASH_MACH_COM,1,0.1
C-WEU-ISL,2050,WASH_MACH_COM,2,0
C-WEU-ISL,2051,WASH_MACH_COM,1,0.1
C-WEU-ISL,2051,WASH_MACH_COM,2,0
C-WEU-ISL,2052,WASH_MACH_COM,1,0.1
C-WEU-ISL,2052,WASH_MACH_COM,2,0
C-WEU-ISL,2053,WASH_MACH_COM,1,0.1
C-WEU-ISL,2053,WASH_MACH_COM,2,0
C-WEU-ISL,2054,WASH_MACH_COM,1,0.1
C-WEU-ISL,2054,WASH_MACH_COM,2,0
C-WEU-ISL,2055,WASH_MACH_COM,1,0.1
C-WEU-ISL,2055,WASH_MACH_COM,2,0
C-WEU-ISL,2056,WASH_MACH_COM,1,0.1
C-WEU-ISL,2056,WASH_MACH_COM,2,0
C-WEU-ISL,2057,WASH_MACH_COM,1,0.1
C-WEU-ISL,2057,WASH_MACH_COM,2,0
C-WEU-ISL,2058,WASH_MACH_COM,1,0.1
C-WEU-ISL,2058,WASH_MACH_COM,2,0
C-WEU-ISL,2059,WASH_MACH_COM,1,0.1
C-WEU-ISL,2059,WASH_MACH_COM,2,0
C-WEU-ISL,2060,WASH_MACH_COM,1,0.1
C-WEU-ISL,2060,WASH_MACH_COM,2,0
C-WEU-ISL,2061,WASH_MACH_COM,1,0.1
C-WEU-ISL,2061,WASH_MACH_COM,2,0
C-WEU-ISL,2062,WASH_MACH_COM,1,0.1
C-WEU-ISL,2062,WASH_MACH_COM,2,0
C-WEU-ISL,2063,WASH_MACH_COM,1,0.1
C-WEU-ISL,2063,WASH_MACH_COM,2,0
C-WEU-ISL,2064,WASH_MACH_COM,1,0.1
C-WEU-ISL,2064,WASH_MACH_COM,2,0
C-WEU-ISL,2065,WASH_MACH_COM,1,0.1
C-WEU-ISL,2065,WASH_MACH_COM,2,0
C-WEU-ISL,2066,WASH_MACH_COM,1,0.1
C-WEU-ISL,2066,WASH_MACH_COM,2,0
C-WEU-ISL,2067,WASH_MACH_COM,1,0.1
C-WEU-ISL,2067,WASH_MACH_COM,2,0
C-WEU-ISL,2068,WASH_MACH_COM,1,0.1
C-WEU-ISL,2068,WASH_MACH_COM,2,0
C-WEU-ISL,2069,WASH_MACH_COM,1,0.1
C-WEU-ISL,2069,WASH_MACH_COM,2,0
C-WEU-ISL,2070,WASH_MACH_COM,1,0.1
C-WEU-ISL,2070,WASH_MACH_COM,2,0
C-WEU-ISL,2071,WASH_MACH_COM,1,0.1
C-WEU-ISL,2071,WASH_MACH_COM,2,0
C-WEU-ISL,2072,WASH_MACH_COM,1,0.1
C-WEU-ISL,2072,WASH_MACH_COM,2,0
C-WEU-ISL,2073,WASH_MACH_COM,1,0.1
C-WEU-ISL,2073,WASH_MACH_COM,2,0
C-WEU-ISL,2074,WASH_MACH_COM,1,0.1
C-WEU-ISL,2074,WASH_MACH_COM,2,0
C-WEU-ISL,2075,WASH_MACH_COM,1,0.1
C-WEU-ISL,2075,WASH_MACH_COM,2,0
C-WEU-ISL,2076,WASH_MACH_COM,1,0.1
C-WEU-ISL,2076,WASH_MACH_COM,2,0
C-WEU-ISL,2077,WASH_MACH_COM,1,0.1
C-WEU-ISL,2077,WASH_MACH_COM,2,0
C-WEU-ISL,2078,WASH_MACH_COM,1,0.1
C-WEU-ISL,2078,WASH_MACH_COM,2,0
C-WEU-ISL,2079,WASH_MACH_COM,1,0.1
C-WEU-ISL,2079,WASH_MACH_COM,2,0
C-WEU-ISL,2080,WASH_MACH_COM,1,0.1
C-WEU-ISL,2080,WASH_MACH_COM,2,0
C-WEU-ISL,2081,WASH_MACH_COM,1,0.1
C-WEU-ISL,2081,WASH_MACH_COM,2,0
C-WEU-ISL,2082,WASH_MACH_COM,1,0.1
C-WEU-ISL,2082,WASH_MACH_COM,2,0
C-WEU-ISL,2083,WASH_MACH_COM,1,0.1
C-WEU-ISL,2083,WASH_MACH_COM,2,0
C-WEU-ISL,2084,WASH_MACH_COM,1,0.1
C-WEU-ISL,2084,WASH_MACH_COM,2,0
C-WEU-ISL,2085,WASH_MACH_COM,1,0.1
C-WEU-ISL,2085,WASH_MACH_COM,2,0
C-WEU-ISL,2086,WASH_MACH_COM,1,0.1
C-WEU-ISL,2086,WASH_MACH_COM,2,0
C-WEU-ISL,2087,WASH_MACH_COM,1,0.1
C-WEU-ISL,2087,WASH_MACH_COM,2,0
C-WEU-ISL,2088,WASH_MACH_COM,1,0.1
C-WEU-ISL,2088,WASH_MACH_COM,2,0
C-WEU-ISL,2089,WASH_MACH_COM,1,0.1
C-WEU-ISL,2089,WASH_MACH_COM,2,0
C-WEU-ISL,2090,WASH_MACH_COM,1,0.1
C-WEU-ISL,2090,WASH_MACH_COM,2,0
C-WEU-ISL,2091,WASH_MACH_COM,1,0.1
C-WEU-ISL,2091,WASH_MACH_COM,2,0
C-WEU-ISL,2092,WASH_MACH_COM,1,0.1
C-WEU-ISL,2092,WASH_MACH_COM,2,0
C-WEU-ISL,2093,WASH_MACH_COM,1,0.1
C-WEU-ISL,2093,WASH_MACH_COM,2,0
C-WEU-ISL,2094,WASH_MACH_COM,1,0.1
C-WEU-ISL,2094,WASH_MACH_COM,2,0
C-WEU-ISL,2095,WASH_MACH_COM,1,0.1
C-WEU-ISL,2095,WASH_MACH_COM,2,0
C-WEU-ISL,2096,WASH_MACH_COM,1,0.1
C-WEU-ISL,2096,WASH_MACH_COM,2,0
C-WEU-ISL,2097,WASH_MACH_COM,1,0.1
C-WEU-ISL,2097,WASH_MACH_COM,2,0
C-WEU-ISL,2098,WASH_MACH_COM,1,0.1
C-WEU-ISL,2098,WASH_MACH_COM,2,0
C-WEU-ISL,2099,WASH_MACH_COM,1,0.1
C-WEU-ISL,2099,WASH_MACH_COM,2,0
C-WEU-ISL,2100,WASH_MACH_COM,1,0.1
C-WEU-ISL,2100,WASH_MACH_COM,2,0
C-WEU-ITA,2000,WASH_MACH,1,0.03
C-WEU-ITA,2000,WASH_MACH,2,0
C-WEU-ITA,2001,WASH_MACH,1,0.03
C-WEU-ITA,2001,WASH_MACH,2,0
C-WEU-ITA,2002,WASH_MACH,1,0.03
C-WEU-ITA,2002,WASH_MACH,2,0
C-WEU-ITA,2003,WASH_MACH,1,0.03
C-WEU-ITA,2003,WASH_MACH,2,0
C-WEU-ITA,2004,WASH_MACH,1,0.03
C-WEU-ITA,2004,WASH_MACH,2,0
C-WEU-ITA,2005,WASH_MACH,1,0.03
C-WEU-ITA,2005,WASH_MACH,2,0
C-WEU-ITA,2006,WASH_MACH,1,0.03
C-WEU-ITA,2006,WASH_MACH,2,0
C-WEU-ITA,2007,WASH_MACH,1,0.03
C-WEU-ITA,2007,WASH_MACH,2,0
C-WEU-ITA,2008,WASH_MACH,1,0.03
C-WEU-ITA,2008,WASH_MACH,2,0
C-WEU-ITA,2009,WASH_MACH,1,0.03
C-WEU-ITA,2009,WASH_MACH,2,0
C-WEU-ITA,2010,WASH_MACH,1,0.03
C-WEU-ITA,2010,WASH_MACH,2,0
C-WEU-ITA,2011,WASH_MACH,1,0.03
C-WEU-ITA,2011,WASH_MACH,2,0
C-WEU-ITA,2012,WASH_MACH,1,0.03
C-WEU-ITA,2012,WASH_MACH,2,0
C-WEU-ITA,2013,WASH_MACH,1,0.03
C-WEU-ITA,2013,WASH_MACH,2,0
C-WEU-ITA,2014,WASH_MACH,1,0.03
C-WEU-ITA,2014,WASH_MACH,2,0
C-WEU-ITA,2015,WASH_MACH,1,0.03
C-WEU-ITA,2015,WASH_MACH,2,0
C-WEU-ITA,2016,WASH_MACH,1,0.03
C-WEU-ITA,2016,WASH_MACH,2,0
C-WEU-ITA,2017,WASH_MACH,1,0.03
C-WEU-ITA,2017,WASH_MACH,2,0
C-WEU-ITA,2018,WASH_MACH,1,0.03
C-WEU-ITA,2018,WASH_MACH,2,0
C-WEU-ITA,2019,WASH_MACH,1,0.03
C-WEU-ITA,2019,WASH_MACH,2,0
C-WEU-ITA,2020,WASH_MACH,1,0.03
C-WEU-ITA,2020,WASH_MACH,2,0
C-WEU-ITA,2021,WASH_MACH,1,0.03
C-WEU-ITA,2021,WASH_MACH,2,0
C-WEU-ITA,2022,WASH_MACH,1,0.03
C-WEU-ITA,2022,WASH_MACH,2,0
C-WEU-ITA,2023,WASH_MACH,1,0.03
C-WEU-ITA,2023,WASH_MACH,2,0
C-WEU-ITA,2024,WASH_MACH,1,0.03
C-WEU-ITA,2024,WASH_MACH,2,0
C-WEU-ITA,2025,WASH_MACH,1,0.03
C-WEU-ITA,2025,WASH_MACH,2,0
C-WEU-ITA,2026,WASH_MACH,1,0.03
C-WEU-ITA,2026,WASH_MACH,2,0
C-WEU-ITA,2027,WASH_MACH,1,0.03
C-WEU-ITA,2027,WASH_MACH,2,0
C-WEU-ITA,2028,WASH_MACH,1,0.03
C-WEU-ITA,2028,WASH_MACH,2,0
C-WEU-ITA,2029,WASH_MACH,1,0.03
C-WEU-ITA,2029,WASH_MACH,2,0
C-WEU-ITA,2030,WASH_MACH,1,0.1
C-WEU-ITA,2030,WASH_MACH,2,0
C-WEU-ITA,2031,WASH_MACH,1,0.1
C-WEU-ITA,2031,WASH_MACH,2,0
C-WEU-ITA,2032,WASH_MACH,1,0.1
C-WEU-ITA,2032,WASH_MACH,2,0
C-WEU-ITA,2033,WASH_MACH,1,0.1
C-WEU-ITA,2033,WASH_MACH,2,0
C-WEU-ITA,2034,WASH_MACH,1,0.1
C-WEU-ITA,2034,WASH_MACH,2,0
C-WEU-ITA,2035,WASH_MACH,1,0.1
C-WEU-ITA,2035,WASH_MACH,2,0
C-WEU-ITA,2036,WASH_MACH,1,0.1
C-WEU-ITA,2036,WASH_MACH,2,0
C-WEU-ITA,2037,WASH_MACH,1,0.1
C-WEU-ITA,2037,WASH_MACH,2,0
C-WEU-ITA,2038,WASH_MACH,1,0.1
C-WEU-ITA,2038,WASH_MACH,2,0
C-WEU-ITA,2039,WASH_MACH,1,0.1
C-WEU-ITA,2039,WASH_MACH,2,0
C-WEU-ITA,2040,WASH_MACH,1,0.1
C-WEU-ITA,2040,WASH_MACH,2,0
C-WEU-ITA,2041,WASH_MACH,1,0.1
C-WEU-ITA,2041,WASH_MACH,2,0
C-WEU-ITA,2042,WASH_MACH,1,0.1
C-WEU-ITA,2042,WASH_MACH,2,0
C-WEU-ITA,2043,WASH_MACH,1,0.1
C-WEU-ITA,2043,WASH_MACH,2,0
C-WEU-ITA,2044,WASH_MACH,1,0.1
C-WEU-ITA,2044,WASH_MACH,2,0
C-WEU-ITA,2045,WASH_MACH,1,0.1
C-WEU-ITA,2045,WASH_MACH,2,0
C-WEU-ITA,2046,WASH_MACH,1,0.1
C-WEU-ITA,2046,WASH_MACH,2,0
C-WEU-ITA,2047,WASH_MACH,1,0.1
C-WEU-ITA,2047,WASH_MACH,2,0
C-WEU-ITA,2048,WASH_MACH,1,0.1
C-WEU-ITA,2048,WASH_MACH,2,0
C-WEU-ITA,2049,WASH_MACH,1,0.1
C-WEU-ITA,2049,WASH_MACH,2,0
C-WEU-ITA,2050,WASH_MACH,1,0.1
C-WEU-ITA,2050,WASH_MACH,2,0
C-WEU-ITA,2051,WASH_MACH,1,0.1
C-WEU-ITA,2051,WASH_MACH,2,0
C-WEU-ITA,2052,WASH_MACH,1,0.1
C-WEU-ITA,2052,WASH_MACH,2,0
C-WEU-ITA,2053,WASH_MACH,1,0.1
C-WEU-ITA,2053,WASH_MACH,2,0
C-WEU-ITA,2054,WASH_MACH,1,0.1
C-WEU-ITA,2054,WASH_MACH,2,0
C-WEU-ITA,2055,WASH_MACH,1,0.1
C-WEU-ITA,2055,WASH_MACH,2,0
C-WEU-ITA,2056,WASH_MACH,1,0.1
C-WEU-ITA,2056,WASH_MACH,2,0
C-WEU-ITA,2057,WASH_MACH,1,0.1
C-WEU-ITA,2057,WASH_MACH,2,0
C-WEU-ITA,2058,WASH_MACH,1,0.1
