region,urt,year,type,access
C-WEU-BEL,rur,2010,WASH_MACH,0.91
C-WEU-BEL,rur,2015,WASH_MACH,0.92
C-WEU-BEL,rur,2020,WASH_MACH,0.93
C-WEU-BEL,rur,2025,WASH_MACH,0.94
C-WEU-BEL,rur,2030,WASH_MACH,0.95
C-WEU-BEL,rur,2035,WASH_MACH,0.96
C-WEU-BEL,rur,2040,WASH_MACH,0.97
C-WEU-BEL,rur,2045,WASH_MACH,0.98
C-WEU-BEL,rur,2050,WASH_MACH,0.99
C-WEU-BEL,rur,2000,WASH_MACH,0.89010989
C-EEU-BGR,rur,2005,WASH_MACH,0.9
C-EEU-BGR,rur,2010,WASH_MACH,0.91
C-EEU-BGR,rur,2015,WASH_MACH,0.92
C-EEU-BGR,rur,2020,WASH_MACH,0.93
C-EEU-BGR,rur,2025,WASH_MACH,0.94
C-EEU-BGR,rur,2030,WASH_MACH,0.95
C-EEU-BGR,rur,2035,WASH_MACH,0.96
C-EEU-BGR,rur,2040,WASH_MACH,0.97
C-EEU-BGR,rur,2045,WASH_MACH,0.98
C-EEU-BGR,rur,2050,WASH_MACH,0.99
C-EEU-BGR,rur,2000,WASH_MACH,0.89010989
C-EEU-HRV,rur,2005,WASH_MACH,0.9
C-EEU-HRV,rur,2010,WASH_MACH,0.91
C-EEU-HRV,rur,2015,WASH_MACH,0.92
C-EEU-HRV,rur,2020,WASH_MACH,0.93
C-EEU-HRV,rur,2025,WASH_MACH,0.94
C-EEU-HRV,rur,2030,WASH_MACH,0.95
C-EEU-HRV,rur,2035,WASH_MACH,0.96
C-EEU-HRV,rur,2040,WASH_MACH,0.97
C-EEU-HRV,rur,2045,WASH_MACH,0.98
C-EEU-HRV,rur,2050,WASH_MACH,0.99
C-EEU-HRV,rur,2000,WASH_MACH,0.89010989
C-WEU-CYP,rur,2005,WASH_MACH,0.9
C-WEU-CYP,rur,2010,WASH_MACH,0.91
C-WEU-CYP,rur,2015,WASH_MACH,0.92
C-WEU-CYP,rur,2020,WASH_MACH,0.93
C-WEU-CYP,rur,2025,WASH_MACH,0.94
C-WEU-CYP,rur,2030,WASH_MACH,0.95
C-WEU-CYP,rur,2035,WASH_MACH,0.96
C-WEU-CYP,rur,2040,WASH_MACH,0.97
C-WEU-CYP,rur,2045,WASH_MACH,0.98
C-WEU-CYP,rur,2050,WASH_MACH,0.99
C-WEU-CYP,rur,2000,WASH_MACH,0.89010989
C-EEU-CZE,rur,2005,WASH_MACH,0.9
C-EEU-CZE,rur,2010,WASH_MACH,0.91
C-EEU-CZE,rur,2015,WASH_MACH,0.92
C-EEU-CZE,rur,2020,WASH_MACH,0.93
C-EEU-CZE,rur,2025,WASH_MACH,0.94
C-EEU-CZE,rur,2030,WASH_MACH,0.95
C-EEU-CZE,rur,2035,WASH_MACH,0.96
C-EEU-CZE,rur,2040,WASH_MACH,0.97
C-EEU-CZE,rur,2045,WASH_MACH,0.99
C-EEU-CZE,rur,2050,WASH_MACH,0.99
C-EEU-CZE,rur,2000,WASH_MACH,0.89010989
C-WEU-DNK,rur,2005,WASH_MACH,0.9
C-WEU-DNK,rur,2010,WASH_MACH,0.91
C-WEU-DNK,rur,2015,WASH_MACH,0.92
C-WEU-DNK,rur,2020,WASH_MACH,0.93
C-WEU-DNK,rur,2025,WASH_MACH,0.94
C-WEU-DNK,rur,2030,WASH_MACH,0.95
C-WEU-DNK,rur,2035,WASH_MACH,0.96
C-WEU-DNK,rur,2040,WASH_MACH,0.97
C-WEU-DNK,rur,2045,WASH_MACH,0.98
C-WEU-DNK,rur,2050,WASH_MACH,0.99
C-WEU-DNK,rur,2000,WASH_MACH,0.89010989
C-EEU-EST,rur,2005,WASH_MACH,0.9
C-EEU-EST,rur,2010,WASH_MACH,0.91
C-EEU-EST,rur,2015,WASH_MACH,0.92
C-EEU-EST,rur,2020,WASH_MACH,0.93
C-EEU-EST,rur,2025,WASH_MACH,0.94
C-EEU-EST,rur,2030,WASH_MACH,0.95
C-EEU-EST,rur,2035,WASH_MACH,0.96
C-EEU-EST,rur,2040,WASH_MACH,0.97
C-EEU-EST,rur,2045,WASH_MACH,0.98
C-EEU-EST,rur,2050,WASH_MACH,0.99
C-EEU-EST,rur,2000,WASH_MACH,0.89010989
C-WEU-FIN,rur,2005,WASH_MACH,0.9
C-WEU-FIN,rur,2010,WASH_MACH,0.91
C-WEU-FIN,rur,2015,WASH_MACH,0.92
C-WEU-FIN,rur,2020,WASH_MACH,0.93
C-WEU-FIN,rur,2025,WASH_MACH,0.94
C-WEU-FIN,rur,2030,WASH_MACH,0.95
C-WEU-FIN,rur,2035,WASH_MACH,0.96
C-WEU-FIN,rur,2040,WASH_MACH,0.97
C-WEU-FIN,rur,2045,WASH_MACH,0.98
C-WEU-FIN,rur,2050,WASH_MACH,0.99
C-WEU-FIN,rur,2000,WASH_MACH,0.89010989
C-WEU-FRA,rur,2005,WASH_MACH,0.9
C-WEU-FRA,rur,2010,WASH_MACH,0.91
C-WEU-FRA,rur,2015,WASH_MACH,0.92
C-WEU-FRA,rur,2020,WASH_MACH,0.93
C-WEU-FRA,rur,2025,WASH_MACH,0.94
C-WEU-FRA,rur,2030,WASH_MACH,0.95
C-WEU-FRA,rur,2035,WASH_MACH,0.96
C-WEU-FRA,rur,2040,WASH_MACH,0.97
C-WEU-FRA,rur,2045,WASH_MACH,0.98
C-WEU-FRA,rur,2050,WASH_MACH,0.99
C-WEU-FRA,rur,2000,WASH_MACH,0.89010989
C-WEU-DEU,rur,2005,WASH_MACH,0.9
C-WEU-DEU,rur,2010,WASH_MACH,0.91
C-WEU-DEU,rur,2015,WASH_MACH,0.92
C-WEU-DEU,rur,2020,WASH_MACH,0.93
C-WEU-DEU,rur,2025,WASH_MACH,0.94
C-WEU-DEU,rur,2030,WASH_MACH,0.95
C-WEU-DEU,rur,2035,WASH_MACH,0.96
C-WEU-DEU,rur,2040,WASH_MACH,0.97
C-WEU-DEU,rur,2045,WASH_MACH,0.98
C-WEU-DEU,rur,2050,WASH_MACH,0.99
C-WEU-DEU,rur,2000,WASH_MACH,0.89010989
C-WEU-GRC,rur,2005,WASH_MACH,0.9
C-WEU-GRC,rur,2010,WASH_MACH,0.91
C-WEU-GRC,rur,2015,WASH_MACH,0.92
C-WEU-GRC,rur,2020,WASH_MACH,0.93
C-WEU-GRC,rur,2025,WASH_MACH,0.94
C-WEU-GRC,rur,2030,WASH_MACH,0.95
C-WEU-GRC,rur,2035,WASH_MACH,0.96
C-WEU-GRC,rur,2040,WASH_MACH,0.97
C-WEU-GRC,rur,2045,WASH_MACH,0.98
C-WEU-GRC,rur,2050,WASH_MACH,0.99
C-WEU-GRC,rur,2000,WASH_MACH,0.89010989
C-EEU-HUN,rur,2005,WASH_MACH,0.9
C-EEU-HUN,rur,2010,WASH_MACH,0.91
C-EEU-HUN,rur,2015,WASH_MACH,0.92
C-EEU-HUN,rur,2020,WASH_MACH,0.93
C-EEU-HUN,rur,2025,WASH_MACH,0.94
C-EEU-HUN,rur,2030,WASH_MACH,0.95
C-EEU-HUN,rur,2035,WASH_MACH,0.96
C-EEU-HUN,rur,2040,WASH_MACH,0.97
C-EEU-HUN,rur,2045,WASH_MACH,0.98
C-EEU-HUN,rur,2050,WASH_MACH,0.99
C-EEU-HUN,rur,2000,WASH_MACH,0.89010989
C-WEU-IRL,rur,2005,WASH_MACH,0.9
C-WEU-IRL,rur,2010,WASH_MACH,0.91
C-WEU-IRL,rur,2015,WASH_MACH,0.92
C-WEU-IRL,rur,2020,WASH_MACH,0.93
C-WEU-IRL,rur,2025,WASH_MACH,0.94
C-WEU-IRL,rur,2030,WASH_MACH,0.95
C-WEU-IRL,rur,2035,WASH_MACH,0.96
C-WEU-IRL,rur,2040,WASH_MACH,0.97
C-WEU-IRL,rur,2045,WASH_MACH,0.98
C-WEU-IRL,rur,2050,WASH_MACH,0.99
C-WEU-IRL,rur,2000,WASH_MACH,0.89010989
C-WEU-ITA,rur,2005,WASH_MACH,0.9
C-WEU-ITA,rur,2010,WASH_MACH,0.91
C-WEU-ITA,rur,2015,WASH_MACH,0.92
C-WEU-ITA,rur,2020,WASH_MACH,0.93
C-WEU-ITA,rur,2025,WASH_MACH,0.94
C-WEU-ITA,rur,2030,WASH_MACH,0.95
C-WEU-ITA,rur,2035,WASH_MACH,0.96
C-WEU-ITA,rur,2040,WASH_MACH,0.97
C-WEU-ITA,rur,2045,WASH_MACH,0.98
C-WEU-ITA,rur,2050,WASH_MACH,0.99
C-WEU-ITA,rur,2000,WASH_MACH,0.89010989
C-EEU-LVA,rur,2005,WASH_MACH,0.9
C-EEU-LVA,rur,2010,WASH_MACH,0.91
C-EEU-LVA,rur,2015,WASH_MACH,0.92
C-EEU-LVA,rur,2020,WASH_MACH,0.93
C-EEU-LVA,rur,2025,WASH_MACH,0.94
C-EEU-LVA,rur,2030,WASH_MACH,0.95
C-EEU-LVA,rur,2035,WASH_MACH,0.96
C-EEU-LVA,rur,2040,WASH_MACH,0.97
C-EEU-LVA,rur,2045,WASH_MACH,0.98
C-EEU-LVA,rur,2050,WASH_MACH,0.99
C-EEU-LVA,rur,2000,WASH_MACH,0.89010989
C-EEU-LTU,rur,2005,WASH_MACH,0.9
C-EEU-LTU,rur,2010,WASH_MACH,0.91
C-EEU-LTU,rur,2015,WASH_MACH,0.92
C-EEU-LTU,rur,2020,WASH_MACH,0.93
C-EEU-LTU,rur,2025,WASH_MACH,0.94
C-EEU-LTU,rur,2030,WASH_MACH,0.95
C-EEU-LTU,rur,2035,WASH_MACH,0.96
C-EEU-LTU,rur,2040,WASH_MACH,0.97
C-EEU-LTU,rur,2045,WASH_MACH,0.98
C-EEU-LTU,rur,2050,WASH_MACH,0.99
C-EEU-LTU,rur,2000,WASH_MACH,0.89010989
C-WEU-LUX,rur,2005,WASH_MACH,0.9
C-WEU-LUX,rur,2010,WASH_MACH,0.91
C-WEU-LUX,rur,2015,WASH_MACH,0.92
C-WEU-LUX,rur,2020,WASH_MACH,0.93
C-WEU-LUX,rur,2025,WASH_MACH,0.94
C-WEU-LUX,rur,2030,WASH_MACH,0.95
C-WEU-LUX,rur,2035,WASH_MACH,0.96
C-WEU-LUX,rur,2040,WASH_MACH,0.97
C-WEU-LUX,rur,2045,WASH_MACH,0.98
C-WEU-LUX,rur,2050,WASH_MACH,0.99
C-WEU-LUX,rur,2000,WASH_MACH,0.89010989
C-WEU-MLT,rur,2005,WASH_MACH,0.9
C-WEU-MLT,rur,2010,WASH_MACH,0.91
C-WEU-MLT,rur,2015,WASH_MACH,0.92
C-WEU-MLT,rur,2020,WASH_MACH,0.93
C-WEU-MLT,rur,2025,WASH_MACH,0.94
C-WEU-MLT,rur,2030,WASH_MACH,0.95
C-WEU-MLT,rur,2035,WASH_MACH,0.96
C-WEU-MLT,rur,2040,WASH_MACH,0.97
C-WEU-MLT,rur,2045,WASH_MACH,0.98
C-WEU-MLT,rur,2050,WASH_MACH,0.99
C-WEU-MLT,rur,2000,WASH_MACH,0.89010989
C-WEU-NLD,rur,2005,WASH_MACH,0.9
C-WEU-NLD,rur,2010,WASH_MACH,0.91
C-WEU-NLD,rur,2015,WASH_MACH,0.92
C-WEU-NLD,rur,2020,WASH_MACH,0.93
C-WEU-NLD,rur,2025,WASH_MACH,0.94
C-WEU-NLD,rur,2030,WASH_MACH,0.95
C-WEU-NLD,rur,2035,WASH_MACH,0.96
C-WEU-NLD,rur,2040,WASH_MACH,0.97
C-WEU-NLD,rur,2045,WASH_MACH,0.98
C-WEU-NLD,rur,2050,WASH_MACH,0.99
C-WEU-NLD,rur,2000,WASH_MACH,0.89010989
C-EEU-POL,rur,2005,WASH_MACH,0.9
C-EEU-POL,rur,2010,WASH_MACH,0.91
C-EEU-POL,rur,2015,WASH_MACH,0.92
C-EEU-POL,rur,2020,WASH_MACH,0.93
C-EEU-POL,rur,2025,WASH_MACH,0.94
C-EEU-POL,rur,2030,WASH_MACH,0.95
C-EEU-POL,rur,2035,WASH_MACH,0.96
C-EEU-POL,rur,2040,WASH_MACH,0.97
C-EEU-POL,rur,2045,WASH_MACH,0.98
C-EEU-POL,rur,2050,WASH_MACH,0.99
C-EEU-POL,rur,2000,WASH_MACH,0.89010989
C-WEU-PRT,rur,2005,WASH_MACH,0.9
C-WEU-PRT,rur,2010,WASH_MACH,0.91
C-WEU-PRT,rur,2015,WASH_MACH,0.92
C-WEU-PRT,rur,2020,WASH_MACH,0.93
C-WEU-PRT,rur,2025,WASH_MACH,0.94
C-WEU-PRT,rur,2030,WASH_MACH,0.95
C-WEU-PRT,rur,2035,WASH_MACH,0.96
C-WEU-PRT,rur,2040,WASH_MACH,0.97
C-WEU-PRT,rur,2045,WASH_MACH,0.98
C-WEU-PRT,rur,2050,WASH_MACH,0.99
C-WEU-PRT,rur,2000,WASH_MACH,0.89010989
C-EEU-ROU,rur,2005,WASH_MACH,0.9
C-EEU-ROU,rur,2010,WASH_MACH,0.91
C-EEU-ROU,rur,2015,WASH_MACH,0.92
C-EEU-ROU,rur,2020,WASH_MACH,0.93
C-EEU-ROU,rur,2025,WASH_MACH,0.94
C-EEU-ROU,rur,2030,WASH_MACH,0.95
C-EEU-ROU,rur,2035,WASH_MACH,0.96
C-EEU-ROU,rur,2040,WASH_MACH,0.97
C-EEU-ROU,rur,2045,WASH_MACH,0.98
C-EEU-ROU,rur,2050,WASH_MACH,0.99
C-EEU-ROU,rur,2000,WASH_MACH,0.89010989
C-EEU-SVK,rur,2005,WASH_MACH,0.9
C-EEU-SVK,rur,2010,WASH_MACH,0.91
C-EEU-SVK,rur,2015,WASH_MACH,0.92
C-EEU-SVK,rur,2020,WASH_MACH,0.93
C-EEU-SVK,rur,2025,WASH_MACH,0.94
C-EEU-SVK,rur,2030,WASH_MACH,0.95
C-EEU-SVK,rur,2035,WASH_MACH,0.96
C-EEU-SVK,rur,2040,WASH_MACH,0.97
C-EEU-SVK,rur,2045,WASH_MACH,0.98
C-EEU-SVK,rur,2050,WASH_MACH,0.99
C-EEU-SVK,rur,2000,WASH_MACH,0.89010989
C-EEU-SVN,rur,2005,WASH_MACH,0.9
C-EEU-SVN,rur,2010,WASH_MACH,0.91
C-EEU-SVN,rur,2015,WASH_MACH,0.92
C-EEU-SVN,rur,2020,WASH_MACH,0.93
C-EEU-SVN,rur,2025,WASH_MACH,0.94
C-EEU-SVN,rur,2030,WASH_MACH,0.95
C-EEU-SVN,rur,2035,WASH_MACH,0.96
C-EEU-SVN,rur,2040,WASH_MACH,0.97
C-EEU-SVN,rur,2045,WASH_MACH,0.98
C-EEU-SVN,rur,2050,WASH_MACH,0.99
C-EEU-SVN,rur,2000,WASH_MACH,0.89010989
C-WEU-ESP,rur,2005,WASH_MACH,0.9
C-WEU-ESP,rur,2010,WASH_MACH,0.91
C-WEU-ESP,rur,2015,WASH_MACH,0.92
C-WEU-ESP,rur,2020,WASH_MACH,0.93
C-WEU-ESP,rur,2025,WASH_MACH,0.94
C-WEU-ESP,rur,2030,WASH_MACH,0.95
C-WEU-ESP,rur,2035,WASH_MACH,0.96
C-WEU-ESP,rur,2040,WASH_MACH,0.97
C-WEU-ESP,rur,2045,WASH_MACH,0.98
C-WEU-ESP,rur,2050,WASH_MACH,0.99
C-WEU-ESP,rur,2000,WASH_MACH,0.89010989
C-WEU-SWE,rur,2005,WASH_MACH,0.9
C-WEU-SWE,rur,2010,WASH_MACH,0.91
C-WEU-SWE,rur,2015,WASH_MACH,0.92
C-WEU-SWE,rur,2020,WASH_MACH,0.93
C-WEU-SWE,rur,2025,WASH_MACH,0.94
C-WEU-SWE,rur,2030,WASH_MACH,0.95
C-WEU-SWE,rur,2035,WASH_MACH,0.96
C-WEU-SWE,rur,2040,WASH_MACH,0.97
C-WEU-SWE,rur,2045,WASH_MACH,0.98
C-WEU-SWE,rur,2050,WASH_MACH,0.99
C-WEU-SWE,rur,2000,WASH_MACH,0.89010989
C-WEU-GBR,rur,2005,WASH_MACH,0.9
C-WEU-GBR,rur,2010,WASH_MACH,0.91
C-WEU-GBR,rur,2015,WASH_MACH,0.92
C-WEU-GBR,rur,2020,WASH_MACH,0.93
C-WEU-GBR,rur,2025,WASH_MACH,0.94
C-WEU-GBR,rur,2030,WASH_MACH,0.95
C-WEU-GBR,rur,2035,WASH_MACH,0.96
C-WEU-GBR,rur,2040,WASH_MACH,0.97
C-WEU-GBR,rur,2045,WASH_MACH,0.98
C-WEU-GBR,rur,2050,WASH_MACH,0.99
C-WEU-GBR,rur,2000,WASH_MACH,0.89010989
C-WEU-CHE,urb,1995,WASH_MACH,0.89010989
C-WEU-NOR,urb,1995,WASH_MACH,0.89010989
C-WEU-AUT,urb,1995,WASH_MACH,0.89010989
C-WEU-BEL,urb,1995,WASH_MACH,0.89010989
C-EEU-BGR,urb,1995,WASH_MACH,0.89010989
C-EEU-HRV,urb,1995,WASH_MACH,0.89010989
C-WEU-CYP,urb,1995,WASH_MACH,0.89010989
C-EEU-CZE,urb,1995,WASH_MACH,0.89010989
C-WEU-DNK,urb,1995,WASH_MACH,0.89010989
C-EEU-EST,urb,1995,WASH_MACH,0.89010989
C-WEU-FIN,urb,1995,WASH_MACH,0.89010989
C-WEU-FRA,urb,1995,WASH_MACH,0.89010989
C-WEU-DEU,urb,1995,WASH_MACH,0.89010989
C-WEU-GRC,urb,1995,WASH_MACH,0.89010989
C-EEU-HUN,urb,1995,WASH_MACH,0.89010989
C-WEU-IRL,urb,1995,WASH_MACH,0.89010989
C-WEU-ITA,urb,1995,WASH_MACH,0.89010989
C-EEU-LVA,urb,1995,WASH_MACH,0.89010989
C-EEU-LTU,urb,1995,WASH_MACH,0.89010989
C-WEU-LUX,urb,1995,WASH_MACH,0.89010989
C-WEU-MLT,urb,1995,WASH_MACH,0.89010989
C-WEU-NLD,urb,1995,WASH_MACH,0.89010989
C-EEU-POL,urb,1995,WASH_MACH,0.89010989
C-WEU-PRT,urb,1995,WASH_MACH,0.89010989
C-EEU-ROU,urb,1995,WASH_MACH,0.89010989
C-EEU-SVK,urb,1995,WASH_MACH,0.89010989
C-EEU-SVN,urb,1995,WASH_MACH,0.89010989
C-WEU-ESP,urb,1995,WASH_MACH,0.89010989
C-WEU-SWE,urb,1995,WASH_MACH,0.89010989
C-WEU-GBR,urb,1995,WASH_MACH,0.89010989
C-WEU-CHE,urb,1990,WASH_MACH,0.89010989
C-WEU-NOR,urb,1990,WASH_MACH,0.89010989
C-WEU-AUT,urb,1990,WASH_MACH,0.89010989
C-WEU-BEL,urb,1990,WASH_MACH,0.89010989
C-EEU-BGR,urb,1990,WASH_MACH,0.89010989
C-EEU-HRV,urb,1990,WASH_MACH,0.89010989
C-WEU-CYP,urb,1990,WASH_MACH,0.89010989
C-EEU-CZE,urb,1990,WASH_MACH,0.89010989
C-WEU-DNK,urb,1990,WASH_MACH,0.89010989
C-EEU-EST,urb,1990,WASH_MACH,0.89010989
C-WEU-FIN,urb,1990,WASH_MACH,0.89010989
C-WEU-FRA,urb,1990,WASH_MACH,0.89010989
C-WEU-DEU,urb,1990,WASH_MACH,0.89010989
C-WEU-GRC,urb,1990,WASH_MACH,0.89010989
C-EEU-HUN,urb,1990,WASH_MACH,0.89010989
C-WEU-IRL,urb,1990,WASH_MACH,0.89010989
C-WEU-ITA,urb,1990,WASH_MACH,0.89010989
C-EEU-LVA,urb,1990,WASH_MACH,0.89010989
C-EEU-LTU,urb,1990,WASH_MACH,0.89010989
C-WEU-LUX,urb,1990,WASH_MACH,0.89010989
C-WEU-MLT,urb,1990,WASH_MACH,0.89010989
C-WEU-NLD,urb,1990,WASH_MACH,0.89010989
C-EEU-POL,urb,1990,WASH_MACH,0.89010989
C-WEU-PRT,urb,1990,WASH_MACH,0.89010989
C-EEU-ROU,urb,1990,WASH_MACH,0.89010989
C-EEU-SVK,urb,1990,WASH_MACH,0.89010989
C-EEU-SVN,urb,1990,WASH_MACH,0.89010989
C-WEU-ESP,urb,1990,WASH_MACH,0.89010989
C-WEU-SWE,urb,1990,WASH_MACH,0.89010989
C-WEU-GBR,urb,1990,WASH_MACH,0.89010989
C-WEU-CHE,urb,2005,WASH_MACH,0.9
C-WEU-CHE,urb,2010,WASH_MACH,0.91
C-WEU-CHE,urb,2015,WASH_MACH,0.92
C-WEU-CHE,urb,2020,WASH_MACH,0.93
C-WEU-CHE,urb,2025,WASH_MACH,0.94
C-WEU-CHE,urb,2030,WASH_MACH,0.95
C-WEU-CHE,urb,2035,WASH_MACH,0.96
C-WEU-CHE,urb,2040,WASH_MACH,0.97
C-WEU-CHE,urb,2045,WASH_MACH,0.99
C-WEU-CHE,urb,2050,WASH_MACH,0.99
C-WEU-CHE,urb,2000,WASH_MACH,0.89010989
C-WEU-NOR,urb,2005,WASH_MACH,0.9
C-WEU-NOR,urb,2010,WASH_MACH,0.91
C-WEU-NOR,urb,2015,WASH_MACH,0.92
C-WEU-NOR,urb,2020,WASH_MACH,0.93
C-WEU-NOR,urb,2025,WASH_MACH,0.94
C-WEU-NOR,urb,2030,WASH_MACH,0.95
C-WEU-NOR,urb,2035,WASH_MACH,0.96
C-WEU-NOR,urb,2040,WASH_MACH,0.97
C-WEU-NOR,urb,2045,WASH_MACH,0.98
C-WEU-NOR,urb,2050,WASH_MACH,0.99
C-WEU-NOR,urb,2000,WASH_MACH,0.89010989
C-WEU-AUT,urb,2005,WASH_MACH,0.9
C-WEU-AUT,urb,2010,WASH_MACH,0.91
C-WEU-AUT,urb,2015,WASH_MACH,0.92
C-WEU-AUT,urb,2020,WASH_MACH,0.93
C-WEU-AUT,urb,2025,WASH_MACH,0.94
C-WEU-AUT,urb,2030,WASH_MACH,0.95
C-WEU-AUT,urb,2035,WASH_MACH,0.96
C-WEU-AUT,urb,2040,WASH_MACH,0.97
C-WEU-AUT,urb,2045,WASH_MACH,0.99
C-WEU-AUT,urb,2050,WASH_MACH,0.99
C-WEU-AUT,urb,2000,WASH_MACH,0.89010989
C-WEU-BEL,urb,2005,WASH_MACH,0.9
C-WEU-BEL,urb,2010,WASH_MACH,0.91
C-WEU-BEL,urb,2015,WASH_MACH,0.92
C-WEU-BEL,urb,2020,WASH_MACH,0.93
C-WEU-BEL,urb,2025,WASH_MACH,0.94
C-WEU-BEL,urb,2030,WASH_MACH,0.95
C-WEU-BEL,urb,2035,WASH_MACH,0.96
C-WEU-BEL,urb,2040,WASH_MACH,0.97
C-WEU-BEL,urb,2045,WASH_MACH,0.98
C-WEU-BEL,urb,2050,WASH_MACH,0.99
C-WEU-BEL,urb,2000,WASH_MACH,0.89010989
C-EEU-BGR,urb,2005,WASH_MACH,0.9
C-EEU-BGR,urb,2010,WASH_MACH,0.91
C-EEU-BGR,urb,2015,WASH_MACH,0.92
C-EEU-BGR,urb,2020,WASH_MACH,0.93
C-EEU-BGR,urb,2025,WASH_MACH,0.94
C-EEU-BGR,urb,2030,WASH_MACH,0.95
C-EEU-BGR,urb,2035,WASH_MACH,0.96
C-EEU-BGR,urb,2040,WASH_MACH,0.97
C-EEU-BGR,urb,2045,WASH_MACH,0.98
C-EEU-BGR,urb,2050,WASH_MACH,0.99
C-EEU-BGR,urb,2000,WASH_MACH,0.89010989
C-EEU-HRV,urb,2005,WASH_MACH,0.9
C-EEU-HRV,urb,2010,WASH_MACH,0.91
C-EEU-HRV,urb,2015,WASH_MACH,0.92
C-EEU-HRV,urb,2020,WASH_MACH,0.93
C-EEU-HRV,urb,2025,WASH_MACH,0.94
C-EEU-HRV,urb,2030,WASH_MACH,0.95
C-EEU-HRV,urb,2035,WASH_MACH,0.96
C-EEU-HRV,urb,2040,WASH_MACH,0.97
C-EEU-HRV,urb,2045,WASH_MACH,0.98
C-EEU-HRV,urb,2050,WASH_MACH,0.99
C-EEU-HRV,urb,2000,WASH_MACH,0.89010989
C-WEU-CYP,urb,2005,WASH_MACH,0.9
C-WEU-CYP,urb,2010,WASH_MACH,0.91
C-WEU-CYP,urb,2015,WASH_MACH,0.92
C-WEU-CYP,urb,2020,WASH_MACH,0.93
C-WEU-CYP,urb,2025,WASH_MACH,0.94
C-WEU-CYP,urb,2030,WASH_MACH,0.95
C-WEU-CYP,urb,2035,WASH_MACH,0.96
C-WEU-CYP,urb,2040,WASH_MACH,0.97
C-WEU-CYP,urb,2045,WASH_MACH,0.98
C-WEU-CYP,urb,2050,WASH_MACH,0.99
C-WEU-CYP,urb,2000,WASH_MACH,0.89010989
C-EEU-CZE,urb,2005,WASH_MACH,0.9
C-EEU-CZE,urb,2010,WASH_MACH,0.91
C-EEU-CZE,urb,2015,WASH_MACH,0.92
C-EEU-CZE,urb,2020,WASH_MACH,0.93
C-EEU-CZE,urb,2025,WASH_MACH,0.94
C-EEU-CZE,urb,2030,WASH_MACH,0.95
C-EEU-CZE,urb,2035,WASH_MACH,0.96
C-EEU-CZE,urb,2040,WASH_MACH,0.97
C-EEU-CZE,urb,2045,WASH_MACH,0.99
C-EEU-CZE,urb,2050,WASH_MACH,0.99
C-EEU-CZE,urb,2000,WASH_MACH,0.89010989
C-WEU-DNK,urb,2005,WASH_MACH,0.9
C-WEU-DNK,urb,2010,WASH_MACH,0.91
C-WEU-DNK,urb,2015,WASH_MACH,0.92
C-WEU-DNK,urb,2020,WASH_MACH,0.93
C-WEU-DNK,urb,2025,WASH_MACH,0.94
C-WEU-DNK,urb,2030,WASH_MACH,0.95
C-WEU-DNK,urb,2035,WASH_MACH,0.96
C-WEU-DNK,urb,2040,WASH_MACH,0.97
C-WEU-DNK,urb,2045,WASH_MACH,0.98
C-WEU-DNK,urb,2050,WASH_MACH,0.99
C-WEU-DNK,urb,2000,WASH_MACH,0.89010989
C-EEU-EST,urb,2005,WASH_MACH,0.9
C-EEU-EST,urb,2010,WASH_MACH,0.91
C-EEU-EST,urb,2015,WASH_MACH,0.92
C-EEU-EST,urb,2020,WASH_MACH,0.93
C-EEU-EST,urb,2025,WASH_MACH,0.94
C-EEU-EST,urb,2030,WASH_MACH,0.95
C-EEU-EST,urb,2035,WASH_MACH,0.96
C-EEU-EST,urb,2040,WASH_MACH,0.97
C-EEU-EST,urb,2045,WASH_MACH,0.98
C-EEU-EST,urb,2050,WASH_MACH,0.99
C-EEU-EST,urb,2000,WASH_MACH,0.89010989
C-WEU-FIN,urb,2005,WASH_MACH,0.9
C-WEU-FIN,urb,2010,WASH_MACH,0.91
C-WEU-FIN,urb,2015,WASH_MACH,0.92
C-WEU-FIN,urb,2020,WASH_MACH,0.93
C-WEU-FIN,urb,2025,WASH_MACH,0.94
C-WEU-FIN,urb,2030,WASH_MACH,0.95
C-WEU-FIN,urb,2035,WASH_MACH,0.96
C-WEU-FIN,urb,2040,WASH_MACH,0.97
C-WEU-FIN,urb,2045,WASH_MACH,0.98
C-WEU-FIN,urb,2050,WASH_MACH,0.99
C-WEU-FIN,urb,2000,WASH_MACH,0.89010989
C-WEU-FRA,urb,2005,WASH_MACH,0.9
C-WEU-FRA,urb,2010,WASH_MACH,0.91
C-WEU-FRA,urb,2015,WASH_MACH,0.92
C-WEU-FRA,urb,2020,WASH_MACH,0.93
C-WEU-FRA,urb,2025,WASH_MACH,0.94
C-WEU-FRA,urb,2030,WASH_MACH,0.95
C-WEU-FRA,urb,2035,WASH_MACH,0.96
C-WEU-FRA,urb,2040,WASH_MACH,0.97
C-WEU-FRA,urb,2045,WASH_MACH,0.98
C-WEU-FRA,urb,2050,WASH_MACH,0.99
C-WEU-FRA,urb,2000,WASH_MACH,0.89010989
C-WEU-DEU,urb,2005,WASH_MACH,0.9
C-WEU-DEU,urb,2010,WASH_MACH,0.91
C-WEU-DEU,urb,2015,WASH_MACH,0.92
C-WEU-DEU,urb,2020,WASH_MACH,0.93
C-WEU-DEU,urb,2025,WASH_MACH,0.94
