region,year,type,energy_label,energy_class_distribution
C-WEU-FIN,1995,WASH_MACH,F,0
C-WEU-FIN,1995,WASH_MACH,G,75
C-WEU-FRA,1995,WASH_MACH,A,0
C-WEU-FRA,1995,WASH_MACH,B,1.5
C-WEU-FRA,1995,WASH_MACH,C,12.5
C-WEU-FRA,1995,WASH_MACH,D,10.75
C-WEU-FRA,1995,WASH_MACH,E,0.25
C-WEU-FRA,1995,WASH_MACH,F,0
C-WEU-FRA,1995,WASH_MACH,G,75
C-WEU-GRC,1995,WASH_MACH,A,0
C-WEU-GRC,1995,WASH_MACH,B,1.5
C-WEU-GRC,1995,WASH_MACH,C,12.5
C-WEU-GRC,1995,WASH_MACH,D,10.75
C-WEU-GRC,1995,WASH_MACH,E,0.25
C-WEU-GRC,1995,WASH_MACH,F,0
C-WEU-GRC,1995,WASH_MACH,G,75
C-WEU-IRL,1995,WASH_MACH,A,0
C-WEU-IRL,1995,WASH_MACH,B,1.5
C-WEU-IRL,1995,WASH_MACH,C,12.5
C-WEU-IRL,1995,WASH_MACH,D,10.75
C-WEU-IRL,1995,WASH_MACH,E,0.25
C-WEU-IRL,1995,WASH_MACH,F,0
C-WEU-IRL,1995,WASH_MACH,G,75
C-WEU-ITA,1995,WASH_MACH,A,0
C-WEU-ITA,1995,WASH_MACH,B,1.5
C-WEU-ITA,1995,WASH_MACH,C,12.5
C-WEU-ITA,1995,WASH_MACH,D,10.75
C-WEU-ITA,1995,WASH_MACH,E,0.25
C-WEU-ITA,1995,WASH_MACH,F,0
C-WEU-ITA,1995,WASH_MACH,G,75
C-WEU-LUX,1995,WASH_MACH,A,0
C-WEU-LUX,1995,WASH_MACH,B,1.5
C-WEU-LUX,1995,WASH_MACH,C,12.5
C-WEU-LUX,1995,WASH_MACH,D,10.75
C-WEU-LUX,1995,WASH_MACH,E,0.25
C-WEU-LUX,1995,WASH_MACH,F,0
C-WEU-LUX,1995,WASH_MACH,G,75
C-WEU-MLT,1995,WASH_MACH,A,0
C-WEU-MLT,1995,WASH_MACH,B,1.5
C-WEU-MLT,1995,WASH_MACH,C,12.5
C-WEU-MLT,1995,WASH_MACH,D,10.75
C-WEU-MLT,1995,WASH_MACH,E,0.25
C-WEU-MLT,1995,WASH_MACH,F,0
C-WEU-MLT,1995,WASH_MACH,G,75
C-WEU-NLD,1995,WASH_MACH,A,0
C-WEU-NLD,1995,WASH_MACH,B,1.5
C-WEU-NLD,1995,WASH_MACH,C,12.5
C-WEU-NLD,1995,WASH_MACH,D,10.75
C-WEU-NLD,1995,WASH_MACH,E,0.25
C-WEU-NLD,1995,WASH_MACH,F,0
C-WEU-NLD,1995,WASH_MACH,G,75
C-WEU-PRT,1995,WASH_MACH,A,0
C-WEU-PRT,1995,WASH_MACH,B,1.5
C-WEU-PRT,1995,WASH_MACH,C,12.5
C-WEU-PRT,1995,WASH_MACH,D,10.75
C-WEU-PRT,1995,WASH_MACH,E,0.25
C-WEU-PRT,1995,WASH_MACH,F,0
C-WEU-PRT,1995,WASH_MACH,G,75
C-WEU-SWE,1995,WASH_MACH,A,0
C-WEU-SWE,1995,WASH_MACH,B,1.5
C-WEU-SWE,1995,WASH_MACH,C,12.5
C-WEU-SWE,1995,WASH_MACH,D,10.75
C-WEU-SWE,1995,WASH_MACH,E,0.25
C-WEU-SWE,1995,WASH_MACH,F,0
C-WEU-SWE,1995,WASH_MACH,G,75
C-EEU-BGR,1995,WASH_MACH_COM,A,0
C-EEU-BGR,1995,WASH_MACH_COM,B,1.5
C-EEU-BGR,1995,WASH_MACH_COM,C,12.5
C-EEU-BGR,1995,WASH_MACH_COM,D,10.75
C-EEU-BGR,1995,WASH_MACH_COM,E,0.25
C-EEU-BGR,1995,WASH_MACH_COM,F,0
C-EEU-BGR,1995,WASH_MACH_COM,G,75
C-EEU-CZE,1995,WASH_MACH_COM,A,0
C-EEU-CZE,1995,WASH_MACH_COM,B,1.5
C-EEU-CZE,1995,WASH_MACH_COM,C,12.5
C-EEU-CZE,1995,WASH_MACH_COM,D,10.75
C-EEU-CZE,1995,WASH_MACH_COM,E,0.25
C-EEU-CZE,1995,WASH_MACH_COM,F,0
C-EEU-CZE,1995,WASH_MACH_COM,G,75
C-EEU-EST,1995,WASH_MACH_COM,A,0
C-EEU-EST,1995,WASH_MACH_COM,B,1.5
C-EEU-EST,1995,WASH_MACH_COM,C,12.5
C-EEU-EST,1995,WASH_MACH_COM,D,10.75
C-EEU-EST,1995,WASH_MACH_COM,E,0.25
C-EEU-EST,1995,WASH_MACH_COM,F,0
C-EEU-EST,1995,WASH_MACH_COM,G,75
C-EEU-HRV,1995,WASH_MACH_COM,A,0
C-EEU-HRV,1995,WASH_MACH_COM,B,1.5
C-EEU-HRV,1995,WASH_MACH_COM,C,12.5
C-EEU-HRV,1995,WASH_MACH_COM,D,10.75
C-EEU-HRV,1995,WASH_MACH_COM,E,0.25
C-EEU-HRV,1995,WASH_MACH_COM,F,0
C-EEU-HRV,1995,WASH_MACH_COM,G,75
C-EEU-HUN,1995,WASH_MACH_COM,A,0
C-EEU-HUN,1995,WASH_MACH_COM,B,1.5
C-EEU-HUN,1995,WASH_MACH_COM,C,12.5
C-EEU-HUN,1995,WASH_MACH_COM,D,10.75
C-EEU-HUN,1995,WASH_MACH_COM,E,0.25
C-EEU-HUN,1995,WASH_MACH_COM,F,0
C-EEU-HUN,1995,WASH_MACH_COM,G,75
C-EEU-LTU,1995,WASH_MACH_COM,A,0
C-EEU-LTU,1995,WASH_MACH_COM,B,1.5
C-EEU-LTU,1995,WASH_MACH_COM,C,12.5
C-EEU-LTU,1995,WASH_MACH_COM,D,10.75
C-EEU-LTU,1995,WASH_MACH_COM,E,0.25
C-EEU-LTU,1995,WASH_MACH_COM,F,0
C-EEU-LTU,1995,WASH_MACH_COM,G,75
C-EEU-LVA,1995,WASH_MACH_COM,A,0
C-EEU-LVA,1995,WASH_MACH_COM,B,1.5
C-EEU-LVA,1995,WASH_MACH_COM,C,12.5
C-EEU-LVA,1995,WASH_MACH_COM,D,10.75
C-EEU-LVA,1995,WASH_MACH_COM,E,0.25
C-EEU-LVA,1995,WASH_MACH_COM,F,0
C-EEU-LVA,1995,WASH_MACH_COM,G,75
C-EEU-POL,1995,WASH_MACH_COM,A,0
C-EEU-POL,1995,WASH_MACH_COM,B,1.5
C-EEU-POL,1995,WASH_MACH_COM,C,12.5
C-EEU-POL,1995,WASH_MACH_COM,D,10.75
C-EEU-POL,1995,WASH_MACH_COM,E,0.25
C-EEU-POL,1995,WASH_MACH_COM,F,0
C-EEU-POL,1995,WASH_MACH_COM,G,75
C-EEU-ROU,1995,WASH_MACH_COM,A,0
C-EEU-ROU,1995,WASH_MACH_COM,B,1.5
C-EEU-ROU,1995,WASH_MACH_COM,C,12.5
C-EEU-ROU,1995,WASH_MACH_COM,D,10.75
C-EEU-ROU,1995,WASH_MACH_COM,E,0.25
C-EEU-ROU,1995,WASH_MACH_COM,F,0
C-EEU-ROU,1995,WASH_MACH_COM,G,75
C-EEU-SVK,1995,WASH_MACH_COM,A,0
C-EEU-SVK,1995,WASH_MACH_COM,B,1.5
C-EEU-SVK,1995,WASH_MACH_COM,C,12.5
C-EEU-SVK,1995,WASH_MACH_COM,D,10.75
C-EEU-SVK,1995,WASH_MACH_COM,E,0.25
C-EEU-SVK,1995,WASH_MACH_COM,F,0
C-EEU-SVK,1995,WASH_MACH_COM,G,75
C-EEU-SVN,1995,WASH_MACH_COM,A,0
C-EEU-SVN,1995,WASH_MACH_COM,B,1.5
C-EEU-SVN,1995,WASH_MACH_COM,C,12.5
C-EEU-SVN,1995,WASH_MACH_COM,D,10.75
C-EEU-SVN,1995,WASH_MACH_COM,E,0.25
C-EEU-SVN,1995,WASH_MACH_COM,F,0
C-EEU-SVN,1995,WASH_MACH_COM,G,75
C-WEU-AUT,1995,WASH_MACH_COM,A,0
C-WEU-AUT,1995,WASH_MACH_COM,B,1.5
C-WEU-AUT,1995,WASH_MACH_COM,C,12.5
C-WEU-AUT,1995,WASH_MACH_COM,D,10.75
C-WEU-AUT,1995,WASH_MACH_COM,E,0.25
C-WEU-AUT,1995,WASH_MACH_COM,F,0
C-WEU-AUT,1995,WASH_MACH_COM,G,75
C-WEU-BEL,1995,WASH_MACH_COM,A,0
C-WEU-BEL,1995,WASH_MACH_COM,B,1.5
C-WEU-BEL,1995,WASH_MACH_COM,C,12.5
C-WEU-BEL,1995,WASH_MACH_COM,D,10.75
C-WEU-BEL,1995,WASH_MACH_COM,E,0.25
C-WEU-BEL,1995,WASH_MACH_COM,F,0
C-WEU-BEL,1995,WASH_MACH_COM,G,75
C-WEU-CYP,1995,WASH_MACH_COM,A,0
C-WEU-CYP,1995,WASH_MACH_COM,B,1.5
C-WEU-CYP,1995,WASH_MACH_COM,C,12.5
C-WEU-CYP,1995,WASH_MACH_COM,D,10.75
C-WEU-CYP,1995,WASH_MACH_COM,E,0.25
C-WEU-CYP,1995,WASH_MACH_COM,F,0
C-WEU-CYP,1995,WASH_MACH_COM,G,75
C-WEU-DEU,1995,WASH_MACH_COM,A,0
C-WEU-DEU,1995,WASH_MACH_COM,B,1.5
C-WEU-DEU,1995,WASH_MACH_COM,C,12.5
C-WEU-DEU,1995,WASH_MACH_COM,D,10.75
C-WEU-DEU,1995,WASH_MACH_COM,E,0.25
C-WEU-DEU,1995,WASH_MACH_COM,F,0
C-WEU-DEU,1995,WASH_MACH_COM,G,75
C-WEU-DNK,1995,WASH_MACH_COM,A,0
C-WEU-DNK,1995,WASH_MACH_COM,B,1.5
C-WEU-DNK,1995,WASH_MACH_COM,C,12.5
C-WEU-DNK,1995,WASH_MACH_COM,D,10.75
C-WEU-DNK,1995,WASH_MACH_COM,E,0.25
C-WEU-DNK,1995,WASH_MACH_COM,F,0
C-WEU-DNK,1995,WASH_MACH_COM,G,75
C-WEU-ESP,1995,WASH_MACH_COM,A,0
C-WEU-ESP,1995,WASH_MACH_COM,B,1.5
C-WEU-ESP,1995,WASH_MACH_COM,C,12.5
C-WEU-ESP,1995,WASH_MACH_COM,D,10.75
C-WEU-ESP,1995,WASH_MACH_COM,E,0.25
C-WEU-ESP,1995,WASH_MACH_COM,F,0
C-WEU-ESP,1995,WASH_MACH_COM,G,75
C-WEU-FIN,1995,WASH_MACH_COM,A,0
C-WEU-FIN,1995,WASH_MACH_COM,B,1.5
C-WEU-FIN,1995,WASH_MACH_COM,C,12.5
C-WEU-FIN,1995,WASH_MACH_COM,D,10.75
C-WEU-FIN,1995,WASH_MACH_COM,E,0.25
C-WEU-FIN,1995,WASH_MACH_COM,F,0
C-WEU-FIN,1995,WASH_MACH_COM,G,75
C-WEU-FRA,1995,WASH_MACH_COM,A,0
C-WEU-FRA,1995,WASH_MACH_COM,B,1.5
C-WEU-FRA,1995,WASH_MACH_COM,C,12.5
C-WEU-FRA,1995,WASH_MACH_COM,D,10.75
C-WEU-FRA,1995,WASH_MACH_COM,E,0.25
C-WEU-FRA,1995,WASH_MACH_COM,F,0
C-WEU-FRA,1995,WASH_MACH_COM,G,75
C-WEU-GRC,1995,WASH_MACH_COM,A,0
C-WEU-GRC,1995,WASH_MACH_COM,B,1.5
C-WEU-GRC,1995,WASH_MACH_COM,C,12.5
C-WEU-GRC,1995,WASH_MACH_COM,D,10.75
C-WEU-GRC,1995,WASH_MACH_COM,E,0.25
C-WEU-GRC,1995,WASH_MACH_COM,F,0
C-WEU-GRC,1995,WASH_MACH_COM,G,75
C-WEU-IRL,1995,WASH_MACH_COM,A,0
C-WEU-IRL,1995,WASH_MACH_COM,B,1.5
C-WEU-IRL,1995,WASH_MACH_COM,C,12.5
C-WEU-IRL,1995,WASH_MACH_COM,D,10.75
C-WEU-IRL,1995,WASH_MACH_COM,E,0.25
C-WEU-IRL,1995,WASH_MACH_COM,F,0
C-WEU-IRL,1995,WASH_MACH_COM,G,75
C-WEU-ITA,1995,WASH_MACH_COM,A,0
C-WEU-ITA,1995,WASH_MACH_COM,B,1.5
C-WEU-ITA,1995,WASH_MACH_COM,C,12.5
C-WEU-ITA,1995,WASH_MACH_COM,D,10.75
C-WEU-ITA,1995,WASH_MACH_COM,E,0.25
C-WEU-ITA,1995,WASH_MACH_COM,F,0
C-WEU-ITA,1995,WASH_MACH_COM,G,75
C-WEU-LUX,1995,WASH_MACH_COM,A,0
C-WEU-LUX,1995,WASH_MACH_COM,B,1.5
C-WEU-LUX,1995,WASH_MACH_COM,C,12.5
C-WEU-LUX,1995,WASH_MACH_COM,D,10.75
C-WEU-LUX,1995,WASH_MACH_COM,E,0.25
C-WEU-LUX,1995,WASH_MACH_COM,F,0
C-WEU-LUX,1995,WASH_MACH_COM,G,75
C-WEU-MLT,1995,WASH_MACH_COM,A,0
C-WEU-MLT,1995,WASH_MACH_COM,B,1.5
C-WEU-MLT,1995,WASH_MACH_COM,C,12.5
C-WEU-MLT,1995,WASH_MACH_COM,D,10.75
C-WEU-MLT,1995,WASH_MACH_COM,E,0.25
C-WEU-MLT,1995,WASH_MACH_COM,F,0
C-WEU-MLT,1995,WASH_MACH_COM,G,75
C-WEU-NLD,1995,WASH_MACH_COM,A,0
C-WEU-NLD,1995,WASH_MACH_COM,B,1.5
C-WEU-NLD,1995,WASH_MACH_COM,C,12.5
C-WEU-NLD,1995,WASH_MACH_COM,D,10.75
C-WEU-NLD,1995,WASH_MACH_COM,E,0.25
C-WEU-NLD,1995,WASH_MACH_COM,F,0
C-WEU-NLD,1995,WASH_MACH_COM,G,75
C-WEU-PRT,1995,WASH_MACH_COM,A,0
C-WEU-PRT,1995,WASH_MACH_COM,B,1.5
C-WEU-PRT,1995,WASH_MACH_COM,C,12.5
C-WEU-PRT,1995,WASH_MACH_COM,D,10.75
C-WEU-PRT,1995,WASH_MACH_COM,E,0.25
C-WEU-PRT,1995,WASH_MACH_COM,F,0
C-WEU-PRT,1995,WASH_MACH_COM,G,75
C-WEU-SWE,1995,WASH_MACH_COM,A,0
C-WEU-SWE,1995,WASH_MACH_COM,B,1.5
C-WEU-SWE,1995,WASH_MACH_COM,C,12.5
C-WEU-SWE,1995,WASH_MACH_COM,D,10.75
C-WEU-SWE,1995,WASH_MACH_COM,E,0.25
C-WEU-SWE,1995,WASH_MACH_COM,F,0
C-WEU-SWE,1995,WASH_MACH_COM,G,75
C-EEU-BGR,2000,WASH_MACH,A,0
C-EEU-BGR,2000,WASH_MACH,B,6
C-EEU-BGR,2000,WASH_MACH,C,24
C-EEU-BGR,2000,WASH_MACH,D,20
C-EEU-BGR,2000,WASH_MACH,E,0
C-EEU-BGR,2000,WASH_MACH,F,0
C-EEU-BGR,2000,WASH_MACH,G,50
C-EEU-CZE,2000,WASH_MACH,A,0
C-EEU-CZE,2000,WASH_MACH,B,6
C-EEU-CZE,2000,WASH_MACH,C,24
C-EEU-CZE,2000,WASH_MACH,D,20
C-EEU-CZE,2000,WASH_MACH,E,0
C-EEU-CZE,2000,WASH_MACH,F,0
C-EEU-CZE,2000,WASH_MACH,G,50
C-EEU-EST,2000,WASH_MACH,A,0
C-EEU-EST,2000,WASH_MACH,B,6
C-EEU-EST,2000,WASH_MACH,C,24
C-EEU-EST,2000,WASH_MACH,D,20
C-EEU-EST,2000,WASH_MACH,E,0
C-EEU-EST,2000,WASH_MACH,F,0
C-EEU-EST,2000,WASH_MACH,G,50
C-EEU-HRV,2000,WASH_MACH,A,0
C-EEU-HRV,2000,WASH_MACH,B,6
C-EEU-HRV,2000,WASH_MACH,C,24
C-EEU-HRV,2000,WASH_MACH,D,20
C-EEU-HRV,2000,WASH_MACH,E,0
C-EEU-HRV,2000,WASH_MACH,F,0
C-EEU-HRV,2000,WASH_MACH,G,50
C-EEU-HUN,2000,WASH_MACH,A,0
C-EEU-HUN,2000,WASH_MACH,B,6
C-EEU-HUN,2000,WASH_MACH,C,24
C-EEU-HUN,2000,WASH_MACH,D,20
C-EEU-HUN,2000,WASH_MACH,E,0
C-EEU-HUN,2000,WASH_MACH,F,0
C-EEU-HUN,2000,WASH_MACH,G,50
C-EEU-LTU,2000,WASH_MACH,A,0
C-EEU-LTU,2000,WASH_MACH,B,6
C-EEU-LTU,2000,WASH_MACH,C,24
C-EEU-LTU,2000,WASH_MACH,D,20
C-EEU-LTU,2000,WASH_MACH,E,0
C-EEU-LTU,2000,WASH_MACH,F,0
C-EEU-LTU,2000,WASH_MACH,G,50
C-EEU-LVA,2000,WASH_MACH,A,0
C-EEU-LVA,2000,WASH_MACH,B,6
C-EEU-LVA,2000,WASH_MACH,C,24
C-EEU-LVA,2000,WASH_MACH,D,20
C-EEU-LVA,2000,WASH_MACH,E,0
C-EEU-LVA,2000,WASH_MACH,F,0
C-EEU-LVA,2000,WASH_MACH,G,50
C-EEU-POL,2000,WASH_MACH,A,0
C-EEU-POL,2000,WASH_MACH,B,6
C-EEU-POL,2000,WASH_MACH,C,24
C-EEU-POL,2000,WASH_MACH,D,20
C-EEU-POL,2000,WASH_MACH,E,0
C-EEU-POL,2000,WASH_MACH,F,0
C-EEU-POL,2000,WASH_MACH,G,50
C-EEU-ROU,2000,WASH_MACH,A,0
C-EEU-ROU,2000,WASH_MACH,B,6
C-EEU-ROU,2000,WASH_MACH,C,24
C-EEU-ROU,2000,WASH_MACH,D,20
C-EEU-ROU,2000,WASH_MACH,E,0
C-EEU-ROU,2000,WASH_MACH,F,0
C-EEU-ROU,2000,WASH_MACH,G,50
C-EEU-SVK,2000,WASH_MACH,A,0
C-EEU-SVK,2000,WASH_MACH,B,6
C-EEU-SVK,2000,WASH_MACH,C,24
C-EEU-SVK,2000,WASH_MACH,D,20
C-EEU-SVK,2000,WASH_MACH,E,0
C-EEU-SVK,2000,WASH_MACH,F,0
C-EEU-SVK,2000,WASH_MACH,G,50
C-EEU-SVN,2000,WASH_MACH,A,0
C-EEU-SVN,2000,WASH_MACH,B,6
C-EEU-SVN,2000,WASH_MACH,C,24
C-EEU-SVN,2000,WASH_MACH,D,20
C-EEU-SVN,2000,WASH_MACH,E,0
C-EEU-SVN,2000,WASH_MACH,F,0
C-EEU-SVN,2000,WASH_MACH,G,50
C-WEU-AUT,2000,WASH_MACH,A,0
C-WEU-AUT,2000,WASH_MACH,B,6
C-WEU-AUT,2000,WASH_MACH,C,24
C-WEU-AUT,2000,WASH_MACH,D,20
C-WEU-AUT,2000,WASH_MACH,E,0
C-WEU-AUT,2000,WASH_MACH,F,0
C-WEU-AUT,2000,WASH_MACH,G,50
C-WEU-BEL,2000,WASH_MACH,A,0
C-WEU-BEL,2000,WASH_MACH,B,6
C-WEU-BEL,2000,WASH_MACH,C,24
C-WEU-BEL,2000,WASH_MACH,D,20
C-WEU-BEL,2000,WASH_MACH,E,0
C-WEU-BEL,2000,WASH_MACH,F,0
C-WEU-BEL,2000,WASH_MACH,G,50
C-WEU-CYP,2000,WASH_MACH,A,0
C-WEU-CYP,2000,WASH_MACH,B,6
C-WEU-CYP,2000,WASH_MACH,C,24
C-WEU-CYP,2000,WASH_MACH,D,20
C-WEU-CYP,2000,WASH_MACH,E,0
C-WEU-CYP,2000,WASH_MACH,F,0
C-WEU-CYP,2000,WASH_MACH,G,50
C-WEU-DEU,2000,WASH_MACH,A,0
C-WEU-DEU,2000,WASH_MACH,B,6
C-WEU-DEU,2000,WASH_MACH,C,24
C-WEU-DEU,2000,WASH_MACH,D,20
C-WEU-DEU,2000,WASH_MACH,E,0
C-WEU-DEU,2000,WASH_MACH,F,0
C-WEU-DEU,2000,WASH_MACH,G,50
C-WEU-DNK,2000,WASH_MACH,A,0
C-WEU-DNK,2000,WASH_MACH,B,6
C-WEU-DNK,2000,WASH_MACH,C,24
C-WEU-DNK,2000,WASH_MACH,D,20
C-WEU-DNK,2000,WASH_MACH,E,0
C-WEU-DNK,2000,WASH_MACH,F,0
C-WEU-DNK,2000,WASH_MACH,G,50
C-WEU-ESP,2000,WASH_MACH,A,0
C-WEU-ESP,2000,WASH_MACH,B,6
C-WEU-ESP,2000,WASH_MACH,C,24
C-WEU-ESP,2000,WASH_MACH,D,20
C-WEU-ESP,2000,WASH_MACH,E,0
C-WEU-ESP,2000,WASH_MACH,F,0
C-WEU-ESP,2000,WASH_MACH,G,50
C-WEU-FIN,2000,WASH_MACH,A,0
C-WEU-FIN,2000,WASH_MACH,B,6
C-WEU-FIN,2000,WASH_MACH,C,24
C-WEU-FIN,2000,WASH_MACH,D,20
C-WEU-FIN,2000,WASH_MACH,E,0
C-WEU-FIN,2000,WASH_MACH,F,0
C-WEU-FIN,2000,WASH_MACH,G,50
C-WEU-FRA,2000,WASH_MACH,A,0
C-WEU-FRA,2000,WASH_MACH,B,6
C-WEU-FRA,2000,WASH_MACH,C,24
C-WEU-FRA,2000,WASH_MACH,D,20
C-WEU-FRA,2000,WASH_MACH,E,0
C-WEU-FRA,2000,WASH_MACH,F,0
C-WEU-FRA,2000,WASH_MACH,G,50
C-WEU-GRC,2000,WASH_MACH,A,0
C-WEU-GRC,2000,WASH_MACH,B,6
C-WEU-GRC,2000,WASH_MACH,C,24
C-WEU-GRC,2000,WASH_MACH,D,20
C-WEU-GRC,2000,WASH_MACH,E,0
C-WEU-GRC,2000,WASH_MACH,F,0
C-WEU-GRC,2000,WASH_MACH,G,50
C-WEU-IRL,2000,WASH_MACH,A,0
C-WEU-IRL,2000,WASH_MACH,B,6
C-WEU-IRL,2000,WASH_MACH,C,24
C-WEU-IRL,2000,WASH_MACH,D,20
C-WEU-IRL,2000,WASH_MACH,E,0
C-WEU-IRL,2000,WASH_MACH,F,0
C-WEU-IRL,2000,WASH_MACH,G,50
C-WEU-ITA,2000,WASH_MACH,A,0
C-WEU-ITA,2000,WASH_MACH,B,6
C-WEU-ITA,2000,WASH_MACH,C,24
C-WEU-ITA,2000,WASH_MACH,D,20
C-WEU-ITA,2000,WASH_MACH,E,0
C-WEU-ITA,2000,WASH_MACH,F,0
C-WEU-ITA,2000,WASH_MACH,G,50
C-WEU-LUX,2000,WASH_MACH,A,0
C-WEU-LUX,2000,WASH_MACH,B,6
C-WEU-LUX,2000,WASH_MACH,C,24
C-WEU-LUX,2000,WASH_MACH,D,20
C-WEU-LUX,2000,WASH_MACH,E,0
C-WEU-LUX,2000,WASH_MACH,F,0
C-WEU-LUX,2000,WASH_MACH,G,50
C-WEU-MLT,2000,WASH_MACH,A,0
C-WEU-MLT,2000,WASH_MACH,B,6
C-WEU-MLT,2000,WASH_MACH,C,24
C-WEU-MLT,2000,WASH_MACH,D,20
C-WEU-MLT,2000,WASH_MACH,E,0
C-WEU-MLT,2000,WASH_MACH,F,0
C-WEU-MLT,2000,WASH_MACH,G,50
C-WEU-NLD,2000,WASH_MACH,A,0
C-WEU-NLD,2000,WASH_MACH,B,6
C-WEU-NLD,2000,WASH_MACH,C,24
C-WEU-NLD,2000,WASH_MACH,D,20
C-WEU-NLD,2000,WASH_MACH,E,0
C-WEU-NLD,2000,WASH_MACH,F,0
C-WEU-NLD,2000,WASH_MACH,G,50
C-WEU-PRT,2000,WASH_MACH,A,0
C-WEU-PRT,2000,WASH_MACH,B,6
C-WEU-PRT,2000,WASH_MACH,C,24
C-WEU-PRT,2000,WASH_MACH,D,20
C-WEU-PRT,2000,WASH_MACH,E,0
C-WEU-PRT,2000,WASH_MACH,F,0
C-WEU-PRT,2000,WASH_MACH,G,50
C-WEU-SWE,2000,WASH_MACH,A,0
C-WEU-SWE,2000,WASH_MACH,B,6
C-WEU-SWE,2000,WASH_MACH,C,24
C-WEU-SWE,2000,WASH_MACH,D,20
C-WEU-SWE,2000,WASH_MACH,E,0
C-WEU-SWE,2000,WASH_MACH,F,0
C-WEU-SWE,2000,WASH_MACH,G,50
C-EEU-BGR,2000,WASH_MACH_COM,A,0
C-EEU-BGR,2000,WASH_MACH_COM,B,6
C-EEU-BGR,2000,WASH_MACH_COM,C,24
C-EEU-BGR,2000,WASH_MACH_COM,D,20
C-EEU-BGR,2000,WASH_MACH_COM,E,0
C-EEU-BGR,2000,WASH_MACH_COM,F,0
C-EEU-BGR,2000,WASH_MACH_COM,G,50
C-EEU-CZE,2000,WASH_MACH_COM,A,0
C-EEU-CZE,2000,WASH_MACH_COM,B,6
C-EEU-CZE,2000,WASH_MACH_COM,C,24
C-EEU-CZE,2000,WASH_MACH_COM,D,20
C-EEU-CZE,2000,WASH_MACH_COM,E,0
C-EEU-CZE,2000,WASH_MACH_COM,F,0
C-EEU-CZE,2000,WASH_MACH_COM,G,50
C-EEU-EST,2000,WASH_MACH_COM,A,0
C-EEU-EST,2000,WASH_MACH_COM,B,6
C-EEU-EST,2000,WASH_MACH_COM,C,24
C-EEU-EST,2000,WASH_MACH_COM,D,20
C-EEU-EST,2000,WASH_MACH_COM,E,0
C-EEU-EST,2000,WASH_MACH_COM,F,0
C-EEU-EST,2000,WASH_MACH_COM,G,50
C-EEU-HRV,2000,WASH_MACH_COM,A,0
C-EEU-HRV,2000,WASH_MACH_COM,B,6
C-EEU-HRV,2000,WASH_MACH_COM,C,24
C-EEU-HRV,2000,WASH_MACH_COM,D,20
C-EEU-HRV,2000,WASH_MACH_COM,E,0
C-EEU-HRV,2000,WASH_MACH_COM,F,0
C-EEU-HRV,2000,WASH_MACH_COM,G,50
C-EEU-HUN,2000,WASH_MACH_COM,A,0
C-EEU-HUN,2000,WASH_MACH_COM,B,6
C-EEU-HUN,2000,WASH_MACH_COM,C,24
C-EEU-HUN,2000,WASH_MACH_COM,D,20
C-EEU-HUN,2000,WASH_MACH_COM,E,0
C-EEU-HUN,2000,WASH_MACH_COM,F,0
C-EEU-HUN,2000,WASH_MACH_COM,G,50
C-EEU-LTU,2000,WASH_MACH_COM,A,0
C-EEU-LTU,2000,WASH_MACH_COM,B,6
C-EEU-LTU,2000,WASH_MACH_COM,C,24
C-EEU-LTU,2000,WASH_MACH_COM,D,20
C-EEU-LTU,2000,WASH_MACH_COM,E,0
C-EEU-LTU,2000,WASH_MACH_COM,F,0
C-EEU-LTU,2000,WASH_MACH_COM,G,50
C-EEU-LVA,2000,WASH_MACH_COM,A,0
C-EEU-LVA,2000,WASH_MACH_COM,B,6
C-EEU-LVA,2000,WASH_MACH_COM,C,24
C-EEU-LVA,2000,WASH_MACH_COM,D,20
C-EEU-LVA,2000,WASH_MACH_COM,E,0
C-EEU-LVA,2000,WASH_MACH_COM,F,0
C-EEU-LVA,2000,WASH_MACH_COM,G,50
C-EEU-POL,2000,WASH_MACH_COM,A,0
C-EEU-POL,2000,WASH_MACH_COM,B,6
C-EEU-POL,2000,WASH_MACH_COM,C,24
C-EEU-POL,2000,WASH_MACH_COM,D,20
C-EEU-POL,2000,WASH_MACH_COM,E,0
C-EEU-POL,2000,WASH_MACH_COM,F,0
C-EEU-POL,2000,WASH_MACH_COM,G,50
C-EEU-ROU,2000,WASH_MACH_COM,A,0
C-EEU-ROU,2000,WASH_MACH_COM,B,6
C-EEU-ROU,2000,WASH_MACH_COM,C,24
C-EEU-ROU,2000,WASH_MACH_COM,D,20
C-EEU-ROU,2000,WASH_MACH_COM,E,0
C-EEU-ROU,2000,WASH_MACH_COM,F,0
C-EEU-ROU,2000,WASH_MACH_COM,G,50
C-EEU-SVK,2000,WASH_MACH_COM,A,0
C-EEU-SVK,2000,WASH_MACH_COM,B,6
C-EEU-SVK,2000,WASH_MACH_COM,C,24
C-EEU-SVK,2000,WASH_MACH_COM,D,20
C-EEU-SVK,2000,WASH_MACH_COM,E,0
C-EEU-SVK,2000,WASH_MACH_COM,F,0
C-EEU-SVK,2000,WASH_MACH_COM,G,50
C-EEU-SVN,2000,WASH_MACH_COM,A,0
C-EEU-SVN,2000,WASH_MACH_COM,B,6
C-EEU-SVN,2000,WASH_MACH_COM,C,24
C-EEU-SVN,2000,WASH_MACH_COM,D,20
