region,urt,type,year,access
C-EEU-ROU,urb,WASH_MACH_COM,2000,0.0597249708072079
C-EEU-SVK,rur,WASH_MACH_COM,2000,0
C-EEU-SVK,urb,WASH_MACH_COM,2000,0.0696239183155377
C-EEU-SVN,rur,WASH_MACH_COM,2000,0
C-EEU-SVN,urb,WASH_MACH_COM,2000,0.0599103645342752
C-WEU-AUT,rur,WASH_MACH_COM,2000,0
C-WEU-AUT,urb,WASH_MACH_COM,2000,0.0596257215235001
C-WEU-BEL,rur,WASH_MACH_COM,2000,0
C-WEU-BEL,urb,WASH_MACH_COM,2000,0.0894892312833935
C-WEU-CHE,rur,WASH_MACH_COM,2000,0
C-WEU-CHE,urb,WASH_MACH_COM,2000,0.0596257215235001
C-WEU-CYP,rur,WASH_MACH_COM,2000,0
C-WEU-CYP,urb,WASH_MACH_COM,2000,0.0892931778853634
C-WEU-DEU,rur,WASH_MACH_COM,2000,0
C-WEU-DEU,urb,WASH_MACH_COM,2000,0.0695327522595801
C-WEU-DNK,rur,WASH_MACH_COM,2000,0
C-WEU-DNK,urb,WASH_MACH_COM,2000,0.0696935056604887
C-WEU-ESP,rur,WASH_MACH_COM,2000,0
C-WEU-ESP,urb,WASH_MACH_COM,2000,0.0895730171780676
C-WEU-FIN,rur,WASH_MACH_COM,2000,0
C-WEU-FIN,urb,WASH_MACH_COM,2000,0.0697569780758974
C-WEU-FRA,rur,WASH_MACH_COM,2000,0
C-WEU-FRA,urb,WASH_MACH_COM,2000,0.0791566268547471
C-WEU-GBR,rur,WASH_MACH_COM,2000,0
C-WEU-GBR,urb,WASH_MACH_COM,2000,0.0698396943549788
C-WEU-GRC,rur,WASH_MACH_COM,2000,0
C-WEU-GRC,urb,WASH_MACH_COM,2000,0.07961054322409
C-WEU-IRL,rur,WASH_MACH_COM,2000,0
C-WEU-IRL,urb,WASH_MACH_COM,2000,0.0697368497507051
C-WEU-ITA,rur,WASH_MACH_COM,2000,0
C-WEU-ITA,urb,WASH_MACH_COM,2000,0.0697826654349883
C-WEU-LUX,rur,WASH_MACH_COM,2000,0
C-WEU-LUX,urb,WASH_MACH_COM,2000,0.0891435431058336
C-WEU-MLT,rur,WASH_MACH_COM,2000,0
C-WEU-MLT,urb,WASH_MACH_COM,2000,0.11822820231917
C-WEU-NLD,rur,WASH_MACH_COM,2000,0
C-WEU-NLD,urb,WASH_MACH_COM,2000,0.0793703256767072
C-WEU-NOR,rur,WASH_MACH_COM,2000,0
C-WEU-NOR,urb,WASH_MACH_COM,2000,0.0698396943549788
C-WEU-PRT,rur,WASH_MACH_COM,2000,0
C-WEU-PRT,urb,WASH_MACH_COM,2000,0.0694022516285678
C-WEU-SWE,rur,WASH_MACH_COM,2000,0
C-WEU-SWE,urb,WASH_MACH_COM,2000,0.0698396943549788
C-EEU-BGR,rur,WASH_MACH_COM,2005,0
C-EEU-BGR,urb,WASH_MACH_COM,2005,0.0792430626616947
C-EEU-CZE,rur,WASH_MACH_COM,2005,0
C-EEU-CZE,urb,WASH_MACH_COM,2005,0.0695733681898502
C-EEU-EST,rur,WASH_MACH_COM,2005,0
C-EEU-EST,urb,WASH_MACH_COM,2005,0.05986766544519
C-EEU-HRV,rur,WASH_MACH_COM,2005,0
C-EEU-HRV,urb,WASH_MACH_COM,2005,0.0596020308671901
C-EEU-HUN,rur,WASH_MACH_COM,2005,0
C-EEU-HUN,urb,WASH_MACH_COM,2005,0.0598871144553079
C-EEU-LTU,rur,WASH_MACH_COM,2005,0
C-EEU-LTU,urb,WASH_MACH_COM,2005,0.0622073770141822
C-EEU-LVA,rur,WASH_MACH_COM,2005,0
C-EEU-LVA,urb,WASH_MACH_COM,2005,0.0694047108005015
C-EEU-POL,rur,WASH_MACH_COM,2005,0
C-EEU-POL,urb,WASH_MACH_COM,2005,0.0600130272666324
C-EEU-ROU,rur,WASH_MACH_COM,2005,0
C-EEU-ROU,urb,WASH_MACH_COM,2005,0.0500420882909597
C-EEU-SVK,rur,WASH_MACH_COM,2005,0
C-EEU-SVK,urb,WASH_MACH_COM,2005,0.0597889201675656
C-EEU-SVN,rur,WASH_MACH_COM,2005,0
C-EEU-SVN,urb,WASH_MACH_COM,2005,0.0500547844061623
C-WEU-AUT,rur,WASH_MACH_COM,2005,0
C-WEU-AUT,urb,WASH_MACH_COM,2005,0.0498957891021844
C-WEU-BEL,rur,WASH_MACH_COM,2005,0
C-WEU-BEL,urb,WASH_MACH_COM,2005,0.0797418361133742
C-WEU-CHE,rur,WASH_MACH_COM,2005,0
C-WEU-CHE,urb,WASH_MACH_COM,2005,0.0498957891021844
C-WEU-CYP,rur,WASH_MACH_COM,2005,0
C-WEU-CYP,urb,WASH_MACH_COM,2005,0.0792459579517374
C-WEU-DEU,rur,WASH_MACH_COM,2005,0
C-WEU-DEU,urb,WASH_MACH_COM,2005,0.0597565081775562
C-WEU-DNK,rur,WASH_MACH_COM,2005,0
C-WEU-DNK,urb,WASH_MACH_COM,2005,0.0600057721486407
C-WEU-ESP,rur,WASH_MACH_COM,2005,0
C-WEU-ESP,urb,WASH_MACH_COM,2005,0.0795443072976857
C-WEU-FIN,rur,WASH_MACH_COM,2005,0
C-WEU-FIN,urb,WASH_MACH_COM,2005,0.0693412621071027
C-WEU-FRA,rur,WASH_MACH_COM,2005,0
C-WEU-FRA,urb,WASH_MACH_COM,2005,0.0694187898786767
C-WEU-GBR,rur,WASH_MACH_COM,2005,0
C-WEU-GBR,urb,WASH_MACH_COM,2005,0.0694110542098611
C-WEU-GRC,rur,WASH_MACH_COM,2005,0
C-WEU-GRC,urb,WASH_MACH_COM,2005,0.0791474550567359
C-WEU-IRL,rur,WASH_MACH_COM,2005,0
C-WEU-IRL,urb,WASH_MACH_COM,2005,0.0599572376174644
C-WEU-ITA,rur,WASH_MACH_COM,2005,0
C-WEU-ITA,urb,WASH_MACH_COM,2005,0.0599574366082587
C-WEU-LUX,rur,WASH_MACH_COM,2005,0
C-WEU-LUX,urb,WASH_MACH_COM,2005,0.079548418887559
C-WEU-MLT,rur,WASH_MACH_COM,2005,0
C-WEU-MLT,urb,WASH_MACH_COM,2005,0.0991486872620028
C-WEU-NLD,rur,WASH_MACH_COM,2005,0
C-WEU-NLD,urb,WASH_MACH_COM,2005,0.0697141601780186
C-WEU-NOR,rur,WASH_MACH_COM,2005,0
C-WEU-NOR,urb,WASH_MACH_COM,2005,0.0694110542098611
C-WEU-PRT,rur,WASH_MACH_COM,2005,0
C-WEU-PRT,urb,WASH_MACH_COM,2005,0.0597875130365789
C-WEU-SWE,rur,WASH_MACH_COM,2005,0
C-WEU-SWE,urb,WASH_MACH_COM,2005,0.0694110542098611
C-EEU-BGR,rur,WASH_MACH_COM,2010,0
C-EEU-BGR,urb,WASH_MACH_COM,2010,0.0696361841077975
C-EEU-CZE,rur,WASH_MACH_COM,2010,0
C-EEU-CZE,urb,WASH_MACH_COM,2010,0.059827295622101
C-EEU-EST,rur,WASH_MACH_COM,2010,0
C-EEU-EST,urb,WASH_MACH_COM,2010,0.049967334068153
C-EEU-HRV,rur,WASH_MACH_COM,2010,0
C-EEU-HRV,urb,WASH_MACH_COM,2010,0.0499334154573473
C-EEU-HUN,rur,WASH_MACH_COM,2010,0
C-EEU-HUN,urb,WASH_MACH_COM,2010,0.0597553273807428
C-EEU-LTU,rur,WASH_MACH_COM,2010,0
C-EEU-LTU,urb,WASH_MACH_COM,2010,0.0500231692268307
C-EEU-LVA,rur,WASH_MACH_COM,2010,0
C-EEU-LVA,urb,WASH_MACH_COM,2010,0.0595810979901101
C-EEU-POL,rur,WASH_MACH_COM,2010,0
C-EEU-POL,urb,WASH_MACH_COM,2010,0.0595974359303805
C-EEU-ROU,rur,WASH_MACH_COM,2010,0
C-EEU-ROU,urb,WASH_MACH_COM,2010,0.0497915263266565
C-EEU-SVK,rur,WASH_MACH_COM,2010,0
C-EEU-SVK,urb,WASH_MACH_COM,2010,0.0499129520159253
C-EEU-SVN,rur,WASH_MACH_COM,2010,0
C-EEU-SVN,urb,WASH_MACH_COM,2010,0.0496592626264257
C-WEU-AUT,rur,WASH_MACH_COM,2010,0
C-WEU-AUT,urb,WASH_MACH_COM,2010,0.0400832141740217
C-WEU-BEL,rur,WASH_MACH_COM,2010,0
C-WEU-BEL,urb,WASH_MACH_COM,2010,0.0699410641611845
C-WEU-CHE,rur,WASH_MACH_COM,2010,0
C-WEU-CHE,urb,WASH_MACH_COM,2010,0.0400832141740217
C-WEU-CYP,rur,WASH_MACH_COM,2010,0
C-WEU-CYP,urb,WASH_MACH_COM,2010,0.059935819296588
C-WEU-DEU,rur,WASH_MACH_COM,2010,0
C-WEU-DEU,urb,WASH_MACH_COM,2010,0.0499256259907642
C-WEU-DNK,rur,WASH_MACH_COM,2010,0
C-WEU-DNK,urb,WASH_MACH_COM,2010,0.0596538411048228
C-WEU-ESP,rur,WASH_MACH_COM,2010,0
C-WEU-ESP,urb,WASH_MACH_COM,2010,0.0695183914234081
C-WEU-FIN,rur,WASH_MACH_COM,2010,0
C-WEU-FIN,urb,WASH_MACH_COM,2010,0.0596962258340997
C-WEU-FRA,rur,WASH_MACH_COM,2010,0
C-WEU-FRA,urb,WASH_MACH_COM,2010,0.0596323636363374
C-WEU-GBR,rur,WASH_MACH_COM,2010,0
C-WEU-GBR,urb,WASH_MACH_COM,2010,0.0597453479444297
C-WEU-GRC,rur,WASH_MACH_COM,2010,0
C-WEU-GRC,urb,WASH_MACH_COM,2010,0.0695604140939907
C-WEU-IRL,rur,WASH_MACH_COM,2010,0
C-WEU-IRL,urb,WASH_MACH_COM,2010,0.0595181550540671
C-WEU-ITA,rur,WASH_MACH_COM,2010,0
C-WEU-ITA,urb,WASH_MACH_COM,2010,0.0500814544726687
C-WEU-LUX,rur,WASH_MACH_COM,2010,0
C-WEU-LUX,urb,WASH_MACH_COM,2010,0.0698753442780733
C-WEU-MLT,rur,WASH_MACH_COM,2010,0
C-WEU-MLT,urb,WASH_MACH_COM,2010,0.0797945746686547
C-WEU-NLD,rur,WASH_MACH_COM,2010,0
C-WEU-NLD,urb,WASH_MACH_COM,2010,0.0599818006166528
C-WEU-NOR,rur,WASH_MACH_COM,2010,0
C-WEU-NOR,urb,WASH_MACH_COM,2010,0.0597453479444297
C-WEU-PRT,rur,WASH_MACH_COM,2010,0
C-WEU-PRT,urb,WASH_MACH_COM,2010,0.0500744712267293
C-WEU-SWE,rur,WASH_MACH_COM,2010,0
C-WEU-SWE,urb,WASH_MACH_COM,2010,0.0597453479444297
C-EEU-BGR,rur,WASH_MACH_COM,2015,0
C-EEU-BGR,urb,WASH_MACH_COM,2015,0.0500496182059561
C-EEU-CZE,rur,WASH_MACH_COM,2015,0
C-EEU-CZE,urb,WASH_MACH_COM,2015,0.0499335361617635
C-EEU-EST,rur,WASH_MACH_COM,2015,0
C-EEU-EST,urb,WASH_MACH_COM,2015,0.0400792022674539
C-EEU-HRV,rur,WASH_MACH_COM,2015,0
C-EEU-HRV,urb,WASH_MACH_COM,2015,0.0496743449346045
C-EEU-HUN,rur,WASH_MACH_COM,2015,0
C-EEU-HUN,urb,WASH_MACH_COM,2015,0.0497413104527787
C-EEU-LTU,rur,WASH_MACH_COM,2015,0
C-EEU-LTU,urb,WASH_MACH_COM,2015,0.0496387913573912
C-EEU-LVA,rur,WASH_MACH_COM,2015,0
C-EEU-LVA,urb,WASH_MACH_COM,2015,0.049754933229287
C-EEU-POL,rur,WASH_MACH_COM,2015,0
C-EEU-POL,urb,WASH_MACH_COM,2015,0.0498312644902363
C-EEU-ROU,rur,WASH_MACH_COM,2015,0
C-EEU-ROU,urb,WASH_MACH_COM,2015,0.0400235528012929
C-EEU-SVK,rur,WASH_MACH_COM,2015,0
C-EEU-SVK,urb,WASH_MACH_COM,2015,0.0400833286801091
C-EEU-SVN,rur,WASH_MACH_COM,2015,0
C-EEU-SVN,urb,WASH_MACH_COM,2015,0.0399005092559694
C-WEU-AUT,rur,WASH_MACH_COM,2015,0
C-WEU-AUT,urb,WASH_MACH_COM,2015,0.0398167087621708
C-WEU-BEL,rur,WASH_MACH_COM,2015,0
C-WEU-BEL,urb,WASH_MACH_COM,2015,0.0693837874387498
C-WEU-CHE,rur,WASH_MACH_COM,2015,0
C-WEU-CHE,urb,WASH_MACH_COM,2015,0.0398167087621708
C-WEU-CYP,rur,WASH_MACH_COM,2015,0
C-WEU-CYP,urb,WASH_MACH_COM,2015,0.0499929222035779
C-WEU-DEU,rur,WASH_MACH_COM,2015,0
C-WEU-DEU,urb,WASH_MACH_COM,2015,0.0496356623744801
C-WEU-DNK,rur,WASH_MACH_COM,2015,0
C-WEU-DNK,urb,WASH_MACH_COM,2015,0.0499161096399955
C-WEU-ESP,rur,WASH_MACH_COM,2015,0
C-WEU-ESP,urb,WASH_MACH_COM,2015,0.0596692942653329
C-WEU-FIN,rur,WASH_MACH_COM,2015,0
C-WEU-FIN,urb,WASH_MACH_COM,2015,0.0498539151919817
C-WEU-FRA,rur,WASH_MACH_COM,2015,0
C-WEU-FRA,urb,WASH_MACH_COM,2015,0.0499186436170765
C-WEU-GBR,rur,WASH_MACH_COM,2015,0
C-WEU-GBR,urb,WASH_MACH_COM,2015,0.0498898101045233
C-WEU-GRC,rur,WASH_MACH_COM,2015,0
C-WEU-GRC,urb,WASH_MACH_COM,2015,0.0597310804436111
C-WEU-IRL,rur,WASH_MACH_COM,2015,0
C-WEU-IRL,urb,WASH_MACH_COM,2015,0.0498323002450628
C-WEU-ITA,rur,WASH_MACH_COM,2015,0
C-WEU-ITA,urb,WASH_MACH_COM,2015,0.049806562562032
C-WEU-LUX,rur,WASH_MACH_COM,2015,0
C-WEU-LUX,urb,WASH_MACH_COM,2015,0.0599431873811357
C-WEU-MLT,rur,WASH_MACH_COM,2015,0
C-WEU-MLT,urb,WASH_MACH_COM,2015,0.0697473964532075
C-WEU-NLD,rur,WASH_MACH_COM,2015,0
C-WEU-NLD,urb,WASH_MACH_COM,2015,0.0596594123065514
C-WEU-NOR,rur,WASH_MACH_COM,2015,0
C-WEU-NOR,urb,WASH_MACH_COM,2015,0.0498898101045233
C-WEU-PRT,rur,WASH_MACH_COM,2015,0
C-WEU-PRT,urb,WASH_MACH_COM,2015,0.049695502117378
C-WEU-SWE,rur,WASH_MACH_COM,2015,0
C-WEU-SWE,urb,WASH_MACH_COM,2015,0.0498898101045233
C-EEU-BGR,rur,WASH_MACH_COM,2020,0
C-EEU-BGR,urb,WASH_MACH_COM,2020,0.049658042625628
C-EEU-CZE,rur,WASH_MACH_COM,2020,0
C-EEU-CZE,urb,WASH_MACH_COM,2020,0.0400297198000412
C-EEU-EST,rur,WASH_MACH_COM,2020,0
C-EEU-EST,urb,WASH_MACH_COM,2020,0.0397929188520386
C-EEU-HRV,rur,WASH_MACH_COM,2020,0
C-EEU-HRV,urb,WASH_MACH_COM,2020,0.0398882593499418
C-EEU-HUN,rur,WASH_MACH_COM,2020,0
C-EEU-HUN,urb,WASH_MACH_COM,2020,0.0399837217484031
C-EEU-LTU,rur,WASH_MACH_COM,2020,0
C-EEU-LTU,urb,WASH_MACH_COM,2020,0.0398341148520438
C-EEU-LVA,rur,WASH_MACH_COM,2020,0
C-EEU-LVA,urb,WASH_MACH_COM,2020,0.0399047086335011
C-EEU-POL,rur,WASH_MACH_COM,2020,0
C-EEU-POL,urb,WASH_MACH_COM,2020,0.0400087717353118
C-EEU-ROU,rur,WASH_MACH_COM,2020,0
C-EEU-ROU,urb,WASH_MACH_COM,2020,0.0397501290506643
C-EEU-SVK,rur,WASH_MACH_COM,2020,0
C-EEU-SVK,urb,WASH_MACH_COM,2020,0.0398931307604092
C-EEU-SVN,rur,WASH_MACH_COM,2020,0
C-EEU-SVN,urb,WASH_MACH_COM,2020,0.0301005679926168
C-WEU-AUT,rur,WASH_MACH_COM,2020,0
C-WEU-AUT,urb,WASH_MACH_COM,2020,0.0300383253051622
C-WEU-BEL,rur,WASH_MACH_COM,2020,0
C-WEU-BEL,urb,WASH_MACH_COM,2020,0.0595861342569941
C-WEU-CHE,rur,WASH_MACH_COM,2020,0
C-WEU-CHE,urb,WASH_MACH_COM,2020,0.0300383253051622
C-WEU-CYP,rur,WASH_MACH_COM,2020,0
C-WEU-CYP,urb,WASH_MACH_COM,2020,0.0400616682163412
C-WEU-DEU,rur,WASH_MACH_COM,2020,0
C-WEU-DEU,urb,WASH_MACH_COM,2020,0.0398836487408079
C-WEU-DNK,rur,WASH_MACH_COM,2020,0
C-WEU-DNK,urb,WASH_MACH_COM,2020,0.0400851609634455
C-WEU-ESP,rur,WASH_MACH_COM,2020,0
C-WEU-ESP,urb,WASH_MACH_COM,2020,0.0498930848532533
C-WEU-FIN,rur,WASH_MACH_COM,2020,0
C-WEU-FIN,urb,WASH_MACH_COM,2020,0.0400362552082582
C-WEU-FRA,rur,WASH_MACH_COM,2020,0
C-WEU-FRA,urb,WASH_MACH_COM,2020,0.0401031397162067
C-WEU-GBR,rur,WASH_MACH_COM,2020,0
C-WEU-GBR,urb,WASH_MACH_COM,2020,0.0400825510933499
C-WEU-GRC,rur,WASH_MACH_COM,2020,0
C-WEU-GRC,urb,WASH_MACH_COM,2020,0.0499530724997354
C-WEU-IRL,rur,WASH_MACH_COM,2020,0
C-WEU-IRL,urb,WASH_MACH_COM,2020,0.0400440495942082
C-WEU-ITA,rur,WASH_MACH_COM,2020,0
C-WEU-ITA,urb,WASH_MACH_COM,2020,0.0399640697925554
C-WEU-LUX,rur,WASH_MACH_COM,2020,0
C-WEU-LUX,urb,WASH_MACH_COM,2020,0.0498835997135477
C-WEU-MLT,rur,WASH_MACH_COM,2020,0
C-WEU-MLT,urb,WASH_MACH_COM,2020,0.059610413843953
C-WEU-NLD,rur,WASH_MACH_COM,2020,0
C-WEU-NLD,urb,WASH_MACH_COM,2020,0.0497973099711614
C-WEU-NOR,rur,WASH_MACH_COM,2020,0
C-WEU-NOR,urb,WASH_MACH_COM,2020,0.0400825510933499
C-WEU-PRT,rur,WASH_MACH_COM,2020,0
C-WEU-PRT,urb,WASH_MACH_COM,2020,0.0399866205620817
C-WEU-SWE,rur,WASH_MACH_COM,2020,0
C-WEU-SWE,urb,WASH_MACH_COM,2020,0.0400825510933499
C-EEU-BGR,rur,WASH_MACH_COM,2025,0
C-EEU-BGR,urb,WASH_MACH_COM,2025,0.0407222267613975
C-EEU-CZE,rur,WASH_MACH_COM,2025,0
C-EEU-CZE,urb,WASH_MACH_COM,2025,0.0406573204614923
C-EEU-EST,rur,WASH_MACH_COM,2025,0
C-EEU-EST,urb,WASH_MACH_COM,2025,0.0404093580355393
C-EEU-HRV,rur,WASH_MACH_COM,2025,0
C-EEU-HRV,urb,WASH_MACH_COM,2025,0.0405077991409307
C-EEU-HUN,rur,WASH_MACH_COM,2025,0
C-EEU-HUN,urb,WASH_MACH_COM,2025,0.0406006537930404
C-EEU-LTU,rur,WASH_MACH_COM,2025,0
C-EEU-LTU,urb,WASH_MACH_COM,2025,0.0404428275252395
C-EEU-LVA,rur,WASH_MACH_COM,2025,0
C-EEU-LVA,urb,WASH_MACH_COM,2025,0.0404718392294662
C-EEU-POL,rur,WASH_MACH_COM,2025,0
C-EEU-POL,urb,WASH_MACH_COM,2025,0.0406090846847228
C-EEU-ROU,rur,WASH_MACH_COM,2025,0
C-EEU-ROU,urb,WASH_MACH_COM,2025,0.0305820982185786
C-EEU-SVK,rur,WASH_MACH_COM,2025,0
C-EEU-SVK,urb,WASH_MACH_COM,2025,0.0405209751716277
C-EEU-SVN,rur,WASH_MACH_COM,2025,0
C-EEU-SVN,urb,WASH_MACH_COM,2025,0.0359005064077727
C-WEU-AUT,rur,WASH_MACH_COM,2025,0
C-WEU-AUT,urb,WASH_MACH_COM,2025,0.0305384686371969
C-WEU-BEL,rur,WASH_MACH_COM,2025,0
C-WEU-BEL,urb,WASH_MACH_COM,2025,0.0605352864085483
C-WEU-CHE,rur,WASH_MACH_COM,2025,0
C-WEU-CHE,urb,WASH_MACH_COM,2025,0.0305384686371969
C-WEU-CYP,rur,WASH_MACH_COM,2025,0
C-WEU-CYP,urb,WASH_MACH_COM,2025,0.0504040842378853
C-WEU-DEU,rur,WASH_MACH_COM,2025,0
C-WEU-DEU,urb,WASH_MACH_COM,2025,0.0405089473628905
C-WEU-DNK,rur,WASH_MACH_COM,2025,0
C-WEU-DNK,urb,WASH_MACH_COM,2025,0.0504109285199623
C-WEU-ESP,rur,WASH_MACH_COM,2025,0
C-WEU-ESP,urb,WASH_MACH_COM,2025,0.0506735966628144
C-WEU-FIN,rur,WASH_MACH_COM,2025,0
C-WEU-FIN,urb,WASH_MACH_COM,2025,0.0406818909412727
C-WEU-FRA,rur,WASH_MACH_COM,2025,0
C-WEU-FRA,urb,WASH_MACH_COM,2025,0.0504458869983133
C-WEU-GBR,rur,WASH_MACH_COM,2025,0
C-WEU-GBR,urb,WASH_MACH_COM,2025,0.0465826616738514
C-WEU-GRC,rur,WASH_MACH_COM,2025,0
C-WEU-GRC,urb,WASH_MACH_COM,2025,0.0507170487419843
C-WEU-IRL,rur,WASH_MACH_COM,2025,0
C-WEU-IRL,urb,WASH_MACH_COM,2025,0.0504213210837298
C-WEU-ITA,rur,WASH_MACH_COM,2025,0
C-WEU-ITA,urb,WASH_MACH_COM,2025,0.040598113680033
C-WEU-LUX,rur,WASH_MACH_COM,2025,0
C-WEU-LUX,urb,WASH_MACH_COM,2025,0.0508033680991052
C-WEU-MLT,rur,WASH_MACH_COM,2025,0
C-WEU-MLT,urb,WASH_MACH_COM,2025,0.060545144317839
C-WEU-NLD,rur,WASH_MACH_COM,2025,0
C-WEU-NLD,urb,WASH_MACH_COM,2025,0.0506176657594927
C-WEU-NOR,rur,WASH_MACH_COM,2025,0
C-WEU-NOR,urb,WASH_MACH_COM,2025,0.0465826616738514
C-WEU-PRT,rur,WASH_MACH_COM,2025,0
C-WEU-PRT,urb,WASH_MACH_COM,2025,0.0406338025076051
C-WEU-SWE,rur,WASH_MACH_COM,2025,0
C-WEU-SWE,urb,WASH_MACH_COM,2025,0.0465826616738514
C-EEU-BGR,rur,WASH_MACH_COM,2030,0
C-EEU-BGR,urb,WASH_MACH_COM,2030,0.0413034464156277
C-EEU-CZE,rur,WASH_MACH_COM,2030,0
C-EEU-CZE,urb,WASH_MACH_COM,2030,0.0412810761607282
C-EEU-EST,rur,WASH_MACH_COM,2030,0
C-EEU-EST,urb,WASH_MACH_COM,2030,0.0410231585951302
C-EEU-HRV,rur,WASH_MACH_COM,2030,0
C-EEU-HRV,urb,WASH_MACH_COM,2030,0.0411359201213639
C-EEU-HUN,rur,WASH_MACH_COM,2030,0
C-EEU-HUN,urb,WASH_MACH_COM,2030,0.0412154000331885
C-EEU-LTU,rur,WASH_MACH_COM,2030,0
C-EEU-LTU,urb,WASH_MACH_COM,2030,0.041054807096403
C-EEU-LVA,rur,WASH_MACH_COM,2030,0
C-EEU-LVA,urb,WASH_MACH_COM,2030,0.0410585113483413
C-EEU-POL,rur,WASH_MACH_COM,2030,0
C-EEU-POL,urb,WASH_MACH_COM,2030,0.0412188751944362
C-EEU-ROU,rur,WASH_MACH_COM,2030,0
C-EEU-ROU,urb,WASH_MACH_COM,2030,0.0409837327845084
C-EEU-SVK,rur,WASH_MACH_COM,2030,0
C-EEU-SVK,urb,WASH_MACH_COM,2030,0.0411576272020283
C-EEU-SVN,rur,WASH_MACH_COM,2030,0
C-EEU-SVN,urb,WASH_MACH_COM,2030,0.0410308490269653
C-WEU-AUT,rur,WASH_MACH_COM,2030,0
C-WEU-AUT,urb,WASH_MACH_COM,2030,0.0310400498822583
C-WEU-BEL,rur,WASH_MACH_COM,2030,0
C-WEU-BEL,urb,WASH_MACH_COM,2030,0.0614786909125562
C-WEU-CHE,rur,WASH_MACH_COM,2030,0
C-WEU-CHE,urb,WASH_MACH_COM,2030,0.0310400498822583
C-WEU-CYP,rur,WASH_MACH_COM,2030,0
C-WEU-CYP,urb,WASH_MACH_COM,2030,0.0512473413658731
C-WEU-DEU,rur,WASH_MACH_COM,2030,0
C-WEU-DEU,urb,WASH_MACH_COM,2030,0.0411371395942647
C-WEU-DNK,rur,WASH_MACH_COM,2030,0
C-WEU-DNK,urb,WASH_MACH_COM,2030,0.0512250640683172
C-WEU-ESP,rur,WASH_MACH_COM,2030,0
C-WEU-ESP,urb,WASH_MACH_COM,2030,0.051452533972649
C-WEU-FIN,rur,WASH_MACH_COM,2030,0
C-WEU-FIN,urb,WASH_MACH_COM,2030,0.0413247275075158
C-WEU-FRA,rur,WASH_MACH_COM,2030,0
C-WEU-FRA,urb,WASH_MACH_COM,2030,0.0512709252845419
C-WEU-GBR,rur,WASH_MACH_COM,2030,0
C-WEU-GBR,urb,WASH_MACH_COM,2030,0.0512814666463694
C-WEU-GRC,rur,WASH_MACH_COM,2030,0
C-WEU-GRC,urb,WASH_MACH_COM,2030,0.0514773592004738
C-WEU-IRL,rur,WASH_MACH_COM,2030,0
C-WEU-IRL,urb,WASH_MACH_COM,2030,0.0512968773736569
C-WEU-ITA,rur,WASH_MACH_COM,2030,0
C-WEU-ITA,urb,WASH_MACH_COM,2030,0.0412331613055174
C-WEU-LUX,rur,WASH_MACH_COM,2030,0
C-WEU-LUX,urb,WASH_MACH_COM,2030,0.0614194321749321
C-WEU-MLT,rur,WASH_MACH_COM,2030,0
C-WEU-MLT,urb,WASH_MACH_COM,2030,0.0614545796304544
C-WEU-NLD,rur,WASH_MACH_COM,2030,0
C-WEU-NLD,urb,WASH_MACH_COM,2030,0.0514201065495851
C-WEU-NOR,rur,WASH_MACH_COM,2030,0
C-WEU-NOR,urb,WASH_MACH_COM,2030,0.0512814666463694
C-WEU-PRT,rur,WASH_MACH_COM,2030,0
C-WEU-PRT,urb,WASH_MACH_COM,2030,0.0412740992146907
C-WEU-SWE,rur,WASH_MACH_COM,2030,0
C-WEU-SWE,urb,WASH_MACH_COM,2030,0.0512814666463694
C-EEU-BGR,rur,WASH_MACH_COM,2035,0
C-EEU-BGR,urb,WASH_MACH_COM,2035,0.0418811725439304
C-EEU-CZE,rur,WASH_MACH_COM,2035,0
C-EEU-CZE,urb,WASH_MACH_COM,2035,0.0419026775450157
C-EEU-EST,rur,WASH_MACH_COM,2035,0
C-EEU-EST,urb,WASH_MACH_COM,2035,0.041637995755276
C-EEU-HRV,rur,WASH_MACH_COM,2035,0
C-EEU-HRV,urb,WASH_MACH_COM,2035,0.0417687638093952
C-EEU-HUN,rur,WASH_MACH_COM,2035,0
C-EEU-HUN,urb,WASH_MACH_COM,2035,0.041826518176623
C-EEU-LTU,rur,WASH_MACH_COM,2035,0
C-EEU-LTU,urb,WASH_MACH_COM,2035,0.0416672826208256
C-EEU-LVA,rur,WASH_MACH_COM,2035,0
C-EEU-LVA,urb,WASH_MACH_COM,2035,0.0416517504083823
C-EEU-POL,rur,WASH_MACH_COM,2035,0
C-EEU-POL,urb,WASH_MACH_COM,2035,0.0418364049518026
C-EEU-ROU,rur,WASH_MACH_COM,2035,0
C-EEU-ROU,urb,WASH_MACH_COM,2035,0.0416167015734882
C-EEU-SVK,rur,WASH_MACH_COM,2035,0
C-EEU-SVK,urb,WASH_MACH_COM,2035,0.041800708324709
C-EEU-SVN,rur,WASH_MACH_COM,2035,0
C-EEU-SVN,urb,WASH_MACH_COM,2035,0.0416856271842061
C-WEU-AUT,rur,WASH_MACH_COM,2035,0
C-WEU-AUT,urb,WASH_MACH_COM,2035,0.041633896897261
C-WEU-BEL,rur,WASH_MACH_COM,2035,0
C-WEU-BEL,urb,WASH_MACH_COM,2035,0.0624152011424448
C-WEU-CHE,rur,WASH_MACH_COM,2035,0
C-WEU-CHE,urb,WASH_MACH_COM,2035,0.041633896897261
