scenario_supply,region_gea,material,production,year,emission_factor,unit
NPi,NAM,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,NAM,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,NAM,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,NAM,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,NAM,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,NAM,copper,primary,2020,5.671664441,kgco2e/kg
NPi,NAM,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,NAM,copper,primary,2030,5.475735664,kgco2e/kg
NPi,NAM,copper,primary,2040,5.38231368,kgco2e/kg
NPi,NAM,copper,primary,2050,5.267540244,kgco2e/kg
NPi,NAM,copper,primary,2060,4.750599033,kgco2e/kg
NPi,NAM,copper,primary,2070,4.533265784,kgco2e/kg
NPi,NAM,copper,primary,2080,4.389493232,kgco2e/kg
NPi,NAM,copper,primary,2090,4.223916058,kgco2e/kg
NPi,NAM,copper,primary,2100,4.116363299,kgco2e/kg
NPi,NAM,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,NAM,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,NAM,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,NAM,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,NAM,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,NAM,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,NAM,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,NAM,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,NAM,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,NAM,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,NAM,glass,primary,2020,1.128042383,kgco2e/kg
NPi,NAM,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,NAM,glass,primary,2030,1.099197144,kgco2e/kg
NPi,NAM,glass,primary,2040,1.041731361,kgco2e/kg
NPi,NAM,glass,primary,2050,1.009979044,kgco2e/kg
NPi,NAM,glass,primary,2060,0.982933419,kgco2e/kg
NPi,NAM,glass,primary,2070,0.970526351,kgco2e/kg
NPi,NAM,glass,primary,2080,0.963779188,kgco2e/kg
NPi,NAM,glass,primary,2090,0.955943365,kgco2e/kg
NPi,NAM,glass,primary,2100,0.949564751,kgco2e/kg
NPi,NAM,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,NAM,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,NAM,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,NAM,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,NAM,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,NAM,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,NAM,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,NAM,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,NAM,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,NAM,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,NAM,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,NAM,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,NAM,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,NAM,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,NAM,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,NAM,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,NAM,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,NAM,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,NAM,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,NAM,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,NAM,steel,primary,2020,0.880637012,kgco2e/kg
NPi,NAM,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,NAM,steel,primary,2030,0.858519885,kgco2e/kg
NPi,NAM,steel,primary,2040,0.814925974,kgco2e/kg
NPi,NAM,steel,primary,2050,0.790561412,kgco2e/kg
NPi,NAM,steel,primary,2060,0.769424213,kgco2e/kg
NPi,NAM,steel,primary,2070,0.759651179,kgco2e/kg
NPi,NAM,steel,primary,2080,0.754380234,kgco2e/kg
NPi,NAM,steel,primary,2090,0.748247746,kgco2e/kg
NPi,NAM,steel,primary,2100,0.743160103,kgco2e/kg
NPi,NAM,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,NAM,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,NAM,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,NAM,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,NAM,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,NAM,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,NAM,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,NAM,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,NAM,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,NAM,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,NAM,wood,primary,2020,0.131523389,kgco2e/kg
NPi,NAM,wood,primary,2025,0.129721068,kgco2e/kg
NPi,NAM,wood,primary,2030,0.127918747,kgco2e/kg
NPi,NAM,wood,primary,2040,0.125486658,kgco2e/kg
NPi,NAM,wood,primary,2050,0.11884438,kgco2e/kg
NPi,NAM,wood,primary,2060,0.104256989,kgco2e/kg
NPi,NAM,wood,primary,2070,0.097023445,kgco2e/kg
NPi,NAM,wood,primary,2080,0.094039007,kgco2e/kg
NPi,NAM,wood,primary,2090,0.089948257,kgco2e/kg
NPi,NAM,wood,primary,2100,0.084017776,kgco2e/kg
NPi,PAO,aluminum,primary,2020,13.72118815,kgco2e/kg
NPi,PAO,aluminum,primary,2025,12.998275695,kgco2e/kg
NPi,PAO,aluminum,primary,2030,12.27536324,kgco2e/kg
NPi,PAO,aluminum,primary,2040,11.12024604,kgco2e/kg
NPi,PAO,aluminum,primary,2050,10.71547812,kgco2e/kg
NPi,PAO,aluminum,primary,2060,10.1245918,kgco2e/kg
NPi,PAO,aluminum,primary,2070,8.371147594,kgco2e/kg
NPi,PAO,aluminum,primary,2080,7.479485658,kgco2e/kg
NPi,PAO,aluminum,primary,2090,7.233806355,kgco2e/kg
NPi,PAO,aluminum,primary,2100,7.414642661,kgco2e/kg
NPi,PAO,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,PAO,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,PAO,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,PAO,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,PAO,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,PAO,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,PAO,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,PAO,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,PAO,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,PAO,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,PAO,brick,primary,2020,0.255354211,kgco2e/kg
NPi,PAO,brick,primary,2025,0.25439529,kgco2e/kg
NPi,PAO,brick,primary,2030,0.253436369,kgco2e/kg
NPi,PAO,brick,primary,2040,0.252067884,kgco2e/kg
NPi,PAO,brick,primary,2050,0.249216103,kgco2e/kg
NPi,PAO,brick,primary,2060,0.242895938,kgco2e/kg
NPi,PAO,brick,primary,2070,0.23987142,kgco2e/kg
NPi,PAO,brick,primary,2080,0.238642208,kgco2e/kg
NPi,PAO,brick,primary,2090,0.236807362,kgco2e/kg
NPi,PAO,brick,primary,2100,0.23425449,kgco2e/kg
NPi,PAO,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,PAO,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,PAO,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,PAO,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,PAO,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,PAO,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,PAO,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,PAO,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,PAO,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,PAO,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,PAO,copper,primary,2020,5.671664441,kgco2e/kg
NPi,PAO,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,PAO,copper,primary,2030,5.475735664,kgco2e/kg
NPi,PAO,copper,primary,2040,5.38231368,kgco2e/kg
NPi,PAO,copper,primary,2050,5.267540244,kgco2e/kg
NPi,PAO,copper,primary,2060,4.750599033,kgco2e/kg
NPi,PAO,copper,primary,2070,4.533265784,kgco2e/kg
NPi,PAO,copper,primary,2080,4.389493232,kgco2e/kg
NPi,PAO,copper,primary,2090,4.223916058,kgco2e/kg
NPi,PAO,copper,primary,2100,4.116363299,kgco2e/kg
NPi,PAO,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,PAO,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,PAO,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,PAO,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,PAO,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,PAO,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,PAO,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,PAO,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,PAO,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,PAO,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,PAO,glass,primary,2020,1.128042383,kgco2e/kg
NPi,PAO,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,PAO,glass,primary,2030,1.099197144,kgco2e/kg
NPi,PAO,glass,primary,2040,1.041731361,kgco2e/kg
NPi,PAO,glass,primary,2050,1.009979044,kgco2e/kg
NPi,PAO,glass,primary,2060,0.982933419,kgco2e/kg
NPi,PAO,glass,primary,2070,0.970526351,kgco2e/kg
NPi,PAO,glass,primary,2080,0.963779188,kgco2e/kg
NPi,PAO,glass,primary,2090,0.955943365,kgco2e/kg
NPi,PAO,glass,primary,2100,0.949564751,kgco2e/kg
NPi,PAO,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,PAO,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,PAO,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,PAO,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,PAO,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,PAO,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,PAO,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,PAO,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,PAO,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,PAO,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,PAO,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,PAO,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,PAO,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,PAO,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,PAO,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,PAO,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,PAO,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,PAO,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,PAO,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,PAO,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,PAO,steel,primary,2020,2.092118154,kgco2e/kg
NPi,PAO,steel,primary,2025,2.0152957375,kgco2e/kg
NPi,PAO,steel,primary,2030,1.938473321,kgco2e/kg
NPi,PAO,steel,primary,2040,1.920175068,kgco2e/kg
NPi,PAO,steel,primary,2050,1.90269052,kgco2e/kg
NPi,PAO,steel,primary,2060,2.012517095,kgco2e/kg
NPi,PAO,steel,primary,2070,1.997798208,kgco2e/kg
NPi,PAO,steel,primary,2080,1.831889723,kgco2e/kg
NPi,PAO,steel,primary,2090,1.81956965,kgco2e/kg
NPi,PAO,steel,primary,2100,1.806072571,kgco2e/kg
NPi,PAO,steel,secondary,2020,1.228308087,kgco2e/kg
NPi,PAO,steel,secondary,2025,1.189413991,kgco2e/kg
NPi,PAO,steel,secondary,2030,1.150519895,kgco2e/kg
NPi,PAO,steel,secondary,2040,1.100192257,kgco2e/kg
NPi,PAO,steel,secondary,2050,1.074733886,kgco2e/kg
NPi,PAO,steel,secondary,2060,1.03433001,kgco2e/kg
NPi,PAO,steel,secondary,2070,1.008611857,kgco2e/kg
NPi,PAO,steel,secondary,2080,1.001585612,kgco2e/kg
NPi,PAO,steel,secondary,2090,0.991977708,kgco2e/kg
NPi,PAO,steel,secondary,2100,0.974477996,kgco2e/kg
NPi,PAO,wood,primary,2020,0.131523389,kgco2e/kg
NPi,PAO,wood,primary,2025,0.129721068,kgco2e/kg
NPi,PAO,wood,primary,2030,0.127918747,kgco2e/kg
NPi,PAO,wood,primary,2040,0.125486658,kgco2e/kg
NPi,PAO,wood,primary,2050,0.11884438,kgco2e/kg
NPi,PAO,wood,primary,2060,0.104256989,kgco2e/kg
NPi,PAO,wood,primary,2070,0.097023445,kgco2e/kg
NPi,PAO,wood,primary,2080,0.094039007,kgco2e/kg
NPi,PAO,wood,primary,2090,0.089948257,kgco2e/kg
NPi,PAO,wood,primary,2100,0.084017776,kgco2e/kg
NPi,PAS,aluminum,primary,2020,16.21619114,kgco2e/kg
NPi,PAS,aluminum,primary,2025,15.963442745,kgco2e/kg
NPi,PAS,aluminum,primary,2030,15.71069435,kgco2e/kg
NPi,PAS,aluminum,primary,2040,15.246144900000001,kgco2e/kg
NPi,PAS,aluminum,primary,2050,14.57843677,kgco2e/kg
NPi,PAS,aluminum,primary,2060,12.75221531,kgco2e/kg
NPi,PAS,aluminum,primary,2070,12.05945097,kgco2e/kg
NPi,PAS,aluminum,primary,2080,11.53405156,kgco2e/kg
NPi,PAS,aluminum,primary,2090,11.13207284,kgco2e/kg
NPi,PAS,aluminum,primary,2100,11.50572272,kgco2e/kg
NPi,PAS,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,PAS,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,PAS,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,PAS,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,PAS,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,PAS,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,PAS,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,PAS,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,PAS,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,PAS,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,PAS,brick,primary,2020,0.255354211,kgco2e/kg
NPi,PAS,brick,primary,2025,0.25439529,kgco2e/kg
NPi,PAS,brick,primary,2030,0.253436369,kgco2e/kg
NPi,PAS,brick,primary,2040,0.252067884,kgco2e/kg
NPi,PAS,brick,primary,2050,0.249216103,kgco2e/kg
NPi,PAS,brick,primary,2060,0.242895938,kgco2e/kg
NPi,PAS,brick,primary,2070,0.23987142,kgco2e/kg
NPi,PAS,brick,primary,2080,0.238642208,kgco2e/kg
NPi,PAS,brick,primary,2090,0.236807362,kgco2e/kg
NPi,PAS,brick,primary,2100,0.23425449,kgco2e/kg
NPi,PAS,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,PAS,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,PAS,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,PAS,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,PAS,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,PAS,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,PAS,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,PAS,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,PAS,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,PAS,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,PAS,copper,primary,2020,5.671664441,kgco2e/kg
NPi,PAS,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,PAS,copper,primary,2030,5.475735664,kgco2e/kg
NPi,PAS,copper,primary,2040,5.38231368,kgco2e/kg
NPi,PAS,copper,primary,2050,5.267540244,kgco2e/kg
NPi,PAS,copper,primary,2060,4.750599033,kgco2e/kg
NPi,PAS,copper,primary,2070,4.533265784,kgco2e/kg
NPi,PAS,copper,primary,2080,4.389493232,kgco2e/kg
NPi,PAS,copper,primary,2090,4.223916058,kgco2e/kg
NPi,PAS,copper,primary,2100,4.116363299,kgco2e/kg
NPi,PAS,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,PAS,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,PAS,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,PAS,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,PAS,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,PAS,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,PAS,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,PAS,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,PAS,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,PAS,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,PAS,glass,primary,2020,1.128042383,kgco2e/kg
NPi,PAS,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,PAS,glass,primary,2030,1.099197144,kgco2e/kg
NPi,PAS,glass,primary,2040,1.041731361,kgco2e/kg
NPi,PAS,glass,primary,2050,1.009979044,kgco2e/kg
NPi,PAS,glass,primary,2060,0.982933419,kgco2e/kg
NPi,PAS,glass,primary,2070,0.970526351,kgco2e/kg
NPi,PAS,glass,primary,2080,0.963779188,kgco2e/kg
NPi,PAS,glass,primary,2090,0.955943365,kgco2e/kg
NPi,PAS,glass,primary,2100,0.949564751,kgco2e/kg
NPi,PAS,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,PAS,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,PAS,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,PAS,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,PAS,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,PAS,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,PAS,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,PAS,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,PAS,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,PAS,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,PAS,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,PAS,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,PAS,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,PAS,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,PAS,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,PAS,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,PAS,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,PAS,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,PAS,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,PAS,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,PAS,steel,primary,2020,2.113993858,kgco2e/kg
NPi,PAS,steel,primary,2025,2.104055065,kgco2e/kg
NPi,PAS,steel,primary,2030,2.094116272,kgco2e/kg
NPi,PAS,steel,primary,2040,2.082761845,kgco2e/kg
NPi,PAS,steel,primary,2050,2.066780015,kgco2e/kg
NPi,PAS,steel,primary,2060,2.01745723,kgco2e/kg
NPi,PAS,steel,primary,2070,1.964357789,kgco2e/kg
NPi,PAS,steel,primary,2080,1.987436847,kgco2e/kg
NPi,PAS,steel,primary,2090,1.845647518,kgco2e/kg
NPi,PAS,steel,primary,2100,1.793761259,kgco2e/kg
NPi,PAS,steel,secondary,2020,1.26426652,kgco2e/kg
NPi,PAS,steel,secondary,2025,1.245272222,kgco2e/kg
NPi,PAS,steel,secondary,2030,1.226277924,kgco2e/kg
NPi,PAS,steel,secondary,2040,1.180028002,kgco2e/kg
NPi,PAS,steel,secondary,2050,1.160813925,kgco2e/kg
NPi,PAS,steel,secondary,2060,1.101661917,kgco2e/kg
NPi,PAS,steel,secondary,2070,1.068126847,kgco2e/kg
NPi,PAS,steel,secondary,2080,1.050026308,kgco2e/kg
NPi,PAS,steel,secondary,2090,1.032995061,kgco2e/kg
NPi,PAS,steel,secondary,2100,1.031861071,kgco2e/kg
NPi,PAS,wood,primary,2020,0.131523389,kgco2e/kg
NPi,PAS,wood,primary,2025,0.129721068,kgco2e/kg
NPi,PAS,wood,primary,2030,0.127918747,kgco2e/kg
NPi,PAS,wood,primary,2040,0.125486658,kgco2e/kg
NPi,PAS,wood,primary,2050,0.11884438,kgco2e/kg
NPi,PAS,wood,primary,2060,0.104256989,kgco2e/kg
NPi,PAS,wood,primary,2070,0.097023445,kgco2e/kg
NPi,PAS,wood,primary,2080,0.094039007,kgco2e/kg
NPi,PAS,wood,primary,2090,0.089948257,kgco2e/kg
NPi,PAS,wood,primary,2100,0.084017776,kgco2e/kg
NPi,SAS,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,SAS,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,SAS,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,SAS,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,SAS,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,SAS,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,SAS,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,SAS,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,SAS,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,SAS,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,SAS,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,SAS,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,SAS,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,SAS,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,SAS,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,SAS,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,SAS,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,SAS,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,SAS,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,SAS,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,SAS,brick,primary,2020,0.255354211,kgco2e/kg
NPi,SAS,brick,primary,2025,0.25439529,kgco2e/kg
NPi,SAS,brick,primary,2030,0.253436369,kgco2e/kg
NPi,SAS,brick,primary,2040,0.252067884,kgco2e/kg
NPi,SAS,brick,primary,2050,0.249216103,kgco2e/kg
NPi,SAS,brick,primary,2060,0.242895938,kgco2e/kg
NPi,SAS,brick,primary,2070,0.23987142,kgco2e/kg
NPi,SAS,brick,primary,2080,0.238642208,kgco2e/kg
NPi,SAS,brick,primary,2090,0.236807362,kgco2e/kg
NPi,SAS,brick,primary,2100,0.23425449,kgco2e/kg
NPi,SAS,concrete,primary,2020,1.137691232,kgco2e/kg
NPi,SAS,concrete,primary,2025,1.037059208,kgco2e/kg
NPi,SAS,concrete,primary,2030,0.936427184,kgco2e/kg
NPi,SAS,concrete,primary,2040,0.176465422,kgco2e/kg
NPi,SAS,concrete,primary,2050,0.911305008,kgco2e/kg
NPi,SAS,concrete,primary,2060,0.880829036,kgco2e/kg
NPi,SAS,concrete,primary,2070,0.166122705,kgco2e/kg
NPi,SAS,concrete,primary,2080,0.855673103,kgco2e/kg
NPi,SAS,concrete,primary,2090,0.165084737,kgco2e/kg
NPi,SAS,concrete,primary,2100,0.847269048,kgco2e/kg
NPi,SAS,copper,primary,2020,5.671664441,kgco2e/kg
NPi,SAS,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,SAS,copper,primary,2030,5.475735664,kgco2e/kg
NPi,SAS,copper,primary,2040,5.38231368,kgco2e/kg
NPi,SAS,copper,primary,2050,5.267540244,kgco2e/kg
NPi,SAS,copper,primary,2060,4.750599033,kgco2e/kg
NPi,SAS,copper,primary,2070,4.533265784,kgco2e/kg
NPi,SAS,copper,primary,2080,4.389493232,kgco2e/kg
NPi,SAS,copper,primary,2090,4.223916058,kgco2e/kg
NPi,SAS,copper,primary,2100,4.116363299,kgco2e/kg
NPi,SAS,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,SAS,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,SAS,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,SAS,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,SAS,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,SAS,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,SAS,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,SAS,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,SAS,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,SAS,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,SAS,glass,primary,2020,1.128042383,kgco2e/kg
NPi,SAS,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,SAS,glass,primary,2030,1.099197144,kgco2e/kg
NPi,SAS,glass,primary,2040,1.041731361,kgco2e/kg
NPi,SAS,glass,primary,2050,1.009979044,kgco2e/kg
NPi,SAS,glass,primary,2060,0.982933419,kgco2e/kg
NPi,SAS,glass,primary,2070,0.970526351,kgco2e/kg
NPi,SAS,glass,primary,2080,0.963779188,kgco2e/kg
NPi,SAS,glass,primary,2090,0.955943365,kgco2e/kg
NPi,SAS,glass,primary,2100,0.949564751,kgco2e/kg
NPi,SAS,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,SAS,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,SAS,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,SAS,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,SAS,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,SAS,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,SAS,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,SAS,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,SAS,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,SAS,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,SAS,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,SAS,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,SAS,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,SAS,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,SAS,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,SAS,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,SAS,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,SAS,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,SAS,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,SAS,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,SAS,steel,primary,2020,1.821170562,kgco2e/kg
NPi,SAS,steel,primary,2025,1.735610738,kgco2e/kg
NPi,SAS,steel,primary,2030,1.650050914,kgco2e/kg
NPi,SAS,steel,primary,2040,1.583810733,kgco2e/kg
NPi,SAS,steel,primary,2050,1.558988109,kgco2e/kg
NPi,SAS,steel,primary,2060,1.515388382,kgco2e/kg
NPi,SAS,steel,primary,2070,1.471363615,kgco2e/kg
NPi,SAS,steel,primary,2080,1.396817541,kgco2e/kg
NPi,SAS,steel,primary,2090,1.416700257,kgco2e/kg
NPi,SAS,steel,primary,2100,1.390487199,kgco2e/kg
