"","type","MESSAGE_R12","year","scenario","emission_factor","unit"
"1910","secondary_aluminium","LAM",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1911","secondary_aluminium","LAM",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1912","secondary_aluminium","LAM",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1913","secondary_aluminium","LAM",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1914","secondary_aluminium","LAM",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"1915","secondary_aluminium","LAM",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"1916","secondary_aluminium","LAM",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"1917","secondary_aluminium","LAM",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"1918","secondary_aluminium","LAM",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"1919","secondary_aluminium","LAM",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"1920","secondary_aluminium","LAM",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"1921","secondary_aluminium","LAM",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"1922","secondary_aluminium","MEA",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"1923","secondary_aluminium","MEA",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"1924","secondary_aluminium","MEA",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"1925","secondary_aluminium","MEA",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"1926","secondary_aluminium","MEA",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"1927","secondary_aluminium","MEA",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1928","secondary_aluminium","MEA",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1929","secondary_aluminium","MEA",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1930","secondary_aluminium","MEA",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1931","secondary_aluminium","MEA",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"1932","secondary_aluminium","MEA",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"1933","secondary_aluminium","MEA",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"1934","secondary_aluminium","MEA",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"1935","secondary_aluminium","MEA",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"1936","secondary_aluminium","MEA",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"1937","secondary_aluminium","MEA",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"1938","secondary_aluminium","MEA",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"1939","secondary_aluminium","NAM",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"1940","secondary_aluminium","NAM",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"1941","secondary_aluminium","NAM",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"1942","secondary_aluminium","NAM",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"1943","secondary_aluminium","NAM",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"1944","secondary_aluminium","NAM",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1945","secondary_aluminium","NAM",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1946","secondary_aluminium","NAM",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1947","secondary_aluminium","NAM",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1948","secondary_aluminium","NAM",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"1949","secondary_aluminium","NAM",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"1950","secondary_aluminium","NAM",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"1951","secondary_aluminium","NAM",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"1952","secondary_aluminium","NAM",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"1953","secondary_aluminium","NAM",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"1954","secondary_aluminium","NAM",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"1955","secondary_aluminium","NAM",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"1956","secondary_aluminium","PAO",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"1957","secondary_aluminium","PAO",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"1958","secondary_aluminium","PAO",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"1959","secondary_aluminium","PAO",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"1960","secondary_aluminium","PAO",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"1961","secondary_aluminium","PAO",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1962","secondary_aluminium","PAO",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1963","secondary_aluminium","PAO",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1964","secondary_aluminium","PAO",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1965","secondary_aluminium","PAO",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"1966","secondary_aluminium","PAO",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"1967","secondary_aluminium","PAO",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"1968","secondary_aluminium","PAO",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"1969","secondary_aluminium","PAO",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"1970","secondary_aluminium","PAO",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"1971","secondary_aluminium","PAO",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"1972","secondary_aluminium","PAO",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"1973","secondary_aluminium","PAS",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"1974","secondary_aluminium","PAS",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"1975","secondary_aluminium","PAS",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"1976","secondary_aluminium","PAS",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"1977","secondary_aluminium","PAS",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"1978","secondary_aluminium","PAS",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1979","secondary_aluminium","PAS",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1980","secondary_aluminium","PAS",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1981","secondary_aluminium","PAS",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1982","secondary_aluminium","PAS",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"1983","secondary_aluminium","PAS",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"1984","secondary_aluminium","PAS",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"1985","secondary_aluminium","PAS",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"1986","secondary_aluminium","PAS",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"1987","secondary_aluminium","PAS",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"1988","secondary_aluminium","PAS",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"1989","secondary_aluminium","PAS",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"1990","secondary_aluminium","RCPA",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"1991","secondary_aluminium","RCPA",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"1992","secondary_aluminium","RCPA",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"1993","secondary_aluminium","RCPA",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"1994","secondary_aluminium","RCPA",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"1995","secondary_aluminium","RCPA",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"1996","secondary_aluminium","RCPA",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"1997","secondary_aluminium","RCPA",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"1998","secondary_aluminium","RCPA",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"1999","secondary_aluminium","RCPA",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"2000","secondary_aluminium","RCPA",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"2001","secondary_aluminium","RCPA",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"2002","secondary_aluminium","RCPA",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"2003","secondary_aluminium","RCPA",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"2004","secondary_aluminium","RCPA",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"2005","secondary_aluminium","RCPA",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"2006","secondary_aluminium","RCPA",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"2007","secondary_aluminium","SAS",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"2008","secondary_aluminium","SAS",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"2009","secondary_aluminium","SAS",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"2010","secondary_aluminium","SAS",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"2011","secondary_aluminium","SAS",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"2012","secondary_aluminium","SAS",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"2013","secondary_aluminium","SAS",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"2014","secondary_aluminium","SAS",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"2015","secondary_aluminium","SAS",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"2016","secondary_aluminium","SAS",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"2017","secondary_aluminium","SAS",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"2018","secondary_aluminium","SAS",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"2019","secondary_aluminium","SAS",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"2020","secondary_aluminium","SAS",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"2021","secondary_aluminium","SAS",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"2022","secondary_aluminium","SAS",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"2023","secondary_aluminium","SAS",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"2024","secondary_aluminium","WEU",2020,"image_ssp2_base",0.922967287951866,"kgco2e/kg"
"2025","secondary_aluminium","WEU",2030,"image_ssp2_base",0.899701862293517,"kgco2e/kg"
"2026","secondary_aluminium","WEU",2030,"image_ssp2_rcp19",0.731229512083241,"kgco2e/kg"
"2027","secondary_aluminium","WEU",2040,"image_ssp2_base",0.898901232564915,"kgco2e/kg"
"2028","secondary_aluminium","WEU",2040,"image_ssp2_rcp19",0.672749870719121,"kgco2e/kg"
"2029","secondary_aluminium","WEU",2050,"image_ssp2_base",0.896266181182317,"kgco2e/kg"
"2030","secondary_aluminium","WEU",2050,"image_ssp2_rcp19",0.655466196254488,"kgco2e/kg"
"2031","secondary_aluminium","WEU",2060,"image_ssp2_base",0.842212725438285,"kgco2e/kg"
"2032","secondary_aluminium","WEU",2060,"image_ssp2_rcp19",0.646293105529441,"kgco2e/kg"
"2033","secondary_aluminium","WEU",2070,"image_ssp2_base",0.819184438091013,"kgco2e/kg"
"2034","secondary_aluminium","WEU",2070,"image_ssp2_rcp19",0.63962433421838,"kgco2e/kg"
"2035","secondary_aluminium","WEU",2080,"image_ssp2_base",0.807882265184232,"kgco2e/kg"
"2036","secondary_aluminium","WEU",2080,"image_ssp2_rcp19",0.637775005885935,"kgco2e/kg"
"2037","secondary_aluminium","WEU",2090,"image_ssp2_base",0.785187180782,"kgco2e/kg"
"2038","secondary_aluminium","WEU",2090,"image_ssp2_rcp19",0.631954518161716,"kgco2e/kg"
"2039","secondary_aluminium","WEU",2100,"image_ssp2_base",0.768997986847326,"kgco2e/kg"
"2040","secondary_aluminium","WEU",2100,"image_ssp2_rcp19",0.630429007969048,"kgco2e/kg"
"2041","secondary_copper","AFR",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2042","secondary_copper","AFR",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2043","secondary_copper","AFR",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2044","secondary_copper","AFR",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2045","secondary_copper","AFR",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2046","secondary_copper","AFR",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2047","secondary_copper","AFR",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2048","secondary_copper","AFR",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2049","secondary_copper","AFR",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2050","secondary_copper","AFR",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2051","secondary_copper","AFR",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2052","secondary_copper","AFR",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2053","secondary_copper","AFR",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2054","secondary_copper","AFR",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2055","secondary_copper","AFR",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2056","secondary_copper","AFR",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2057","secondary_copper","AFR",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2058","secondary_copper","CHN",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2059","secondary_copper","CHN",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2060","secondary_copper","CHN",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2061","secondary_copper","CHN",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2062","secondary_copper","CHN",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2063","secondary_copper","CHN",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2064","secondary_copper","CHN",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2065","secondary_copper","CHN",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2066","secondary_copper","CHN",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2067","secondary_copper","CHN",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2068","secondary_copper","CHN",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2069","secondary_copper","CHN",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2070","secondary_copper","CHN",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2071","secondary_copper","CHN",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2072","secondary_copper","CHN",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2073","secondary_copper","CHN",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2074","secondary_copper","CHN",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2075","secondary_copper","EEU",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2076","secondary_copper","EEU",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2077","secondary_copper","EEU",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2078","secondary_copper","EEU",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2079","secondary_copper","EEU",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2080","secondary_copper","EEU",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2081","secondary_copper","EEU",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2082","secondary_copper","EEU",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2083","secondary_copper","EEU",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2084","secondary_copper","EEU",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2085","secondary_copper","EEU",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2086","secondary_copper","EEU",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2087","secondary_copper","EEU",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2088","secondary_copper","EEU",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2089","secondary_copper","EEU",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2090","secondary_copper","EEU",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2091","secondary_copper","EEU",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2092","secondary_copper","FSU",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2093","secondary_copper","FSU",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2094","secondary_copper","FSU",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2095","secondary_copper","FSU",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2096","secondary_copper","FSU",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2097","secondary_copper","FSU",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2098","secondary_copper","FSU",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2099","secondary_copper","FSU",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2100","secondary_copper","FSU",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2101","secondary_copper","FSU",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2102","secondary_copper","FSU",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2103","secondary_copper","FSU",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2104","secondary_copper","FSU",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2105","secondary_copper","FSU",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2106","secondary_copper","FSU",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2107","secondary_copper","FSU",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2108","secondary_copper","FSU",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2109","secondary_copper","LAM",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2110","secondary_copper","LAM",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2111","secondary_copper","LAM",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2112","secondary_copper","LAM",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2113","secondary_copper","LAM",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2114","secondary_copper","LAM",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2115","secondary_copper","LAM",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2116","secondary_copper","LAM",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2117","secondary_copper","LAM",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2118","secondary_copper","LAM",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2119","secondary_copper","LAM",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2120","secondary_copper","LAM",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2121","secondary_copper","LAM",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2122","secondary_copper","LAM",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2123","secondary_copper","LAM",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2124","secondary_copper","LAM",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2125","secondary_copper","LAM",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2126","secondary_copper","MEA",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2127","secondary_copper","MEA",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2128","secondary_copper","MEA",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2129","secondary_copper","MEA",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2130","secondary_copper","MEA",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2131","secondary_copper","MEA",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2132","secondary_copper","MEA",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2133","secondary_copper","MEA",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2134","secondary_copper","MEA",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2135","secondary_copper","MEA",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2136","secondary_copper","MEA",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2137","secondary_copper","MEA",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2138","secondary_copper","MEA",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2139","secondary_copper","MEA",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2140","secondary_copper","MEA",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2141","secondary_copper","MEA",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2142","secondary_copper","MEA",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2143","secondary_copper","NAM",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2144","secondary_copper","NAM",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2145","secondary_copper","NAM",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2146","secondary_copper","NAM",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2147","secondary_copper","NAM",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2148","secondary_copper","NAM",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2149","secondary_copper","NAM",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2150","secondary_copper","NAM",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2151","secondary_copper","NAM",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2152","secondary_copper","NAM",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2153","secondary_copper","NAM",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2154","secondary_copper","NAM",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2155","secondary_copper","NAM",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2156","secondary_copper","NAM",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2157","secondary_copper","NAM",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2158","secondary_copper","NAM",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2159","secondary_copper","NAM",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2160","secondary_copper","PAO",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2161","secondary_copper","PAO",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2162","secondary_copper","PAO",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2163","secondary_copper","PAO",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2164","secondary_copper","PAO",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2165","secondary_copper","PAO",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2166","secondary_copper","PAO",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2167","secondary_copper","PAO",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2168","secondary_copper","PAO",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2169","secondary_copper","PAO",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2170","secondary_copper","PAO",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2171","secondary_copper","PAO",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2172","secondary_copper","PAO",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2173","secondary_copper","PAO",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2174","secondary_copper","PAO",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
"2175","secondary_copper","PAO",2100,"image_ssp2_base",1.33237244288913,"kgco2e/kg"
"2176","secondary_copper","PAO",2100,"image_ssp2_rcp19",0.979990944005157,"kgco2e/kg"
"2177","secondary_copper","PAS",2020,"image_ssp2_base",1.6503249572471,"kgco2e/kg"
"2178","secondary_copper","PAS",2030,"image_ssp2_base",1.62337524962271,"kgco2e/kg"
"2179","secondary_copper","PAS",2030,"image_ssp2_rcp19",1.16054611957513,"kgco2e/kg"
"2180","secondary_copper","PAS",2040,"image_ssp2_base",1.63244033266842,"kgco2e/kg"
"2181","secondary_copper","PAS",2040,"image_ssp2_rcp19",1.0232242426598,"kgco2e/kg"
"2182","secondary_copper","PAS",2050,"image_ssp2_base",1.6038068844665,"kgco2e/kg"
"2183","secondary_copper","PAS",2050,"image_ssp2_rcp19",0.990030313554159,"kgco2e/kg"
"2184","secondary_copper","PAS",2060,"image_ssp2_base",1.48271559889541,"kgco2e/kg"
"2185","secondary_copper","PAS",2060,"image_ssp2_rcp19",0.977676893854957,"kgco2e/kg"
"2186","secondary_copper","PAS",2070,"image_ssp2_base",1.42803678274851,"kgco2e/kg"
"2187","secondary_copper","PAS",2070,"image_ssp2_rcp19",0.973948250271247,"kgco2e/kg"
"2188","secondary_copper","PAS",2080,"image_ssp2_base",1.40080286133062,"kgco2e/kg"
"2189","secondary_copper","PAS",2080,"image_ssp2_rcp19",0.986396537169281,"kgco2e/kg"
"2190","secondary_copper","PAS",2090,"image_ssp2_base",1.36669891475285,"kgco2e/kg"
"2191","secondary_copper","PAS",2090,"image_ssp2_rcp19",0.981132338261777,"kgco2e/kg"
